date,태국환율
2023-05-30,77.95908
2023-05-31,68.69144
2023-06-01,69.2692
2023-06-02,75.0
2023-06-03,48.60243
2023-06-04,48.85227
2023-06-05,73.39163
2023-06-06,59.71267
2023-06-07,78.37289
2023-06-08,72.15802
2023-06-09,72.68894
2023-06-10,48.96158
2023-06-11,50.42161
2023-06-12,78.16989
2023-06-13,94.90162
2023-06-14,95.51061
2023-06-15,86.18051
2023-06-16,79.6143
2023-06-17,54.86414
2023-06-18,55.73079
2023-06-19,88.57745
2023-06-20,81.65209
2023-06-21,79.05215
2023-06-22,79.85633
2023-06-23,75.98376
2023-06-24,52.34228
2023-06-25,53.68519
2023-06-26,79.85633
2023-06-27,80.09837
2023-06-28,80.42629
2023-06-29,76.10868
2023-06-30,70.00312
2023-07-01,51.84259
2023-07-02,53.54465
2023-07-03,81.69113
2023-07-04,80.54341
2023-07-05,76.39756
2023-07-06,76.79575
2023-07-07,70.58088
2023-07-08,52.06901
2023-07-09,51.14772
2023-07-10,77.81074
2023-07-11,81.44909
2023-07-12,82.72173
2023-07-13,86.1727
2023-07-14,87.07838
2023-07-15,53.61492
2023-07-16,61.40693
2023-07-17,93.15271
2023-07-18,86.11805
2023-07-19,79.48938
2023-07-20,77.01436
2023-07-21,72.3454
2023-07-22,53.98188
2023-07-23,59.98594
2023-07-24,82.0737
2023-07-25,82.42504
2023-07-26,73.84447
2023-07-27,73.75078
2023-07-28,72.78263
2023-07-29,50.50749
2023-07-30,51.87382
2023-07-31,78.63835
2023-08-01,76.91286
2023-08-02,74.94534
2023-08-03,74.0865
2023-08-04,68.78513
2023-08-05,50.76514
2023-08-06,55.04372
2023-08-07,77.93566
2023-08-08,74.54715
2023-08-09,69.71424
2023-08-10,68.27763
2023-08-11,67.2158
2023-08-12,52.21736
2023-08-13,53.88038
2023-08-14,74.28169
2023-08-15,60.60274
2023-08-16,73.84447
2023-08-17,70.51061
2023-08-18,63.40568
2023-08-19,48.29013
2023-08-20,50.11711
2023-08-21,74.14896
2023-08-22,73.35259
2023-08-23,68.19175
2023-08-24,73.39943
2023-08-25,69.9797
2023-08-26,48.51655
2023-08-27,48.93035
2023-08-28,73.42286
2023-08-29,68.86321
2023-08-30,64.44409
2023-08-31,63.75702
2023-09-01,62.20331
2023-09-02,46.43191
2023-09-03,45.92442
2023-09-04,70.15146
2023-09-05,66.97376
2023-09-06,61.84415
2023-09-07,61.9925
2023-09-08,58.51811
2023-09-09,44.15209
2023-09-10,46.54903
2023-09-11,65.42785
2023-09-12,66.57557
2023-09-13,66.48969
2023-09-14,68.87882
2023-09-15,61.77389
2023-09-16,48.60243
2023-09-17,49.50031
2023-09-18,67.15334
2023-09-19,74.21923
2023-09-20,81.77701
2023-09-21,77.33447
2023-09-22,69.70643
2023-09-23,54.38788
2023-09-24,53.70081
2023-09-25,74.26608
2023-09-26,72.29856
2023-09-27,74.07089
2023-09-28,53.77108
2023-09-29,52.27201
2023-09-30,63.49156
2023-10-01,52.31105
2023-10-02,60.2514
2023-10-03,69.12866
2023-10-04,100.0
2023-10-05,86.13366
2023-10-06,77.76389
2023-10-07,53.60712
2023-10-08,49.73454
2023-10-09,60.54028
2023-10-10,80.86352
2023-10-11,75.90568
2023-10-12,71.33041
2023-10-13,67.98875
2023-10-14,50.19519
2023-10-15,49.34415
2023-10-16,72.40006
2023-10-17,70.35446
2023-10-18,64.88913
2023-10-19,67.06745
2023-10-20,60.49344
2023-10-21,44.14428
2023-10-22,44.23016
2023-10-23,66.07589
2023-10-24,62.85134
2023-10-25,62.18769
2023-10-26,61.81292
2023-10-27,57.8935
2023-10-28,41.76296
2023-10-29,45.43254
2023-10-30,68.48844
2023-10-31,67.29387
2023-11-01,65.42785
2023-11-02,69.61274
2023-11-03,80.36383
2023-11-04,52.83416
2023-11-05,52.6702
2023-11-06,99.63304
2023-11-07,79.87195
2023-11-08,78.59931
2023-11-09,70.72142
2023-11-10,66.81761
2023-11-11,50.55434
2023-11-12,50.02342
2023-11-13,76.42879
2023-11-14,70.08119
2023-11-15,78.9975
2023-11-16,77.58432
2023-11-17,66.47407
2023-11-18,48.47751
2023-11-19,51.61617
2023-11-20,76.71767
2023-11-21,71.82229
2023-11-22,67.45783
2023-11-23,66.52092
2023-11-24,61.60993
2023-11-25,45.34665
2023-11-26,51.4366
2023-11-27,68.47282
2023-11-28,67.60618
2023-11-29,68.51967
2023-11-30,68.84759
2023-12-01,66.17738
2023-12-02,48.71174
2023-12-03,51.66302
2023-12-04,74.22704
2023-12-05,71.58806
2023-12-06,71.72079
2023-12-07,71.22891
2023-12-08,71.9316
2023-12-09,53.896
2023-12-10,55.14522
2023-12-11,79.74703
2023-12-12,76.62398
2023-12-13,75.88226
2023-12-14,78.52123
2023-12-15,71.89256
2023-12-16,51.67863
2023-12-17,53.63835
2023-12-18,75.42941
2023-12-19,73.5712
2023-12-20,72.81386
2023-12-21,69.12866
2023-12-22,66.41942
2023-12-23,51.71767
2023-12-24,49.70331
2023-12-25,54.7158
2023-12-26,75.78076
2023-12-27,69.58931
2023-12-28,72.36883
2023-12-29,62.55465
2023-12-30,48.4697
2023-12-31,45.54965
2024-01-01,53.70081
2024-01-02,83.84603
2024-01-03,83.28388
2024-01-04,82.80762
2024-01-05,73.83666
2024-01-06,56.06652
2024-01-07,58.93191
2024-01-08,77.85758
2024-01-09,79.95783
2024-01-10,83.58838
2024-01-11,80.03591
2024-01-12,75.02342
2024-01-13,57.12054
2024-01-14,62.84353
2024-01-15,83.02623
2024-01-16,80.99625
2024-01-17,81.47251
2024-01-18,79.25515
2024-01-19,75.4138
2024-01-20,57.74515
2024-01-21,57.56558
2024-01-22,81.44909
2024-01-23,80.41848
2024-01-24,78.63835
2024-01-25,79.33322
2024-01-26,68.99594
2024-01-27,55.19987
2024-01-28,58.68988
2024-01-29,76.32729
2024-01-30,74.00062
2024-01-31,68.87882
2024-02-01,68.59775
2024-02-02,67.88725
2024-02-03,51.8504
2024-02-04,53.77108
2024-02-05,76.04622
2024-02-06,71.84572
2024-02-07,62.64834
2024-02-08,68.82417
2024-02-09,55.55902
2024-02-10,51.15552
2024-02-11,51.92848
2024-02-12,58.86164
2024-02-13,79.39569
2024-02-14,79.21611
2024-02-15,79.59868
2024-02-16,72.64209
2024-02-17,51.82698
2024-02-18,55.6449
2024-02-19,72.4469
2024-02-20,73.985
2024-02-21,72.88413
2024-02-22,71.63491
2024-02-23,69.84697
2024-02-24,51.87382
2024-02-25,56.43347
2024-02-26,68.76951
2024-02-27,67.80137
2024-02-28,67.36414
2024-02-29,60.93066
2024-03-01,51.07745
2024-03-02,46.87695
2024-03-03,46.85352
2024-03-04,65.56839
2024-03-05,61.53185
2024-03-06,60.78232
2024-03-07,60.50124
2024-03-08,58.58838
2024-03-09,44.24578
2024-03-10,45.54965
2024-03-11,71.59587
2024-03-12,75.73391
2024-03-13,73.79762
2024-03-14,62.4063
2024-03-15,55.82448
2024-03-16,43.01998
2024-03-17,44.80012
2024-03-18,59.54091
2024-03-19,58.75234
2024-03-20,62.54684
