date,상장
2023-05-31,19.66634
2023-06-01,19.66634
2023-06-02,17.13185
2023-06-03,8.98299
2023-06-04,8.88675
2023-06-05,14.40487
2023-06-06,10.49085
2023-06-07,18.86429
2023-06-08,22.93872
2023-06-09,20.08341
2023-06-10,10.65126
2023-06-11,11.42123
2023-06-12,18.19056
2023-06-13,21.84793
2023-06-14,20.2759
2023-06-15,19.89092
2023-06-16,18.92845
2023-06-17,8.82258
2023-06-18,8.40551
2023-06-19,17.38851
2023-06-20,20.56464
2023-06-21,18.35097
2023-06-22,18.76804
2023-06-23,17.06769
2023-06-24,8.37343
2023-06-25,8.82258
2023-06-26,19.82675
2023-06-27,19.85883
2023-06-28,19.82675
2023-06-29,38.78729
2023-06-30,37.43984
2023-07-01,10.81167
2023-07-02,10.52293
2023-07-03,20.34007
2023-07-04,20.14757
2023-07-05,21.5271
2023-07-06,29.2589
2023-07-07,18.99262
2023-07-08,9.62463
2023-07-09,9.56047
2023-07-10,19.40968
2023-07-11,18.99262
2023-07-12,21.36669
2023-07-13,23.8691
2023-07-14,29.32306
2023-07-15,9.56047
2023-07-16,10.23419
2023-07-17,21.65543
2023-07-18,22.93872
2023-07-19,25.69778
2023-07-20,26.564
2023-07-21,20.6288
2023-07-22,10.61918
2023-07-23,10.17003
2023-07-24,19.57009
2023-07-25,20.75713
2023-07-26,24.99197
2023-07-27,29.38723
2023-07-28,14.91819
2023-07-29,8.18094
2023-07-30,8.7905
2023-07-31,19.31344
2023-08-01,19.44177
2023-08-02,17.54892
2023-08-03,21.36669
2023-08-04,20.46839
2023-08-05,9.20757
2023-08-06,7.82803
2023-08-07,21.14212
2023-08-08,27.39813
2023-08-09,17.70933
2023-08-10,21.49502
2023-08-11,14.30863
2023-08-12,8.7905
2023-08-13,8.34135
2023-08-14,14.78986
2023-08-15,12.03079
2023-08-16,16.84311
2023-08-17,19.28136
2023-08-18,15.49566
2023-08-19,10.39461
2023-08-20,10.10587
2023-08-21,18.15848
2023-08-22,19.24927
2023-08-23,16.97144
2023-08-24,21.5271
2023-08-25,15.75232
2023-08-26,10.20211
2023-08-27,7.8922
2023-08-28,16.93936
2023-08-29,18.15848
2023-08-30,17.7735
2023-08-31,17.51684
2023-09-01,19.08886
2023-09-02,8.4376
2023-09-03,9.17548
2023-09-04,17.61308
2023-09-05,17.61308
2023-09-06,17.2281
2023-09-07,17.90182
2023-09-08,16.26564
2023-09-09,9.23965
2023-09-10,9.07924
2023-09-11,17.86974
2023-09-12,17.90182
2023-09-13,17.13185
2023-09-14,18.60763
2023-09-15,16.74687
2023-09-16,9.62463
2023-09-17,9.27173
2023-09-18,17.83766
2023-09-19,20.05133
2023-09-20,21.46294
2023-09-21,20.66089
2023-09-22,18.06223
2023-09-23,10.29836
2023-09-24,8.40551
2023-09-25,26.98107
2023-09-26,22.20083
2023-09-27,19.66634
2023-09-28,8.11677
2023-09-29,8.85466
2023-09-30,6.67308
2023-10-01,7.21847
2023-10-02,10.13795
2023-10-03,10.84376
2023-10-04,30.63843
2023-10-05,31.08758
2023-10-06,23.3237
2023-10-07,9.07924
2023-10-08,9.30381
2023-10-09,10.42669
2023-10-10,19.89092
2023-10-11,18.96053
2023-10-12,17.67725
2023-10-13,19.12094
2023-10-14,10.65126
2023-10-15,9.75296
2023-10-16,18.99262
2023-10-17,18.38306
2023-10-18,23.80494
2023-10-19,23.5162
2023-10-20,18.06223
2023-10-21,9.78504
2023-10-22,10.36252
2023-10-23,20.50048
2023-10-24,20.56464
2023-10-25,22.00834
2023-10-26,22.55373
2023-10-27,20.2759
2023-10-28,9.49631
2023-10-29,10.65126
2023-10-30,19.08886
2023-10-31,20.05133
2023-11-01,22.04042
2023-11-02,22.77831
2023-11-03,19.24927
2023-11-04,11.42123
2023-11-05,9.97754
2023-11-06,23.13121
2023-11-07,24.51074
2023-11-08,21.91209
2023-11-09,27.43022
2023-11-10,18.80012
2023-11-11,8.59801
2023-11-12,10.55502
2023-11-13,26.24318
2023-11-14,24.79948
2023-11-15,23.06705
2023-11-16,19.98716
2023-11-17,22.77831
2023-11-18,11.13249
2023-11-19,11.19666
2023-11-20,23.3237
2023-11-21,28.03978
2023-11-22,25.79403
2023-11-23,23.58036
2023-11-24,26.53192
2023-11-25,12.44786
2023-11-26,10.65126
2023-11-27,26.49983
2023-11-28,33.68623
2023-11-29,26.59608
2023-11-30,26.564
2023-12-01,23.90118
2023-12-02,12.3837
2023-12-03,16.07314
2023-12-04,26.69233
2023-12-05,31.44048
2023-12-06,33.205
2023-12-07,30.73468
2023-12-08,25.72986
2023-12-09,14.11613
2023-12-10,14.69361
2023-12-11,32.24254
2023-12-12,41.67468
2023-12-13,37.37568
2023-12-14,31.88963
2023-12-15,27.97561
2023-12-16,14.43695
2023-12-17,13.47449
2023-12-18,28.68142
2023-12-19,28.45684
2023-12-20,36.57362
2023-12-21,35.64324
2023-12-22,40.68014
2023-12-23,14.72569
2023-12-24,11.38915
2023-12-25,13.282
2023-12-26,29.90054
2023-12-27,35.3545
2023-12-28,33.30125
2023-12-29,28.84183
2023-12-30,19.44177
2023-12-31,45.68495
2024-01-01,20.53256
2024-01-02,21.11004
2024-01-03,26.75649
2024-01-04,27.97561
2024-01-05,20.43631
2024-01-06,14.21238
2024-01-07,12.31953
2024-01-08,16.3298
2024-01-09,18.63971
2024-01-10,18.89637
2024-01-11,21.97625
2024-01-12,17.16393
2024-01-13,10.20211
2024-01-14,9.07924
2024-01-15,16.84311
2024-01-16,19.21719
2024-01-17,17.83766
2024-01-18,18.4793
2024-01-19,16.8752
2024-01-20,9.62463
2024-01-21,9.33589
2024-01-22,16.90728
2024-01-23,21.14212
2024-01-24,30.863
2024-01-25,28.55309
2024-01-26,25.85819
2024-01-27,10.26628
2024-01-28,11.8383
2024-01-29,22.9708
2024-01-30,20.8213
2024-01-31,20.21174
2024-02-01,26.24318
2024-02-02,17.7735
2024-02-03,9.97754
2024-02-04,10.17003
2024-02-05,22.39332
2024-02-06,24.28617
2024-02-07,21.49502
2024-02-08,15.62399
2024-02-09,10.52293
2024-02-10,8.7905
2024-02-11,9.04716
2024-02-12,11.54956
2024-02-13,26.14693
2024-02-14,26.75649
2024-02-15,26.59608
2024-02-16,22.32916
2024-02-17,13.31408
2024-02-18,10.74751
2024-02-19,25.08822
2024-02-20,25.79403
2024-02-21,25.37696
2024-02-22,25.47321
2024-02-23,23.64452
2024-02-24,11.80622
2024-02-25,12.64035
2024-02-26,24.67115
2024-02-27,41.16137
2024-02-28,21.62335
2024-02-29,17.7735
2024-03-01,10.17003
2024-03-02,9.20757
2024-03-03,8.46968
2024-03-04,16.3298
2024-03-05,16.8752
2024-03-06,17.83766
2024-03-07,21.7196
2024-03-08,13.9878
2024-03-09,8.72633
2024-03-10,8.56592
2024-03-11,16.3298
2024-03-12,17.38851
2024-03-13,20.53256
2024-03-14,17.70933
2024-03-15,13.73115
2024-03-16,8.4376
2024-03-17,9.23965
2024-03-18,15.88065
2024-03-19,17.7735
2024-03-20,17.19602
