date,증시
2023-05-30,10.00955
2023-05-31,10.90119
2023-06-01,10.28153
2023-06-02,9.86233
2023-06-03,2.86233
2023-06-04,1.12029
2023-06-05,7.96681
2023-06-06,4.54016
2023-06-07,9.99911
2023-06-08,10.4799
2023-06-09,9.66292
2023-06-10,2.736
2023-06-11,1.09523
2023-06-12,8.47789
2023-06-13,10.20322
2023-06-14,13.53017
2023-06-15,11.63726
2023-06-16,9.86755
2023-06-17,2.7172
2023-06-18,1.01066
2023-06-19,8.43091
2023-06-20,9.87799
2023-06-21,10.64017
2023-06-22,10.31703
2023-06-23,9.74383
2023-06-24,2.56268
2023-06-25,0.95271
2023-06-26,8.00545
2023-06-27,9.87956
2023-06-28,10.3212
2023-06-29,10.05966
2023-06-30,9.08398
2023-07-01,2.511
2023-07-02,0.92348
2023-07-03,7.96577
2023-07-04,9.46715
2023-07-05,8.77702
2023-07-06,11.21285
2023-07-07,10.9346
2023-07-08,2.65351
2023-07-09,0.96576
2023-07-10,8.53218
2023-07-11,9.48855
2023-07-12,9.91767
2023-07-13,9.77568
2023-07-14,9.357
2023-07-15,2.61801
2023-07-16,0.9856
2023-07-17,7.96212
2023-07-18,9.73913
2023-07-19,9.69946
2023-07-20,9.41965
2023-07-21,9.75897
2023-07-22,2.38832
2023-07-23,0.95793
2023-07-24,8.71646
2023-07-25,9.51048
2023-07-26,19.00008
2023-07-27,12.39213
2023-07-28,10.34731
2023-07-29,2.45566
2023-07-30,0.9287
2023-07-31,9.06466
2023-08-01,10.11813
2023-08-02,12.98203
2023-08-03,12.52681
2023-08-04,10.36975
2023-08-05,2.6342
2023-08-06,0.99918
2023-08-07,9.08293
2023-08-08,10.58588
2023-08-09,9.79081
2023-08-10,9.96256
2023-08-11,9.07875
2023-08-12,2.32202
2023-08-13,0.85823
2023-08-14,8.31136
2023-08-15,4.2379
2023-08-16,12.39683
2023-08-17,12.76121
2023-08-18,11.84608
2023-08-19,3.19382
2023-08-20,1.28003
2023-08-21,8.6606
2023-08-22,10.09151
2023-08-23,10.28988
2023-08-24,10.04609
2023-08-25,10.4277
2023-08-26,3.16354
2023-08-27,1.04146
2023-08-28,7.92453
2023-08-29,9.38624
2023-08-30,9.32881
2023-08-31,9.51674
2023-09-01,9.132
2023-09-02,2.55798
2023-09-03,1.03833
2023-09-04,7.42964
2023-09-05,8.55358
2023-09-06,9.10277
2023-09-07,10.01581
2023-09-08,8.9211
2023-09-09,2.46454
2023-09-10,0.95324
2023-09-11,7.48393
2023-09-12,9.85607
2023-09-13,9.71877
2023-09-14,9.07145
2023-09-15,8.741
2023-09-16,2.62793
2023-09-17,1.00492
2023-09-18,7.73033
2023-09-19,9.24633
2023-09-20,8.88351
2023-09-21,11.72862
2023-09-22,10.62294
2023-09-23,2.665
2023-09-24,0.95585
2023-09-25,8.54732
2023-09-26,10.67932
2023-09-27,9.31889
2023-09-28,3.16981
2023-09-29,2.74017
2023-09-30,2.1179
2023-10-01,1.05138
2023-10-02,2.30427
2023-10-03,3.92676
2023-10-04,16.14871
2023-10-05,12.89381
2023-10-06,10.22358
2023-10-07,2.96047
2023-10-08,1.09053
2023-10-09,4.05832
2023-10-10,13.53122
2023-10-11,11.43262
2023-10-12,10.33373
2023-10-13,10.56813
2023-10-14,2.94272
2023-10-15,1.11194
2023-10-16,9.48803
2023-10-17,9.94586
2023-10-18,10.35253
2023-10-19,13.75674
2023-10-20,14.31688
2023-10-21,3.76911
2023-10-22,1.37295
2023-10-23,10.68246
2023-10-24,12.88441
2023-10-25,12.23969
2023-10-26,17.96436
2023-10-27,14.36804
2023-10-28,3.48094
2023-10-29,1.30613
2023-10-30,9.71564
2023-10-31,14.17071
2023-11-01,11.83877
2023-11-02,11.9745
2023-11-03,11.44567
2023-11-04,3.18234
2023-11-05,1.28577
2023-11-06,15.02007
2023-11-07,17.77173
2023-11-08,13.65389
2023-11-09,12.47513
2023-11-10,11.86591
2023-11-11,3.17033
2023-11-12,1.1229
2023-11-13,10.24342
2023-11-14,10.73884
2023-11-15,12.25274
2023-11-16,18.14655
2023-11-17,11.98912
2023-11-18,3.01685
2023-11-19,1.0305
2023-11-20,9.06831
2023-11-21,10.81505
2023-11-22,11.13611
2023-11-23,10.6694
2023-11-24,9.21762
2023-11-25,2.26773
2023-11-26,0.97151
2023-11-27,8.51182
2023-11-28,9.67179
2023-11-29,10.37654
2023-11-30,10.23663
2023-12-01,10.05549
2023-12-02,2.80177
2023-12-03,1.05921
2023-12-04,8.26438
2023-12-05,10.54046
2023-12-06,10.11082
2023-12-07,10.26743
2023-12-08,9.53658
2023-12-09,2.81378
2023-12-10,1.00492
2023-12-11,8.01432
2023-12-12,9.76471
2023-12-13,10.39847
2023-12-14,11.45559
2023-12-15,10.40316
2023-12-16,2.84615
2023-12-17,1.0472
2023-12-18,8.22836
2023-12-19,9.90618
2023-12-20,10.19017
2023-12-21,11.39869
2023-12-22,9.71042
2023-12-23,2.70572
2023-12-24,0.87441
2023-12-25,1.39123
2023-12-26,8.28213
2023-12-27,9.8806
2023-12-28,10.59684
2023-12-29,9.81535
2023-12-30,1.78014
2023-12-31,0.79401
2024-01-01,1.2816
2024-01-02,16.75428
2024-01-03,13.53435
2024-01-04,12.59416
2024-01-05,11.07764
2024-01-06,2.98188
2024-01-07,1.01327
2024-01-08,8.16675
2024-01-09,10.565
2024-01-10,10.76546
2024-01-11,10.54829
2024-01-12,10.87874
2024-01-13,2.77202
2024-01-14,1.0258
2024-01-15,8.63502
2024-01-16,10.98994
2024-01-17,18.68529
2024-01-18,13.64137
2024-01-19,11.3658
2024-01-20,3.16668
2024-01-21,1.06078
2024-01-22,9.64517
2024-01-23,11.36685
2024-01-24,11.27967
2024-01-25,11.86278
2024-01-26,10.38489
2024-01-27,2.736
2024-01-28,1.04094
2024-01-29,9.25938
2024-01-30,10.98994
2024-01-31,11.49527
2024-02-01,11.78709
2024-02-02,11.83355
2024-02-03,3.42039
2024-02-04,1.15996
2024-02-05,9.83623
2024-02-06,11.14185
2024-02-07,10.65583
2024-02-08,9.47707
2024-02-09,3.27161
2024-02-10,2.04377
2024-02-11,0.9073
2024-02-12,2.03907
2024-02-13,10.16929
2024-02-14,11.89515
2024-02-15,10.66262
2024-02-16,10.07689
2024-02-17,2.86598
2024-02-18,1.10619
2024-02-19,8.37922
2024-02-20,9.90149
2024-02-21,10.55351
2024-02-22,10.60206
2024-02-23,10.59736
2024-02-24,2.75009
2024-02-25,0.99187
2024-02-26,8.43508
2024-02-27,10.41308
2024-02-28,9.72504
2024-02-29,9.37214
2024-03-01,3.67358
2024-03-02,2.17272
2024-03-03,0.9073
2024-03-04,7.96473
2024-03-05,10.2476
2024-03-06,10.03774
2024-03-07,10.0795
2024-03-08,9.46141
2024-03-09,3.04922
2024-03-10,1.00544
2024-03-11,8.15736
2024-03-12,10.08368
2024-03-13,10.24864
2024-03-14,9.96309
2024-03-15,10.27944
2024-03-16,2.64986
2024-03-17,0.95637
2024-03-18,7.74547
2024-03-19,10.30398
2024-03-20,9.90149
