date,대부업체조회
2023-05-30,67.61565
2023-05-31,66.54804
2023-06-01,63.70106
2023-06-02,53.73665
2023-06-03,20.99644
2023-06-04,16.01423
2023-06-05,65.48042
2023-06-06,20.64056
2023-06-07,69.03914
2023-06-08,55.51601
2023-06-09,53.02491
2023-06-10,19.92882
2023-06-11,17.79359
2023-06-12,74.73309
2023-06-13,76.86832
2023-06-14,80.07117
2023-06-15,67.25978
2023-06-16,70.8185
2023-06-17,20.64056
2023-06-18,11.74377
2023-06-19,64.05693
2023-06-20,75.44483
2023-06-21,60.14234
2023-06-22,55.16014
2023-06-23,48.0427
2023-06-24,20.99644
2023-06-25,23.48754
2023-06-26,66.19217
2023-06-27,57.29537
2023-06-28,56.22775
2023-06-29,52.66903
2023-06-30,48.0427
2023-07-01,17.79359
2023-07-02,16.72597
2023-07-03,54.09252
2023-07-04,51.95729
2023-07-05,45.90747
2023-07-06,46.61921
2023-07-07,46.97508
2023-07-08,23.13167
2023-07-09,17.79359
2023-07-10,60.49822
2023-07-11,52.31316
2023-07-12,69.75088
2023-07-13,58.00711
2023-07-14,49.46619
2023-07-15,22.06405
2023-07-16,23.48754
2023-07-17,72.95373
2023-07-18,75.80071
2023-07-19,71.88612
2023-07-20,73.66548
2023-07-21,55.16014
2023-07-22,25.2669
2023-07-23,16.3701
2023-07-24,72.59786
2023-07-25,54.80427
2023-07-26,59.4306
2023-07-27,78.64768
2023-07-28,63.34519
2023-07-29,24.55516
2023-07-30,18.50533
2023-07-31,55.16014
2023-08-01,50.5338
2023-08-02,48.0427
2023-08-03,44.83985
2023-08-04,51.60142
2023-08-05,13.52313
2023-08-06,14.23487
2023-08-07,48.39857
2023-08-08,55.87188
2023-08-09,52.66903
2023-08-10,43.06049
2023-08-11,52.66903
2023-08-12,17.79359
2023-08-13,16.3701
2023-08-14,75.80071
2023-08-15,24.91103
2023-08-16,70.46263
2023-08-17,73.3096
2023-08-18,67.97153
2023-08-19,22.06405
2023-08-20,22.41992
2023-08-21,76.51245
2023-08-22,66.54804
2023-08-23,69.75088
2023-08-24,64.41281
2023-08-25,63.70106
2023-08-26,19.57295
2023-08-27,29.89323
2023-08-28,58.00711
2023-08-29,62.98932
2023-08-30,55.87188
2023-08-31,56.9395
2023-09-01,49.11032
2023-09-02,13.879
2023-09-03,18.8612
2023-09-04,66.90391
2023-09-05,54.80427
2023-09-06,63.70106
2023-09-07,58.36298
2023-09-08,52.66903
2023-09-09,23.48754
2023-09-10,18.8612
2023-09-11,72.59786
2023-09-12,77.93594
2023-09-13,70.10676
2023-09-14,58.36298
2023-09-15,47.68683
2023-09-16,18.8612
2023-09-17,22.41992
2023-09-18,73.3096
2023-09-19,69.03914
2023-09-20,80.07117
2023-09-21,70.46263
2023-09-22,57.65124
2023-09-23,23.48754
2023-09-24,19.21708
2023-09-25,77.22419
2023-09-26,79.00355
2023-09-27,45.19572
2023-09-28,20.28469
2023-09-29,11.03202
2023-09-30,12.81138
2023-10-01,10.67615
2023-10-02,13.16725
2023-10-03,20.28469
2023-10-04,75.08896
2023-10-05,63.34519
2023-10-06,59.07473
2023-10-07,20.64056
2023-10-08,20.28469
2023-10-09,20.28469
2023-10-10,73.66548
2023-10-11,67.25978
2023-10-12,62.98932
2023-10-13,63.34519
2023-10-14,29.53736
2023-10-15,18.50533
2023-10-16,84.6975
2023-10-17,78.29181
2023-10-18,78.64768
2023-10-19,65.48042
2023-10-20,64.76868
2023-10-21,14.94661
2023-10-22,20.99644
2023-10-23,69.03914
2023-10-24,80.78291
2023-10-25,72.59786
2023-10-26,63.70106
2023-10-27,72.95373
2023-10-28,20.28469
2023-10-29,18.14946
2023-10-30,68.68327
2023-10-31,71.17437
2023-11-01,49.82206
2023-11-02,55.16014
2023-11-03,53.02491
2023-11-04,18.14946
2023-11-05,16.72597
2023-11-06,67.61565
2023-11-07,70.10676
2023-11-08,56.58362
2023-11-09,70.8185
2023-11-10,45.90747
2023-11-11,27.40213
2023-11-12,27.758
2023-11-13,77.93594
2023-11-14,68.68327
2023-11-15,67.97153
2023-11-16,56.22775
2023-11-17,52.31316
2023-11-18,22.06405
2023-11-19,26.69039
2023-11-20,82.91814
2023-11-21,62.27758
2023-11-22,55.51601
2023-11-23,61.9217
2023-11-24,56.58362
2023-11-25,22.41992
2023-11-26,26.33451
2023-11-27,77.58007
2023-11-28,65.12455
2023-11-29,65.12455
2023-11-30,68.68327
2023-12-01,55.87188
2023-12-02,16.72597
2023-12-03,21.35231
2023-12-04,54.44839
2023-12-05,58.71886
2023-12-06,62.98932
2023-12-07,47.68683
2023-12-08,58.71886
2023-12-09,17.08185
2023-12-10,28.82562
2023-12-11,90.03558
2023-12-12,66.90391
2023-12-13,66.54804
2023-12-14,62.63345
2023-12-15,51.60142
2023-12-16,29.53736
2023-12-17,24.91103
2023-12-18,77.58007
2023-12-19,56.58362
2023-12-20,60.49822
2023-12-21,51.24555
2023-12-22,42.70462
2023-12-23,29.89323
2023-12-24,17.43772
2023-12-25,28.11387
2023-12-26,90.03558
2023-12-27,69.03914
2023-12-28,76.86832
2023-12-29,46.26334
2023-12-30,18.8612
2023-12-31,14.23487
2024-01-01,16.01423
2024-01-02,65.48042
2024-01-03,56.9395
2024-01-04,61.9217
2024-01-05,53.02491
2024-01-06,24.91103
2024-01-07,24.19928
2024-01-08,48.0427
2024-01-09,59.78647
2024-01-10,71.17437
2024-01-11,67.25978
2024-01-12,62.63345
2024-01-13,18.50533
2024-01-14,18.14946
2024-01-15,71.88612
2024-01-16,60.85409
2024-01-17,60.85409
2024-01-18,64.05693
2024-01-19,63.70106
2024-01-20,25.62277
2024-01-21,19.57295
2024-01-22,65.12455
2024-01-23,54.09252
2024-01-24,61.56583
2024-01-25,73.66548
2024-01-26,58.71886
2024-01-27,25.62277
2024-01-28,19.92882
2024-01-29,61.20996
2024-01-30,55.51601
2024-01-31,59.78647
2024-02-01,53.02491
2024-02-02,57.29537
2024-02-03,18.50533
2024-02-04,18.8612
2024-02-05,71.88612
2024-02-06,59.78647
2024-02-07,48.39857
2024-02-08,53.02491
2024-02-09,19.57295
2024-02-10,13.52313
2024-02-11,12.09964
2024-02-12,31.67259
2024-02-13,90.03558
2024-02-14,56.22775
2024-02-15,70.10676
2024-02-16,51.60142
2024-02-17,15.30249
2024-02-18,26.33451
2024-02-19,65.83629
2024-02-20,61.56583
2024-02-21,63.70106
2024-02-22,62.63345
2024-02-23,51.24555
2024-02-24,23.13167
2024-02-25,24.19928
2024-02-26,79.00355
2024-02-27,71.17437
2024-02-28,64.41281
2024-02-29,53.38078
2024-03-01,25.62277
2024-03-02,23.48754
2024-03-03,26.69039
2024-03-04,62.98932
2024-03-05,65.48042
2024-03-06,61.56583
2024-03-07,48.75444
2024-03-08,49.82206
2024-03-09,24.19928
2024-03-10,22.06405
2024-03-11,77.22419
2024-03-12,66.54804
2024-03-13,56.9395
2024-03-14,79.7153
2024-03-15,57.65124
2024-03-16,16.72597
2024-03-17,27.04626
2024-03-18,69.75088
2024-03-19,54.80427
2024-03-20,53.38078
