date,대상포진보험
2023-06-06,18.26923
2023-06-07,27.40384
2023-06-08,21.63461
2023-06-09,12.98076
2023-06-10,15.38461
2023-06-11,9.13461
2023-06-12,25.96153
2023-06-13,27.88461
2023-06-14,20.1923
2023-06-15,18.26923
2023-06-16,15.86538
2023-06-17,16.82692
2023-06-18,9.61538
2023-06-19,13.9423
2023-06-20,25.48076
2023-06-21,12.98076
2023-06-22,27.88461
2023-06-23,18.75
2023-06-24,20.1923
2023-06-25,11.05769
2023-06-26,28.84615
2023-06-27,25.48076
2023-06-28,18.75
2023-06-29,15.86538
2023-06-30,23.55769
2023-07-01,17.78846
2023-07-02,16.34615
2023-07-03,24.03846
2023-07-04,31.25
2023-07-05,26.92307
2023-07-06,23.07692
2023-07-07,20.67307
2023-07-08,12.5
2023-07-09,18.26923
2023-07-10,34.13461
2023-07-11,31.25
2023-07-12,27.40384
2023-07-13,29.80769
2023-07-14,32.6923
2023-07-15,14.90384
2023-07-16,12.5
2023-07-17,31.25
2023-07-18,28.36538
2023-07-19,18.26923
2023-07-20,22.59615
2023-07-21,20.67307
2023-07-22,12.5
2023-07-23,23.07692
2023-07-24,25.96153
2023-07-25,21.63461
2023-07-26,18.75
2023-07-27,26.92307
2023-07-28,21.63461
2023-07-29,20.67307
2023-07-30,16.82692
2023-07-31,27.88461
2023-08-01,20.67307
2023-08-02,15.38461
2023-08-03,25.48076
2023-08-04,16.82692
2023-08-05,17.30769
2023-08-06,18.75
2023-08-07,23.07692
2023-08-08,25.48076
2023-08-09,23.55769
2023-08-10,31.73076
2023-08-11,27.40384
2023-08-12,18.75
2023-08-13,16.82692
2023-08-14,25.48076
2023-08-15,18.26923
2023-08-16,33.65384
2023-08-17,25.96153
2023-08-18,22.11538
2023-08-19,17.78846
2023-08-20,12.98076
2023-08-21,25.0
2023-08-22,37.5
2023-08-23,25.48076
2023-08-24,25.96153
2023-08-25,26.92307
2023-08-26,19.23076
2023-08-27,12.01923
2023-08-28,31.25
2023-08-29,25.0
2023-08-30,23.07692
2023-08-31,28.84615
2023-09-01,18.75
2023-09-02,18.26923
2023-09-03,13.9423
2023-09-04,26.4423
2023-09-05,38.9423
2023-09-06,30.76923
2023-09-07,21.63461
2023-09-08,27.40384
2023-09-09,16.34615
2023-09-10,5.76923
2023-09-11,29.80769
2023-09-12,29.32692
2023-09-13,25.96153
2023-09-14,20.67307
2023-09-15,21.15384
2023-09-16,15.86538
2023-09-17,18.26923
2023-09-18,36.53846
2023-09-19,38.46153
2023-09-20,28.36538
2023-09-21,22.11538
2023-09-22,28.36538
2023-09-23,13.46153
2023-09-24,12.98076
2023-09-25,31.73076
2023-09-26,18.75
2023-09-27,21.63461
2023-09-28,19.71153
2023-09-29,14.42307
2023-09-30,15.38461
2023-10-01,13.46153
2023-10-02,25.96153
2023-10-03,17.78846
2023-10-04,28.84615
2023-10-05,26.4423
2023-10-06,23.55769
2023-10-07,21.15384
2023-10-08,19.71153
2023-10-09,21.15384
2023-10-10,25.0
2023-10-11,22.11538
2023-10-12,37.98076
2023-10-13,37.01923
2023-10-14,22.59615
2023-10-15,12.01923
2023-10-16,39.90384
2023-10-17,41.34615
2023-10-18,38.46153
2023-10-19,39.90384
2023-10-20,32.6923
2023-10-21,21.15384
2023-10-22,12.01923
2023-10-23,32.21153
2023-10-24,47.11538
2023-10-25,48.55769
2023-10-26,47.59615
2023-10-27,46.15384
2023-10-28,27.88461
2023-10-29,19.71153
2023-10-30,62.01923
2023-10-31,50.96153
2023-11-01,45.67307
2023-11-02,53.36538
2023-11-03,36.05769
2023-11-04,23.55769
2023-11-05,20.67307
2023-11-06,31.25
2023-11-07,25.48076
2023-11-08,26.4423
2023-11-09,21.63461
2023-11-10,20.1923
2023-11-11,15.86538
2023-11-12,9.61538
2023-11-13,25.96153
2023-11-14,24.03846
2023-11-15,29.32692
2023-11-16,23.07692
2023-11-17,18.75
2023-11-18,14.42307
2023-11-19,13.46153
2023-11-20,22.59615
2023-11-21,26.92307
2023-11-22,23.55769
2023-11-23,14.42307
2023-11-24,22.59615
2023-11-25,19.23076
2023-11-26,19.71153
2023-11-27,24.51923
2023-11-28,21.63461
2023-11-29,29.32692
2023-11-30,19.23076
2023-12-01,25.0
2023-12-02,15.86538
2023-12-03,15.86538
2023-12-04,28.84615
2023-12-05,22.11538
2023-12-06,11.53846
2023-12-07,21.15384
2023-12-08,22.59615
2023-12-09,15.38461
2023-12-10,15.86538
2023-12-11,22.11538
2023-12-12,17.78846
2023-12-13,19.23076
2023-12-14,16.82692
2023-12-15,24.03846
2023-12-16,9.13461
2023-12-17,10.57692
2023-12-18,22.11538
2023-12-19,18.26923
2023-12-20,12.01923
2023-12-21,15.86538
2023-12-22,24.03846
2023-12-23,13.9423
2023-12-24,14.90384
2023-12-25,13.46153
2023-12-26,23.07692
2023-12-27,28.36538
2023-12-28,28.36538
2023-12-29,27.40384
2023-12-30,17.78846
2023-12-31,19.71153
2024-01-01,19.71153
2024-01-02,27.40384
2024-01-03,16.34615
2024-01-04,19.71153
2024-01-05,26.4423
2024-01-06,14.90384
2024-01-07,13.46153
2024-01-08,21.63461
2024-01-09,17.30769
2024-01-10,14.42307
2024-01-11,22.11538
2024-01-12,20.1923
2024-01-13,16.82692
2024-01-14,6.25
2024-01-15,27.88461
2024-01-16,16.82692
2024-01-17,32.21153
2024-01-18,15.38461
2024-01-19,18.75
2024-01-20,12.98076
2024-01-21,10.57692
2024-01-22,12.5
2024-01-23,15.38461
2024-01-24,15.86538
2024-01-25,14.42307
2024-01-26,9.61538
2024-01-27,11.53846
2024-01-28,11.53846
2024-01-29,28.36538
2024-01-30,21.15384
2024-01-31,24.03846
2024-02-01,22.59615
2024-02-02,13.46153
2024-02-03,10.57692
2024-02-04,14.42307
2024-02-05,14.90384
2024-02-06,18.75
2024-02-07,24.51923
2024-02-08,16.82692
2024-02-09,9.13461
2024-02-10,9.61538
2024-02-11,9.61538
2024-02-12,10.57692
2024-02-13,28.36538
2024-02-14,23.55769
2024-02-15,18.26923
2024-02-16,24.51923
2024-02-17,12.5
2024-02-18,9.61538
2024-02-19,31.25
2024-02-20,14.42307
2024-02-21,20.1923
2024-02-22,15.86538
2024-02-23,15.86538
2024-02-24,13.46153
2024-02-25,9.61538
2024-02-26,26.4423
2024-02-27,18.26923
2024-02-28,7.6923
2024-02-29,16.82692
2024-03-01,12.5
2024-03-02,14.42307
2024-03-03,7.6923
2024-03-04,15.86538
2024-03-05,15.86538
2024-03-06,18.75
2024-03-07,17.30769
2024-03-08,19.23076
2024-03-09,13.9423
2024-03-10,23.55769
2024-03-11,19.71153
2024-03-12,22.59615
2024-03-13,23.07692
2024-03-14,15.38461
2024-03-15,25.0
2024-03-16,10.57692
2024-03-17,11.05769
2024-03-18,28.36538
2024-03-19,19.23076
2024-03-20,17.30769
