date,법무사
2023-06-22,66.3125
2023-06-23,57.84375
2023-06-24,35.90625
2023-06-25,32.21875
2023-06-26,64.53125
2023-06-27,68.1875
2023-06-28,63.09375
2023-06-29,62.625
2023-06-30,57.78124
2023-07-01,34.59375
2023-07-02,32.5625
2023-07-03,71.0
2023-07-04,69.75
2023-07-05,67.90625
2023-07-06,65.625
2023-07-07,56.46875
2023-07-08,32.28125
2023-07-09,33.625
2023-07-10,72.59375
2023-07-11,66.15625
2023-07-12,65.0
2023-07-13,63.4375
2023-07-14,58.06249
2023-07-15,33.0625
2023-07-16,36.5
2023-07-17,69.5625
2023-07-18,69.53125
2023-07-19,67.53125
2023-07-20,65.0
2023-07-21,58.9375
2023-07-22,35.65625
2023-07-23,40.34375
2023-07-24,71.78125
2023-07-25,68.84375
2023-07-26,66.09375
2023-07-27,62.625
2023-07-28,57.03125
2023-07-29,33.5625
2023-07-30,32.8125
2023-07-31,68.5
2023-08-01,65.0625
2023-08-02,64.21875
2023-08-03,59.96875
2023-08-04,56.49999
2023-08-05,32.75
2023-08-06,29.875
2023-08-07,65.25
2023-08-08,67.46875
2023-08-09,62.1875
2023-08-10,57.03125
2023-08-11,57.78124
2023-08-12,33.71874
2023-08-13,35.40625
2023-08-14,68.46875
2023-08-15,39.6875
2023-08-16,69.15625
2023-08-17,66.8125
2023-08-18,64.31249
2023-08-19,32.46875
2023-08-20,33.5
2023-08-21,70.25
2023-08-22,66.25
2023-08-23,64.875
2023-08-24,61.46875
2023-08-25,63.46875
2023-08-26,35.0
2023-08-27,34.78125
2023-08-28,71.21875
2023-08-29,68.03125
2023-08-30,67.5
2023-08-31,65.28125
2023-09-01,66.75
2023-09-02,55.1875
2023-09-03,43.09375
2023-09-04,77.21875
2023-09-05,72.3125
2023-09-06,65.90625
2023-09-07,68.65625
2023-09-08,60.375
2023-09-09,35.0625
2023-09-10,34.375
2023-09-11,72.09375
2023-09-12,64.125
2023-09-13,66.15625
2023-09-14,64.34375
2023-09-15,61.15625
2023-09-16,33.59375
2023-09-17,33.0625
2023-09-18,67.125
2023-09-19,65.15625
2023-09-20,57.78124
2023-09-21,59.09375
2023-09-22,57.125
2023-09-23,31.59375
2023-09-24,31.21875
2023-09-25,62.34375
2023-09-26,61.125
2023-09-27,51.84375
2023-09-28,26.3125
2023-09-29,28.375
2023-09-30,26.93749
2023-10-01,28.53125
2023-10-02,32.84375
2023-10-03,35.6875
2023-10-04,76.1875
2023-10-05,68.375
2023-10-06,60.65625
2023-10-07,30.90625
2023-10-08,28.78125
2023-10-09,37.125
2023-10-10,73.28125
2023-10-11,68.53125
2023-10-12,66.28125
2023-10-13,59.5
2023-10-14,32.34375
2023-10-15,32.28125
2023-10-16,70.21875
2023-10-17,67.3125
2023-10-18,65.87499
2023-10-19,63.71875
2023-10-20,57.1875
2023-10-21,32.625
2023-10-22,30.78125
2023-10-23,64.6875
2023-10-24,66.53125
2023-10-25,64.15625
2023-10-26,62.3125
2023-10-27,60.09375
2023-10-28,35.0
2023-10-29,41.4375
2023-10-30,79.90625
2023-10-31,71.15625
2023-11-01,67.96875
2023-11-02,65.34375
2023-11-03,62.84375
2023-11-04,38.8125
2023-11-05,38.8125
2023-11-06,69.49999
2023-11-07,68.09375
2023-11-08,66.28125
2023-11-09,67.5
2023-11-10,56.25
2023-11-11,31.15625
2023-11-12,31.875
2023-11-13,66.3125
2023-11-14,64.53125
2023-11-15,60.875
2023-11-16,61.90625
2023-11-17,57.5625
2023-11-18,30.5625
2023-11-19,30.90625
2023-11-20,66.15625
2023-11-21,67.0625
2023-11-22,66.21875
2023-11-23,61.375
2023-11-24,53.65625
2023-11-25,31.9375
2023-11-26,32.4375
2023-11-27,67.3125
2023-11-28,68.84375
2023-11-29,63.90625
2023-11-30,57.6875
2023-12-01,56.40625
2023-12-02,33.46875
2023-12-03,31.62499
2023-12-04,69.21875
2023-12-05,68.28125
2023-12-06,63.4375
2023-12-07,62.59375
2023-12-08,56.40625
2023-12-09,33.53125
2023-12-10,36.71875
2023-12-11,72.1875
2023-12-12,63.09375
2023-12-13,65.34375
2023-12-14,67.0
2023-12-15,57.375
2023-12-16,34.3125
2023-12-17,32.21875
2023-12-18,70.40625
2023-12-19,61.03125
2023-12-20,57.21875
2023-12-21,59.125
2023-12-22,51.25
2023-12-23,31.59375
2023-12-24,27.84375
2023-12-25,29.9375
2023-12-26,70.125
2023-12-27,63.46875
2023-12-28,59.15625
2023-12-29,54.53125
2023-12-30,31.15625
2023-12-31,31.46875
2024-01-01,34.25
2024-01-02,71.96875
2024-01-03,69.125
2024-01-04,63.28125
2024-01-05,60.375
2024-01-06,34.0
2024-01-07,34.0625
2024-01-08,62.59375
2024-01-09,64.40625
2024-01-10,61.34375
2024-01-11,61.5625
2024-01-12,59.28125
2024-01-13,35.0625
2024-01-14,37.53125
2024-01-15,69.9375
2024-01-16,66.78125
2024-01-17,66.5625
2024-01-18,65.65625
2024-01-19,62.125
2024-01-20,34.71875
2024-01-21,35.3125
2024-01-22,66.78125
2024-01-23,66.6875
2024-01-24,65.625
2024-01-25,61.53125
2024-01-26,59.71875
2024-01-27,36.1875
2024-01-28,35.96875
2024-01-29,71.15625
2024-01-30,67.43749
2024-01-31,81.78125
2024-02-01,84.96875
2024-02-02,71.09375
2024-02-03,37.87499
2024-02-04,35.09375
2024-02-05,73.03125
2024-02-06,65.28125
2024-02-07,57.65625
2024-02-08,49.875
2024-02-09,30.21875
2024-02-10,30.65625
2024-02-11,32.625
2024-02-12,39.3125
2024-02-13,79.90625
2024-02-14,71.375
2024-02-15,66.90625
2024-02-16,63.09375
2024-02-17,38.21875
2024-02-18,38.34375
2024-02-19,75.9375
2024-02-20,80.875
2024-02-21,77.78125
2024-02-22,66.53125
2024-02-23,62.5
2024-02-24,37.1875
2024-02-25,38.25
2024-02-26,76.875
2024-02-27,71.34374
2024-02-28,66.125
2024-02-29,63.09375
2024-03-01,34.53125
2024-03-02,37.1875
2024-03-03,38.96875
2024-03-04,83.375
2024-03-05,74.90625
2024-03-06,69.59375
2024-03-07,68.9375
2024-03-08,60.4375
2024-03-09,36.6875
2024-03-10,38.65624
2024-03-11,74.15625
2024-03-12,70.90625
2024-03-13,66.625
2024-03-14,66.5
2024-03-15,57.5
2024-03-16,34.15625
2024-03-17,33.78125
2024-03-18,70.25
2024-03-19,68.4375
2024-03-20,63.75
