date,경제뉴스
2023-05-30,38.3792
2023-05-31,38.30275
2023-06-01,29.12844
2023-06-02,28.51681
2023-06-03,16.05504
2023-06-04,16.01681
2023-06-05,26.07033
2023-06-06,24.35015
2023-06-07,37.23241
2023-06-08,35.55045
2023-06-09,32.26299
2023-06-10,19.61009
2023-06-11,20.60397
2023-06-12,35.81804
2023-06-13,35.05351
2023-06-14,42.31651
2023-06-15,34.0214
2023-06-16,28.82262
2023-06-17,15.82568
2023-06-18,20.41284
2023-06-19,32.91284
2023-06-20,30.35168
2023-06-21,31.95718
2023-06-22,32.07186
2023-06-23,23.92966
2023-06-24,15.06116
2023-06-25,16.55198
2023-06-26,29.05198
2023-06-27,24.19724
2023-06-28,25.22935
2023-06-29,23.62385
2023-06-30,21.44495
2023-07-01,15.36697
2023-07-02,17.46941
2023-07-03,27.4847
2023-07-04,29.70183
2023-07-05,28.36391
2023-07-06,31.15443
2023-07-07,28.32568
2023-07-08,15.09938
2023-07-09,17.35474
2023-07-10,32.18654
2023-07-11,28.86085
2023-07-12,34.55657
2023-07-13,32.26299
2023-07-14,26.26146
2023-07-15,16.36085
2023-07-16,17.04892
2023-07-17,29.01376
2023-07-18,28.28746
2023-07-19,25.53516
2023-07-20,25.22935
2023-07-21,24.38837
2023-07-22,14.8318
2023-07-23,18.65443
2023-07-24,25.80275
2023-07-25,26.7584
2023-07-26,50.0
2023-07-27,30.46636
2023-07-28,24.77064
2023-07-29,14.8318
2023-07-30,16.97247
2023-07-31,23.39449
2023-08-01,24.2737
2023-08-02,30.42813
2023-08-03,27.44648
2023-08-04,24.19724
2023-08-05,14.87003
2023-08-06,18.08103
2023-08-07,26.14678
2023-08-08,27.59938
2023-08-09,26.45259
2023-08-10,27.56116
2023-08-11,29.47247
2023-08-12,17.58409
2023-08-13,17.1636
2023-08-14,27.02599
2023-08-15,25.84097
2023-08-16,40.5581
2023-08-17,37.15596
2023-08-18,36.39143
2023-08-19,19.03669
2023-08-20,22.17125
2023-08-21,33.56269
2023-08-22,33.52446
2023-08-23,35.28287
2023-08-24,34.51834
2023-08-25,32.68348
2023-08-26,19.15137
2023-08-27,19.41896
2023-08-28,35.3211
2023-08-29,32.5688
2023-08-30,34.93883
2023-08-31,31.49847
2023-09-01,29.5107
2023-09-02,15.59633
2023-09-03,19.76299
2023-09-04,32.5688
2023-09-05,31.72782
2023-09-06,30.31345
2023-09-07,33.90672
2023-09-08,29.81651
2023-09-09,17.20183
2023-09-10,21.63608
2023-09-11,33.40978
2023-09-12,36.96483
2023-09-13,34.90061
2023-09-14,31.88073
2023-09-15,30.12232
2023-09-16,17.46941
2023-09-17,20.22171
2023-09-18,36.96483
2023-09-19,34.05963
2023-09-20,30.81039
2023-09-21,34.93883
2023-09-22,26.91131
2023-09-23,15.44342
2023-09-24,17.46941
2023-09-25,30.9633
2023-09-26,29.31957
2023-09-27,20.87155
2023-09-28,9.67125
2023-09-29,9.63302
2023-09-30,11.85015
2023-10-01,11.58256
2023-10-02,14.75535
2023-10-03,17.66055
2023-10-04,35.43577
2023-10-05,28.13455
2023-10-06,25.1529
2023-10-07,14.37308
2023-10-08,13.60856
2023-10-09,21.63608
2023-10-10,31.53669
2023-10-11,27.02599
2023-10-12,28.89908
2023-10-13,23.81498
2023-10-14,15.90214
2023-10-15,18.6162
2023-10-16,31.49847
2023-10-17,27.67584
2023-10-18,26.37614
2023-10-19,32.68348
2023-10-20,29.81651
2023-10-21,15.59633
2023-10-22,17.66055
2023-10-23,32.33944
2023-10-24,32.45412
2023-10-25,31.80428
2023-10-26,42.20183
2023-10-27,26.49082
2023-10-28,15.06116
2023-10-29,20.60397
2023-10-30,33.2951
2023-10-31,31.91896
2023-11-01,28.70795
2023-11-02,30.9633
2023-11-03,28.01987
2023-11-04,17.27828
2023-11-05,20.41284
2023-11-06,39.90825
2023-11-07,34.0214
2023-11-08,30.9633
2023-11-09,28.66972
2023-11-10,25.1529
2023-11-11,16.66666
2023-11-12,16.89602
2023-11-13,27.79051
2023-11-14,27.86697
2023-11-15,27.44648
2023-11-16,25.99388
2023-11-17,24.23547
2023-11-18,16.32262
2023-11-19,15.82568
2023-11-20,31.76605
2023-11-21,28.70795
2023-11-22,31.19266
2023-11-23,30.19877
2023-11-24,26.72018
2023-11-25,15.5581
2023-11-26,16.85779
2023-11-27,31.8425
2023-11-28,25.57339
2023-11-29,29.62538
2023-11-30,26.91131
2023-12-01,25.26758
2023-12-02,14.37308
2023-12-03,17.31651
2023-12-04,28.55504
2023-12-05,29.12844
2023-12-06,29.93119
2023-12-07,30.16055
2023-12-08,26.07033
2023-12-09,15.59633
2023-12-10,17.58409
2023-12-11,28.82262
2023-12-12,28.17278
2023-12-13,27.94342
2023-12-14,28.09633
2023-12-15,24.04434
2023-12-16,15.02293
2023-12-17,15.09938
2023-12-18,27.14067
2023-12-19,24.38837
2023-12-20,29.58715
2023-12-21,31.34556
2023-12-22,24.08256
2023-12-23,14.29663
2023-12-24,13.3792
2023-12-25,14.94648
2023-12-26,27.59938
2023-12-27,26.22324
2023-12-28,25.38226
2023-12-29,19.64831
2023-12-30,13.07339
2023-12-31,12.99694
2024-01-01,18.65443
2024-01-02,34.51834
2024-01-03,36.0474
2024-01-04,30.54281
2024-01-05,26.64373
2024-01-06,18.11926
2024-01-07,19.95412
2024-01-08,28.55504
2024-01-09,29.31957
2024-01-10,28.9373
2024-01-11,32.03363
2024-01-12,29.70183
2024-01-13,16.24617
2024-01-14,19.68654
2024-01-15,29.39602
2024-01-16,29.31957
2024-01-17,38.26452
2024-01-18,29.6636
2024-01-19,24.15902
2024-01-20,17.20183
2024-01-21,17.81345
2024-01-22,26.87308
2024-01-23,27.56116
2024-01-24,26.87308
2024-01-25,25.03822
2024-01-26,23.39449
2024-01-27,14.79357
2024-01-28,19.64831
2024-01-29,28.74617
2024-01-30,26.56727
2024-01-31,23.05045
2024-02-01,26.14678
2024-02-02,26.29969
2024-02-03,15.48165
2024-02-04,15.59633
2024-02-05,28.36391
2024-02-06,23.39449
2024-02-07,21.55963
2024-02-08,18.65443
2024-02-09,11.81192
2024-02-10,13.76146
2024-02-11,14.18195
2024-02-12,17.46941
2024-02-13,27.37003
2024-02-14,28.36391
2024-02-15,25.19113
2024-02-16,22.01834
2024-02-17,14.75535
2024-02-18,19.07492
2024-02-19,28.66972
2024-02-20,28.17278
2024-02-21,26.94954
2024-02-22,26.41437
2024-02-23,24.73241
2024-02-24,15.17584
2024-02-25,17.24006
2024-02-26,27.94342
2024-02-27,27.94342
2024-02-28,23.27981
2024-02-29,24.69418
2024-03-01,16.20795
2024-03-02,16.51376
2024-03-03,18.15749
2024-03-04,31.80428
2024-03-05,33.37155
2024-03-06,37.27064
2024-03-07,34.5948
2024-03-08,31.8425
2024-03-09,18.15749
2024-03-10,21.55963
2024-03-11,40.25229
2024-03-12,42.04892
2024-03-13,41.70489
2024-03-14,39.1055
2024-03-15,38.34097
2024-03-16,18.80733
2024-03-17,24.46483
2024-03-18,39.29663
2024-03-19,41.81957
2024-03-20,40.82568
