date,엔화환율
2023-05-30,27.46211
2023-05-31,22.37598
2023-06-01,19.95624
2023-06-02,26.24464
2023-06-03,13.51017
2023-06-04,10.3899
2023-06-05,31.73284
2023-06-06,15.20404
2023-06-07,28.56696
2023-06-08,35.03471
2023-06-09,45.09238
2023-06-10,18.85449
2023-06-11,14.96556
2023-06-12,41.81134
2023-06-13,68.8269
2023-06-14,78.51262
2023-06-15,72.11385
2023-06-16,77.51054
2023-06-17,30.80453
2023-06-18,29.31591
2023-06-19,99.37127
2023-06-20,100.0
2023-06-21,74.27962
2023-06-22,62.64296
2023-06-23,60.68104
2023-06-24,25.82258
2023-06-25,21.68559
2023-06-26,59.11837
2023-06-27,59.405
2023-06-28,51.356
2023-06-29,44.54333
2023-06-30,39.9764
2023-07-01,18.55012
2023-07-02,16.67858
2023-07-03,52.89839
2023-07-04,86.18602
2023-07-05,73.04159
2023-07-06,48.02343
2023-07-07,39.73116
2023-07-08,21.97476
2023-07-09,17.58042
2023-07-10,44.86994
2023-07-11,44.6309
2023-07-12,44.19785
2023-07-13,42.59689
2023-07-14,37.79204
2023-07-15,17.76428
2023-07-16,15.72916
2023-07-17,35.8504
2023-07-18,36.81221
2023-07-19,38.42077
2023-07-20,33.47036
2023-07-21,31.10439
2023-07-22,14.97429
2023-07-23,14.22083
2023-07-24,38.26732
2023-07-25,39.55631
2023-07-26,30.67332
2023-07-27,29.78471
2023-07-28,39.17902
2023-07-29,18.84379
2023-07-30,13.49243
2023-07-31,70.61312
2023-08-01,56.61754
2023-08-02,42.84354
2023-08-03,35.0899
2023-08-04,34.1813
2023-08-05,17.17413
2023-08-06,15.64215
2023-08-07,36.26851
2023-08-08,32.3182
2023-08-09,30.03474
2023-08-10,27.37989
2023-08-11,27.14057
2023-08-12,13.15681
2023-08-13,12.01648
2023-08-14,27.93823
2023-08-15,19.04764
2023-08-16,33.64126
2023-08-17,28.93412
2023-08-18,25.24538
2023-08-19,13.15202
2023-08-20,12.97773
2023-08-21,28.9389
2023-08-22,27.36328
2023-08-23,23.26149
2023-08-24,35.3892
2023-08-25,33.44896
2023-08-26,14.27348
2023-08-27,11.894
2023-08-28,34.43865
2023-08-29,34.67938
2023-08-30,28.71647
2023-08-31,25.77922
2023-09-01,23.04328
2023-09-02,12.26454
2023-09-03,10.77198
2023-09-04,31.61092
2023-09-05,27.98216
2023-09-06,27.51673
2023-09-07,24.89342
2023-09-08,21.71178
2023-09-09,10.79986
2023-09-10,10.01993
2023-09-11,25.12965
2023-09-12,27.09355
2023-09-13,31.24799
2023-09-14,30.99768
2023-09-15,34.50397
2023-09-16,12.64183
2023-09-17,11.2222
2023-09-18,40.1169
2023-09-19,53.34551
2023-09-20,37.11686
2023-09-21,32.97086
2023-09-22,30.09274
2023-09-23,13.53635
2023-09-24,11.43618
2023-09-25,32.02059
2023-09-26,27.87066
2023-09-27,26.69486
2023-09-28,12.52442
2023-09-29,11.24754
2023-09-30,12.47937
2023-10-01,11.07579
2023-10-02,17.67418
2023-10-03,16.96437
2023-10-04,35.68315
2023-10-05,26.80635
2023-10-06,22.19071
2023-10-07,11.85374
2023-10-08,10.3426
2023-10-09,13.01912
2023-10-10,25.03392
2023-10-11,32.71661
2023-10-12,35.73467
2023-10-13,24.4632
2023-10-14,11.40747
2023-10-15,10.39244
2023-10-16,23.86713
2023-10-17,21.53439
2023-10-18,22.33037
2023-10-19,21.14161
2023-10-20,21.04983
2023-10-21,9.9273
2023-10-22,9.32109
2023-10-23,21.10501
2023-10-24,33.24511
2023-10-25,27.39172
2023-10-26,23.98567
2023-10-27,23.67849
2023-10-28,10.78212
2023-10-29,9.99881
2023-10-30,22.46805
2023-10-31,30.8569
2023-11-01,37.43193
2023-11-02,51.26224
2023-11-03,93.29123
2023-11-04,32.79714
2023-11-05,23.87811
2023-11-06,90.14083
2023-11-07,71.63576
2023-11-08,72.30165
2023-11-09,61.27203
2023-11-10,46.03054
2023-11-11,21.90155
2023-11-12,20.81838
2023-11-13,44.64103
2023-11-14,46.30619
2023-11-15,70.73983
2023-11-16,79.79203
2023-11-17,60.60867
2023-11-18,25.66631
2023-11-19,22.83774
2023-11-20,52.55263
2023-11-21,50.85003
2023-11-22,44.87135
2023-11-23,41.3248
2023-11-24,38.50777
2023-11-25,19.40072
2023-11-26,17.97095
2023-11-27,39.78775
2023-11-28,37.60819
2023-11-29,35.17465
2023-11-30,36.83755
2023-12-01,36.95186
2023-12-02,21.06221
2023-12-03,18.9398
2023-12-04,44.12887
2023-12-05,47.34712
2023-12-06,43.03191
2023-12-07,57.43885
2023-12-08,68.03036
2023-12-09,29.26551
2023-12-10,24.196
2023-12-11,53.85908
2023-12-12,45.58088
2023-12-13,39.27419
2023-12-14,54.2848
2023-12-15,45.48797
2023-12-16,24.50909
2023-12-17,21.92436
2023-12-18,47.86604
2023-12-19,49.33664
2023-12-20,42.92604
2023-12-21,36.17081
2023-12-22,33.28762
2023-12-23,17.67249
2023-12-24,14.65443
2023-12-25,16.06083
2023-12-26,35.78367
2023-12-27,34.98628
2023-12-28,31.59403
2023-12-29,29.1253
2023-12-30,18.1779
2023-12-31,15.39804
2024-01-01,17.36897
2024-01-02,42.6411
2024-01-03,39.50169
2024-01-04,41.80993
2024-01-05,40.96524
2024-01-06,18.52028
2024-01-07,15.84375
2024-01-08,29.75853
2024-01-09,31.13565
2024-01-10,35.8228
2024-01-11,42.40797
2024-01-12,33.42812
2024-01-13,16.12475
2024-01-14,14.82506
2024-01-15,31.06441
2024-01-16,30.36557
2024-01-17,33.4284
2024-01-18,34.31757
2024-01-19,40.66679
2024-01-20,17.58183
2024-01-21,15.32821
2024-01-22,33.73981
2024-01-23,33.93718
2024-01-24,28.21698
2024-01-25,27.16506
2024-01-26,25.11811
2024-01-27,14.10117
2024-01-28,13.15399
2024-01-29,26.98937
2024-01-30,25.99095
2024-01-31,24.21683
2024-02-01,27.26896
2024-02-02,28.45997
2024-02-03,15.48673
2024-02-04,12.60241
2024-02-05,39.48902
2024-02-06,55.19002
2024-02-07,36.1114
2024-02-08,34.30969
2024-02-09,21.10135
2024-02-10,17.6922
2024-02-11,15.03539
2024-02-12,18.24012
2024-02-13,44.74465
2024-02-14,44.47266
2024-02-15,40.16082
2024-02-16,33.10461
2024-02-17,16.86075
2024-02-18,14.98583
2024-02-19,29.87735
2024-02-20,29.14557
2024-02-21,26.43357
2024-02-22,40.90302
2024-02-23,32.22895
2024-02-24,15.3955
2024-02-25,14.32895
2024-02-26,30.94475
2024-02-27,27.38412
2024-02-28,25.50582
2024-02-29,24.64903
2024-03-01,15.64947
2024-03-02,12.97267
2024-03-03,12.10349
2024-03-04,30.1789
2024-03-05,25.726
2024-03-06,24.51472
2024-03-07,28.52501
2024-03-08,28.3175
2024-03-09,14.17916
2024-03-10,12.59368
2024-03-11,28.3144
2024-03-12,30.71865
2024-03-13,26.17537
2024-03-14,23.39608
2024-03-15,24.23795
2024-03-16,12.08547
2024-03-17,11.99987
2024-03-18,29.83173
2024-03-19,49.27188
2024-03-20,51.02967
