date,구글애드센스
2023-05-30,58.67052
2023-05-31,57.32177
2023-06-01,56.21387
2023-06-02,53.22736
2023-06-03,43.78612
2023-06-04,41.08863
2023-06-05,54.62427
2023-06-06,50.6262
2023-06-07,63.96917
2023-06-08,62.23506
2023-06-09,56.7919
2023-06-10,51.05973
2023-06-11,51.20423
2023-06-12,76.58959
2023-06-13,76.39691
2023-06-14,83.14065
2023-06-15,75.43352
2023-06-16,66.32947
2023-06-17,51.20423
2023-06-18,47.88053
2023-06-19,71.1946
2023-06-20,77.02312
2023-06-21,71.24277
2023-06-22,76.78227
2023-06-23,65.41425
2023-06-24,52.55298
2023-06-25,57.85163
2023-06-26,80.44315
2023-06-27,86.17533
2023-06-28,79.14258
2023-06-29,72.54335
2023-06-30,77.31213
2023-07-01,55.92485
2023-07-02,58.3815
2023-07-03,76.49325
2023-07-04,72.06165
2023-07-05,71.09826
2023-07-06,70.85741
2023-07-07,69.07514
2023-07-08,59.68208
2023-07-09,59.15221
2023-07-10,80.82851
2023-07-11,80.39499
2023-07-12,75.72254
2023-07-13,75.28901
2023-07-14,72.20616
2023-07-15,56.21387
2023-07-16,62.13872
2023-07-17,78.99807
2023-07-18,80.15414
2023-07-19,75.33718
2023-07-20,78.80539
2023-07-21,71.14643
2023-07-22,56.35838
2023-07-23,56.7919
2023-07-24,81.50289
2023-07-25,76.58959
2023-07-26,75.1445
2023-07-27,69.79768
2023-07-28,61.12716
2023-07-29,49.37379
2023-07-30,53.4682
2023-07-31,65.07707
2023-08-01,67.67822
2023-08-02,74.22928
2023-08-03,68.83429
2023-08-04,62.28323
2023-08-05,49.90366
2023-08-06,54.09441
2023-08-07,69.02697
2023-08-08,69.02697
2023-08-09,74.0366
2023-08-10,71.91714
2023-08-11,69.12331
2023-08-12,53.9499
2023-08-13,57.56262
2023-08-14,67.96724
2023-08-15,61.75337
2023-08-16,72.15799
2023-08-17,71.09826
2023-08-18,67.10019
2023-08-19,54.72061
2023-08-20,55.49132
2023-08-21,73.84393
2023-08-22,78.85356
2023-08-23,75.67437
2023-08-24,69.99036
2023-08-25,60.83815
2023-08-26,55.10597
2023-08-27,55.34682
2023-08-28,69.21965
2023-08-29,70.7129
2023-08-30,81.64739
2023-08-31,64.93256
2023-09-01,66.763
2023-09-02,51.39691
2023-09-03,50.38535
2023-09-04,67.00385
2023-09-05,70.0867
2023-09-06,71.48362
2023-09-07,66.1368
2023-09-08,63.87283
2023-09-09,54.19075
2023-09-10,50.6262
2023-09-11,70.7129
2023-09-12,72.25433
2023-09-13,70.0867
2023-09-14,66.763
2023-09-15,61.7052
2023-09-16,49.08477
2023-09-17,48.12138
2023-09-18,67.48554
2023-09-19,64.16184
2023-09-20,64.78805
2023-09-21,63.4393
2023-09-22,64.21001
2023-09-23,48.8921
2023-09-24,43.64161
2023-09-25,59.92292
2023-09-26,59.10404
2023-09-27,54.76878
2023-09-28,42.96724
2023-09-29,41.42581
2023-09-30,43.88246
2023-10-01,44.65317
2023-10-02,51.78227
2023-10-03,49.85549
2023-10-04,60.01926
2023-10-05,59.39306
2023-10-06,56.11753
2023-10-07,45.85741
2023-10-08,45.85741
2023-10-09,51.44508
2023-10-10,61.7052
2023-10-11,66.71483
2023-10-12,59.92292
2023-10-13,58.04431
2023-10-14,51.30057
2023-10-15,52.16763
2023-10-16,64.06551
2023-10-17,65.41425
2023-10-18,64.5472
2023-10-19,65.84778
2023-10-20,57.75529
2023-10-21,49.95183
2023-10-22,47.9287
2023-10-23,68.88246
2023-10-24,69.74951
2023-10-25,66.95568
2023-10-26,63.53564
2023-10-27,59.97109
2023-10-28,52.98651
2023-10-29,53.4682
2023-10-30,74.37379
2023-10-31,71.33911
2023-11-01,75.09633
2023-11-02,65.99229
2023-11-03,61.31984
2023-11-04,51.58959
2023-11-05,52.55298
2023-11-06,65.36608
2023-11-07,73.60308
2023-11-08,65.89595
2023-11-09,63.58381
2023-11-10,58.04431
2023-11-11,46.8208
2023-11-12,49.0366
2023-11-13,65.79961
2023-11-14,66.47398
2023-11-15,63.77649
2023-11-16,62.71676
2023-11-17,61.89788
2023-11-18,49.95183
2023-11-19,51.39691
2023-11-20,68.30443
2023-11-21,67.34104
2023-11-22,67.38921
2023-11-23,62.8131
2023-11-24,57.99614
2023-11-25,49.27745
2023-11-26,51.30057
2023-11-27,64.88439
2023-11-28,65.51059
2023-11-29,61.94605
2023-11-30,59.44123
2023-12-01,57.12909
2023-12-02,54.5761
2023-12-03,54.91329
2023-12-04,70.0867
2023-12-05,64.5472
2023-12-06,62.23506
2023-12-07,59.44123
2023-12-08,58.67052
2023-12-09,47.73603
2023-12-10,47.35067
2023-12-11,60.01926
2023-12-12,61.75337
2023-12-13,60.26011
2023-12-14,57.2736
2023-12-15,55.78034
2023-12-16,47.49518
2023-12-17,48.74759
2023-12-18,59.73025
2023-12-19,56.74373
2023-12-20,58.86319
2023-12-21,58.47784
2023-12-22,59.97109
2023-12-23,49.13294
2023-12-24,49.47013
2023-12-25,48.98843
2023-12-26,68.01541
2023-12-27,61.75337
2023-12-28,63.34296
2023-12-29,56.50289
2023-12-30,48.74759
2023-12-31,48.74759
2024-01-01,54.47976
2024-01-02,68.4971
2024-01-03,68.88246
2024-01-04,66.08863
2024-01-05,64.78805
2024-01-06,57.32177
2024-01-07,55.63583
2024-01-08,63.82466
2024-01-09,72.9287
2024-01-10,68.54527
2024-01-11,70.37572
2024-01-12,60.78998
2024-01-13,51.01156
2024-01-14,52.74566
2024-01-15,69.94219
2024-01-16,72.3025
2024-01-17,70.27938
2024-01-18,64.93256
2024-01-19,61.60886
2024-01-20,56.21387
2024-01-21,61.94605
2024-01-22,75.96339
2024-01-23,74.95183
2024-01-24,72.63969
2024-01-25,66.85934
2024-01-26,77.60115
2024-01-27,55.29865
2024-01-28,56.7919
2024-01-29,68.78612
2024-01-30,66.71483
2024-01-31,65.51059
2024-02-01,65.75144
2024-02-02,63.53564
2024-02-03,54.14258
2024-02-04,55.53949
2024-02-05,65.22157
2024-02-06,72.35067
2024-02-07,64.40269
2024-02-08,58.04431
2024-02-09,47.3025
2024-02-10,50.52986
2024-02-11,49.13294
2024-02-12,54.09441
2024-02-13,69.36416
2024-02-14,71.6763
2024-02-15,63.19845
2024-02-16,56.55105
2024-02-17,47.83236
2024-02-18,48.16955
2024-02-19,65.55876
2024-02-20,64.45086
2024-02-21,65.55876
2024-02-22,60.98265
2024-02-23,59.92292
2024-02-24,47.15799
2024-02-25,46.62813
2024-02-26,61.65703
2024-02-27,60.1156
2024-02-28,60.74181
2024-02-29,55.00963
2024-03-01,47.3025
2024-03-02,44.07514
2024-03-03,47.9287
2024-03-04,56.21387
2024-03-05,55.58766
2024-03-06,52.60115
2024-03-07,52.60115
2024-03-08,50.96339
2024-03-09,42.2447
2024-03-10,42.00385
2024-03-11,55.684
2024-03-12,55.00963
2024-03-13,54.62427
2024-03-14,55.15414
2024-03-15,55.49132
2024-03-16,38.921
2024-03-17,40.55876
2024-03-18,60.83815
2024-03-19,55.44315
2024-03-20,58.71868
