date,실시간환율조회
2023-06-10,9.53571
2023-06-11,6.10714
2023-06-12,31.85714
2023-06-13,36.60714
2023-06-14,39.21428
2023-06-15,40.0
2023-06-16,36.01785
2023-06-17,10.23214
2023-06-18,6.17857
2023-06-19,34.05357
2023-06-20,34.08928
2023-06-21,34.80357
2023-06-22,34.51785
2023-06-23,32.58928
2023-06-24,10.71428
2023-06-25,6.48214
2023-06-26,32.25
2023-06-27,33.14285
2023-06-28,30.92857
2023-06-29,33.55357
2023-06-30,31.44642
2023-07-01,10.16071
2023-07-02,5.57142
2023-07-03,30.78571
2023-07-04,35.64285
2023-07-05,34.0
2023-07-06,30.28571
2023-07-07,30.14285
2023-07-08,9.35714
2023-07-09,4.98214
2023-07-10,27.69642
2023-07-11,31.80357
2023-07-12,33.64285
2023-07-13,39.96428
2023-07-14,37.98214
2023-07-15,10.51785
2023-07-16,5.82142
2023-07-17,31.96428
2023-07-18,33.46428
2023-07-19,31.23214
2023-07-20,29.60714
2023-07-21,30.73214
2023-07-22,9.23214
2023-07-23,5.94642
2023-07-24,31.58928
2023-07-25,30.44642
2023-07-26,27.80357
2023-07-27,32.66071
2023-07-28,30.28571
2023-07-29,9.19642
2023-07-30,5.71428
2023-07-31,28.17857
2023-08-01,31.76785
2023-08-02,35.39285
2023-08-03,38.0
2023-08-04,36.80357
2023-08-05,11.64285
2023-08-06,6.98214
2023-08-07,33.75
2023-08-08,34.10714
2023-08-09,34.625
2023-08-10,29.19642
2023-08-11,30.64285
2023-08-12,11.42857
2023-08-13,6.32142
2023-08-14,32.98214
2023-08-15,15.46428
2023-08-16,35.53571
2023-08-17,34.41071
2023-08-18,33.5
2023-08-19,10.875
2023-08-20,7.39285
2023-08-21,32.10714
2023-08-22,31.62499
2023-08-23,30.71428
2023-08-24,32.39285
2023-08-25,28.0
2023-08-26,10.33928
2023-08-27,5.78571
2023-08-28,27.96428
2023-08-29,26.92857
2023-08-30,26.25
2023-08-31,31.28571
2023-09-01,25.12499
2023-09-02,8.23214
2023-09-03,5.41071
2023-09-04,23.55357
2023-09-05,27.05357
2023-09-06,29.42857
2023-09-07,28.03571
2023-09-08,24.94642
2023-09-09,8.32142
2023-09-10,5.25
2023-09-11,24.71428
2023-09-12,25.51785
2023-09-13,23.875
2023-09-14,25.30357
2023-09-15,23.21428
2023-09-16,7.375
2023-09-17,4.69642
2023-09-18,23.67857
2023-09-19,26.60714
2023-09-20,26.33928
2023-09-21,35.55357
2023-09-22,30.05357
2023-09-23,8.23214
2023-09-24,5.07142
2023-09-25,26.30357
2023-09-26,31.0
2023-09-27,31.08928
2023-09-28,11.55357
2023-09-29,9.91071
2023-09-30,8.53571
2023-10-01,6.94642
2023-10-02,11.33928
2023-10-03,14.01785
2023-10-04,38.23214
2023-10-05,34.375
2023-10-06,28.19642
2023-10-07,9.53571
2023-10-08,5.75
2023-10-09,11.71428
2023-10-10,31.07142
2023-10-11,29.32142
2023-10-12,30.25
2023-10-13,27.89285
2023-10-14,9.58928
2023-10-15,5.76785
2023-10-16,27.375
2023-10-17,25.80357
2023-10-18,25.30357
2023-10-19,36.28571
2023-10-20,47.07142
2023-10-21,10.23214
2023-10-22,7.10714
2023-10-23,30.28571
2023-10-24,29.92857
2023-10-25,28.03571
2023-10-26,27.98214
2023-10-27,24.67857
2023-10-28,9.0
2023-10-29,5.85714
2023-10-30,24.91071
2023-10-31,28.19642
2023-11-01,27.08928
2023-11-02,32.32142
2023-11-03,34.625
2023-11-04,12.53571
2023-11-05,7.66071
2023-11-06,41.25
2023-11-07,39.89285
2023-11-08,36.69642
2023-11-09,31.48214
2023-11-10,28.41071
2023-11-11,9.375
2023-11-12,5.89285
2023-11-13,27.91071
2023-11-14,27.48214
2023-11-15,36.625
2023-11-16,35.78571
2023-11-17,30.875
2023-11-18,9.91071
2023-11-19,5.76785
2023-11-20,33.51785
2023-11-21,30.08928
2023-11-22,29.14285
2023-11-23,27.21428
2023-11-24,26.48214
2023-11-25,7.10714
2023-11-26,5.23214
2023-11-27,25.75
2023-11-28,26.75
2023-11-29,27.58928
2023-11-30,26.66071
2023-12-01,25.78571
2023-12-02,8.94642
2023-12-03,5.25
2023-12-04,27.89285
2023-12-05,28.46428
2023-12-06,27.07142
2023-12-07,30.83928
2023-12-08,29.76785
2023-12-09,9.92857
2023-12-10,6.16071
2023-12-11,27.55357
2023-12-12,26.32142
2023-12-13,25.19642
2023-12-14,33.07142
2023-12-15,29.64285
2023-12-16,10.03571
2023-12-17,5.91071
2023-12-18,28.44642
2023-12-19,28.92857
2023-12-20,28.51785
2023-12-21,27.08928
2023-12-22,25.71428
2023-12-23,7.71428
2023-12-24,4.64285
2023-12-25,6.08928
2023-12-26,24.39285
2023-12-27,26.07142
2023-12-28,25.60714
2023-12-29,22.33928
2023-12-30,8.33928
2023-12-31,4.55357
2024-01-01,6.57142
2024-01-02,28.51785
2024-01-03,30.28571
2024-01-04,26.05357
2024-01-05,25.53571
2024-01-06,9.25
2024-01-07,4.73214
2024-01-08,25.46428
2024-01-09,25.51785
2024-01-10,26.17857
2024-01-11,25.89285
2024-01-12,21.80357
2024-01-13,7.57142
2024-01-14,4.51785
2024-01-15,22.98214
2024-01-16,28.08928
2024-01-17,33.19642
2024-01-18,30.48214
2024-01-19,28.08928
2024-01-20,10.33928
2024-01-21,5.39285
2024-01-22,24.75
2024-01-23,26.48214
2024-01-24,23.80357
2024-01-25,22.57142
2024-01-26,20.16071
2024-01-27,6.92857
2024-01-28,4.44642
2024-01-29,17.85714
2024-01-30,19.69642
2024-01-31,21.42857
2024-02-01,21.07142
2024-02-02,21.625
2024-02-03,8.66071
2024-02-04,5.16071
2024-02-05,23.0
2024-02-06,23.28571
2024-02-07,20.96428
2024-02-08,17.19642
2024-02-09,8.07142
2024-02-10,5.17857
2024-02-11,5.14285
2024-02-12,7.375
2024-02-13,20.66071
2024-02-14,21.55357
2024-02-15,20.92857
2024-02-16,20.05357
2024-02-17,6.78571
2024-02-18,4.30357
2024-02-19,18.60714
2024-02-20,18.46428
2024-02-21,17.21428
2024-02-22,20.41071
2024-02-23,18.75
2024-02-24,5.96428
2024-02-25,4.66071
2024-02-26,16.875
2024-02-27,17.82142
2024-02-28,17.875
2024-02-29,17.69642
2024-03-01,8.85714
2024-03-02,6.05357
2024-03-03,4.14285
2024-03-04,17.57142
2024-03-05,18.57142
2024-03-06,18.17857
2024-03-07,20.41071
2024-03-08,19.73214
2024-03-09,6.98214
2024-03-10,4.25
2024-03-11,22.01785
2024-03-12,22.375
2024-03-13,22.46428
2024-03-14,21.19642
2024-03-15,21.96428
2024-03-16,6.03571
2024-03-17,4.08928
2024-03-18,17.41071
2024-03-19,21.32142
2024-03-20,20.21428
