date,구글주식
2023-05-30,10.13319
2023-05-31,9.08784
2023-06-01,8.21109
2023-06-02,8.75063
2023-06-03,5.41224
2023-06-04,4.13083
2023-06-05,7.08143
2023-06-06,8.66632
2023-06-07,9.32389
2023-06-08,9.6611
2023-06-09,8.93609
2023-06-10,6.18782
2023-06-11,4.26572
2023-06-12,6.60934
2023-06-13,9.29017
2023-06-14,9.29017
2023-06-15,8.75063
2023-06-16,7.77271
2023-06-17,4.92328
2023-06-18,3.50699
2023-06-19,4.957
2023-06-20,6.35643
2023-06-21,7.4355
2023-06-22,6.8791
2023-06-23,7.46922
2023-06-24,4.28258
2023-06-25,3.08548
2023-06-26,5.90119
2023-06-27,8.81807
2023-06-28,8.12679
2023-06-29,7.04771
2023-06-30,7.95818
2023-07-01,6.40701
2023-07-02,4.04653
2023-07-03,6.98027
2023-07-04,7.51981
2023-07-05,8.04248
2023-07-06,8.91923
2023-07-07,7.33434
2023-07-08,4.92328
2023-07-09,3.97909
2023-07-10,6.7948
2023-07-11,7.9076
2023-07-12,7.92446
2023-07-13,9.05412
2023-07-14,11.14483
2023-07-15,6.08666
2023-07-16,4.16455
2023-07-17,7.38492
2023-07-18,8.73377
2023-07-19,9.0204
2023-07-20,8.86865
2023-07-21,8.0762
2023-07-22,4.19828
2023-07-23,4.33316
2023-07-24,6.81166
2023-07-25,8.81807
2023-07-26,19.84488
2023-07-27,12.6117
2023-07-28,7.72213
2023-07-29,6.7105
2023-07-30,4.46804
2023-07-31,8.09307
2023-08-01,10.04889
2023-08-02,8.85179
2023-08-03,8.24481
2023-08-04,7.38492
2023-08-05,5.32793
2023-08-06,4.3163
2023-08-07,6.92969
2023-08-08,8.91923
2023-08-09,7.63783
2023-08-10,6.74422
2023-08-11,6.7105
2023-08-12,4.50177
2023-08-13,4.16455
2023-08-14,5.09189
2023-08-15,6.64306
2023-08-16,6.89597
2023-08-17,6.7948
2023-08-18,7.21632
2023-08-19,4.94014
2023-08-20,3.65874
2023-08-21,4.94014
2023-08-22,6.25526
2023-08-23,5.86747
2023-08-24,9.05412
2023-08-25,6.92969
2023-08-26,4.73781
2023-08-27,3.2878
2023-08-28,5.31107
2023-08-29,6.81166
2023-08-30,8.70005
2023-08-31,8.61574
2023-09-01,7.3512
2023-09-02,4.88956
2023-09-03,3.43955
2023-09-04,5.26049
2023-09-05,14.04484
2023-09-06,10.28494
2023-09-07,9.57679
2023-09-08,7.50295
2023-09-09,5.37851
2023-09-10,4.46804
2023-09-11,6.28899
2023-09-12,7.31748
2023-09-13,7.13201
2023-09-14,6.47445
2023-09-15,7.58725
2023-09-16,4.50177
2023-09-17,3.52385
2023-09-18,5.69887
2023-09-19,5.81689
2023-09-20,6.28899
2023-09-21,7.08143
2023-09-22,5.26049
2023-09-23,4.01281
2023-09-24,2.83257
2023-09-25,4.18141
2023-09-26,5.54712
2023-09-27,5.20991
2023-09-28,3.55757
2023-09-29,3.81048
2023-09-30,3.42269
2023-10-01,2.90001
2023-10-02,3.82734
2023-10-03,4.68723
2023-10-04,6.72736
2023-10-05,5.85061
2023-10-06,5.5134
2023-10-07,7.09829
2023-10-08,3.06862
2023-10-09,3.89479
2023-10-10,7.2669
2023-10-11,7.19946
2023-10-12,7.48609
2023-10-13,5.85061
2023-10-14,3.50699
2023-10-15,2.86629
2023-10-16,4.957
2023-10-17,5.64828
2023-10-18,6.76108
2023-10-19,6.64306
2023-10-20,6.28899
2023-10-21,3.82734
2023-10-22,2.74827
2023-10-23,4.36688
2023-10-24,5.88433
2023-10-25,19.60883
2023-10-26,26.31933
2023-10-27,11.17855
2023-10-28,5.47968
2023-10-29,3.49013
2023-10-30,5.46282
2023-10-31,6.86224
2023-11-01,6.01922
2023-11-02,6.22154
2023-11-03,6.32271
2023-11-04,4.08025
2023-11-05,3.18664
2023-11-06,5.71573
2023-11-07,6.92969
2023-11-08,6.00236
2023-11-09,5.34479
2023-11-10,5.20991
2023-11-11,3.6756
2023-11-12,2.93373
2023-11-13,4.3163
2023-11-14,6.32271
2023-11-15,7.13201
2023-11-16,6.49131
2023-11-17,5.98549
2023-11-18,4.11397
2023-11-19,2.76513
2023-11-20,4.65351
2023-11-21,6.60934
2023-11-22,6.00236
2023-11-23,6.50817
2023-11-24,5.19305
2023-11-25,3.91165
2023-11-26,3.01804
2023-11-27,5.14247
2023-11-28,5.69887
2023-11-29,5.34479
2023-11-30,6.39015
2023-12-01,5.5977
2023-12-02,3.97909
2023-12-03,2.93373
2023-12-04,5.24363
2023-12-05,6.22154
2023-12-06,9.76226
2023-12-07,17.85533
2023-12-08,19.18732
2023-12-09,8.29539
2023-12-10,5.58084
2023-12-11,7.94132
2023-12-12,8.76749
2023-12-13,7.87388
2023-12-14,9.07098
2023-12-15,8.464
2023-12-16,4.78839
2023-12-17,4.51863
2023-12-18,5.95177
2023-12-19,7.73899
2023-12-20,9.62738
2023-12-21,7.97504
2023-12-22,7.23318
2023-12-23,4.957
2023-12-24,3.27094
2023-12-25,3.97909
2023-12-26,6.35643
2023-12-27,7.45236
2023-12-28,7.55353
2023-12-29,5.61456
2023-12-30,4.4006
2023-12-31,3.47327
2024-01-01,5.02444
2024-01-02,7.75585
2024-01-03,8.56516
2024-01-04,7.53667
2024-01-05,7.11515
2024-01-06,4.8727
2024-01-07,3.62502
2024-01-08,5.37851
2024-01-09,9.25644
2024-01-10,8.48086
2024-01-11,9.22272
2024-01-12,8.12679
2024-01-13,5.64828
2024-01-14,4.08025
2024-01-15,5.96863
2024-01-16,6.81166
2024-01-17,7.38492
2024-01-18,7.9076
2024-01-19,8.12679
2024-01-20,6.37329
2024-01-21,4.55235
2024-01-22,7.9919
2024-01-23,8.53144
2024-01-24,9.47563
2024-01-25,9.89715
2024-01-26,10.35238
2024-01-27,6.96341
2024-01-28,4.957
2024-01-29,7.65469
2024-01-30,10.52099
2024-01-31,15.56229
2024-02-01,14.87101
2024-02-02,12.35879
2024-02-03,9.189
2024-02-04,5.44596
2024-02-05,8.44714
2024-02-06,9.40819
2024-02-07,7.04771
2024-02-08,8.32911
2024-02-09,7.58725
2024-02-10,8.10993
2024-02-11,4.957
2024-02-12,8.44714
2024-02-13,13.08379
2024-02-14,9.72854
2024-02-15,10.9425
2024-02-16,10.99308
2024-02-17,6.99713
2024-02-18,4.92328
2024-02-19,7.28376
2024-02-20,9.05412
2024-02-21,8.81807
2024-02-22,8.78435
2024-02-23,8.98668
2024-02-24,5.90119
2024-02-25,4.43432
2024-02-26,6.96341
2024-02-27,13.90996
2024-02-28,9.54307
2024-02-29,9.49249
2024-03-01,6.81166
2024-03-02,6.76108
2024-03-03,4.78839
2024-03-04,7.92446
2024-03-05,11.65064
2024-03-06,9.84656
2024-03-07,9.96459
2024-03-08,9.0204
2024-03-09,5.46282
2024-03-10,3.57443
2024-03-11,6.33957
2024-03-12,8.71691
2024-03-13,9.42505
2024-03-14,8.27853
2024-03-15,7.92446
2024-03-16,4.88956
2024-03-17,3.49013
2024-03-18,11.17855
2024-03-19,12.84774
2024-03-20,8.34597
