date,고액암종류
2023-05-29,22.97734
2023-05-30,43.36569
2023-05-31,38.1877
2023-06-01,39.4822
2023-06-02,40.45307
2023-06-03,25.24271
2023-06-04,17.1521
2023-06-05,43.04207
2023-06-06,30.74433
2023-06-07,43.04207
2023-06-08,49.51456
2023-06-09,36.8932
2023-06-10,24.91909
2023-06-11,18.12297
2023-06-12,41.74757
2023-06-13,49.83818
2023-06-14,52.10355
2023-06-15,44.33656
2023-06-16,42.71844
2023-06-17,24.91909
2023-06-18,13.2686
2023-06-19,44.98381
2023-06-20,47.24919
2023-06-21,45.95469
2023-06-22,46.60194
2023-06-23,37.54045
2023-06-24,18.77022
2023-06-25,19.41747
2023-06-26,39.15857
2023-06-27,44.98381
2023-06-28,54.69255
2023-06-29,37.21682
2023-06-30,36.56957
2023-07-01,18.4466
2023-07-02,13.2686
2023-07-03,31.71521
2023-07-04,44.33656
2023-07-05,40.12944
2023-07-06,41.42394
2023-07-07,39.4822
2023-07-08,23.94822
2023-07-09,17.1521
2023-07-10,40.45307
2023-07-11,36.56957
2023-07-12,49.51456
2023-07-13,40.45307
2023-07-14,43.36569
2023-07-15,21.03559
2023-07-16,16.82847
2023-07-17,45.30744
2023-07-18,52.42718
2023-07-19,44.98381
2023-07-20,51.45631
2023-07-21,37.86407
2023-07-22,26.21359
2023-07-23,23.62459
2023-07-24,46.27831
2023-07-25,46.92556
2023-07-26,48.86731
2023-07-27,47.24919
2023-07-28,41.42394
2023-07-29,22.00647
2023-07-30,17.79935
2023-07-31,42.39482
2023-08-01,48.86731
2023-08-02,41.74757
2023-08-03,44.98381
2023-08-04,45.63106
2023-08-05,26.21359
2023-08-06,17.79935
2023-08-07,52.7508
2023-08-08,51.77993
2023-08-09,45.63106
2023-08-10,44.98381
2023-08-11,52.42718
2023-08-12,27.18446
2023-08-13,22.33009
2023-08-14,46.27831
2023-08-15,25.24271
2023-08-16,51.45631
2023-08-17,45.95469
2023-08-18,39.4822
2023-08-19,25.24271
2023-08-20,19.09385
2023-08-21,50.16181
2023-08-22,63.10679
2023-08-23,64.07766
2023-08-24,54.69255
2023-08-25,54.36893
2023-08-26,24.91909
2023-08-27,26.21359
2023-08-28,47.57281
2023-08-29,60.19417
2023-08-30,68.28478
2023-08-31,49.83818
2023-09-01,40.45307
2023-09-02,29.12621
2023-09-03,22.65372
2023-09-04,40.12944
2023-09-05,57.60517
2023-09-06,58.89967
2023-09-07,58.57605
2023-09-08,45.30744
2023-09-09,30.74433
2023-09-10,26.86084
2023-09-11,47.57281
2023-09-12,52.7508
2023-09-13,52.7508
2023-09-14,55.01618
2023-09-15,48.22006
2023-09-16,21.68284
2023-09-17,21.68284
2023-09-18,50.48543
2023-09-19,47.24919
2023-09-20,49.51456
2023-09-21,54.69255
2023-09-22,39.4822
2023-09-23,24.91909
2023-09-24,30.09708
2023-09-25,48.54368
2023-09-26,43.04207
2023-09-27,29.44983
2023-09-28,17.1521
2023-09-29,13.91585
2023-09-30,15.53398
2023-10-01,16.82847
2023-10-02,19.7411
2023-10-03,19.7411
2023-10-04,44.98381
2023-10-05,48.86731
2023-10-06,40.77669
2023-10-07,20.71197
2023-10-08,18.12297
2023-10-09,17.1521
2023-10-10,40.45307
2023-10-11,48.22006
2023-10-12,44.01294
2023-10-13,51.13268
2023-10-14,28.80258
2023-10-15,26.53721
2023-10-16,44.33656
2023-10-17,48.22006
2023-10-18,52.10355
2023-10-19,51.45631
2023-10-20,40.77669
2023-10-21,16.82847
2023-10-22,18.12297
2023-10-23,50.48543
2023-10-24,46.27831
2023-10-25,52.7508
2023-10-26,46.60194
2023-10-27,40.12944
2023-10-28,22.65372
2023-10-29,26.53721
2023-10-30,41.42394
2023-10-31,52.7508
2023-11-01,51.77993
2023-11-02,47.24919
2023-11-03,42.07119
2023-11-04,22.97734
2023-11-05,28.15533
2023-11-06,48.54368
2023-11-07,56.95792
2023-11-08,42.71844
2023-11-09,47.24919
2023-11-10,48.86731
2023-11-11,27.83171
2023-11-12,24.27184
2023-11-13,42.39482
2023-11-14,50.48543
2023-11-15,50.48543
2023-11-16,46.92556
2023-11-17,46.92556
2023-11-18,24.27184
2023-11-19,19.09385
2023-11-20,51.13268
2023-11-21,45.95469
2023-11-22,49.19093
2023-11-23,44.98381
2023-11-24,49.51456
2023-11-25,25.24271
2023-11-26,20.71197
2023-11-27,47.24919
2023-11-28,52.42718
2023-11-29,44.66019
2023-11-30,39.80582
2023-12-01,40.12944
2023-12-02,19.7411
2023-12-03,22.65372
2023-12-04,48.86731
2023-12-05,55.3398
2023-12-06,57.9288
2023-12-07,54.69255
2023-12-08,49.83818
2023-12-09,27.18446
2023-12-10,22.97734
2023-12-11,47.89644
2023-12-12,60.84142
2023-12-13,56.95792
2023-12-14,48.22006
2023-12-15,52.10355
2023-12-16,30.74433
2023-12-17,21.68284
2023-12-18,45.30744
2023-12-19,50.80906
2023-12-20,49.83818
2023-12-21,53.72168
2023-12-22,45.95469
2023-12-23,31.71521
2023-12-24,17.47572
2023-12-25,18.77022
2023-12-26,48.54368
2023-12-27,50.48543
2023-12-28,64.07766
2023-12-29,49.83818
2023-12-30,22.00647
2023-12-31,19.41747
2024-01-01,19.09385
2024-01-02,49.83818
2024-01-03,51.45631
2024-01-04,59.2233
2024-01-05,51.13268
2024-01-06,30.74433
2024-01-07,27.50809
2024-01-08,50.16181
2024-01-09,49.51456
2024-01-10,59.2233
2024-01-11,54.36893
2024-01-12,64.40129
2024-01-13,34.95145
2024-01-14,26.53721
2024-01-15,60.84142
2024-01-16,59.87055
2024-01-17,61.16504
2024-01-18,65.04854
2024-01-19,53.72168
2024-01-20,34.95145
2024-01-21,34.3042
2024-01-22,55.3398
2024-01-23,53.07443
2024-01-24,67.63754
2024-01-25,59.54692
2024-01-26,57.60517
2024-01-27,28.80258
2024-01-28,29.44983
2024-01-29,63.75404
2024-01-30,71.84466
2024-01-31,48.86731
2024-02-01,57.9288
2024-02-02,56.6343
2024-02-03,36.56957
2024-02-04,20.06472
2024-02-05,53.39805
2024-02-06,63.10679
2024-02-07,63.10679
2024-02-08,50.16181
2024-02-09,27.50809
2024-02-10,21.35922
2024-02-11,26.86084
2024-02-12,24.27184
2024-02-13,62.13592
2024-02-14,57.9288
2024-02-15,69.57928
2024-02-16,62.45954
2024-02-17,33.0097
2024-02-18,27.50809
2024-02-19,56.95792
2024-02-20,76.69902
2024-02-21,76.3754
2024-02-22,70.87378
2024-02-23,66.34304
2024-02-24,36.24595
2024-02-25,31.39158
2024-02-26,64.72491
2024-02-27,69.57928
2024-02-28,70.22653
2024-02-29,68.28478
2024-03-01,36.8932
2024-03-02,23.62459
2024-03-03,22.00647
2024-03-04,53.72168
2024-03-05,68.93203
2024-03-06,66.01941
2024-03-07,81.55339
2024-03-08,64.72491
2024-03-09,41.10032
2024-03-10,35.92233
2024-03-11,68.28478
2024-03-12,72.81553
2024-03-13,97.08737
2024-03-14,82.52427
2024-03-15,62.78317
2024-03-16,36.8932
2024-03-17,34.62783
2024-03-18,65.37216
2024-03-19,83.49514
2024-03-20,75.40453
