date,나스닥실시간
2023-05-30,11.78179
2023-05-31,14.3641
2023-06-01,13.65397
2023-06-02,11.94318
2023-06-03,6.64945
2023-06-04,1.12976
2023-06-05,5.84247
2023-06-06,11.0071
2023-06-07,12.5242
2023-06-08,15.10652
2023-06-09,11.55584
2023-06-10,6.2621
2023-06-11,1.12976
2023-06-12,6.8754
2023-06-13,12.13686
2023-06-14,12.42737
2023-06-15,14.10587
2023-06-16,12.16914
2023-06-17,5.6488
2023-06-18,0.83925
2023-06-19,5.58424
2023-06-20,10.58747
2023-06-21,12.23369
2023-06-22,13.52485
2023-06-23,11.0071
2023-06-24,5.71336
2023-06-25,1.00064
2023-06-26,5.6488
2023-06-27,12.00774
2023-06-28,11.78179
2023-06-29,12.71788
2023-06-30,11.10393
2023-07-01,6.13298
2023-07-02,0.9038
2023-07-03,5.84247
2023-07-04,9.74822
2023-07-05,9.7805
2023-07-06,12.5242
2023-07-07,11.6204
2023-07-08,6.39122
2023-07-09,1.03292
2023-07-10,6.35894
2023-07-11,10.49063
2023-07-12,11.42672
2023-07-13,13.00839
2023-07-14,11.91091
2023-07-15,6.90768
2023-07-16,0.67785
2023-07-17,6.35894
2023-07-18,11.55584
2023-07-19,11.6204
2023-07-20,13.23434
2023-07-21,13.94448
2023-07-22,6.42349
2023-07-23,0.87153
2023-07-24,5.06778
2023-07-25,9.97417
2023-07-26,11.32989
2023-07-27,12.39509
2023-07-28,9.94189
2023-07-29,5.51969
2023-07-30,0.71013
2023-07-31,5.51969
2023-08-01,9.74822
2023-08-02,13.2989
2023-08-03,14.26726
2023-08-04,11.29761
2023-08-05,6.13298
2023-08-06,0.77469
2023-08-07,5.48741
2023-08-08,10.94254
2023-08-09,11.78179
2023-08-10,11.03938
2023-08-11,10.58747
2023-08-12,6.52033
2023-08-13,1.03292
2023-08-14,5.00322
2023-08-15,10.03873
2023-08-16,12.23369
2023-08-17,14.39638
2023-08-18,13.87992
2023-08-19,7.03679
2023-08-20,1.16204
2023-08-21,7.9406
2023-08-22,13.20206
2023-08-23,13.39573
2023-08-24,14.78373
2023-08-25,15.20335
2023-08-26,9.03808
2023-08-27,1.19431
2023-08-28,4.64816
2023-08-29,12.20142
2023-08-30,13.00839
2023-08-31,12.26597
2023-09-01,12.58876
2023-09-02,5.6488
2023-09-03,0.54874
2023-09-04,5.61652
2023-09-05,10.58747
2023-09-06,12.04002
2023-09-07,14.33182
2023-09-08,10.91026
2023-09-09,5.42285
2023-09-10,1.00064
2023-09-11,5.93931
2023-09-12,10.91026
2023-09-13,13.46029
2023-09-14,12.33053
2023-09-15,11.10393
2023-09-16,7.16591
2023-09-17,1.25887
2023-09-18,7.58553
2023-09-19,12.97611
2023-09-20,11.65267
2023-09-21,16.10716
2023-09-22,16.8173
2023-09-23,8.5539
2023-09-24,1.48482
2023-09-25,8.5539
2023-09-26,15.46158
2023-09-27,12.49193
2023-09-28,10.13557
2023-09-29,7.9406
2023-09-30,6.16526
2023-10-01,1.29115
2023-10-02,4.26081
2023-10-03,11.03938
2023-10-04,17.14009
2023-10-05,17.14009
2023-10-06,14.04131
2023-10-07,8.81213
2023-10-08,1.5171
2023-10-09,10.74887
2023-10-10,17.10781
2023-10-11,16.13944
2023-10-12,15.84893
2023-10-13,14.78373
2023-10-14,8.61846
2023-10-15,1.03292
2023-10-16,7.4887
2023-10-17,13.9122
2023-10-18,16.42995
2023-10-19,18.68947
2023-10-20,26.46868
2023-10-21,13.84764
2023-10-22,1.35571
2023-10-23,8.84441
2023-10-24,15.13879
2023-10-25,15.4293
2023-10-26,18.65719
2023-10-27,16.10716
2023-10-28,6.61717
2023-10-29,1.09748
2023-10-30,7.58553
2023-10-31,13.87992
2023-11-01,14.04131
2023-11-02,16.07488
2023-11-03,14.46094
2023-11-04,6.32666
2023-11-05,0.61329
2023-11-06,8.19883
2023-11-07,13.04067
2023-11-08,11.07165
2023-11-09,10.42608
2023-11-10,9.84506
2023-11-11,6.32666
2023-11-12,1.19431
2023-11-13,4.90639
2023-11-14,12.26597
2023-11-15,13.49257
2023-11-16,12.62104
2023-11-17,10.8457
2023-11-18,5.6488
2023-11-19,0.61329
2023-11-20,4.13169
2023-11-21,10.97482
2023-11-22,11.87863
2023-11-23,10.97482
2023-11-24,5.84247
2023-11-25,4.03486
2023-11-26,1.42027
2023-11-27,3.45384
2023-11-28,8.87669
2023-11-29,8.81213
2023-11-30,10.07101
2023-12-01,9.52227
2023-12-02,5.32601
2023-12-03,0.58102
2023-12-04,4.26081
2023-12-05,9.58683
2023-12-06,9.81278
2023-12-07,10.74887
2023-12-08,9.23176
2023-12-09,6.10071
2023-12-10,0.83925
2023-12-11,4.00258
2023-12-12,9.13492
2023-12-13,8.23111
2023-12-14,9.68366
2023-12-15,9.23176
2023-12-16,4.74499
2023-12-17,0.93608
2023-12-18,3.48612
2023-12-19,8.36023
2023-12-20,9.13492
2023-12-21,10.68431
2023-12-22,8.94125
2023-12-23,4.09941
2023-12-24,0.58102
2023-12-25,1.00064
2023-12-26,3.61523
2023-12-27,6.58489
2023-12-28,6.77856
2023-12-29,5.51969
2023-12-30,3.90574
2023-12-31,0.71013
2024-01-01,0.83925
2024-01-02,4.13169
2024-01-03,10.26468
2024-01-04,10.74887
2024-01-05,8.87669
2024-01-06,5.39057
2024-01-07,0.71013
2024-01-08,3.87346
2024-01-09,8.39251
2024-01-10,7.90832
2024-01-11,9.39315
2024-01-12,8.48934
2024-01-13,5.00322
2024-01-14,0.29051
2024-01-15,2.84054
2024-01-16,6.42349
2024-01-17,9.26404
2024-01-18,9.39315
2024-01-19,9.32859
2024-01-20,5.32601
2024-01-21,0.61329
2024-01-22,3.357
2024-01-23,7.97288
2024-01-24,7.74693
2024-01-25,8.7153
2024-01-26,6.64945
2024-01-27,4.26081
2024-01-28,0.74241
2024-01-29,2.48547
2024-01-30,6.81084
2024-01-31,7.9406
2024-02-01,7.71465
2024-02-02,6.8754
2024-02-03,5.16462
2024-02-04,0.41962
2024-02-05,3.06649
2024-02-06,7.39186
2024-02-07,7.61781
2024-02-08,6.00387
2024-02-09,4.16397
2024-02-10,2.71142
2024-02-11,0.77469
2024-02-12,2.00129
2024-02-13,8.06972
2024-02-14,9.13492
2024-02-15,9.39315
2024-02-16,7.81149
2024-02-17,5.26145
2024-02-18,0.41962
2024-02-19,3.00193
2024-02-20,5.32601
2024-02-21,8.81213
2024-02-22,7.9406
2024-02-23,8.65074
2024-02-24,5.26145
2024-02-25,0.54874
2024-02-26,2.7437
2024-02-27,7.4887
2024-02-28,7.10135
2024-02-29,7.39186
2024-03-01,5.0355
2024-03-02,3.51839
2024-03-03,0.41962
2024-03-04,3.45384
2024-03-05,8.06972
2024-03-06,7.84377
2024-03-07,8.06972
2024-03-08,7.42414
2024-03-09,5.55196
2024-03-10,0.64557
2024-03-11,4.4222
2024-03-12,9.68366
2024-03-13,9.7805
2024-03-14,8.32795
2024-03-15,8.74757
2024-03-16,4.74499
2024-03-17,0.71013
2024-03-18,5.1969
2024-03-19,9.36087
2024-03-20,7.61781
