date,변액보험
2023-05-30,3.58897
2023-05-31,3.41027
2023-06-01,3.5443
2023-06-02,2.81459
2023-06-03,1.44452
2023-06-04,1.53387
2023-06-05,2.82948
2023-06-06,1.89128
2023-06-07,3.09754
2023-06-08,3.06775
2023-06-09,3.64854
2023-06-10,1.68279
2023-06-11,2.02531
2023-06-12,3.88682
2023-06-13,3.66344
2023-06-14,3.09754
2023-06-15,3.63365
2023-06-16,3.11243
2023-06-17,1.74236
2023-06-18,1.59344
2023-06-19,4.1102
2023-06-20,3.78257
2023-06-21,3.46984
2023-06-22,3.33581
2023-06-23,2.68056
2023-06-24,1.47431
2023-06-25,1.90618
2023-06-26,3.29113
2023-06-27,3.00819
2023-06-28,3.15711
2023-06-29,3.39538
2023-06-30,3.26135
2023-07-01,1.44452
2023-07-02,1.54877
2023-07-03,3.27624
2023-07-04,3.93149
2023-07-05,3.02308
2023-07-06,3.90171
2023-07-07,2.72524
2023-07-08,1.65301
2023-07-09,2.12956
2023-07-10,4.42293
2023-07-11,3.61876
2023-07-12,3.51451
2023-07-13,3.97617
2023-07-14,3.61876
2023-07-15,1.31049
2023-07-16,1.35517
2023-07-17,3.08265
2023-07-18,2.93373
2023-07-19,3.41027
2023-07-20,4.22933
2023-07-21,3.60387
2023-07-22,1.57855
2023-07-23,1.72747
2023-07-24,3.88682
2023-07-25,3.96128
2023-07-26,3.85703
2023-07-27,3.7379
2023-07-28,3.36559
2023-07-29,1.72747
2023-07-30,1.59344
2023-07-31,3.41027
2023-08-01,3.14221
2023-08-02,3.29113
2023-08-03,2.84437
2023-08-04,2.33804
2023-08-05,1.23603
2023-08-06,1.17647
2023-08-07,3.38049
2023-08-08,3.26135
2023-08-09,3.26135
2023-08-10,3.06775
2023-08-11,3.52941
2023-08-12,1.96574
2023-08-13,1.4892
2023-08-14,3.00819
2023-08-15,1.93596
2023-08-16,3.06775
2023-08-17,3.33581
2023-08-18,3.51451
2023-08-19,1.50409
2023-08-20,1.78704
2023-08-21,3.09754
2023-08-22,4.06552
2023-08-23,4.83991
2023-08-24,4.73566
2023-08-25,3.64854
2023-08-26,1.62323
2023-08-27,1.98064
2023-08-28,3.9166
2023-08-29,6.18019
2023-08-30,4.13998
2023-08-31,3.172
2023-09-01,2.84437
2023-09-02,1.92107
2023-09-03,1.57855
2023-09-04,3.33581
2023-09-05,3.24646
2023-09-06,2.93373
2023-09-07,3.14221
2023-09-08,2.91883
2023-09-09,1.51898
2023-09-10,1.74236
2023-09-11,4.21444
2023-09-12,3.94638
2023-09-13,3.57408
2023-09-14,3.44005
2023-09-15,3.11243
2023-09-16,1.54877
2023-09-17,1.59344
2023-09-18,3.12732
2023-09-19,3.85703
2023-09-20,3.38049
2023-09-21,3.87192
2023-09-22,3.15711
2023-09-23,1.56366
2023-09-24,1.4892
2023-09-25,3.52941
2023-09-26,3.03797
2023-09-27,2.4274
2023-09-28,1.19136
2023-09-29,0.98287
2023-09-30,0.95309
2023-10-01,1.10201
2023-10-02,1.44452
2023-10-03,1.57855
2023-10-04,2.87416
2023-10-05,3.5443
2023-10-06,2.85927
2023-10-07,1.31049
2023-10-08,1.23603
2023-10-09,1.56366
2023-10-10,2.94862
2023-10-11,3.23157
2023-10-12,3.23157
2023-10-13,3.36559
2023-10-14,1.59344
2023-10-15,1.39985
2023-10-16,3.9166
2023-10-17,3.29113
2023-10-18,3.03797
2023-10-19,3.49962
2023-10-20,3.08265
2023-10-21,1.62323
2023-10-22,1.4892
2023-10-23,3.51451
2023-10-24,3.88682
2023-10-25,3.67833
2023-10-26,4.00595
2023-10-27,3.52941
2023-10-28,1.54877
2023-10-29,1.99553
2023-10-30,3.63365
2023-10-31,4.58674
2023-11-01,3.36559
2023-11-02,3.08265
2023-11-03,2.76991
2023-11-04,1.56366
2023-11-05,1.72747
2023-11-06,5.07818
2023-11-07,4.02084
2023-11-08,3.67833
2023-11-09,3.70811
2023-11-10,3.85703
2023-11-11,1.68279
2023-11-12,1.57855
2023-11-13,3.723
2023-11-14,3.46984
2023-11-15,4.08041
2023-11-16,5.21221
2023-11-17,3.29113
2023-11-18,1.53387
2023-11-19,1.8615
2023-11-20,3.44005
2023-11-21,4.03574
2023-11-22,4.54206
2023-11-23,7.37155
2023-11-24,5.74832
2023-11-25,2.21891
2023-11-26,2.29337
2023-11-27,5.10796
2023-11-28,4.25912
2023-11-29,4.16976
2023-11-30,3.76768
2023-12-01,3.14221
2023-12-02,1.65301
2023-12-03,2.0402
2023-12-04,3.79746
2023-12-05,4.15487
2023-12-06,4.15487
2023-12-07,3.97617
2023-12-08,4.16976
2023-12-09,3.75279
2023-12-10,1.75725
2023-12-11,4.25912
2023-12-12,3.70811
2023-12-13,3.93149
2023-12-14,3.67833
2023-12-15,3.38049
2023-12-16,2.14445
2023-12-17,2.02531
2023-12-18,3.42516
2023-12-19,3.7379
2023-12-20,3.23157
2023-12-21,3.64854
2023-12-22,2.93373
2023-12-23,1.35517
2023-12-24,1.23603
2023-12-25,1.42963
2023-12-26,3.723
2023-12-27,3.21667
2023-12-28,3.723
2023-12-29,2.50186
2023-12-30,1.38495
2023-12-31,1.32539
2024-01-01,1.56366
2024-01-02,3.23157
2024-01-03,3.33581
2024-01-04,3.38049
2024-01-05,2.47207
2024-01-06,1.78704
2024-01-07,2.12956
2024-01-08,3.97617
2024-01-09,3.96128
2024-01-10,3.64854
2024-01-11,3.97617
2024-01-12,2.93373
2024-01-13,2.11466
2024-01-14,2.24869
2024-01-15,4.40804
2024-01-16,4.18466
2024-01-17,4.08041
2024-01-18,4.58674
2024-01-19,3.70811
2024-01-20,2.11466
2024-01-21,1.96574
2024-01-22,4.18466
2024-01-23,4.42293
2024-01-24,4.76545
2024-01-25,4.1102
2024-01-26,4.60163
2024-01-27,2.18912
2024-01-28,2.39761
2024-01-29,4.33358
2024-01-30,4.30379
2024-01-31,4.03574
2024-02-01,3.60387
2024-02-02,2.85927
2024-02-03,1.54877
2024-02-04,1.77215
2024-02-05,3.63365
2024-02-06,3.723
2024-02-07,3.55919
2024-02-08,2.47207
2024-02-09,1.72747
2024-02-10,1.51898
2024-02-11,1.75725
2024-02-12,1.69769
2024-02-13,3.93149
2024-02-14,4.37825
2024-02-15,4.36336
2024-02-16,3.76768
2024-02-17,1.74236
2024-02-18,2.21891
2024-02-19,3.57408
2024-02-20,4.22933
2024-02-21,4.1102
2024-02-22,4.00595
2024-02-23,3.5443
2024-02-24,1.89128
2024-02-25,2.11466
2024-02-26,4.03574
2024-02-27,4.57185
2024-02-28,3.60387
2024-02-29,2.9784
2024-03-01,1.42963
2024-03-02,1.60833
2024-03-03,1.60833
2024-03-04,4.79523
2024-03-05,4.18466
2024-03-06,3.51451
2024-03-07,3.5443
2024-03-08,3.48473
2024-03-09,1.90618
2024-03-10,2.11466
2024-03-11,4.8548
2024-03-12,3.5443
2024-03-13,4.19955
2024-03-14,4.00595
2024-03-15,3.172
2024-03-16,1.65301
2024-03-17,1.87639
2024-03-18,3.39538
2024-03-19,3.75279
2024-03-20,3.49962
