date,대형포스터
2023-05-31,37.71929
2023-06-01,43.85964
2023-06-02,35.96491
2023-06-03,28.07017
2023-06-04,38.59649
2023-06-05,40.35087
2023-06-06,43.85964
2023-06-07,36.8421
2023-06-08,29.82456
2023-06-09,42.10526
2023-06-10,37.71929
2023-06-11,28.94736
2023-06-12,57.89473
2023-06-13,42.10526
2023-06-14,35.08771
2023-06-15,45.61403
2023-06-16,20.17543
2023-06-17,17.54385
2023-06-18,34.21052
2023-06-19,37.71929
2023-06-20,42.98245
2023-06-21,37.71929
2023-06-22,27.19298
2023-06-23,36.8421
2023-06-24,19.29824
2023-06-25,32.45614
2023-06-26,38.59649
2023-06-27,41.22807
2023-06-28,35.08771
2023-06-29,26.31578
2023-06-30,39.47368
2023-07-01,35.96491
2023-07-02,43.85964
2023-07-03,38.59649
2023-07-04,40.35087
2023-07-05,40.35087
2023-07-06,42.98245
2023-07-07,48.24561
2023-07-08,35.96491
2023-07-09,48.24561
2023-07-10,30.70175
2023-07-11,36.8421
2023-07-12,32.45614
2023-07-13,42.10526
2023-07-14,30.70175
2023-07-15,26.31578
2023-07-16,30.70175
2023-07-17,33.33333
2023-07-18,46.49122
2023-07-19,34.21052
2023-07-20,40.35087
2023-07-21,29.82456
2023-07-22,22.80701
2023-07-23,25.43859
2023-07-24,39.47368
2023-07-25,35.96491
2023-07-26,33.33333
2023-07-27,31.57894
2023-07-28,28.07017
2023-07-29,26.31578
2023-07-30,28.07017
2023-07-31,36.8421
2023-08-01,44.73684
2023-08-02,38.59649
2023-08-03,42.98245
2023-08-04,28.07017
2023-08-05,36.8421
2023-08-06,51.75438
2023-08-07,44.73684
2023-08-08,30.70175
2023-08-09,30.70175
2023-08-10,40.35087
2023-08-11,28.94736
2023-08-12,28.94736
2023-08-13,40.35087
2023-08-14,33.33333
2023-08-15,24.5614
2023-08-16,41.22807
2023-08-17,39.47368
2023-08-18,45.61403
2023-08-19,20.17543
2023-08-20,35.08771
2023-08-21,37.71929
2023-08-22,34.21052
2023-08-23,34.21052
2023-08-24,30.70175
2023-08-25,40.35087
2023-08-26,27.19298
2023-08-27,42.98245
2023-08-28,44.73684
2023-08-29,40.35087
2023-08-30,46.49122
2023-08-31,42.98245
2023-09-01,40.35087
2023-09-02,57.89473
2023-09-03,40.35087
2023-09-04,42.98245
2023-09-05,32.45614
2023-09-06,48.24561
2023-09-07,49.1228
2023-09-08,33.33333
2023-09-09,19.29824
2023-09-10,45.61403
2023-09-11,30.70175
2023-09-12,50.87719
2023-09-13,41.22807
2023-09-14,28.07017
2023-09-15,41.22807
2023-09-16,35.08771
2023-09-17,54.38596
2023-09-18,43.85964
2023-09-19,44.73684
2023-09-20,28.94736
2023-09-21,38.59649
2023-09-22,28.07017
2023-09-23,29.82456
2023-09-24,29.82456
2023-09-25,38.59649
2023-09-26,34.21052
2023-09-27,19.29824
2023-09-28,11.4035
2023-09-29,31.57894
2023-09-30,31.57894
2023-10-01,18.42105
2023-10-02,32.45614
2023-10-03,34.21052
2023-10-04,44.73684
2023-10-05,30.70175
2023-10-06,27.19298
2023-10-07,28.07017
2023-10-08,27.19298
2023-10-09,37.71929
2023-10-10,48.24561
2023-10-11,27.19298
2023-10-12,47.36842
2023-10-13,32.45614
2023-10-14,29.82456
2023-10-15,38.59649
2023-10-16,55.26315
2023-10-17,50.87719
2023-10-18,49.1228
2023-10-19,49.1228
2023-10-20,41.22807
2023-10-21,36.8421
2023-10-22,43.85964
2023-10-23,42.10526
2023-10-24,31.57894
2023-10-25,32.45614
2023-10-26,35.96491
2023-10-27,20.17543
2023-10-28,28.07017
2023-10-29,45.61403
2023-10-30,39.47368
2023-10-31,41.22807
2023-11-01,38.59649
2023-11-02,43.85964
2023-11-03,37.71929
2023-11-04,50.0
2023-11-05,47.36842
2023-11-06,50.87719
2023-11-07,40.35087
2023-11-08,30.70175
2023-11-09,35.96491
2023-11-10,41.22807
2023-11-11,37.71929
2023-11-12,19.29824
2023-11-13,32.45614
2023-11-14,43.85964
2023-11-15,52.63157
2023-11-16,47.36842
2023-11-17,27.19298
2023-11-18,21.05263
2023-11-19,36.8421
2023-11-20,36.8421
2023-11-21,42.98245
2023-11-22,38.59649
2023-11-23,42.10526
2023-11-24,37.71929
2023-11-25,29.82456
2023-11-26,41.22807
2023-11-27,37.71929
2023-11-28,42.98245
2023-11-29,28.07017
2023-11-30,30.70175
2023-12-01,38.59649
2023-12-02,29.82456
2023-12-03,35.08771
2023-12-04,34.21052
2023-12-05,34.21052
2023-12-06,28.07017
2023-12-07,28.07017
2023-12-08,46.49122
2023-12-09,39.47368
2023-12-10,43.85964
2023-12-11,48.24561
2023-12-12,47.36842
2023-12-13,38.59649
2023-12-14,35.96491
2023-12-15,41.22807
2023-12-16,28.07017
2023-12-17,44.73684
2023-12-18,32.45614
2023-12-19,23.68421
2023-12-20,33.33333
2023-12-21,30.70175
2023-12-22,29.82456
2023-12-23,12.2807
2023-12-24,30.70175
2023-12-25,28.94736
2023-12-26,32.45614
2023-12-27,41.22807
2023-12-28,40.35087
2023-12-29,42.98245
2023-12-30,23.68421
2023-12-31,29.82456
2024-01-01,39.47368
2024-01-02,43.85964
2024-01-03,43.85964
2024-01-04,44.73684
2024-01-05,39.47368
2024-01-06,42.98245
2024-01-07,57.01754
2024-01-08,34.21052
2024-01-09,42.98245
2024-01-10,40.35087
2024-01-11,44.73684
2024-01-12,28.07017
2024-01-13,34.21052
2024-01-14,42.10526
2024-01-15,47.36842
2024-01-16,57.89473
2024-01-17,47.36842
2024-01-18,50.0
2024-01-19,29.82456
2024-01-20,45.61403
2024-01-21,40.35087
2024-01-22,38.59649
2024-01-23,34.21052
2024-01-24,55.26315
2024-01-25,45.61403
2024-01-26,26.31578
2024-01-27,45.61403
2024-01-28,46.49122
2024-01-29,55.26315
2024-01-30,46.49122
2024-01-31,41.22807
2024-02-01,38.59649
2024-02-02,36.8421
2024-02-03,27.19298
2024-02-04,37.71929
2024-02-05,32.45614
2024-02-06,40.35087
2024-02-07,32.45614
2024-02-08,30.70175
2024-02-09,34.21052
2024-02-10,25.43859
2024-02-11,32.45614
2024-02-12,24.5614
2024-02-13,45.61403
2024-02-14,45.61403
2024-02-15,42.98245
2024-02-16,38.59649
2024-02-17,31.57894
2024-02-18,43.85964
2024-02-19,46.49122
2024-02-20,43.85964
2024-02-21,42.98245
2024-02-22,50.0
2024-02-23,28.07017
2024-02-24,45.61403
2024-02-25,35.96491
2024-02-26,38.59649
2024-02-27,46.49122
2024-02-28,39.47368
2024-02-29,21.92982
2024-03-01,31.57894
2024-03-02,32.45614
2024-03-03,50.87719
2024-03-04,44.73684
2024-03-05,45.61403
2024-03-06,42.98245
2024-03-07,40.35087
2024-03-08,43.85964
2024-03-09,33.33333
2024-03-10,46.49122
2024-03-11,44.73684
2024-03-12,50.87719
2024-03-13,55.26315
2024-03-14,43.85964
2024-03-15,37.71929
2024-03-16,31.57894
2024-03-17,48.24561
2024-03-18,43.85964
2024-03-19,45.61403
2024-03-20,38.59649
