date,데이팅앱
2023-05-29,8.65497
2023-05-30,5.38011
2023-05-31,7.71929
2023-06-01,4.5614
2023-06-02,6.78362
2023-06-03,4.79532
2023-06-04,4.91228
2023-06-05,5.61403
2023-06-06,9.35672
2023-06-07,5.73099
2023-06-08,5.73099
2023-06-09,5.61403
2023-06-10,6.19883
2023-06-11,5.96491
2023-06-12,7.71929
2023-06-13,5.61403
2023-06-14,5.73099
2023-06-15,7.25146
2023-06-16,6.66666
2023-06-17,5.96491
2023-06-18,7.48538
2023-06-19,8.18713
2023-06-20,9.00584
2023-06-21,6.78362
2023-06-22,6.5497
2023-06-23,6.78362
2023-06-24,6.78362
2023-06-25,9.00584
2023-06-26,7.25146
2023-06-27,5.96491
2023-06-28,5.61403
2023-06-29,6.19883
2023-06-30,3.50877
2023-07-01,4.09356
2023-07-02,5.84795
2023-07-03,6.66666
2023-07-04,6.43274
2023-07-05,5.96491
2023-07-06,5.26315
2023-07-07,3.39181
2023-07-08,3.50877
2023-07-09,3.15789
2023-07-10,7.36842
2023-07-11,5.26315
2023-07-12,8.42105
2023-07-13,6.31578
2023-07-14,7.36842
2023-07-15,5.38011
2023-07-16,8.07017
2023-07-17,8.18713
2023-07-18,16.2573
2023-07-19,13.09941
2023-07-20,6.78362
2023-07-21,4.67836
2023-07-22,4.32748
2023-07-23,7.01754
2023-07-24,8.07017
2023-07-25,6.90058
2023-07-26,7.01754
2023-07-27,5.84795
2023-07-28,5.96491
2023-07-29,6.66666
2023-07-30,6.31578
2023-07-31,6.5497
2023-08-01,5.26315
2023-08-02,4.21052
2023-08-03,7.1345
2023-08-04,7.1345
2023-08-05,5.73099
2023-08-06,7.01754
2023-08-07,5.96491
2023-08-08,8.18713
2023-08-09,7.01754
2023-08-10,7.01754
2023-08-11,7.48538
2023-08-12,6.31578
2023-08-13,6.78362
2023-08-14,5.96491
2023-08-15,10.29239
2023-08-16,10.05847
2023-08-17,7.60233
2023-08-18,5.84795
2023-08-19,5.73099
2023-08-20,9.23976
2023-08-21,9.1228
2023-08-22,13.33333
2023-08-23,12.74853
2023-08-24,10.64327
2023-08-25,7.71929
2023-08-26,9.35672
2023-08-27,11.57894
2023-08-28,10.17543
2023-08-29,10.17543
2023-08-30,8.07017
2023-08-31,8.30409
2023-09-01,7.48538
2023-09-02,6.66666
2023-09-03,8.77192
2023-09-04,9.00584
2023-09-05,8.77192
2023-09-06,8.53801
2023-09-07,9.47368
2023-09-08,5.96491
2023-09-09,7.1345
2023-09-10,8.07017
2023-09-11,7.1345
2023-09-12,6.90058
2023-09-13,3.15789
2023-09-14,7.1345
2023-09-15,5.84795
2023-09-16,4.5614
2023-09-17,6.5497
2023-09-18,9.82456
2023-09-19,5.61403
2023-09-20,5.49707
2023-09-21,20.58479
2023-09-22,16.02339
2023-09-23,9.35672
2023-09-24,5.49707
2023-09-25,6.43274
2023-09-26,5.38011
2023-09-27,5.96491
2023-09-28,2.57309
2023-09-29,6.43274
2023-09-30,8.30409
2023-10-01,6.31578
2023-10-02,6.19883
2023-10-03,5.61403
2023-10-04,7.25146
2023-10-05,6.78362
2023-10-06,8.53801
2023-10-07,5.14619
2023-10-08,6.43274
2023-10-09,26.19883
2023-10-10,8.65497
2023-10-11,5.49707
2023-10-12,6.43274
2023-10-13,6.78362
2023-10-14,6.19883
2023-10-15,9.59064
2023-10-16,5.84795
2023-10-17,7.48538
2023-10-18,5.61403
2023-10-19,4.91228
2023-10-20,4.21052
2023-10-21,6.31578
2023-10-22,5.26315
2023-10-23,6.90058
2023-10-24,5.61403
2023-10-25,11.34502
2023-10-26,9.00584
2023-10-27,9.23976
2023-10-28,7.36842
2023-10-29,12.98245
2023-10-30,15.78947
2023-10-31,7.83625
2023-11-01,16.37426
2023-11-02,8.30409
2023-11-03,8.30409
2023-11-04,6.43274
2023-11-05,8.88888
2023-11-06,9.23976
2023-11-07,20.11695
2023-11-08,25.49707
2023-11-09,12.74853
2023-11-10,10.52631
2023-11-11,10.05847
2023-11-12,7.60233
2023-11-13,7.60233
2023-11-14,8.65497
2023-11-15,9.7076
2023-11-16,8.30409
2023-11-17,6.43274
2023-11-18,4.09356
2023-11-19,4.67836
2023-11-20,5.02923
2023-11-21,10.29239
2023-11-22,4.79532
2023-11-23,6.5497
2023-11-24,4.79532
2023-11-25,7.01754
2023-11-26,5.96491
2023-11-27,6.43274
2023-11-28,7.60233
2023-11-29,6.90058
2023-11-30,5.73099
2023-12-01,8.18713
2023-12-02,5.38011
2023-12-03,10.76023
2023-12-04,6.66666
2023-12-05,6.66666
2023-12-06,9.23976
2023-12-07,7.60233
2023-12-08,4.79532
2023-12-09,7.01754
2023-12-10,6.31578
2023-12-11,6.31578
2023-12-12,7.95321
2023-12-13,7.01754
2023-12-14,6.31578
2023-12-15,13.33333
2023-12-16,9.00584
2023-12-17,11.6959
2023-12-18,8.07017
2023-12-19,7.25146
2023-12-20,8.18713
2023-12-21,7.25146
2023-12-22,7.01754
2023-12-23,6.19883
2023-12-24,5.38011
2023-12-25,16.49122
2023-12-26,8.07017
2023-12-27,7.71929
2023-12-28,7.71929
2023-12-29,4.79532
2023-12-30,6.19883
2023-12-31,9.00584
2024-01-01,6.5497
2024-01-02,7.60233
2024-01-03,6.78362
2024-01-04,6.66666
2024-01-05,5.61403
2024-01-06,4.79532
2024-01-07,6.19883
2024-01-08,5.02923
2024-01-09,5.14619
2024-01-10,4.79532
2024-01-11,7.1345
2024-01-12,3.50877
2024-01-13,4.32748
2024-01-14,5.38011
2024-01-15,4.5614
2024-01-16,5.96491
2024-01-17,6.19883
2024-01-18,4.79532
2024-01-19,5.84795
2024-01-20,5.14619
2024-01-21,7.36842
2024-01-22,13.21637
2024-01-23,10.29239
2024-01-24,7.48538
2024-01-25,7.1345
2024-01-26,7.48538
2024-01-27,6.66666
2024-01-28,9.59064
2024-01-29,6.31578
2024-01-30,5.49707
2024-01-31,5.96491
2024-02-01,4.91228
2024-02-02,6.31578
2024-02-03,5.38011
2024-02-04,6.90058
2024-02-05,7.83625
2024-02-06,4.79532
2024-02-07,5.14619
2024-02-08,2.80701
2024-02-09,4.91228
2024-02-10,4.44444
2024-02-11,4.91228
2024-02-12,6.90058
2024-02-13,6.31578
2024-02-14,5.96491
2024-02-15,6.78362
2024-02-16,6.31578
2024-02-17,6.66666
2024-02-18,8.53801
2024-02-19,7.36842
2024-02-20,6.08187
2024-02-21,6.66666
2024-02-22,6.19883
2024-02-23,4.67836
2024-02-24,6.19883
2024-02-25,7.25146
2024-02-26,5.73099
2024-02-27,5.49707
2024-02-28,4.91228
2024-02-29,5.84795
2024-03-01,5.14619
2024-03-02,5.14619
2024-03-03,7.36842
2024-03-04,5.26315
2024-03-05,5.38011
2024-03-06,5.96491
2024-03-07,4.32748
2024-03-08,4.91228
2024-03-09,5.96491
2024-03-10,5.02923
2024-03-11,3.9766
2024-03-12,5.96491
2024-03-13,5.14619
2024-03-14,6.78362
2024-03-15,6.08187
2024-03-16,5.49707
2024-03-17,6.08187
2024-03-18,7.83625
2024-03-19,5.96491
2024-03-20,6.66666
