date,시간외종가
2023-06-11,0.61967
2023-06-12,10.76684
2023-06-13,15.49186
2023-06-14,14.40743
2023-06-15,16.34391
2023-06-16,13.78776
2023-06-17,0.92951
2023-06-18,1.08443
2023-06-19,12.54841
2023-06-20,13.323
2023-06-21,12.70333
2023-06-22,12.16111
2023-06-23,10.06971
2023-06-24,1.08443
2023-06-25,0.61967
2023-06-26,8.28814
2023-06-27,10.61192
2023-06-28,11.69635
2023-06-29,10.68938
2023-06-30,8.7529
2023-07-01,0.92951
2023-07-02,1.00697
2023-07-03,11.2316
2023-07-04,9.75987
2023-07-05,13.55538
2023-07-06,11.6189
2023-07-07,12.00619
2023-07-08,0.61967
2023-07-09,0.85205
2023-07-10,11.85127
2023-07-11,13.40046
2023-07-12,13.01316
2023-07-13,14.02013
2023-07-14,20.99147
2023-07-15,1.39426
2023-07-16,2.71107
2023-07-17,16.96359
2023-07-18,17.19597
2023-07-19,19.75213
2023-07-20,15.8017
2023-07-21,16.88613
2023-07-22,1.47172
2023-07-23,1.85902
2023-07-24,19.75213
2023-07-25,22.54066
2023-07-26,36.48334
2023-07-27,24.63206
2023-07-28,24.08985
2023-07-29,2.55615
2023-07-30,1.7041
2023-07-31,20.3718
2023-08-01,20.52672
2023-08-02,28.73741
2023-08-03,30.75135
2023-08-04,25.09682
2023-08-05,1.54918
2023-08-06,1.3168
2023-08-07,20.91402
2023-08-08,23.08288
2023-08-09,17.04105
2023-08-10,23.00542
2023-08-11,22.23082
2023-08-12,2.01394
2023-08-13,1.54918
2023-08-14,17.42835
2023-08-15,3.48567
2023-08-16,27.26568
2023-08-17,21.92099
2023-08-18,19.20991
2023-08-19,1.47172
2023-08-20,1.7041
2023-08-21,20.83656
2023-08-22,20.44926
2023-08-23,20.21688
2023-08-24,21.06893
2023-08-25,14.94965
2023-08-26,1.00697
2023-08-27,1.7041
2023-08-28,15.02711
2023-08-29,17.42835
2023-08-30,16.49883
2023-08-31,16.03408
2023-09-01,15.8017
2023-09-02,1.16189
2023-09-03,1.23934
2023-09-04,14.56235
2023-09-05,12.78079
2023-09-06,13.94268
2023-09-07,15.49186
2023-09-08,14.25251
2023-09-09,1.93648
2023-09-10,1.16189
2023-09-11,14.09759
2023-09-12,12.85824
2023-09-13,12.16111
2023-09-14,14.40743
2023-09-15,14.63981
2023-09-16,1.23934
2023-09-17,1.08443
2023-09-18,11.07668
2023-09-19,10.8443
2023-09-20,10.92176
2023-09-21,11.07668
2023-09-22,11.69635
2023-09-23,0.61967
2023-09-24,0.92951
2023-09-25,10.53446
2023-09-26,11.92873
2023-09-27,10.06971
2023-09-29,0.38729
2023-09-30,0.38729
2023-10-02,0.54221
2023-10-04,10.76684
2023-10-05,13.24554
2023-10-06,8.59798
2023-10-07,0.69713
2023-10-08,0.38729
2023-10-09,1.00697
2023-10-10,10.14717
2023-10-11,11.54144
2023-10-12,10.53446
2023-10-13,8.13323
2023-10-14,0.38729
2023-10-15,0.38729
2023-10-16,9.29512
2023-10-17,9.68241
2023-10-18,9.52749
2023-10-19,9.60495
2023-10-20,9.75987
2023-10-21,0.92951
2023-10-23,9.29512
2023-10-24,8.90782
2023-10-25,10.14717
2023-10-26,10.68938
2023-10-27,7.82339
2023-10-28,0.38729
2023-10-29,1.00697
2023-10-30,6.58404
2023-10-31,7.51355
2023-11-01,7.59101
2023-11-02,9.37257
2023-11-03,11.30906
2023-11-04,0.61967
2023-11-05,1.39426
2023-11-06,25.63903
2023-11-07,16.49883
2023-11-08,12.54841
2023-11-09,11.6189
2023-11-10,13.24554
2023-11-11,2.32378
2023-11-12,1.85902
2023-11-13,8.28814
2023-11-14,9.45003
2023-11-15,13.55538
2023-11-16,12.31603
2023-11-17,8.52052
2023-11-18,0.92951
2023-11-19,0.54221
2023-11-20,11.92873
2023-11-21,15.56932
2023-11-22,12.00619
2023-11-23,10.8443
2023-11-24,11.85127
2023-11-25,1.08443
2023-11-26,1.47172
2023-11-27,11.07668
2023-11-28,13.63284
2023-11-29,12.85824
2023-11-30,15.72424
2023-12-01,9.99225
2023-12-02,1.16189
2023-12-03,1.47172
2023-12-04,11.92873
2023-12-05,10.37955
2023-12-06,13.63284
2023-12-07,12.47095
2023-12-08,13.01316
2023-12-09,1.62664
2023-12-10,1.08443
2023-12-11,11.85127
2023-12-12,14.71727
2023-12-13,14.17505
2023-12-14,16.88613
2023-12-15,14.71727
2023-12-16,0.92951
2023-12-17,0.85205
2023-12-18,13.94268
2023-12-19,11.69635
2023-12-20,15.64678
2023-12-21,13.01316
2023-12-22,15.33694
2023-12-23,1.00697
2023-12-24,0.61967
2023-12-25,1.08443
2023-12-26,10.68938
2023-12-27,12.78079
2023-12-28,15.4144
2023-12-29,1.85902
2023-12-30,0.61967
2023-12-31,0.38729
2024-01-01,0.61967
2024-01-02,12.85824
2024-01-03,13.16808
2024-01-04,14.17505
2024-01-05,12.23857
2024-01-06,1.08443
2024-01-07,0.61967
2024-01-08,10.92176
2024-01-09,14.63981
2024-01-10,15.49186
2024-01-11,13.94268
2024-01-12,14.32997
2024-01-13,0.77459
2024-01-14,0.85205
2024-01-15,13.01316
2024-01-16,12.62587
2024-01-17,12.31603
2024-01-18,12.23857
2024-01-19,12.16111
2024-01-20,1.23934
2024-01-21,0.85205
2024-01-22,13.323
2024-01-23,12.70333
2024-01-24,13.09062
2024-01-25,11.6189
2024-01-26,14.02013
2024-01-27,1.7041
2024-01-28,2.01394
2024-01-29,15.56932
2024-01-30,11.85127
2024-01-31,11.2316
2024-02-01,14.17505
2024-02-02,15.02711
2024-02-03,1.23934
2024-02-04,0.61967
2024-02-05,13.16808
2024-02-06,12.9357
2024-02-07,14.94965
2024-02-08,15.18202
2024-02-09,1.08443
2024-02-10,0.61967
2024-02-11,0.38729
2024-02-12,1.00697
2024-02-13,15.95662
2024-02-14,11.77381
2024-02-15,11.07668
2024-02-16,14.87219
2024-02-17,0.46475
2024-02-18,1.23934
2024-02-19,14.94965
2024-02-20,14.17505
2024-02-21,16.42137
2024-02-22,14.25251
2024-02-23,17.19597
2024-02-24,2.01394
2024-02-25,1.3168
2024-02-26,13.63284
2024-02-27,15.10457
2024-02-28,14.56235
2024-02-29,16.34391
2024-03-01,0.92951
2024-03-02,0.92951
2024-03-03,1.39426
2024-03-04,14.17505
2024-03-05,15.10457
2024-03-06,13.94268
2024-03-07,13.55538
2024-03-08,14.71727
2024-03-09,1.54918
2024-03-10,0.85205
2024-03-11,14.17505
2024-03-12,13.16808
2024-03-13,18.20294
2024-03-14,13.40046
2024-03-15,14.56235
2024-03-16,1.16189
2024-03-17,1.16189
2024-03-18,12.47095
2024-03-19,11.77381
2024-03-20,12.08365
