date,청년창업지원금
2023-05-30,50.92592
2023-05-31,50.07122
2023-06-01,42.59259
2023-06-02,32.4074
2023-06-03,23.64672
2023-06-04,27.5641
2023-06-05,38.39031
2023-06-06,34.18803
2023-06-07,41.59544
2023-06-08,38.96011
2023-06-09,32.90598
2023-06-10,23.21937
2023-06-11,25.35612
2023-06-12,44.72934
2023-06-13,39.31623
2023-06-14,37.53561
2023-06-15,35.68376
2023-06-16,30.698
2023-06-17,19.65811
2023-06-18,21.08262
2023-06-19,37.82051
2023-06-20,37.60683
2023-06-21,36.60968
2023-06-22,33.8319
2023-06-23,28.84615
2023-06-24,20.58404
2023-06-25,21.72364
2023-06-26,35.32763
2023-06-27,31.98005
2023-06-28,34.61538
2023-06-29,35.39886
2023-06-30,25.14245
2023-07-01,18.51851
2023-07-02,24.64387
2023-07-03,36.89458
2023-07-04,33.47578
2023-07-05,64.24501
2023-07-06,49.85754
2023-07-07,34.1168
2023-07-08,22.00854
2023-07-09,35.61253
2023-07-10,38.17663
2023-07-11,33.8319
2023-07-12,36.25356
2023-07-13,32.1225
2023-07-14,28.63247
2023-07-15,20.29914
2023-07-16,22.36467
2023-07-17,36.25356
2023-07-18,32.9772
2023-07-19,33.68945
2023-07-20,30.48433
2023-07-21,24.85754
2023-07-22,17.94871
2023-07-23,18.80341
2023-07-24,32.47863
2023-07-25,29.34472
2023-07-26,32.83475
2023-07-27,27.49287
2023-07-28,28.1339
2023-07-29,20.51282
2023-07-30,19.44444
2023-07-31,28.7037
2023-08-01,25.2849
2023-08-02,25.2849
2023-08-03,25.64102
2023-08-04,22.29344
2023-08-05,15.88319
2023-08-06,17.87749
2023-08-07,29.5584
2023-08-08,33.47578
2023-08-09,32.26495
2023-08-10,26.21082
2023-08-11,27.49287
2023-08-12,19.51566
2023-08-13,20.72649
2023-08-14,30.05698
2023-08-15,24.14529
2023-08-16,36.60968
2023-08-17,31.48148
2023-08-18,28.1339
2023-08-19,19.37321
2023-08-20,21.65242
2023-08-21,31.19658
2023-08-22,35.11396
2023-08-23,34.04558
2023-08-24,29.77207
2023-08-25,28.9886
2023-08-26,19.51566
2023-08-27,20.37037
2023-08-28,33.68945
2023-08-29,35.11396
2023-08-30,32.54985
2023-08-31,33.76068
2023-09-01,25.21367
2023-09-02,16.88034
2023-09-03,22.64957
2023-09-04,34.90028
2023-09-05,32.4074
2023-09-06,32.9772
2023-09-07,32.4074
2023-09-08,28.06267
2023-09-09,18.16239
2023-09-10,21.36752
2023-09-11,35.04273
2023-09-12,37.96296
2023-09-13,34.90028
2023-09-14,36.18233
2023-09-15,32.33618
2023-09-16,19.37321
2023-09-17,23.07692
2023-09-18,34.4017
2023-09-19,35.61253
2023-09-20,31.62393
2023-09-21,31.19658
2023-09-22,27.35042
2023-09-23,15.74074
2023-09-24,18.80341
2023-09-25,27.99145
2023-09-26,26.9943
2023-09-27,21.72364
2023-09-28,13.88888
2023-09-29,17.09401
2023-09-30,14.95726
2023-10-01,18.87464
2023-10-02,21.22507
2023-10-03,23.93162
2023-10-04,35.18518
2023-10-05,32.19373
2023-10-06,25.42735
2023-10-07,15.45584
2023-10-08,17.73504
2023-10-09,24.57264
2023-10-10,37.46438
2023-10-11,34.90028
2023-10-12,34.75783
2023-10-13,25.64102
2023-10-14,16.23931
2023-10-15,20.22792
2023-10-16,31.5527
2023-10-17,32.6923
2023-10-18,32.6923
2023-10-19,28.20512
2023-10-20,24.71509
2023-10-21,13.46153
2023-10-22,19.30199
2023-10-23,33.76068
2023-10-24,30.48433
2023-10-25,31.12535
2023-10-26,29.77207
2023-10-27,25.8547
2023-10-28,15.74074
2023-10-29,21.29629
2023-10-30,32.47863
2023-10-31,29.91452
2023-11-01,31.2678
2023-11-02,29.8433
2023-11-03,25.99715
2023-11-04,18.51851
2023-11-05,20.79772
2023-11-06,33.97435
2023-11-07,30.4131
2023-11-08,31.8376
2023-11-09,29.48717
2023-11-10,23.71794
2023-11-11,17.02279
2023-11-12,17.59259
2023-11-13,28.34757
2023-11-14,30.48433
2023-11-15,31.41025
2023-11-16,31.90883
2023-11-17,23.50427
2023-11-18,16.23931
2023-11-19,22.07977
2023-11-20,35.25641
2023-11-21,32.05128
2023-11-22,37.03703
2023-11-23,31.8376
2023-11-24,27.42165
2023-11-25,20.15669
2023-11-26,21.08262
2023-11-27,37.10826
2023-11-28,38.74643
2023-11-29,34.82905
2023-11-30,37.03703
2023-12-01,26.49572
2023-12-02,19.23076
2023-12-03,23.57549
2023-12-04,33.76068
2023-12-05,34.4017
2023-12-06,34.82905
2023-12-07,31.8376
2023-12-08,27.13675
2023-12-09,23.64672
2023-12-10,23.21937
2023-12-11,34.25925
2023-12-12,35.96866
2023-12-13,35.68376
2023-12-14,37.67806
2023-12-15,32.1225
2023-12-16,21.36752
2023-12-17,22.50712
2023-12-18,34.75783
2023-12-19,34.9715
2023-12-20,33.68945
2023-12-21,32.4074
2023-12-22,28.91737
2023-12-23,19.23076
2023-12-24,16.38176
2023-12-25,19.51566
2023-12-26,34.6866
2023-12-27,36.46723
2023-12-28,36.18233
2023-12-29,30.05698
2023-12-30,19.65811
2023-12-31,19.58689
2024-01-01,23.57549
2024-01-02,42.45014
2024-01-03,41.09686
2024-01-04,43.73219
2024-01-05,38.10541
2024-01-06,25.71225
2024-01-07,36.89458
2024-01-08,43.30484
2024-01-09,47.50712
2024-01-10,41.73789
2024-01-11,46.15384
2024-01-12,39.81481
2024-01-13,29.8433
2024-01-14,34.9715
2024-01-15,57.05128
2024-01-16,49.71509
2024-01-17,50.92592
2024-01-18,50.14245
2024-01-19,38.74643
2024-01-20,28.63247
2024-01-21,32.26495
2024-01-22,46.72364
2024-01-23,42.87749
2024-01-24,41.45299
2024-01-25,43.01994
2024-01-26,36.53846
2024-01-27,28.7037
2024-01-28,33.68945
2024-01-29,44.08831
2024-01-30,39.67236
2024-01-31,40.38461
2024-02-01,39.03133
2024-02-02,35.75498
2024-02-03,20.01424
2024-02-04,30.55555
2024-02-05,42.66381
2024-02-06,33.8319
2024-02-07,26.4245
2024-02-08,25.21367
2024-02-09,20.15669
2024-02-10,21.22507
2024-02-11,21.86609
2024-02-12,28.84615
2024-02-13,42.09401
2024-02-14,35.89743
2024-02-15,38.31908
2024-02-16,34.9715
2024-02-17,26.63817
2024-02-18,28.27635
2024-02-19,40.17094
2024-02-20,36.89458
2024-02-21,37.53561
2024-02-22,39.67236
2024-02-23,31.76638
2024-02-24,21.93732
2024-02-25,23.86039
2024-02-26,39.74358
2024-02-27,36.89458
2024-02-28,34.90028
2024-02-29,32.47863
2024-03-01,24.43019
2024-03-02,22.00854
2024-03-03,24.21652
2024-03-04,37.82051
2024-03-05,33.61823
2024-03-06,34.4017
2024-03-07,36.60968
2024-03-08,30.27065
2024-03-09,23.71794
2024-03-10,24.07407
2024-03-11,37.17948
2024-03-12,37.46438
2024-03-13,39.38746
2024-03-14,35.25641
2024-03-15,32.54985
2024-03-16,21.58119
2024-03-17,24.35897
2024-03-18,38.53276
2024-03-19,36.53846
2024-03-20,34.18803
