date,환전수수료
2023-05-31,42.74809
2023-06-01,42.36641
2023-06-02,43.60687
2023-06-03,23.37786
2023-06-04,29.00763
2023-06-05,51.71755
2023-06-06,32.82442
2023-06-07,59.06488
2023-06-08,61.45038
2023-06-09,64.69465
2023-06-10,31.58396
2023-06-11,33.11068
2023-06-12,65.83969
2023-06-13,77.19465
2023-06-14,80.43893
2023-06-15,73.5687
2023-06-16,74.33206
2023-06-17,42.17557
2023-06-18,45.51526
2023-06-19,100.0
2023-06-20,98.37786
2023-06-21,69.7519
2023-06-22,68.03435
2023-06-23,63.35877
2023-06-24,30.05725
2023-06-25,35.30534
2023-06-26,59.6374
2023-06-27,62.59541
2023-06-28,61.45038
2023-06-29,50.0
2023-06-30,48.0916
2023-07-01,23.95038
2023-07-02,30.82061
2023-07-03,62.88167
2023-07-04,72.32824
2023-07-05,68.7977
2023-07-06,57.53816
2023-07-07,48.47328
2023-07-08,24.5229
2023-07-09,31.39312
2023-07-10,54.77099
2023-07-11,47.32824
2023-07-12,54.19847
2023-07-13,54.29389
2023-07-14,57.15648
2023-07-15,30.24809
2023-07-16,34.92366
2023-07-17,62.21374
2023-07-18,52.76717
2023-07-19,55.05725
2023-07-20,53.62595
2023-07-21,41.79389
2023-07-22,23.37786
2023-07-23,23.85496
2023-07-24,56.48854
2023-07-25,53.91221
2023-07-26,49.42748
2023-07-27,44.84732
2023-07-28,40.17175
2023-07-29,22.99618
2023-07-30,28.91221
2023-07-31,70.51526
2023-08-01,56.39312
2023-08-02,46.6603
2023-08-03,43.22519
2023-08-04,37.0229
2023-08-05,22.04198
2023-08-06,27.67175
2023-08-07,46.27862
2023-08-08,44.94274
2023-08-09,39.98091
2023-08-10,40.17175
2023-08-11,47.51908
2023-08-12,21.6603
2023-08-13,27.67175
2023-08-14,48.28244
2023-08-15,37.97709
2023-08-16,54.38931
2023-08-17,45.229
2023-08-18,44.17938
2023-08-19,23.75954
2023-08-20,27.19465
2023-08-21,53.05343
2023-08-22,41.03053
2023-08-23,38.64503
2023-08-24,41.41221
2023-08-25,40.64885
2023-08-26,23.66412
2023-08-27,23.0916
2023-08-28,45.41984
2023-08-29,44.7519
2023-08-30,44.2748
2023-08-31,40.74427
2023-09-01,39.50381
2023-09-02,20.89694
2023-09-03,25.57251
2023-09-04,52.19465
2023-09-05,46.94656
2023-09-06,40.55343
2023-09-07,37.21374
2023-09-08,37.11832
2023-09-09,22.04198
2023-09-10,24.42748
2023-09-11,45.99236
2023-09-12,45.13358
2023-09-13,42.74809
2023-09-14,42.93893
2023-09-15,40.26717
2023-09-16,20.99236
2023-09-17,25.57251
2023-09-18,47.90076
2023-09-19,63.83587
2023-09-20,45.61068
2023-09-21,42.27099
2023-09-22,40.93511
2023-09-23,17.17557
2023-09-24,22.04198
2023-09-25,47.70992
2023-09-26,41.12595
2023-09-27,40.74427
2023-09-28,18.12977
2023-09-29,19.46564
2023-09-30,17.74809
2023-10-01,18.03435
2023-10-02,23.18702
2023-10-03,31.48854
2023-10-04,52.19465
2023-10-05,47.51908
2023-10-06,38.54961
2023-10-07,22.04198
2023-10-08,17.93893
2023-10-09,25.09541
2023-10-10,50.85877
2023-10-11,49.0458
2023-10-12,45.03816
2023-10-13,41.50763
2023-10-14,19.56106
2023-10-15,24.23664
2023-10-16,44.7519
2023-10-17,45.13358
2023-10-18,40.07633
2023-10-19,39.12213
2023-10-20,37.30916
2023-10-21,18.51145
2023-10-22,23.28244
2023-10-23,44.37022
2023-10-24,42.84351
2023-10-25,39.50381
2023-10-26,36.16412
2023-10-27,34.73282
2023-10-28,15.17175
2023-10-29,21.08778
2023-10-30,42.84351
2023-10-31,42.65267
2023-11-01,42.84351
2023-11-02,50.47709
2023-11-03,74.14122
2023-11-04,31.96564
2023-11-05,37.97709
2023-11-06,75.57251
2023-11-07,67.46183
2023-11-08,70.51526
2023-11-09,54.86641
2023-11-10,43.98854
2023-11-11,25.85877
2023-11-12,24.5229
2023-11-13,45.80152
2023-11-14,47.6145
2023-11-15,63.16793
2023-11-16,61.0687
2023-11-17,47.6145
2023-11-18,25.19083
2023-11-19,28.62595
2023-11-20,51.81297
2023-11-21,52.19465
2023-11-22,43.89312
2023-11-23,40.07633
2023-11-24,37.88167
2023-11-25,18.12977
2023-11-26,22.6145
2023-11-27,45.13358
2023-11-28,46.85114
2023-11-29,45.99236
2023-11-30,38.64503
2023-12-01,33.6832
2023-12-02,18.12977
2023-12-03,29.19847
2023-12-04,46.6603
2023-12-05,45.61068
2023-12-06,40.36259
2023-12-07,44.94274
2023-12-08,43.89312
2023-12-09,26.24045
2023-12-10,28.43511
2023-12-11,52.67175
2023-12-12,46.75572
2023-12-13,45.80152
2023-12-14,46.94656
2023-12-15,41.88931
2023-12-16,20.61068
2023-12-17,25.38167
2023-12-18,46.27862
2023-12-19,42.46183
2023-12-20,41.88931
2023-12-21,36.83206
2023-12-22,35.87786
2023-12-23,22.32824
2023-12-24,19.7519
2023-12-25,26.33587
2023-12-26,47.99618
2023-12-27,52.00381
2023-12-28,49.14122
2023-12-29,44.94274
2023-12-30,22.90076
2023-12-31,21.75572
2024-01-01,29.19847
2024-01-02,53.81679
2024-01-03,52.95801
2024-01-04,57.53816
2024-01-05,46.6603
2024-01-06,27.29007
2024-01-07,32.34732
2024-01-08,59.6374
2024-01-09,56.01145
2024-01-10,56.58396
2024-01-11,63.07251
2024-01-12,52.19465
2024-01-13,28.81679
2024-01-14,35.30534
2024-01-15,56.48854
2024-01-16,54.38931
2024-01-17,55.91603
2024-01-18,68.22519
2024-01-19,65.07633
2024-01-20,39.40839
2024-01-21,39.69465
2024-01-22,60.68702
2024-01-23,61.73664
2024-01-24,54.86641
2024-01-25,61.0687
2024-01-26,49.42748
2024-01-27,34.82824
2024-01-28,38.54961
2024-01-29,64.69465
2024-01-30,67.74809
2024-01-31,60.97328
2024-02-01,56.20229
2024-02-02,49.14122
2024-02-03,24.80916
2024-02-04,38.16793
2024-02-05,60.68702
2024-02-06,68.03435
2024-02-07,53.91221
2024-02-08,54.96183
2024-02-09,32.06106
2024-02-10,31.01145
2024-02-11,31.10687
2024-02-12,49.14122
2024-02-13,84.35114
2024-02-14,64.88549
2024-02-15,66.03053
2024-02-16,52.09923
2024-02-17,28.91221
2024-02-18,32.91984
2024-02-19,60.5916
2024-02-20,55.24809
2024-02-21,52.95801
2024-02-22,53.91221
2024-02-23,49.14122
2024-02-24,28.14885
2024-02-25,34.82824
2024-02-26,57.53816
2024-02-27,48.66412
2024-02-28,45.13358
2024-02-29,45.99236
2024-03-01,27.76717
2024-03-02,22.99618
2024-03-03,29.00763
2024-03-04,49.42748
2024-03-05,45.13358
2024-03-06,45.41984
2024-03-07,43.98854
2024-03-08,42.84351
2024-03-09,23.28244
2024-03-10,24.14122
2024-03-11,44.08396
2024-03-12,42.93893
2024-03-13,38.35877
2024-03-14,41.69847
2024-03-15,37.88167
2024-03-16,17.55725
2024-03-17,21.1832
2024-03-18,47.1374
2024-03-19,49.14122
2024-03-20,47.6145
