date,코인전망
2023-05-30,1.75913
2023-05-31,2.40189
2023-06-01,2.08776
2023-06-02,1.73497
2023-06-03,1.36284
2023-06-04,1.30968
2023-06-05,1.93311
2023-06-06,7.30233
2023-06-07,2.6242
2023-06-08,3.32495
2023-06-09,2.2714
2023-06-10,20.94046
2023-06-11,8.43321
2023-06-12,5.2484
2023-06-13,3.85656
2023-06-14,4.75062
2023-06-15,7.11386
2023-06-16,3.39744
2023-06-17,2.0201
2023-06-18,1.90895
2023-06-19,2.54687
2023-06-20,2.31973
2023-06-21,3.49893
2023-06-22,3.76957
2023-06-23,2.28107
2023-06-24,3.09298
2023-06-25,2.11676
2023-06-26,2.51304
2023-06-27,2.0201
2023-06-28,2.36806
2023-06-29,2.17475
2023-06-30,2.67736
2023-07-01,2.18925
2023-07-02,1.7543
2023-07-03,1.60931
2023-07-04,1.6963
2023-07-05,2.23757
2023-07-06,1.73497
2023-07-07,1.63348
2023-07-08,1.19369
2023-07-09,1.29035
2023-07-10,1.87512
2023-07-11,1.7543
2023-07-12,1.64797
2023-07-13,2.07326
2023-07-14,3.24279
2023-07-15,2.45022
2023-07-16,1.74463
2023-07-17,2.09742
2023-07-18,2.37289
2023-07-19,2.03943
2023-07-20,2.05876
2023-07-21,1.74946
2023-07-22,1.44017
2023-07-23,1.66247
2023-07-24,2.72569
2023-07-25,2.64836
2023-07-26,1.90895
2023-07-27,1.91378
2023-07-28,1.57548
2023-07-29,1.445
2023-07-30,1.416
2023-07-31,1.74463
2023-08-01,1.9766
2023-08-02,1.79779
2023-08-03,1.80746
2023-08-04,1.49816
2023-08-05,1.47399
2023-08-06,1.34351
2023-08-07,1.58032
2023-08-08,1.92828
2023-08-09,1.70597
2023-08-10,1.57065
2023-08-11,1.65281
2023-08-12,1.46433
2023-08-13,1.31451
2023-08-14,1.54165
2023-08-15,1.55132
2023-08-16,3.23796
2023-08-17,3.29112
2023-08-18,5.82833
2023-08-19,1.66247
2023-08-20,1.49333
2023-08-21,2.43572
2023-08-22,2.39706
2023-08-23,2.36806
2023-08-24,1.80262
2023-08-25,2.31973
2023-08-26,1.50782
2023-08-27,1.387
2023-08-28,2.90933
2023-08-29,2.86584
2023-08-30,2.69186
2023-08-31,1.86062
2023-09-01,2.95766
2023-09-02,2.13609
2023-09-03,1.7398
2023-09-04,1.9766
2023-09-05,2.40189
2023-09-06,1.76396
2023-09-07,1.79296
2023-09-08,1.47399
2023-09-09,1.26618
2023-09-10,1.80262
2023-09-11,4.0692
2023-09-12,3.7744
2023-09-13,2.25207
2023-09-14,1.90411
2023-09-15,1.69147
2023-09-16,1.52232
2023-09-17,1.46433
2023-09-18,1.96694
2023-09-19,1.58515
2023-09-20,1.86062
2023-09-21,1.94761
2023-09-22,1.26135
2023-09-23,1.03421
2023-09-24,1.18886
2023-09-25,1.46916
2023-09-26,1.4595
2023-09-27,1.20819
2023-09-28,0.8119
2023-09-29,1.05354
2023-09-30,0.89889
2023-10-01,1.1502
2023-10-02,1.81229
2023-10-03,1.416
2023-10-04,1.4595
2023-10-05,1.34351
2023-10-06,1.26135
2023-10-07,0.98105
2023-10-08,1.06321
2023-10-09,1.77363
2023-10-10,1.65281
2023-10-11,1.6818
2023-10-12,1.7543
2023-10-13,1.11637
2023-10-14,1.1212
2023-10-15,1.02455
2023-10-16,1.62864
2023-10-17,1.58515
2023-10-18,1.48366
2023-10-19,1.77363
2023-10-20,1.67214
2023-10-21,1.18403
2023-10-22,1.445
2023-10-23,1.93794
2023-10-24,3.41194
2023-10-25,2.29074
2023-10-26,1.99594
2023-10-27,1.71563
2023-10-28,1.21786
2023-10-29,1.43533
2023-10-30,1.89445
2023-10-31,2.38739
2023-11-01,2.09259
2023-11-02,2.61453
2023-11-03,2.53237
2023-11-04,2.09742
2023-11-05,2.28107
2023-11-06,2.74018
2023-11-07,2.49371
2023-11-08,2.19891
2023-11-09,3.28146
2023-11-10,3.77923
2023-11-11,3.13164
2023-11-12,2.46472
2023-11-13,2.72085
2023-11-14,2.56137
2023-11-15,3.20896
2023-11-16,2.38256
2023-11-17,2.26657
2023-11-18,2.47921
2023-11-19,1.7543
2023-11-20,2.01527
2023-11-21,2.07326
2023-11-22,3.26213
2023-11-23,1.95727
2023-11-24,1.58998
2023-11-25,1.4305
2023-11-26,1.48849
2023-11-27,2.43572
2023-11-28,2.11676
2023-11-29,1.4595
2023-11-30,1.62381
2023-12-01,1.50299
2023-12-02,1.445
2023-12-03,1.75913
2023-12-04,3.08815
2023-12-05,2.69669
2023-12-06,3.53276
2023-12-07,3.23313
2023-12-08,2.85617
2023-12-09,3.84689
2023-12-10,3.4796
2023-12-11,6.42277
2023-12-12,4.25285
2023-12-13,4.07403
2023-12-14,3.11231
2023-12-15,2.60487
2023-12-16,2.3149
2023-12-17,2.25207
2023-12-18,5.83317
2023-12-19,2.60003
2023-12-20,2.34873
2023-12-21,2.09742
2023-12-22,2.2859
2023-12-23,1.85095
2023-12-24,2.03943
2023-12-25,2.21341
2023-12-26,3.13164
2023-12-27,2.78368
2023-12-28,2.32456
2023-12-29,2.73535
2023-12-30,2.29074
2023-12-31,2.03943
2024-01-01,2.11192
2024-01-02,3.31045
2024-01-03,7.62613
2024-01-04,5.66885
2024-01-05,4.31567
2024-01-06,4.43649
2024-01-07,3.01082
2024-01-08,8.38971
2024-01-09,6.6789
2024-01-10,8.30272
2024-01-11,9.6269
2024-01-12,4.83761
2024-01-13,5.2484
2024-01-14,3.1703
2024-01-15,3.63425
2024-01-16,2.58554
2024-01-17,2.78851
2024-01-18,2.99632
2024-01-19,4.18035
2024-01-20,2.49371
2024-01-21,1.87512
2024-01-22,4.0547
2024-01-23,7.73245
2024-01-24,3.31045
2024-01-25,2.47921
2024-01-26,2.36323
2024-01-27,2.02976
2024-01-28,1.95244
2024-01-29,2.22791
2024-01-30,2.14092
2024-01-31,2.28107
2024-02-01,2.61453
2024-02-02,1.88961
2024-02-03,1.45466
2024-02-04,1.64797
2024-02-05,1.89445
2024-02-06,2.07809
2024-02-07,1.93794
2024-02-08,1.6818
2024-02-09,2.07809
2024-02-10,1.66731
2024-02-11,1.62864
2024-02-12,1.88961
2024-02-13,2.75468
2024-02-14,2.39706
2024-02-15,3.68258
2024-02-16,3.12197
2024-02-17,2.71119
2024-02-18,1.9911
2024-02-19,2.96249
2024-02-20,3.03498
2024-02-21,3.2138
2024-02-22,2.94799
2024-02-23,2.35839
2024-02-24,2.08293
2024-02-25,1.90895
2024-02-26,2.61936
2024-02-27,4.22868
2024-02-28,4.9971
2024-02-29,6.86738
2024-03-01,5.39822
2024-03-02,6.21012
2024-03-03,6.63541
2024-03-04,7.66963
2024-03-05,12.39609
2024-03-06,10.97042
2024-03-07,6.77556
2024-03-08,6.46143
2024-03-09,6.12797
2024-03-10,6.19563
2024-03-11,8.99381
2024-03-12,10.89793
2024-03-13,9.40943
2024-03-14,9.68973
2024-03-15,11.68567
2024-03-16,6.91088
2024-03-17,11.21206
2024-03-18,7.16702
2024-03-19,16.27198
2024-03-20,10.78194
