date,현대건설주가
2023-05-30,13.09069
2023-05-31,10.954
2023-06-01,10.34616
2023-06-02,11.12264
2023-06-03,1.16934
2023-06-04,1.02664
2023-06-05,12.19376
2023-06-06,1.45472
2023-06-07,11.00033
2023-06-08,10.25351
2023-06-09,11.08372
2023-06-10,1.11004
2023-06-11,0.80241
2023-06-12,9.61602
2023-06-13,11.79533
2023-06-14,10.90396
2023-06-15,10.14788
2023-06-16,10.64452
2023-06-17,1.13042
2023-06-18,0.95622
2023-06-19,13.90052
2023-06-20,11.71194
2023-06-21,12.41614
2023-06-22,14.8586
2023-06-23,11.85834
2023-06-24,1.40839
2023-06-25,14.08583
2023-06-26,75.74218
2023-06-27,37.86924
2023-06-28,26.28331
2023-06-29,23.92238
2023-06-30,21.98398
2023-07-01,2.80011
2023-07-02,2.35536
2023-07-03,23.75375
2023-07-04,19.01893
2023-07-05,19.59897
2023-07-06,24.11141
2023-07-07,20.6423
2023-07-08,3.00211
2023-07-09,2.76861
2023-07-10,23.56843
2023-07-11,21.51328
2023-07-12,20.76461
2023-07-13,19.85656
2023-07-14,21.83944
2023-07-15,3.5284
2023-07-16,4.40309
2023-07-17,33.69964
2023-07-18,26.18694
2023-07-19,21.78384
2023-07-20,19.35621
2023-07-21,19.62492
2023-07-22,2.30717
2023-07-23,1.97175
2023-07-24,20.56632
2023-07-25,17.66984
2023-07-26,18.48708
2023-07-27,20.62562
2023-07-28,17.65501
2023-07-29,1.84944
2023-07-30,1.50476
2023-07-31,17.9719
2023-08-01,19.44145
2023-08-02,16.89151
2023-08-03,15.54056
2023-08-04,14.03394
2023-08-05,1.40283
2023-08-06,1.07668
2023-08-07,14.07101
2023-08-08,13.47059
2023-08-09,13.94314
2023-08-10,13.63552
2023-08-11,14.21926
2023-08-12,1.47696
2023-08-13,1.00626
2023-08-14,12.46617
2023-08-15,1.89577
2023-08-16,11.93247
2023-08-17,12.64964
2023-08-18,11.35613
2023-08-19,1.29906
2023-08-20,1.16192
2023-08-21,13.25933
2023-08-22,12.81457
2023-08-23,12.02512
2023-08-24,12.57551
2023-08-25,11.36725
2023-08-26,1.36762
2023-08-27,1.8235
2023-08-28,21.89689
2023-08-29,17.66428
2023-08-30,15.5628
2023-08-31,13.743
2023-09-01,14.95682
2023-09-02,1.71046
2023-09-03,1.26385
2023-09-04,16.1206
2023-09-05,13.10181
2023-09-06,12.16226
2023-09-07,11.45806
2023-09-08,12.26789
2023-09-09,1.27497
2023-09-10,0.96178
2023-09-11,14.44349
2023-09-12,11.8639
2023-09-13,11.96026
2023-09-14,13.42982
2023-09-15,16.17063
2023-09-16,2.15336
2023-09-17,1.65486
2023-09-18,14.68811
2023-09-19,12.74785
2023-09-20,11.55998
2023-09-21,10.78722
2023-09-22,10.25907
2023-09-23,1.10448
2023-09-24,0.90804
2023-09-25,10.21459
2023-09-26,9.51039
2023-09-27,9.64938
2023-09-28,0.95622
2023-09-29,0.59486
2023-09-30,0.63192
2023-10-01,0.55224
2023-10-02,0.91175
2023-10-03,0.85245
2023-10-04,9.71424
2023-10-05,9.71053
2023-10-06,8.44668
2023-10-07,0.9136
2023-10-08,0.71902
2023-10-09,1.17675
2023-10-10,10.69641
2023-10-11,10.80945
2023-10-12,11.46362
2023-10-13,9.49001
2023-10-14,0.83577
2023-10-15,0.61524
2023-10-16,9.14717
2023-10-17,10.66676
2023-10-18,10.54631
2023-10-19,8.90997
2023-10-20,11.6026
2023-10-21,1.44175
2023-10-22,1.26385
2023-10-23,17.15651
2023-10-24,16.34112
2023-10-25,13.78377
2023-10-26,12.08072
2023-10-27,11.58407
2023-10-28,0.9729
2023-10-29,1.0322
2023-10-30,10.94288
2023-10-31,9.8384
2023-11-01,10.42214
2023-11-02,11.09299
2023-11-03,10.88173
2023-11-04,1.03406
2023-11-05,0.93584
2023-11-06,16.18917
2023-11-07,12.4495
2023-11-08,10.57225
2023-11-09,10.15344
2023-11-10,8.7821
2023-11-11,0.84503
2023-11-12,0.66342
2023-11-13,9.12864
2023-11-14,9.36399
2023-11-15,12.7423
2023-11-16,11.50439
2023-11-17,10.14232
2023-11-18,1.0322
2023-11-19,0.89878
2023-11-20,11.07075
2023-11-21,12.24009
2023-11-22,10.67417
2023-11-23,11.35428
2023-11-24,9.24168
2023-11-25,0.99514
2023-11-26,0.85986
2023-11-27,10.26092
2023-11-28,10.36284
2023-11-29,10.51295
2023-11-30,10.12193
2023-12-01,9.71609
2023-12-02,0.97661
2023-12-03,0.82465
2023-12-04,10.12008
2023-12-05,9.3714
2023-12-06,11.72491
2023-12-07,9.63455
2023-12-08,9.82543
2023-12-09,1.08038
2023-12-10,0.75423
2023-12-11,9.29172
2023-12-12,9.32137
2023-12-13,8.20762
2023-12-14,10.54816
2023-12-15,10.19606
2023-12-16,0.94696
2023-12-17,0.87839
2023-12-18,8.88588
2023-12-19,8.96186
2023-12-20,10.28501
2023-12-21,9.58637
2023-12-22,9.94218
2023-12-23,1.0915
2023-12-24,0.83392
2023-12-25,1.21381
2023-12-26,10.78536
2023-12-27,10.11081
2023-12-28,12.58292
2023-12-29,4.52355
2023-12-30,1.11745
2023-12-31,0.84689
2024-01-01,0.92101
2024-01-02,10.954
2024-01-03,10.05893
2024-01-04,9.53819
2024-01-05,9.52151
2024-01-06,1.21567
2024-01-07,0.94881
2024-01-08,9.14717
2024-01-09,10.98736
2024-01-10,10.77424
2024-01-11,10.6612
2024-01-12,9.85137
2024-01-13,1.01552
2024-01-14,0.8543
2024-01-15,9.74204
2024-01-16,8.40776
2024-01-17,8.8692
2024-01-18,9.3714
2024-01-19,9.25095
2024-01-20,1.06185
2024-01-21,0.71346
2024-01-22,9.12493
2024-01-23,10.23127
2024-01-24,9.99406
2024-01-25,10.14602
2024-01-26,11.59519
2024-01-27,1.30832
2024-01-28,0.92287
2024-01-29,12.74415
2024-01-30,11.43026
2024-01-31,10.55742
2024-02-01,12.49583
2024-02-02,13.27786
2024-02-03,1.48808
2024-02-04,1.09892
2024-02-05,11.99918
2024-02-06,10.70568
2024-02-07,10.64082
2024-02-08,9.59193
2024-02-09,1.33612
2024-02-10,0.85986
2024-02-11,0.77832
2024-02-12,1.01923
2024-02-13,12.05107
2024-02-14,9.69385
2024-02-15,9.57896
2024-02-16,9.93847
2024-02-17,1.22493
2024-02-18,1.72714
2024-02-19,15.8
2024-02-20,11.47288
2024-02-21,10.62043
2024-02-22,11.07816
2024-02-23,10.35172
2024-02-24,1.24717
2024-02-25,2.10703
2024-02-26,22.97172
2024-02-27,16.9749
2024-02-28,14.1544
2024-02-29,12.61257
2024-03-01,1.93654
2024-03-02,1.22864
2024-03-03,1.13042
2024-03-04,12.99247
2024-03-05,11.15043
2024-03-06,11.10225
2024-03-07,11.02442
2024-03-08,11.0448
2024-03-09,1.51402
2024-03-10,1.0878
2024-03-11,10.3962
2024-03-12,10.28501
2024-03-13,10.40361
2024-03-14,11.87131
2024-03-15,11.7175
2024-03-16,1.23605
2024-03-17,1.19713
2024-03-18,10.83354
2024-03-19,9.55301
2024-03-20,10.43141
