date,삼성엔지니어링주가
2023-05-29,2.40132
2023-05-30,14.73791
2023-05-31,12.38371
2023-06-01,11.91486
2023-06-02,12.6814
2023-06-03,1.65215
2023-06-04,1.87789
2023-06-05,15.40522
2023-06-06,1.92999
2023-06-07,12.94435
2023-06-08,11.81067
2023-06-09,12.21006
2023-06-10,1.60005
2023-06-11,1.11135
2023-06-12,11.46089
2023-06-13,11.36414
2023-06-14,11.36166
2023-06-15,11.59733
2023-06-16,12.18774
2023-06-17,1.78611
2023-06-18,1.41152
2023-06-19,12.9642
2023-06-20,11.39143
2023-06-21,11.60973
2023-06-22,15.5491
2023-06-23,12.63178
2023-06-24,1.13368
2023-06-25,1.45865
2023-06-26,13.98129
2023-06-27,11.25499
2023-06-28,11.20537
2023-06-29,10.45868
2023-06-30,10.47108
2023-07-01,1.40904
2023-07-02,0.87569
2023-07-03,14.67093
2023-07-04,12.22991
2023-07-05,11.82059
2023-07-06,10.56783
2023-07-07,9.35724
2023-07-08,1.49338
2023-07-09,0.88313
2023-07-10,15.58879
2023-07-11,13.67368
2023-07-12,24.70789
2023-07-13,17.38979
2023-07-14,17.49894
2023-07-15,2.45094
2023-07-16,2.07635
2023-07-17,17.00776
2023-07-18,14.02346
2023-07-19,13.04358
2023-07-20,12.00416
2023-07-21,16.06509
2023-07-22,2.1731
2023-07-23,1.73897
2023-07-24,14.50968
2023-07-25,14.0309
2023-07-26,13.00885
2023-07-27,16.80186
2023-07-28,19.96725
2023-07-29,2.89499
2023-07-30,2.00441
2023-07-31,22.22966
2023-08-01,18.75666
2023-08-02,18.76907
2023-08-03,16.45952
2023-08-04,13.77539
2023-08-05,1.543
2023-08-06,1.13368
2023-08-07,13.06591
2023-08-08,13.14281
2023-08-09,12.90714
2023-08-10,16.25362
2023-08-11,13.55709
2023-08-12,2.27233
2023-08-13,1.40656
2023-08-14,12.85505
2023-08-15,2.02426
2023-08-16,11.69903
2023-08-17,12.17037
2023-08-18,10.46364
2023-08-19,1.46362
2023-08-20,1.05182
2023-08-21,11.15576
2023-08-22,10.83823
2023-08-23,10.99451
2023-08-24,10.79357
2023-08-25,12.06866
2023-08-26,1.66455
2023-08-27,1.45865
2023-08-28,13.71833
2023-08-29,12.57225
2023-08-30,11.26491
2023-08-31,11.26987
2023-09-01,11.55019
2023-09-02,1.18329
2023-09-03,0.94019
2023-09-04,11.29716
2023-09-05,9.86083
2023-09-06,9.40686
2023-09-07,9.56066
2023-09-08,8.89335
2023-09-09,1.32718
2023-09-10,0.80871
2023-09-11,9.43663
2023-09-12,8.8611
2023-09-13,8.61055
2023-09-14,9.09429
2023-09-15,9.98486
2023-09-16,1.26764
2023-09-17,0.86576
2023-09-18,8.48899
2023-09-19,8.55349
2023-09-20,7.73238
2023-09-21,7.40244
2023-09-22,7.79439
2023-09-23,0.86576
2023-09-24,0.69459
2023-09-25,7.66788
2023-09-26,6.67807
2023-09-27,7.72245
2023-09-28,0.98732
2023-09-29,0.54079
2023-09-30,0.57056
2023-10-01,0.47877
2023-10-02,0.81863
2023-10-03,0.96003
2023-10-04,8.11192
2023-10-05,7.89362
2023-10-06,7.26352
2023-10-07,0.98236
2023-10-08,0.56312
2023-10-09,0.71444
2023-10-10,7.97797
2023-10-11,7.82416
2023-10-12,8.7321
2023-10-13,7.39748
2023-10-14,0.8484
2023-10-15,0.59785
2023-10-16,6.74009
2023-10-17,7.81176
2023-10-18,7.36275
2023-10-19,7.56121
2023-10-20,6.97576
2023-10-21,1.02453
2023-10-22,0.69459
2023-10-23,7.40244
2023-10-24,7.53144
2023-10-25,6.92118
2023-10-26,7.266
2023-10-27,7.2015
2023-10-28,0.79878
2023-10-29,0.71692
2023-10-30,14.70814
2023-10-31,11.57996
2023-11-01,9.44655
2023-11-02,9.60283
2023-11-03,8.85862
2023-11-04,1.19322
2023-11-05,0.94763
2023-11-06,13.03614
2023-11-07,9.774
2023-11-08,8.66512
2023-11-09,8.04743
2023-11-10,7.04026
2023-11-11,0.83103
2023-11-12,0.62017
2023-11-13,7.07251
2023-11-14,8.92808
2023-11-15,9.17615
2023-11-16,8.05239
2023-11-17,6.94847
2023-11-18,0.81615
2023-11-19,0.65242
2023-11-20,8.47411
2023-11-21,8.46419
2023-11-22,8.14169
2023-11-23,7.56121
2023-11-24,7.75222
2023-11-25,0.88809
2023-11-26,0.7194
2023-11-27,7.41981
2023-11-28,7.67284
2023-11-29,8.07968
2023-11-30,8.27565
2023-12-01,7.28089
2023-12-02,0.94019
2023-12-03,0.7839
2023-12-04,8.21611
2023-12-05,7.4595
2023-12-06,7.66788
2023-12-07,7.05762
2023-12-08,7.46446
2023-12-09,1.00964
2023-12-10,0.68467
2023-12-11,7.08243
2023-12-12,7.60834
2023-12-13,6.78226
2023-12-14,8.75691
2023-12-15,10.10394
2023-12-16,0.9898
2023-12-17,0.85336
2023-12-18,7.55128
2023-12-19,8.68745
2023-12-20,10.86552
2023-12-21,9.14142
2023-12-22,11.11855
2023-12-23,1.17337
2023-12-24,0.86328
2023-12-25,1.19074
2023-12-26,9.38949
2023-12-27,9.30267
2023-12-28,10.79357
2023-12-29,4.19984
2023-12-30,0.9377
2023-12-31,0.74173
2024-01-01,0.96003
2024-01-02,12.7583
2024-01-03,14.82473
2024-01-04,11.97687
2024-01-05,11.86772
2024-01-06,1.30981
2024-01-07,1.24531
2024-01-08,10.63977
2024-01-09,10.92009
2024-01-10,10.24038
2024-01-11,9.47136
2024-01-12,8.87846
2024-01-13,1.04437
2024-01-14,0.69459
2024-01-15,8.81893
2024-01-16,7.98045
2024-01-17,7.75718
2024-01-18,8.62047
2024-01-19,7.7547
2024-01-20,1.01709
2024-01-21,0.73677
2024-01-22,8.75939
2024-01-23,9.67725
2024-01-24,9.17615
2024-01-25,8.82141
2024-01-26,8.6676
2024-01-27,0.77894
2024-01-28,0.70948
2024-01-29,8.97769
2024-01-30,8.63784
2024-01-31,13.98625
2024-02-01,13.16762
2024-02-02,12.8352
2024-02-03,1.60254
2024-02-04,1.16593
2024-02-05,11.41127
2024-02-06,10.56039
2024-02-07,10.63977
2024-02-08,9.37709
2024-02-09,1.15353
2024-02-10,0.88561
2024-02-11,0.79382
2024-02-12,0.95259
2024-02-13,10.87544
2024-02-14,9.78641
2024-02-15,11.35174
2024-02-16,11.82803
2024-02-17,1.52067
2024-02-18,1.14856
2024-02-19,11.02676
2024-02-20,9.68222
2024-02-21,9.92036
2024-02-22,10.50085
2024-02-23,9.44407
2024-02-24,1.11383
2024-02-25,0.88065
2024-02-26,8.59566
2024-02-27,9.86827
2024-02-28,15.14971
2024-02-29,12.61938
2024-03-01,1.36935
2024-03-02,0.96251
2024-03-03,0.81367
2024-03-04,11.70896
2024-03-05,12.07362
2024-03-06,12.03145
2024-03-07,10.868
2024-03-08,10.84567
2024-03-09,2.17558
2024-03-10,1.40408
2024-03-11,12.37627
2024-03-12,10.50085
2024-03-13,10.16347
2024-03-14,10.55791
2024-03-15,10.64473
2024-03-16,0.7963
2024-03-17,0.68467
2024-03-18,9.5036
2024-03-19,8.08464
2024-03-20,8.54605
