date,베트남동
2023-05-30,70.12838
2023-05-31,69.90014
2023-06-01,70.18544
2023-06-02,79.22967
2023-06-03,52.63908
2023-06-04,53.32382
2023-06-05,70.49928
2023-06-06,55.49215
2023-06-07,73.09557
2023-06-08,66.93295
2023-06-09,75.40656
2023-06-10,49.98573
2023-06-11,48.98716
2023-06-12,80.6562
2023-06-13,90.67047
2023-06-14,80.34236
2023-06-15,73.40941
2023-06-16,74.57917
2023-06-17,52.21112
2023-06-18,53.38088
2023-06-19,76.46219
2023-06-20,75.74893
2023-06-21,72.7532
2023-06-22,72.49643
2023-06-23,71.26961
2023-06-24,52.23965
2023-06-25,52.78174
2023-06-26,77.68901
2023-06-27,75.37803
2023-06-28,73.29529
2023-06-29,76.46219
2023-06-30,68.53067
2023-07-01,53.06704
2023-07-02,56.94721
2023-07-03,82.96718
2023-07-04,81.45506
2023-07-05,82.56776
2023-07-06,74.43651
2023-07-07,69.44365
2023-07-08,52.35378
2023-07-09,55.43509
2023-07-10,81.11269
2023-07-11,81.398
2023-07-12,84.07988
2023-07-13,98.23109
2023-07-14,88.98716
2023-07-15,54.72182
2023-07-16,54.26533
2023-07-17,86.96148
2023-07-18,84.10841
2023-07-19,78.68758
2023-07-20,70.29957
2023-07-21,68.07417
2023-07-22,49.44365
2023-07-23,49.84308
2023-07-24,75.00713
2023-07-25,74.66476
2023-07-26,71.98288
2023-07-27,73.43794
2023-07-28,64.42225
2023-07-29,48.4736
2023-07-30,51.18402
2023-07-31,78.57346
2023-08-01,72.86733
2023-08-02,72.78174
2023-08-03,74.2368
2023-08-04,68.4736
2023-08-05,54.20827
2023-08-06,53.58059
2023-08-07,80.82738
2023-08-08,80.91298
2023-08-09,80.88445
2023-08-10,78.80171
2023-08-11,76.57631
2023-08-12,57.46077
2023-08-13,57.03281
2023-08-14,83.19543
2023-08-15,68.01711
2023-08-16,90.6134
2023-08-17,87.38944
2023-08-18,78.31669
2023-08-19,58.91583
2023-08-20,59.37232
2023-08-21,87.47503
2023-08-22,86.36233
2023-08-23,84.76462
2023-08-24,88.27389
2023-08-25,81.54065
2023-08-26,57.57489
2023-08-27,57.66048
2023-08-28,86.67617
2023-08-29,86.87589
2023-08-30,78.77318
2023-08-31,75.17831
2023-09-01,67.13266
2023-09-02,48.53067
2023-09-03,51.0699
2023-09-04,70.699
2023-09-05,71.09843
2023-09-06,73.35235
2023-09-07,69.04422
2023-09-08,67.21825
2023-09-09,48.41654
2023-09-10,50.6134
2023-09-11,73.89443
2023-09-12,67.8174
2023-09-13,69.41512
2023-09-14,65.44935
2023-09-15,64.42225
2023-09-16,44.70756
2023-09-17,47.84593
2023-09-18,70.75606
2023-09-19,72.72467
2023-09-20,62.16833
2023-09-21,64.76462
2023-09-22,61.16975
2023-09-23,42.59629
2023-09-24,44.30813
2023-09-25,69.12981
2023-09-26,68.01711
2023-09-27,67.27532
2023-09-28,55.77746
2023-09-29,50.27104
2023-09-30,47.18972
2023-10-01,48.44507
2023-10-02,58.57346
2023-10-03,58.94436
2023-10-04,78.48787
2023-10-05,71.86875
2023-10-06,70.49928
2023-10-07,46.7047
2023-10-08,44.05135
2023-10-09,51.32667
2023-10-10,68.35948
2023-10-11,65.19258
2023-10-12,64.05135
2023-10-13,55.52068
2023-10-14,40.25677
2023-10-15,41.19828
2023-10-16,67.56062
2023-10-17,62.796
2023-10-18,62.39657
2023-10-19,62.08273
2023-10-20,57.06134
2023-10-21,40.97004
2023-10-22,39.80028
2023-10-23,65.82025
2023-10-24,68.04564
2023-10-25,64.96433
2023-10-26,57.20399
2023-10-27,54.63623
2023-10-28,38.94436
2023-10-29,41.08416
2023-10-30,65.13552
2023-10-31,61.14122
2023-11-01,60.54208
2023-11-02,71.46932
2023-11-03,94.17974
2023-11-04,53.80884
2023-11-05,51.24108
2023-11-06,100.0
2023-11-07,79.65763
2023-11-08,74.69329
2023-11-09,69.04422
2023-11-10,62.91012
2023-11-11,41.22681
2023-11-12,44.194
2023-11-13,66.61911
2023-11-14,61.85449
2023-11-15,83.99429
2023-11-16,79.60057
2023-11-17,71.69757
2023-11-18,45.07845
2023-11-19,44.85021
2023-11-20,75.60627
2023-11-21,69.2154
2023-11-22,61.88302
2023-11-23,68.38801
2023-11-24,59.28673
2023-11-25,46.39087
2023-11-26,44.30813
2023-11-27,68.64479
2023-11-28,71.66904
2023-11-29,72.52496
2023-11-30,67.01854
2023-12-01,58.00285
2023-12-02,44.96433
2023-12-03,46.21968
2023-12-04,72.23965
2023-12-05,70.58487
2023-12-06,74.32239
2023-12-07,70.35663
2023-12-08,70.84165
2023-12-09,52.26818
2023-12-10,52.8388
2023-12-11,79.60057
2023-12-12,74.69329
2023-12-13,67.67475
2023-12-14,77.31811
2023-12-15,66.84736
2023-12-16,50.38516
2023-12-17,48.10271
2023-12-18,67.50356
2023-12-19,64.9358
2023-12-20,66.44793
2023-12-21,61.71184
2023-12-22,58.97289
2023-12-23,49.01569
2023-12-24,46.10556
2023-12-25,49.38659
2023-12-26,70.27104
2023-12-27,65.6776
2023-12-28,70.49928
2023-12-29,60.45649
2023-12-30,46.47646
2023-12-31,43.48074
2024-01-01,49.55777
2024-01-02,69.75748
2024-01-03,64.22253
2024-01-04,64.39372
2024-01-05,64.47931
2024-01-06,45.6776
2024-01-07,49.90014
2024-01-08,62.4251
2024-01-09,66.13409
2024-01-10,69.44365
2024-01-11,70.38516
2024-01-12,67.01854
2024-01-13,48.5592
2024-01-14,46.93295
2024-01-15,69.52924
2024-01-16,73.29529
2024-01-17,77.71754
2024-01-18,74.57917
2024-01-19,69.92867
2024-01-20,52.18259
2024-01-21,50.07132
2024-01-22,95.17831
2024-01-23,88.30242
2024-01-24,80.62767
2024-01-25,74.893
2024-01-26,66.87589
2024-01-27,47.41797
2024-01-28,49.98573
2024-01-29,71.52639
2024-01-30,71.04136
2024-01-31,68.35948
2024-02-01,72.21112
2024-02-02,65.82025
2024-02-03,51.24108
2024-02-04,52.63908
2024-02-05,75.20684
2024-02-06,74.26533
2024-02-07,66.27674
2024-02-08,58.54493
2024-02-09,47.76034
2024-02-10,43.73751
2024-02-11,45.59201
2024-02-12,45.19258
2024-02-13,67.64621
2024-02-14,63.5378
2024-02-15,64.79315
2024-02-16,57.23252
2024-02-17,39.31526
2024-02-18,45.53495
2024-02-19,68.90156
2024-02-20,67.47503
2024-02-21,67.61768
2024-02-22,75.89158
2024-02-23,66.76176
2024-02-24,46.53352
2024-02-25,45.93437
2024-02-26,76.63338
2024-02-27,69.52924
2024-02-28,64.76462
2024-02-29,65.6776
2024-03-01,56.09129
2024-03-02,48.33095
2024-03-03,50.12838
2024-03-04,79.65763
2024-03-05,70.24251
2024-03-06,70.55634
2024-03-07,68.70185
2024-03-08,77.08987
2024-03-09,51.75463
2024-03-10,50.52781
2024-03-11,89.84308
2024-03-12,87.18972
2024-03-13,82.796
2024-03-14,69.87161
2024-03-15,70.41369
2024-03-16,48.70185
2024-03-17,47.96005
2024-03-18,74.17974
2024-03-19,78.74465
2024-03-20,74.86447
