date,에이전트
2023-05-31,33.04284
2023-06-01,22.44008
2023-06-02,27.45098
2023-06-03,22.65795
2023-06-04,22.58533
2023-06-05,23.81989
2023-06-06,20.4793
2023-06-07,24.69135
2023-06-08,25.49019
2023-06-09,21.64124
2023-06-10,16.122
2023-06-11,24.8366
2023-06-12,25.92592
2023-06-13,30.2106
2023-06-14,29.04865
2023-06-15,27.23311
2023-06-16,25.99854
2023-06-17,22.5127
2023-06-18,24.11038
2023-06-19,32.244
2023-06-20,27.59622
2023-06-21,28.97603
2023-06-22,30.35584
2023-06-23,30.2106
2023-06-24,26.14379
2023-06-25,22.94843
2023-06-26,25.41757
2023-06-27,29.557
2023-06-28,26.72476
2023-06-29,26.07116
2023-06-30,21.20551
2023-07-01,13.94335
2023-07-02,16.41249
2023-07-03,26.79738
2023-07-04,22.29484
2023-07-05,21.27814
2023-07-06,23.31154
2023-07-07,23.52941
2023-07-08,15.32316
2023-07-09,16.41249
2023-07-10,24.76397
2023-07-11,20.69716
2023-07-12,25.05446
2023-07-13,26.14379
2023-07-14,21.42338
2023-07-15,14.88743
2023-07-16,15.4684
2023-07-17,21.78649
2023-07-18,24.40087
2023-07-19,22.73057
2023-07-20,26.57952
2023-07-21,17.1387
2023-07-22,13.07189
2023-07-23,13.65286
2023-07-24,20.11619
2023-07-25,27.81408
2023-07-26,21.20551
2023-07-27,21.93173
2023-07-28,19.17211
2023-07-29,15.90413
2023-07-30,10.96586
2023-07-31,19.09949
2023-08-01,17.64705
2023-08-02,19.89832
2023-08-03,35.94771
2023-08-04,20.55192
2023-08-05,16.48511
2023-08-06,13.07189
2023-08-07,19.97095
2023-08-08,26.94262
2023-08-09,22.73057
2023-08-10,21.35076
2023-08-11,19.97095
2023-08-12,14.66957
2023-08-13,12.85403
2023-08-14,19.97095
2023-08-15,15.54103
2023-08-16,23.96514
2023-08-17,24.76397
2023-08-18,21.64124
2023-08-19,13.79811
2023-08-20,15.61365
2023-08-21,26.94262
2023-08-22,31.15468
2023-08-23,25.49019
2023-08-24,20.98765
2023-08-25,22.07697
2023-08-26,13.50762
2023-08-27,15.03267
2023-08-28,24.98184
2023-08-29,26.43427
2023-08-30,22.29484
2023-08-31,18.51851
2023-09-01,23.23892
2023-09-02,14.30646
2023-09-03,15.03267
2023-09-04,20.84241
2023-09-05,24.98184
2023-09-06,21.64124
2023-09-07,19.53522
2023-09-08,19.24473
2023-09-09,15.1053
2023-09-10,14.74219
2023-09-11,23.31154
2023-09-12,22.80319
2023-09-13,21.35076
2023-09-14,20.76978
2023-09-15,18.08278
2023-09-16,13.79811
2023-09-17,13.36238
2023-09-18,20.91503
2023-09-19,26.87
2023-09-20,26.87
2023-09-21,16.33986
2023-09-22,17.35657
2023-09-23,18.08278
2023-09-24,24.54611
2023-09-25,23.89251
2023-09-26,25.56281
2023-09-27,19.38997
2023-09-28,15.25054
2023-09-29,12.34567
2023-09-30,12.05519
2023-10-01,23.67465
2023-10-02,22.65795
2023-10-03,23.81989
2023-10-04,26.07116
2023-10-05,25.56281
2023-10-06,22.22222
2023-10-07,15.25054
2023-10-08,15.25054
2023-10-09,18.809
2023-10-10,20.26143
2023-10-11,20.91503
2023-10-12,18.95424
2023-10-13,17.64705
2023-10-14,12.4183
2023-10-15,12.12781
2023-10-16,19.46259
2023-10-17,19.89832
2023-10-18,21.35076
2023-10-19,20.91503
2023-10-20,18.73638
2023-10-21,12.27305
2023-10-22,11.40159
2023-10-23,19.31735
2023-10-24,19.60784
2023-10-25,19.31735
2023-10-26,17.7923
2023-10-27,17.06608
2023-10-28,10.45751
2023-10-29,12.20043
2023-10-30,19.97095
2023-10-31,18.37327
2023-11-01,19.09949
2023-11-02,21.13289
2023-11-03,17.71968
2023-11-04,11.47421
2023-11-05,12.4183
2023-11-06,18.44589
2023-11-07,18.01016
2023-11-08,18.22803
2023-11-09,19.89832
2023-11-10,20.11619
2023-11-11,12.56354
2023-11-12,12.70878
2023-11-13,17.35657
2023-11-14,17.71968
2023-11-15,17.71968
2023-11-16,19.53522
2023-11-17,18.44589
2023-11-18,12.63616
2023-11-19,11.40159
2023-11-20,20.62454
2023-11-21,19.09949
2023-11-22,24.183
2023-11-23,22.44008
2023-11-24,19.24473
2023-11-25,14.81481
2023-11-26,13.07189
2023-11-27,20.26143
2023-11-28,20.11619
2023-11-29,20.55192
2023-11-30,21.56862
2023-12-01,17.28395
2023-12-02,18.95424
2023-12-03,14.52432
2023-12-04,20.40668
2023-12-05,25.41757
2023-12-06,21.71387
2023-12-07,23.67465
2023-12-08,20.62454
2023-12-09,14.37908
2023-12-10,17.93754
2023-12-11,23.31154
2023-12-12,21.35076
2023-12-13,25.99854
2023-12-14,21.496
2023-12-15,17.86492
2023-12-16,17.28395
2023-12-17,16.122
2023-12-18,20.69716
2023-12-19,21.42338
2023-12-20,20.91503
2023-12-21,22.58533
2023-12-22,16.122
2023-12-23,12.27305
2023-12-24,9.29557
2023-12-25,12.99927
2023-12-26,19.68046
2023-12-27,17.21132
2023-12-28,18.88162
2023-12-29,14.30646
2023-12-30,13.14451
2023-12-31,14.74219
2024-01-01,16.41249
2024-01-02,18.37327
2024-01-03,19.8257
2024-01-04,18.30065
2024-01-05,16.84822
2024-01-06,12.34567
2024-01-07,11.98257
2024-01-08,16.77559
2024-01-09,18.37327
2024-01-10,18.08278
2024-01-11,23.89251
2024-01-12,21.20551
2024-01-13,15.75889
2024-01-14,12.4183
2024-01-15,20.04357
2024-01-16,20.98765
2024-01-17,24.69135
2024-01-18,20.18881
2024-01-19,20.62454
2024-01-20,21.71387
2024-01-21,17.50181
2024-01-22,33.26071
2024-01-23,48.0029
2024-01-24,40.88598
2024-01-25,39.86928
2024-01-26,30.42846
2024-01-27,31.37254
2024-01-28,50.10893
2024-01-29,34.71314
2024-01-30,29.26652
2024-01-31,26.79738
2024-02-01,27.74146
2024-02-02,27.88671
2024-02-03,18.08278
2024-02-04,20.11619
2024-02-05,26.87
2024-02-06,22.87581
2024-02-07,22.87581
2024-02-08,24.61873
2024-02-09,14.59694
2024-02-10,13.58024
2024-02-11,16.122
2024-02-12,21.06027
2024-02-13,26.43427
2024-02-14,25.63543
2024-02-15,21.93173
2024-02-16,22.22222
2024-02-17,17.7923
2024-02-18,17.1387
2024-02-19,21.20551
2024-02-20,22.07697
2024-02-21,24.32824
2024-02-22,24.8366
2024-02-23,16.04938
2024-02-24,12.56354
2024-02-25,13.72549
2024-02-26,19.17211
2024-02-27,19.17211
2024-02-28,19.38997
2024-02-29,17.1387
2024-03-01,12.20043
2024-03-02,12.70878
2024-03-03,10.67538
2024-03-04,20.33405
2024-03-05,20.84241
2024-03-06,20.18881
2024-03-07,19.38997
2024-03-08,19.17211
2024-03-09,10.82062
2024-03-10,13.65286
2024-03-11,20.26143
2024-03-12,20.55192
2024-03-13,20.76978
2024-03-14,20.33405
2024-03-15,17.21132
2024-03-16,12.12781
2024-03-17,14.66957
2024-03-18,21.93173
2024-03-19,21.20551
2024-03-20,20.91503
