date,이자
2023-05-30,48.96735
2023-05-31,49.50033
2023-06-01,41.6389
2023-06-02,45.8361
2023-06-03,35.50966
2023-06-04,35.24317
2023-06-05,44.90339
2023-06-06,43.23784
2023-06-07,52.36508
2023-06-08,48.30113
2023-06-09,47.56828
2023-06-10,39.10726
2023-06-11,38.77415
2023-06-12,53.09793
2023-06-13,54.16389
2023-06-14,52.56495
2023-06-15,60.09327
2023-06-16,49.30046
2023-06-17,40.37308
2023-06-18,41.70552
2023-06-19,51.36575
2023-06-20,47.96802
2023-06-21,47.76815
2023-06-22,44.70353
2023-06-23,40.63957
2023-06-24,36.17588
2023-06-25,43.10459
2023-06-26,48.23451
2023-06-27,45.50299
2023-06-28,47.96802
2023-06-29,42.50499
2023-06-30,40.30646
2023-07-01,36.97534
2023-07-02,33.97734
2023-07-03,43.83744
2023-07-04,46.03597
2023-07-05,43.17121
2023-07-06,41.10592
2023-07-07,37.37508
2023-07-08,28.31445
2023-07-09,30.97934
2023-07-10,46.36908
2023-07-11,40.57295
2023-07-12,41.77215
2023-07-13,39.57361
2023-07-14,37.97468
2023-07-15,27.18187
2023-07-16,28.24783
2023-07-17,42.57161
2023-07-18,39.57361
2023-07-19,35.44303
2023-07-20,32.77814
2023-07-21,33.04463
2023-07-22,26.6489
2023-07-23,26.51565
2023-07-24,39.10726
2023-07-25,40.57295
2023-07-26,37.90806
2023-07-27,37.70819
2023-07-28,34.31045
2023-07-29,24.05063
2023-07-30,26.98201
2023-07-31,41.43904
2023-08-01,39.64023
2023-08-02,40.63957
2023-08-03,36.37574
2023-08-04,32.44503
2023-08-05,27.2485
2023-08-06,27.2485
2023-08-07,38.10792
2023-08-08,40.23984
2023-08-09,38.6409
2023-08-10,37.30846
2023-08-11,37.10859
2023-08-12,28.24783
2023-08-13,26.71552
2023-08-14,38.77415
2023-08-15,30.11325
2023-08-16,41.50566
2023-08-17,47.50166
2023-08-18,47.30179
2023-08-19,32.24516
2023-08-20,31.84543
2023-08-21,49.03397
2023-08-22,41.57228
2023-08-23,42.90473
2023-08-24,43.83744
2023-08-25,40.4397
2023-08-26,33.97734
2023-08-27,40.50632
2023-08-28,45.30313
2023-08-29,50.69953
2023-08-30,45.96935
2023-08-31,43.70419
2023-09-01,40.03997
2023-09-02,35.24317
2023-09-03,34.97668
2023-09-04,45.30313
2023-09-05,45.56962
2023-09-06,42.90473
2023-09-07,40.90606
2023-09-08,38.6409
2023-09-09,31.37908
2023-09-10,34.04397
2023-09-11,39.97335
2023-09-12,44.17055
2023-09-13,43.30446
2023-09-14,42.2385
2023-09-15,43.50433
2023-09-16,36.17588
2023-09-17,34.57694
2023-09-18,43.63757
2023-09-19,43.77081
2023-09-20,45.76948
2023-09-21,44.70353
2023-09-22,36.77548
2023-09-23,35.84277
2023-09-24,34.77681
2023-09-25,45.50299
2023-09-26,44.50366
2023-09-27,37.90806
2023-09-28,25.78281
2023-09-29,29.24716
2023-09-30,29.84676
2023-10-01,32.17854
2023-10-02,34.57694
2023-10-03,35.90939
2023-10-04,55.76282
2023-10-05,50.96602
2023-10-06,43.90406
2023-10-07,30.37974
2023-10-08,34.71019
2023-10-09,37.64157
2023-10-10,54.43037
2023-10-11,51.43237
2023-10-12,51.96535
2023-10-13,41.90539
2023-10-14,35.37641
2023-10-15,38.10792
2023-10-16,51.499
2023-10-17,44.0373
2023-10-18,49.10059
2023-10-19,54.56362
2023-10-20,47.30179
2023-10-21,35.30979
2023-10-22,35.84277
2023-10-23,50.2998
2023-10-24,54.56362
2023-10-25,54.09726
2023-10-26,48.50099
2023-10-27,44.50366
2023-10-28,34.64357
2023-10-29,41.17255
2023-10-30,55.02998
2023-10-31,50.56628
2023-11-01,52.23184
2023-11-02,52.03197
2023-11-03,44.0373
2023-11-04,35.30979
2023-11-05,35.97601
2023-11-06,45.70286
2023-11-07,41.0393
2023-11-08,44.0373
2023-11-09,42.2385
2023-11-10,42.8381
2023-11-11,30.91272
2023-11-12,34.4437
2023-11-13,48.56762
2023-11-14,47.56828
2023-11-15,47.90139
2023-11-16,45.36975
2023-11-17,37.30846
2023-11-18,32.97801
2023-11-19,33.2445
2023-11-20,55.0966
2023-11-21,52.76482
2023-11-22,45.8361
2023-11-23,46.63557
2023-11-24,46.50233
2023-11-25,33.2445
2023-11-26,32.24516
2023-11-27,48.90073
2023-11-28,44.70353
2023-11-29,48.50099
2023-11-30,50.76615
2023-12-01,43.37108
2023-12-02,34.51032
2023-12-03,35.24317
2023-12-04,47.23517
2023-12-05,47.56828
2023-12-06,44.57028
2023-12-07,47.50166
2023-12-08,46.30246
2023-12-09,38.84077
2023-12-10,43.37108
2023-12-11,48.03464
2023-12-12,48.76748
2023-12-13,46.76882
2023-12-14,43.30446
2023-12-15,39.97335
2023-12-16,33.11125
2023-12-17,28.71419
2023-12-18,42.10526
2023-12-19,40.97268
2023-12-20,39.97335
2023-12-21,47.10193
2023-12-22,37.97468
2023-12-23,29.11392
2023-12-24,25.04996
2023-12-25,26.51565
2023-12-26,42.10526
2023-12-27,42.70486
2023-12-28,40.03997
2023-12-29,39.04063
2023-12-30,29.98001
2023-12-31,27.44836
2024-01-01,29.51365
2024-01-02,43.70419
2024-01-03,41.30579
2024-01-04,41.90539
2024-01-05,38.24117
2024-01-06,30.2465
2024-01-07,31.37908
2024-01-08,36.10926
2024-01-09,45.63624
2024-01-10,44.0373
2024-01-11,42.97135
2024-01-12,39.97335
2024-01-13,28.71419
2024-01-14,31.37908
2024-01-15,42.2385
2024-01-16,42.37175
2024-01-17,42.2385
2024-01-18,38.77415
2024-01-19,39.04063
2024-01-20,34.04397
2024-01-21,31.11259
2024-01-22,42.10526
2024-01-23,36.90872
2024-01-24,40.30646
2024-01-25,42.90473
2024-01-26,37.10859
2024-01-27,29.58027
2024-01-28,30.77948
2024-01-29,40.50632
2024-01-30,45.36975
2024-01-31,46.36908
2024-02-01,49.10059
2024-02-02,45.03664
2024-02-03,29.98001
2024-02-04,39.77348
2024-02-05,47.0353
2024-02-06,44.0373
2024-02-07,38.6409
2024-02-08,37.57495
2024-02-09,27.91472
2024-02-10,31.57894
2024-02-11,32.77814
2024-02-12,33.17788
2024-02-13,47.63491
2024-02-14,43.03797
2024-02-15,39.64023
2024-02-16,41.17255
2024-02-17,29.78014
2024-02-18,30.44636
2024-02-19,45.43637
2024-02-20,44.90339
2024-02-21,46.90206
2024-02-22,42.8381
2024-02-23,41.77215
2024-02-24,36.44237
2024-02-25,36.10926
2024-02-26,50.23317
2024-02-27,45.2365
2024-02-28,44.70353
2024-02-29,42.63824
2024-03-01,33.77748
2024-03-02,32.57828
2024-03-03,29.91339
2024-03-04,49.83344
2024-03-05,39.44037
2024-03-06,40.03997
2024-03-07,37.77481
2024-03-08,39.04063
2024-03-09,32.44503
2024-03-10,35.30979
2024-03-11,44.83677
2024-03-12,41.57228
2024-03-13,37.70819
2024-03-14,36.8421
2024-03-15,34.17721
2024-03-16,28.64756
2024-03-17,29.98001
2024-03-18,42.97135
2024-03-19,38.97401
2024-03-20,38.0413
