date,한전주가
2021-11-30,16.53667
2021-12-01,17.11638
2021-12-02,16.48546
2021-12-03,15.76141
2021-12-04,2.17446
2021-12-05,1.66461
2021-12-06,15.01175
2021-12-07,14.90466
2021-12-08,17.27702
2021-12-09,15.79633
2021-12-10,13.8733
2021-12-11,1.90673
2021-12-12,1.50396
2021-12-13,15.06996
2021-12-14,13.91986
2021-12-15,13.89425
2021-12-16,13.261
2021-12-17,13.20047
2021-12-18,1.82525
2021-12-19,1.72979
2021-12-20,17.21649
2021-12-21,15.51696
2021-12-22,14.62994
2021-12-23,15.43314
2021-12-24,14.25045
2021-12-25,2.06039
2021-12-26,1.90207
2021-12-27,16.10364
2021-12-28,29.56254
2021-12-29,22.31043
2021-12-30,18.30838
2021-12-31,6.26265
2022-01-01,1.58312
2022-01-02,1.69953
2022-01-03,17.77524
2022-01-04,16.74853
2022-01-05,15.60077
2022-01-06,15.49833
2022-01-07,16.24566
2022-01-08,2.32114
2022-01-09,2.09531
2022-01-10,16.10597
2022-01-11,15.48902
2022-01-12,15.20033
2022-01-13,15.37028
2022-01-14,15.13747
2022-01-15,2.11393
2022-01-16,1.6972
2022-01-17,14.04558
2022-01-18,14.14103
2022-01-19,15.65431
2022-01-20,14.93027
2022-01-21,14.31099
2022-01-22,2.15118
2022-01-23,1.53423
2022-01-24,15.496
2022-01-25,16.58557
2022-01-26,16.07105
2022-01-27,17.87069
2022-01-28,17.77524
2022-01-29,2.37003
2022-01-30,1.42946
2022-01-31,1.58079
2022-02-01,1.61339
2022-02-02,1.62968
2022-02-03,17.47258
2022-02-04,16.56927
2022-02-05,3.26868
2022-02-06,4.60503
2022-02-07,22.82029
2022-02-08,22.65965
2022-02-09,20.49216
2022-02-10,21.2651
2022-02-11,20.40602
2022-02-12,2.81237
2022-02-13,1.96028
2022-02-14,17.88932
2022-02-15,17.28633
2022-02-16,19.35604
2022-02-17,18.61802
2022-02-18,18.05927
2022-02-19,2.50739
2022-02-20,1.79498
2022-02-21,18.71114
2022-02-22,16.68335
2022-02-23,16.0175
2022-02-24,18.35494
2022-02-25,18.76236
2022-02-26,3.33387
2022-02-27,2.73787
2022-02-28,30.94545
2022-03-01,5.28018
2022-03-02,24.15663
2022-03-03,29.99324
2022-03-04,24.82946
2022-03-05,3.79484
2022-03-06,2.45617
2022-03-07,21.64226
2022-03-08,21.62596
2022-03-09,3.69007
2022-03-10,36.09293
2022-03-11,32.00242
2022-03-12,5.55956
2022-03-13,4.62133
2022-03-14,30.33315
2022-03-15,25.59541
2022-03-16,25.79796
2022-03-17,24.79687
2022-03-18,21.45135
2022-03-19,3.73664
2022-03-20,2.682
2022-03-21,24.58035
2022-03-22,23.07638
2022-03-23,22.31276
2022-03-24,21.20224
2022-03-25,19.13486
2022-03-26,2.78211
2022-03-27,2.31881
2022-03-28,19.63075
2022-03-29,23.48846
2022-03-30,20.20813
2022-03-31,20.34083
2022-04-01,19.63541
2022-04-02,2.58189
2022-04-03,1.96959
2022-04-04,19.89383
2022-04-05,17.62391
2022-04-06,16.88822
2022-04-07,17.06982
2022-04-08,16.0501
2022-04-09,2.10462
2022-04-10,1.65064
2022-04-11,15.96396
2022-04-12,15.49833
2022-04-13,17.65883
2022-04-14,17.30263
2022-04-15,14.95355
2022-04-16,1.96028
2022-04-17,1.56682
2022-04-18,16.02449
2022-04-19,15.74511
2022-04-20,15.55421
2022-04-21,16.81838
2022-04-22,14.41808
2022-04-23,1.96959
2022-04-24,1.46206
2022-04-25,14.95588
2022-04-26,15.77771
2022-04-27,15.31208
2022-04-28,24.6758
2022-04-29,25.04132
2022-04-30,3.57832
2022-05-01,2.61448
2022-05-02,18.6576
2022-05-03,17.97313
2022-05-04,21.2814
2022-05-05,4.19761
2022-05-06,19.08132
2022-05-07,2.47014
2022-05-08,1.86948
2022-05-09,19.00449
2022-05-10,19.62377
2022-05-11,17.5238
2022-05-12,18.41082
2022-05-13,21.52585
2022-05-14,4.16967
2022-05-15,2.17214
2022-05-16,18.15705
2022-05-17,17.66814
2022-05-18,17.28633
2022-05-19,17.14664
2022-05-20,17.52147
2022-05-21,2.67501
2022-05-22,2.23267
2022-05-23,16.42492
2022-05-24,23.77482
2022-05-25,20.21046
2022-05-26,19.64705
2022-05-27,17.91027
2022-05-28,2.31415
2022-05-29,1.69021
2022-05-30,17.99874
2022-05-31,17.73799
2022-06-01,3.14762
2022-06-02,15.21197
2022-06-03,14.65089
2022-06-04,2.7402
2022-06-05,2.06271
2022-06-06,2.28854
2022-06-07,15.32838
2022-06-08,18.38055
2022-06-09,16.37371
2022-06-10,14.85344
2022-06-11,2.30484
2022-06-12,1.66228
2022-06-13,18.04297
2022-06-14,19.60282
2022-06-15,18.59939
2022-06-16,22.52694
2022-06-17,20.74127
2022-06-18,2.64707
2022-06-19,2.54464
2022-06-20,22.54557
2022-06-21,19.29085
2022-06-22,19.10227
2022-06-23,19.27921
2022-06-24,22.01243
2022-06-25,3.00095
2022-06-26,2.91248
2022-06-27,28.29138
2022-06-28,24.20552
2022-06-29,20.36644
2022-06-30,19.85891
2022-07-01,18.74374
2022-07-02,2.19309
2022-07-03,1.76471
2022-07-04,17.69608
2022-07-05,17.97778
2022-07-06,17.78455
2022-07-07,17.55639
2022-07-08,15.38425
2022-07-09,1.81361
2022-07-10,1.35264
2022-07-11,14.70677
2022-07-12,14.30633
2022-07-13,14.1713
2022-07-14,13.50778
2022-07-15,13.85002
2022-07-16,1.61804
2022-07-17,1.30607
2022-07-18,14.69746
2022-07-19,13.75456
2022-07-20,13.99203
2022-07-21,13.10967
2022-07-22,11.92
2022-07-23,1.74842
2022-07-24,1.2176
2022-07-25,13.53106
2022-07-26,12.56955
2022-07-27,12.56024
2022-07-28,13.42397
2022-07-29,12.92575
2022-07-30,1.67625
2022-07-31,1.15707
2022-08-01,12.22731
2022-08-02,11.16103
2022-08-03,11.69883
2022-08-04,11.79195
2022-08-05,11.66158
2022-08-06,1.44343
2022-08-07,1.02903
2022-08-08,11.324
2022-08-09,11.29839
2022-08-10,11.26114
2022-08-11,12.15514
2022-08-12,13.58461
2022-08-13,2.3514
2022-08-14,1.25951
2022-08-15,1.79032
2022-08-16,12.40891
2022-08-17,11.27045
2022-08-18,11.29141
2022-08-19,11.22156
2022-08-20,1.57614
2022-08-21,1.12914
2022-08-22,10.87933
2022-08-23,11.35892
2022-08-24,12.67431
2022-08-25,13.50313
2022-08-26,13.67075
2022-08-27,1.59942
2022-08-28,1.2176
2022-08-29,12.40891
2022-08-30,12.069
2022-08-31,11.80825
2022-09-01,11.40316
2022-09-02,12.46478
2022-09-03,1.62736
2022-09-04,1.18268
2022-09-05,12.45547
2022-09-06,11.38919
2022-09-07,11.04463
2022-09-08,9.85262
2022-09-09,1.31073
2022-09-10,0.98712
2022-09-11,1.01273
2022-09-12,1.1594
2022-09-13,13.01888
2022-09-14,11.8292
2022-09-15,10.96547
2022-09-16,10.69773
2022-09-17,1.62968
2022-09-18,1.22692
2022-09-19,11.7128
2022-09-20,11.20759
2022-09-21,11.88973
2022-09-22,13.69403
2022-09-23,11.95725
2022-09-24,1.67392
2022-09-25,1.21062
2022-09-26,14.25511
2022-09-27,12.82331
2022-09-28,13.08174
2022-09-29,12.69527
2022-09-30,16.22005
2022-10-01,2.235
2022-10-02,1.35264
2022-10-03,1.74842
2022-10-04,12.9793
2022-10-05,11.46602
2022-10-06,10.94917
2022-10-07,10.01792
2022-10-08,1.44576
2022-10-09,1.1175
2022-10-10,1.55053
2022-10-11,11.771
2022-10-12,11.622
2022-10-13,11.92466
2022-10-14,11.95492
2022-10-15,2.02314
2022-10-16,1.51095
2022-10-17,13.30989
2022-10-18,12.63706
2022-10-19,11.96191
2022-10-20,11.20527
2022-10-21,10.42069
2022-10-22,1.52492
2022-10-23,1.10585
2022-10-24,11.71047
2022-10-25,10.35084
2022-10-26,11.34961
2022-10-27,12.62077
2022-10-28,10.8607
2022-10-29,1.62503
2022-10-30,0.96384
2022-10-31,11.03764
2022-11-01,13.85235
2022-11-02,11.98053
2022-11-03,11.60803
2022-11-04,10.55339
2022-11-05,1.47836
2022-11-06,1.11284
2022-11-07,11.07256
2022-11-08,11.33564
2022-11-09,17.06749
2022-11-10,13.61953
2022-11-11,17.1513
2022-11-12,2.63078
2022-11-13,1.86715
2022-11-14,16.84166
2022-11-15,14.08516
2022-11-16,14.47395
2022-11-17,13.59625
2022-11-18,13.38905
2022-11-19,1.61339
2022-11-20,1.02204
2022-11-21,10.91891
2022-11-22,11.026
2022-11-23,12.37166
2022-11-24,11.7128
2022-11-25,11.42644
2022-11-26,1.56682
2022-11-27,0.93823
2022-11-28,10.49519
2022-11-29,11.16103
2022-11-30,12.93506
2022-12-01,12.62077
2022-12-02,10.17623
2022-12-03,1.11982
2022-12-04,0.95685
2022-12-05,10.34852
2022-12-06,9.10995
2022-12-07,9.85961
2022-12-08,9.39864
2022-12-09,15.43081
2022-12-10,2.60982
2022-12-11,2.10928
2022-12-12,12.89316
2022-12-13,12.367
2022-12-14,12.83728
2022-12-15,14.01066
2022-12-16,16.23402
2022-12-17,2.12092
2022-12-18,1.49698
2022-12-19,12.39959
2022-12-20,13.42164
2022-12-21,13.57763
2022-12-22,14.0223
2022-12-23,15.88946
2022-12-24,2.00451
2022-12-25,1.6227
2022-12-26,13.67075
2022-12-27,12.66267
2022-12-28,18.16171
2022-12-29,15.61008
2022-12-30,8.57681
2022-12-31,1.95329
2023-01-01,1.3247
2023-01-02,18.45505
2023-01-03,16.60652
2023-01-04,14.71375
2023-01-05,14.6602
2023-01-06,13.33783
2023-01-07,1.97657
2023-01-08,1.51561
2023-01-09,14.33427
2023-01-10,12.79072
2023-01-11,12.52066
2023-01-12,12.60214
2023-01-13,13.45889
2023-01-14,1.82757
2023-01-15,1.38989
2023-01-16,13.44492
2023-01-17,11.7873
2023-01-18,10.49053
2023-01-19,11.38453
2023-01-20,10.19486
2023-01-21,1.44111
2023-01-22,1.04067
2023-01-23,1.18501
2023-01-24,1.43878
2023-01-25,12.66034
2023-01-26,12.75114
2023-01-27,12.91411
2023-01-28,1.73212
2023-01-29,1.40153
2023-01-30,11.65459
2023-01-31,10.68377
2023-02-01,11.03997
2023-02-02,11.68952
2023-02-03,11.37289
2023-02-04,1.937
2023-02-05,1.341
2023-02-06,10.43698
2023-02-07,10.39741
2023-02-08,10.66747
2023-02-09,10.24608
2023-02-10,9.82702
2023-02-11,1.24554
2023-02-12,0.894
2023-02-13,10.17856
2023-02-14,10.75128
2023-02-15,11.0842
2023-02-16,11.44506
2023-02-17,9.64542
2023-02-18,1.45507
2023-02-19,1.00342
2023-02-20,10.21348
2023-02-21,9.71061
2023-02-22,9.14487
2023-02-23,9.41959
2023-02-24,11.05394
2023-02-25,2.06039
2023-02-26,1.16406
2023-02-27,9.7758
2023-02-28,9.47547
2023-03-01,1.98589
2023-03-02,9.61981
2023-03-03,8.83058
2023-03-04,1.34565
2023-03-05,0.9941
2023-03-06,9.82236
2023-03-07,8.88645
2023-03-08,8.90275
2023-03-09,8.99355
2023-03-10,8.33701
2023-03-11,1.19665
2023-03-12,0.9196
2023-03-13,9.75252
2023-03-14,9.4615
2023-03-15,9.69198
2023-03-16,8.41384
2023-03-17,10.42767
2023-03-18,1.33168
2023-03-19,1.00109
2023-03-20,10.74663
2023-03-21,9.67569
2023-03-22,9.13789
2023-03-23,9.14022
2023-03-24,9.07037
2023-03-25,1.1175
2023-03-26,0.82415
2023-03-27,9.77347
2023-03-28,10.03655
2023-03-29,11.23088
2023-03-30,11.79661
2023-03-31,13.17719
2023-04-01,1.66693
2023-04-02,1.31771
2023-04-03,10.67678
2023-04-04,10.281
2023-04-05,10.19486
2023-04-06,10.14131
2023-04-07,10.24841
2023-04-08,1.40386
2023-04-09,0.98945
2023-04-10,10.19719
2023-04-11,10.99341
2023-04-12,11.70116
2023-04-13,11.15405
2023-04-14,11.94794
2023-04-15,1.6972
2023-04-16,1.15475
2023-04-17,11.91069
2023-04-18,11.20759
2023-04-19,12.05503
2023-04-20,11.44506
2023-04-21,11.77798
2023-04-22,1.6809
2023-04-23,1.33867
2023-04-24,10.35783
2023-04-25,10.64884
2023-04-26,9.86892
2023-04-27,10.67213
2023-04-28,9.78045
2023-04-29,1.41782
2023-04-30,0.88701
2023-05-01,2.9637
2023-05-02,10.98875
2023-05-03,10.39973
2023-05-04,10.54175
2023-05-05,2.12325
2023-05-06,1.3829
2023-05-07,1.0686
2023-05-08,10.31825
2023-05-09,11.14473
2023-05-10,11.79894
2023-05-11,11.22389
2023-05-12,14.23649
2023-05-13,2.15118
2023-05-14,1.65296
2023-05-15,16.44355
2023-05-16,12.44849
2023-05-17,11.21458
2023-05-18,10.69541
2023-05-19,10.87234
2023-05-20,1.48767
2023-05-21,1.02204
2023-05-22,11.12145
2023-05-23,10.85838
2023-05-24,9.26826
2023-05-25,8.95164
2023-05-26,9.12159
2023-05-27,1.27348
2023-05-28,0.97781
2023-05-29,1.90673
2023-05-30,9.87125
