date,주식하는법
2023-05-30,5.42577
2023-05-31,6.2547
2023-06-01,5.76488
2023-06-02,4.33308
2023-06-03,4.18236
2023-06-04,4.03165
2023-06-05,4.8229
2023-06-06,4.74755
2023-06-07,6.93293
2023-06-08,5.80256
2023-06-09,5.87792
2023-06-10,4.97362
2023-06-11,4.93594
2023-06-12,6.36774
2023-06-13,6.55614
2023-06-14,7.19668
2023-06-15,6.89525
2023-06-16,5.23737
2023-06-17,4.107
2023-06-18,5.27505
2023-06-19,5.42577
2023-06-20,5.61416
2023-06-21,5.87792
2023-06-22,5.61416
2023-06-23,5.04898
2023-06-24,4.06932
2023-06-25,3.84325
2023-06-26,4.93594
2023-06-27,5.7272
2023-06-28,5.5388
2023-06-29,4.70987
2023-06-30,5.04898
2023-07-01,3.5795
2023-07-02,3.69253
2023-07-03,5.87792
2023-07-04,6.40542
2023-07-05,5.46345
2023-07-06,5.38809
2023-07-07,5.31273
2023-07-08,2.97663
2023-07-09,3.46646
2023-07-10,6.21703
2023-07-11,7.42275
2023-07-12,6.17935
2023-07-13,7.08364
2023-07-14,6.78221
2023-07-15,4.22004
2023-07-16,4.67219
2023-07-17,5.50113
2023-07-18,7.42275
2023-07-19,5.99095
2023-07-20,6.17935
2023-07-21,6.89525
2023-07-22,4.22004
2023-07-23,5.12434
2023-07-24,8.21401
2023-07-25,8.28937
2023-07-26,11.90655
2023-07-27,8.70384
2023-07-28,6.40542
2023-07-29,4.78522
2023-07-30,5.04898
2023-07-31,6.70685
2023-08-01,9.15599
2023-08-02,8.96759
2023-08-03,8.02562
2023-08-04,6.48078
2023-08-05,4.89826
2023-08-06,4.59683
2023-08-07,6.33006
2023-08-08,7.12132
2023-08-09,6.70685
2023-08-10,7.53579
2023-08-11,6.59382
2023-08-12,4.22004
2023-08-13,6.06631
2023-08-14,6.66917
2023-08-15,5.91559
2023-08-16,8.32705
2023-08-17,8.62848
2023-08-18,6.51846
2023-08-19,5.31273
2023-08-20,5.35041
2023-08-21,6.55614
2023-08-22,6.55614
2023-08-23,7.04596
2023-08-24,6.81989
2023-08-25,7.08364
2023-08-26,4.22004
2023-08-27,4.52147
2023-08-28,6.21703
2023-08-29,7.3474
2023-08-30,7.04596
2023-08-31,5.12434
2023-09-01,5.91559
2023-09-02,6.29238
2023-09-03,4.55915
2023-09-04,5.42577
2023-09-05,5.42577
2023-09-06,6.78221
2023-09-07,5.0113
2023-09-08,5.04898
2023-09-09,4.55915
2023-09-10,4.8229
2023-09-11,6.63149
2023-09-12,6.4431
2023-09-13,4.63451
2023-09-14,4.63451
2023-09-15,4.52147
2023-09-16,4.06932
2023-09-17,4.06932
2023-09-18,4.70987
2023-09-19,4.14468
2023-09-20,4.48379
2023-09-21,5.61416
2023-09-22,4.52147
2023-09-23,3.54182
2023-09-24,3.42878
2023-09-25,5.87792
2023-09-26,4.18236
2023-09-27,3.84325
2023-09-28,2.90128
2023-09-29,3.95629
2023-09-30,3.3911
2023-10-01,3.50414
2023-10-02,4.06932
2023-10-03,3.80557
2023-10-04,4.59683
2023-10-05,4.86058
2023-10-06,3.84325
2023-10-07,3.31574
2023-10-08,3.24039
2023-10-09,4.03165
2023-10-10,4.74755
2023-10-11,5.16201
2023-10-12,5.68952
2023-10-13,4.03165
2023-10-14,3.16503
2023-10-15,3.24039
2023-10-16,4.107
2023-10-17,4.48379
2023-10-18,4.8229
2023-10-19,4.63451
2023-10-20,3.84325
2023-10-21,2.56217
2023-10-22,3.35342
2023-10-23,5.16201
2023-10-24,5.12434
2023-10-25,4.55915
2023-10-26,4.59683
2023-10-27,4.2954
2023-10-28,3.54182
2023-10-29,4.59683
2023-10-30,4.40844
2023-10-31,5.12434
2023-11-01,5.12434
2023-11-02,6.36774
2023-11-03,5.65184
2023-11-04,4.25772
2023-11-05,4.59683
2023-11-06,7.61115
2023-11-07,5.7272
2023-11-08,6.2547
2023-11-09,5.27505
2023-11-10,4.55915
2023-11-11,2.71288
2023-11-12,3.27807
2023-11-13,3.24039
2023-11-14,4.18236
2023-11-15,5.57648
2023-11-16,4.78522
2023-11-17,4.67219
2023-11-18,2.93896
2023-11-19,3.42878
2023-11-20,4.48379
2023-11-21,4.8229
2023-11-22,4.59683
2023-11-23,4.37076
2023-11-24,4.33308
2023-11-25,2.48681
2023-11-26,3.42878
2023-11-27,5.31273
2023-11-28,5.31273
2023-11-29,4.8229
2023-11-30,4.97362
2023-12-01,4.86058
2023-12-02,3.5795
2023-12-03,4.37076
2023-12-04,5.31273
2023-12-05,4.89826
2023-12-06,8.85455
2023-12-07,6.59382
2023-12-08,5.68952
2023-12-09,4.18236
2023-12-10,4.78522
2023-12-11,5.91559
2023-12-12,5.84024
2023-12-13,5.87792
2023-12-14,6.29238
2023-12-15,6.21703
2023-12-16,3.95629
2023-12-17,4.59683
2023-12-18,5.12434
2023-12-19,4.70987
2023-12-20,5.68952
2023-12-21,4.78522
2023-12-22,4.93594
2023-12-23,3.20271
2023-12-24,3.5795
2023-12-25,3.5795
2023-12-26,4.70987
2023-12-27,5.35041
2023-12-28,4.8229
2023-12-29,5.46345
2023-12-30,4.48379
2023-12-31,4.63451
2024-01-01,4.78522
2024-01-02,6.4431
2024-01-03,7.95026
2024-01-04,7.83722
2024-01-05,6.55614
2024-01-06,5.23737
2024-01-07,6.14167
2024-01-08,6.78221
2024-01-09,9.15599
2024-01-10,9.53278
2024-01-11,9.23134
2024-01-12,7.38507
2024-01-13,6.06631
2024-01-14,5.27505
2024-01-15,7.72418
2024-01-16,7.68651
2024-01-17,9.26902
2024-01-18,8.28937
2024-01-19,7.61115
2024-01-20,5.7272
2024-01-21,5.95327
2024-01-22,7.23436
2024-01-23,7.30972
2024-01-24,7.72418
2024-01-25,7.68651
2024-01-26,6.89525
2024-01-27,5.31273
2024-01-28,5.50113
2024-01-29,6.70685
2024-01-30,6.78221
2024-01-31,7.98794
2024-02-01,7.42275
2024-02-02,7.8749
2024-02-03,4.40844
2024-02-04,5.08666
2024-02-05,6.78221
2024-02-06,6.51846
2024-02-07,7.08364
2024-02-08,6.40542
2024-02-09,6.02863
2024-02-10,7.38507
2024-02-11,6.48078
2024-02-12,8.51544
2024-02-13,11.11529
2024-02-14,9.15599
2024-02-15,9.68349
2024-02-16,8.10097
2024-02-17,5.16201
2024-02-18,5.76488
2024-02-19,8.36473
2024-02-20,8.51544
2024-02-21,7.30972
2024-02-22,8.21401
2024-02-23,9.00527
2024-02-24,6.70685
2024-02-25,7.57347
2024-02-26,9.38206
2024-02-27,10.06028
2024-02-28,9.75885
2024-02-29,9.34438
2024-03-01,7.30972
2024-03-02,7.64883
2024-03-03,6.55614
2024-03-04,8.25169
2024-03-05,9.90957
2024-03-06,8.92991
2024-03-07,9.98492
2024-03-08,9.11831
2024-03-09,7.38507
2024-03-10,6.70685
2024-03-11,9.75885
2024-03-12,11.03993
2024-03-13,10.96458
2024-03-14,11.03993
2024-03-15,8.13865
2024-03-16,5.04898
2024-03-17,6.93293
2024-03-18,7.27204
2024-03-19,8.55312
2024-03-20,8.21401
