date,현대로템주가
2023-05-30,18.89767
2023-05-31,17.31531
2023-06-01,15.95875
2023-06-02,18.15983
2023-06-03,2.52466
2023-06-04,1.93972
2023-06-05,16.97039
2023-06-06,2.89625
2023-06-07,16.62014
2023-06-08,15.02177
2023-06-09,14.83865
2023-06-10,2.22597
2023-06-11,2.22953
2023-06-12,20.56182
2023-06-13,18.44786
2023-06-14,22.26509
2023-06-15,19.78486
2023-06-16,21.71393
2023-06-17,3.08116
2023-06-18,2.44643
2023-06-19,45.81918
2023-06-20,44.62441
2023-06-21,37.06285
2023-06-22,28.2674
2023-06-23,24.56218
2023-06-24,3.22339
2023-06-25,2.88914
2023-06-26,23.07938
2023-06-27,20.69695
2023-06-28,19.13947
2023-06-29,20.11734
2023-06-30,28.94835
2023-07-01,3.77455
2023-07-02,3.50253
2023-07-03,22.94959
2023-07-04,25.45826
2023-07-05,25.58449
2023-07-06,21.5628
2023-07-07,19.82576
2023-07-08,2.8038
2023-07-09,2.12107
2023-07-10,23.51675
2023-07-11,24.27771
2023-07-12,23.23406
2023-07-13,23.58254
2023-07-14,36.02809
2023-07-15,5.3338
2023-07-16,4.3346
2023-07-17,26.92328
2023-07-18,25.4707
2023-07-19,23.82789
2023-07-20,21.45968
2023-07-21,19.93599
2023-07-22,2.45355
2023-07-23,2.45355
2023-07-24,20.37336
2023-07-25,21.71037
2023-07-26,23.90612
2023-07-27,26.19255
2023-07-28,21.95217
2023-07-29,2.68112
2023-07-30,2.11752
2023-07-31,20.68806
2023-08-01,19.88443
2023-08-02,20.18668
2023-08-03,18.60609
2023-08-04,16.60592
2023-08-05,2.01795
2023-08-06,1.74415
2023-08-07,17.27442
2023-08-08,16.75526
2023-08-09,16.61658
2023-08-10,16.48857
2023-08-11,19.26037
2023-08-12,2.77535
2023-08-13,1.99128
2023-08-14,15.45737
2023-08-15,2.53178
2023-08-16,16.98817
2023-08-17,16.44412
2023-08-18,15.06089
2023-08-19,1.84905
2023-08-20,1.53435
2023-08-21,15.30802
2023-08-22,15.01822
2023-08-23,15.11956
2023-08-24,15.16401
2023-08-25,13.05716
2023-08-26,1.61969
2023-08-27,1.50057
2023-08-28,16.11698
2023-08-29,18.36785
2023-08-30,18.44252
2023-08-31,17.05396
2023-09-01,16.85838
2023-09-02,2.16908
2023-09-03,1.72459
2023-09-04,17.53933
2023-09-05,15.34891
2023-09-06,21.31033
2023-09-07,17.71179
2023-09-08,15.78984
2023-09-09,2.19752
2023-09-10,2.00906
2023-09-11,17.23175
2023-09-12,15.50893
2023-09-13,14.86532
2023-09-14,15.42537
2023-09-15,15.48759
2023-09-16,2.44643
2023-09-17,1.8775
2023-09-18,15.08222
2023-09-19,13.89812
2023-09-20,13.84123
2023-09-21,12.58067
2023-09-22,12.3442
2023-09-23,1.38323
2023-09-24,1.33167
2023-09-25,11.25255
2023-09-26,10.95386
2023-09-27,10.8294
2023-09-28,1.36901
2023-09-29,1.10054
2023-09-30,1.01342
2023-10-01,1.13432
2023-10-02,1.41701
2023-10-03,1.4579
2023-10-04,11.39123
2023-10-05,11.82327
2023-10-06,11.04987
2023-10-07,1.38678
2023-10-08,1.29433
2023-10-09,1.99484
2023-10-10,19.75642
2023-10-11,16.65925
2023-10-12,14.15059
2023-10-13,12.30687
2023-10-14,1.60014
2023-10-15,1.32811
2023-10-16,12.28553
2023-10-17,13.75944
2023-10-18,12.04551
2023-10-19,11.85883
2023-10-20,11.68637
2023-10-21,1.58769
2023-10-22,1.45435
2023-10-23,13.68832
2023-10-24,13.85723
2023-10-25,13.04649
2023-10-26,12.72113
2023-10-27,12.39754
2023-10-28,1.62681
2023-10-29,1.43657
2023-10-30,12.81713
2023-10-31,12.31753
2023-11-01,13.04471
2023-11-02,12.56467
2023-11-03,11.80549
2023-11-04,1.62503
2023-11-05,1.46146
2023-11-06,19.75464
2023-11-07,16.56858
2023-11-08,12.99137
2023-11-09,11.73971
2023-11-10,10.49159
2023-11-11,1.67659
2023-11-12,1.38678
2023-11-13,11.4499
2023-11-14,11.47479
2023-11-15,12.61445
2023-11-16,11.66148
2023-11-17,9.54573
2023-11-18,1.22499
2023-11-19,1.21255
2023-11-20,11.69526
2023-11-21,10.79562
2023-11-22,12.70512
2023-11-23,19.14303
2023-11-24,11.96373
2023-11-25,1.48457
2023-11-26,1.28722
2023-11-27,11.32189
2023-11-28,10.99475
2023-11-29,12.41888
2023-11-30,12.87758
2023-12-01,19.92354
2023-12-02,3.34963
2023-12-03,2.69179
2023-12-04,21.43657
2023-12-05,19.93955
2023-12-06,19.61063
2023-12-07,16.73926
2023-12-08,15.84851
2023-12-09,2.34687
2023-12-10,1.78326
2023-12-11,17.18908
2023-12-12,17.77402
2023-12-13,14.79953
2023-12-14,15.32047
2023-12-15,14.57018
2023-12-16,1.77082
2023-12-17,1.60014
2023-12-18,13.05716
2023-12-19,11.82149
2023-12-20,13.2794
2023-12-21,11.22944
2023-12-22,11.38767
2023-12-23,1.44368
2023-12-24,1.12721
2023-12-25,1.31567
2023-12-26,10.97164
2023-12-27,11.59569
2023-12-28,12.98426
2023-12-29,4.74531
2023-12-30,1.50235
2023-12-31,1.10765
2024-01-01,1.20366
2024-01-02,13.22606
2024-01-03,14.04569
2024-01-04,13.0856
2024-01-05,14.56129
2024-01-06,2.00195
2024-01-07,1.84371
2024-01-08,12.0064
2024-01-09,12.08107
2024-01-10,13.58342
2024-01-11,12.37976
2024-01-12,11.90861
2024-01-13,1.66236
2024-01-14,1.52724
2024-01-15,12.13263
2024-01-16,11.16543
2024-01-17,10.82229
2024-01-18,11.60636
2024-01-19,11.86594
2024-01-20,1.73526
2024-01-21,1.50057
2024-01-22,15.09289
2024-01-23,15.34714
2024-01-24,13.42697
2024-01-25,16.26811
2024-01-26,15.01289
2024-01-27,1.95039
2024-01-28,1.79927
2024-01-29,14.29104
2024-01-30,12.33176
2024-01-31,18.74655
2024-02-01,15.41292
2024-02-02,14.7053
2024-02-03,2.15841
2024-02-04,1.70504
2024-02-05,13.23673
2024-02-06,12.50777
2024-02-07,16.99173
2024-02-08,16.21477
2024-02-09,2.1513
2024-02-10,1.42057
2024-02-11,1.68014
2024-02-12,1.95039
2024-02-13,15.54804
2024-02-14,14.58618
2024-02-15,13.55498
2024-02-16,12.83847
2024-02-17,1.75304
2024-02-18,1.71037
2024-02-19,17.68334
2024-02-20,15.17646
2024-02-21,15.72406
2024-02-22,56.03875
2024-02-23,35.10178
2024-02-24,3.72299
2024-02-25,3.59676
2024-02-26,24.91599
2024-02-27,23.76033
2024-02-28,28.78478
2024-02-29,23.86701
2024-03-01,3.74611
2024-03-02,3.2305
2024-03-03,2.58511
2024-03-04,21.305
2024-03-05,18.3963
2024-03-06,20.13156
2024-03-07,19.02746
2024-03-08,18.18472
2024-03-09,2.52111
2024-03-10,2.27575
2024-03-11,16.93306
2024-03-12,17.11974
2024-03-13,16.40856
2024-03-14,16.60769
2024-03-15,14.34971
2024-03-16,1.81171
2024-03-17,1.95395
2024-03-18,16.98462
2024-03-19,17.3082
2024-03-20,15.12667
