date,사출금형
2023-05-29,3.80313
2023-05-30,15.43624
2023-05-31,14.98881
2023-06-01,12.52796
2023-06-02,14.31767
2023-06-03,6.04026
2023-06-04,3.80313
2023-06-05,12.30425
2023-06-06,6.26398
2023-06-07,10.51454
2023-06-08,13.64653
2023-06-09,10.73825
2023-06-10,5.81655
2023-06-11,4.02684
2023-06-12,15.21252
2023-06-13,13.87024
2023-06-14,12.52796
2023-06-15,10.29082
2023-06-16,9.39597
2023-06-17,1.34228
2023-06-18,3.3557
2023-06-19,13.1991
2023-06-20,16.77852
2023-06-21,12.97539
2023-06-22,14.54138
2023-06-23,12.52796
2023-06-24,2.46085
2023-06-25,3.57941
2023-06-26,13.42281
2023-06-27,19.01565
2023-06-28,19.01565
2023-06-29,13.1991
2023-06-30,12.52796
2023-07-01,6.26398
2023-07-02,4.9217
2023-07-03,11.40939
2023-07-04,16.10738
2023-07-05,16.5548
2023-07-06,16.10738
2023-07-07,11.85682
2023-07-08,2.01342
2023-07-09,3.13199
2023-07-10,10.73825
2023-07-11,13.87024
2023-07-12,15.21252
2023-07-13,14.31767
2023-07-14,19.46308
2023-07-15,2.01342
2023-07-16,4.02684
2023-07-17,18.79194
2023-07-18,14.98881
2023-07-19,14.54138
2023-07-20,12.08053
2023-07-21,12.52796
2023-07-22,3.80313
2023-07-23,1.56599
2023-07-24,12.52796
2023-07-25,13.42281
2023-07-26,11.18568
2023-07-27,9.39597
2023-07-28,11.85682
2023-07-29,4.25055
2023-07-30,2.68456
2023-07-31,9.8434
2023-08-01,9.61968
2023-08-02,7.60626
2023-08-03,11.18568
2023-08-04,8.94854
2023-08-05,1.7897
2023-08-06,4.25055
2023-08-07,14.98881
2023-08-08,8.05369
2023-08-09,17.44966
2023-08-10,14.31767
2023-08-11,12.08053
2023-08-12,2.46085
2023-08-13,3.80313
2023-08-14,8.72483
2023-08-15,3.3557
2023-08-16,12.08053
2023-08-17,12.75167
2023-08-18,10.73825
2023-08-19,4.25055
2023-08-20,2.68456
2023-08-21,17.44966
2023-08-22,12.30425
2023-08-23,13.42281
2023-08-24,14.31767
2023-08-25,9.17225
2023-08-26,4.9217
2023-08-27,5.14541
2023-08-28,16.33109
2023-08-29,15.43624
2023-08-30,12.30425
2023-08-31,13.64653
2023-09-01,9.17225
2023-09-02,2.46085
2023-09-03,6.04026
2023-09-04,14.54138
2023-09-05,12.08053
2023-09-06,14.98881
2023-09-07,19.46308
2023-09-08,14.09395
2023-09-09,5.14541
2023-09-10,4.69798
2023-09-11,16.10738
2023-09-12,23.48993
2023-09-13,12.75167
2023-09-14,12.52796
2023-09-15,11.85682
2023-09-16,4.02684
2023-09-17,5.14541
2023-09-18,14.98881
2023-09-19,14.09395
2023-09-20,12.97539
2023-09-21,11.6331
2023-09-22,10.06711
2023-09-23,4.47427
2023-09-24,3.13199
2023-09-25,10.29082
2023-09-26,10.06711
2023-09-27,8.05369
2023-09-28,3.57941
2023-09-29,2.01342
2023-09-30,3.13199
2023-10-02,2.23713
2023-10-03,6.48769
2023-10-04,12.52796
2023-10-05,13.64653
2023-10-06,12.75167
2023-10-07,3.13199
2023-10-08,3.80313
2023-10-09,5.36912
2023-10-10,10.51454
2023-10-11,11.40939
2023-10-12,10.51454
2023-10-13,11.18568
2023-10-14,4.47427
2023-10-15,2.23713
2023-10-16,13.87024
2023-10-17,14.31767
2023-10-18,13.87024
2023-10-19,16.10738
2023-10-20,10.29082
2023-10-21,3.13199
2023-10-22,5.14541
2023-10-23,11.6331
2023-10-24,17.00223
2023-10-25,12.52796
2023-10-26,12.08053
2023-10-27,9.39597
2023-10-28,6.48769
2023-10-29,6.04026
2023-10-30,12.08053
2023-10-31,16.33109
2023-11-01,13.64653
2023-11-02,13.42281
2023-11-03,12.97539
2023-11-04,6.7114
2023-11-05,7.15883
2023-11-06,10.73825
2023-11-07,12.75167
2023-11-08,13.42281
2023-11-09,14.7651
2023-11-10,10.73825
2023-11-11,3.3557
2023-11-12,3.13199
2023-11-13,10.29082
2023-11-14,12.97539
2023-11-15,14.98881
2023-11-16,12.52796
2023-11-17,12.75167
2023-11-18,6.7114
2023-11-19,2.46085
2023-11-20,10.73825
2023-11-21,12.75167
2023-11-22,9.39597
2023-11-23,12.75167
2023-11-24,12.08053
2023-11-25,4.02684
2023-11-26,4.02684
2023-11-27,12.08053
2023-11-28,15.88366
2023-11-29,12.97539
2023-11-30,9.8434
2023-12-01,14.54138
2023-12-02,3.57941
2023-12-03,5.14541
2023-12-04,14.31767
2023-12-05,15.21252
2023-12-06,10.73825
2023-12-07,12.52796
2023-12-08,9.61968
2023-12-09,2.90827
2023-12-10,2.23713
2023-12-11,16.77852
2023-12-12,15.88366
2023-12-13,11.40939
2023-12-14,9.8434
2023-12-15,13.87024
2023-12-16,2.68456
2023-12-17,2.46085
2023-12-18,12.52796
2023-12-19,12.75167
2023-12-20,18.34451
2023-12-21,10.73825
2023-12-22,8.50111
2023-12-23,5.59284
2023-12-24,2.23713
2023-12-25,4.02684
2023-12-26,8.94854
2023-12-27,7.82997
2023-12-28,11.85682
2023-12-29,7.15883
2023-12-30,1.11856
2023-12-31,2.46085
2024-01-01,4.25055
2024-01-02,13.64653
2024-01-03,13.42281
2024-01-04,12.52796
2024-01-05,7.15883
2024-01-06,6.26398
2024-01-07,4.25055
2024-01-08,9.61968
2024-01-09,12.75167
2024-01-10,16.5548
2024-01-11,12.30425
2024-01-12,10.51454
2024-01-13,5.14541
2024-01-14,2.90827
2024-01-15,14.09395
2024-01-16,12.75167
2024-01-17,10.96196
2024-01-18,15.21252
2024-01-19,9.8434
2024-01-20,2.23713
2024-01-21,5.14541
2024-01-22,11.40939
2024-01-23,9.8434
2024-01-24,10.96196
2024-01-25,10.51454
2024-01-26,12.52796
2024-01-27,5.59284
2024-01-28,3.80313
2024-01-29,16.10738
2024-01-30,13.42281
2024-01-31,16.10738
2024-02-01,11.6331
2024-02-02,8.94854
2024-02-03,1.34228
2024-02-04,3.3557
2024-02-05,10.06711
2024-02-06,12.08053
2024-02-07,11.18568
2024-02-08,7.38255
2024-02-09,1.34228
2024-02-10,1.7897
2024-02-11,1.7897
2024-02-12,2.68456
2024-02-13,11.40939
2024-02-14,11.85682
2024-02-15,14.09395
2024-02-16,10.06711
2024-02-17,3.3557
2024-02-18,4.25055
2024-02-19,16.10738
2024-02-20,12.75167
2024-02-21,14.31767
2024-02-22,10.73825
2024-02-23,9.39597
2024-02-24,3.13199
2024-02-25,6.48769
2024-02-26,18.34451
2024-02-27,11.40939
2024-02-28,13.64653
2024-02-29,10.51454
2024-03-01,3.57941
2024-03-02,2.90827
2024-03-03,4.69798
2024-03-04,10.73825
2024-03-05,15.43624
2024-03-06,12.75167
2024-03-07,11.40939
2024-03-08,12.75167
2024-03-09,4.69798
2024-03-10,6.7114
2024-03-11,13.64653
2024-03-12,14.31767
2024-03-13,13.1991
2024-03-14,12.97539
2024-03-15,12.52796
2024-03-16,5.36912
2024-03-17,4.47427
2024-03-18,15.21252
2024-03-19,10.51454
2024-03-20,14.98881
