date,신용카드캐시백
2023-05-29,0.26728
2023-05-30,0.36094
2023-05-31,0.40434
2023-06-01,0.66477
2023-06-02,0.49572
2023-06-03,0.26728
2023-06-04,0.3381
2023-06-05,0.35866
2023-06-06,0.25357
2023-06-07,0.35409
2023-06-08,0.30154
2023-06-09,0.29926
2023-06-10,0.18047
2023-06-11,0.21473
2023-06-12,0.38378
2023-06-13,0.3381
2023-06-14,0.41805
2023-06-15,0.31754
2023-06-16,0.31982
2023-06-17,0.22159
2023-06-18,0.24672
2023-06-19,0.29926
2023-06-20,0.31068
2023-06-21,0.3518
2023-06-22,0.23301
2023-06-23,0.25357
2023-06-24,0.14163
2023-06-25,0.20103
2023-06-26,0.28327
2023-06-27,0.36322
2023-06-28,0.30383
2023-06-29,0.3381
2023-06-30,0.30383
2023-07-01,0.54827
2023-07-02,0.3518
2023-07-03,0.59395
2023-07-04,0.43404
2023-07-05,0.42034
2023-07-06,0.38607
2023-07-07,0.25814
2023-07-08,0.20103
2023-07-09,0.17133
2023-07-10,0.39521
2023-07-11,0.36779
2023-07-12,0.36094
2023-07-13,0.32439
2023-07-14,0.31068
2023-07-15,0.23301
2023-07-16,0.29012
2023-07-17,0.38378
2023-07-18,0.33581
2023-07-19,0.34952
2023-07-20,0.34723
2023-07-21,0.26042
2023-07-22,0.2193
2023-07-23,0.20788
2023-07-24,0.37922
2023-07-25,0.34495
2023-07-26,0.32667
2023-07-27,0.28784
2023-07-28,0.3221
2023-07-29,0.17361
2023-07-30,0.24672
2023-07-31,0.50029
2023-08-01,0.91378
2023-08-02,0.57111
2023-08-03,0.36779
2023-08-04,0.36779
2023-08-05,0.18047
2023-08-06,0.23073
2023-08-07,0.36322
2023-08-08,0.31068
2023-08-09,0.31297
2023-08-10,0.40206
2023-08-11,0.34038
2023-08-12,0.20331
2023-08-13,0.18047
2023-08-14,0.30383
2023-08-15,0.22387
2023-08-16,0.35866
2023-08-17,0.35409
2023-08-18,0.30611
2023-08-19,0.2056
2023-08-20,0.16676
2023-08-21,0.34723
2023-08-22,0.37922
2023-08-23,0.30611
2023-08-24,0.29926
2023-08-25,0.28555
2023-08-26,0.2056
2023-08-27,0.22844
2023-08-28,0.3381
2023-08-29,0.32667
2023-08-30,0.3381
2023-08-31,0.37693
2023-09-01,0.78357
2023-09-02,0.33581
2023-09-03,0.37236
2023-09-04,0.55969
2023-09-05,0.44318
2023-09-06,0.43404
2023-09-07,0.36322
2023-09-08,0.34952
2023-09-09,0.18961
2023-09-10,0.28555
2023-09-11,0.34038
2023-09-12,0.39064
2023-09-13,0.33581
2023-09-14,0.34952
2023-09-15,0.36551
2023-09-16,0.29469
2023-09-17,0.33124
2023-09-18,0.45232
2023-09-19,0.47745
2023-09-20,0.43176
2023-09-21,0.3518
2023-09-22,0.33124
2023-09-23,0.249
2023-09-24,0.21245
2023-09-25,0.37008
2023-09-26,0.35409
2023-09-27,0.35409
2023-09-28,0.17818
2023-09-29,0.14163
2023-09-30,0.2056
2023-10-01,0.49344
2023-10-02,0.4546
2023-10-03,0.35637
2023-10-04,0.6168
2023-10-05,0.46831
2023-10-06,0.39749
2023-10-07,0.30611
2023-10-08,0.16219
2023-10-09,0.23529
2023-10-10,0.38607
2023-10-11,0.40891
2023-10-12,0.29469
2023-10-13,0.29926
2023-10-14,0.18047
2023-10-15,0.22844
2023-10-16,0.37922
2023-10-17,0.31068
2023-10-18,0.30154
2023-10-19,0.32439
2023-10-20,0.25129
2023-10-21,0.14848
2023-10-22,0.24215
2023-10-23,0.34952
2023-10-24,0.30383
2023-10-25,0.26499
2023-10-26,0.30154
2023-10-27,0.28098
2023-10-28,0.18047
2023-10-29,0.20331
2023-10-30,0.3518
2023-10-31,0.36322
2023-11-01,0.6899
2023-11-02,0.4409
2023-11-03,0.40891
2023-11-04,0.25129
2023-11-05,0.21245
2023-11-06,0.34038
2023-11-07,0.3084
2023-11-08,0.3221
2023-11-09,0.25585
2023-11-10,0.26728
2023-11-11,0.17361
2023-11-12,0.23301
2023-11-13,0.39292
2023-11-14,0.33124
2023-11-15,0.29241
2023-11-16,0.31754
2023-11-17,0.26042
2023-11-18,0.18961
2023-11-19,0.24672
2023-11-20,0.32439
2023-11-21,0.29469
2023-11-22,0.30383
2023-11-23,0.29241
2023-11-24,0.22616
2023-11-25,0.17361
2023-11-26,0.21017
2023-11-27,0.30154
2023-11-28,0.3084
2023-11-29,0.31297
2023-11-30,0.35637
2023-12-01,0.65564
2023-12-02,0.35637
2023-12-03,0.30383
2023-12-04,0.51171
2023-12-05,0.44546
2023-12-06,0.34723
2023-12-07,0.26271
2023-12-08,0.27641
2023-12-09,0.1759
2023-12-10,0.18961
2023-12-11,0.32667
2023-12-12,0.3221
2023-12-13,0.32667
2023-12-14,0.26728
2023-12-15,0.23301
2023-12-16,0.2056
2023-12-17,0.17818
2023-12-18,0.17818
2023-12-19,0.26271
2023-12-20,0.26271
2023-12-21,0.29697
2023-12-22,0.3221
2023-12-23,0.1759
2023-12-24,0.19874
2023-12-25,0.18275
2023-12-26,0.33124
2023-12-27,0.31982
2023-12-28,0.28098
2023-12-29,0.29469
2023-12-30,0.23758
2023-12-31,0.25585
2024-01-01,0.81098
2024-01-02,0.79956
2024-01-03,0.73788
2024-01-04,0.55055
2024-01-05,0.38607
2024-01-06,0.36094
2024-01-07,0.39064
2024-01-08,0.514
2024-01-09,0.50943
2024-01-10,0.48202
2024-01-11,0.36094
2024-01-12,0.36551
2024-01-13,0.28098
2024-01-14,0.29241
2024-01-15,0.4843
2024-01-16,0.46603
2024-01-17,0.4249
2024-01-18,0.41805
2024-01-19,0.39064
2024-01-20,0.30383
2024-01-21,0.29469
2024-01-22,0.46374
2024-01-23,0.43633
2024-01-24,0.43861
2024-01-25,0.39292
2024-01-26,0.37236
2024-01-27,0.27413
2024-01-28,0.30611
2024-01-29,0.51628
2024-01-30,0.4546
2024-01-31,0.37465
2024-02-01,0.8224
2024-02-02,0.52314
2024-02-03,0.35409
2024-02-04,0.3084
2024-02-05,0.39521
2024-02-06,0.39521
2024-02-07,0.35409
2024-02-08,0.28098
2024-02-09,0.19417
2024-02-10,0.18961
2024-02-11,0.19417
2024-02-12,0.249
2024-02-13,0.46603
2024-02-14,0.42947
2024-02-15,0.3518
2024-02-16,0.31982
2024-02-17,0.23301
2024-02-18,0.19646
2024-02-19,0.35866
2024-02-20,0.3381
2024-02-21,0.36094
2024-02-22,0.31754
2024-02-23,0.26499
2024-02-24,0.22159
2024-02-25,0.24215
2024-02-26,0.36094
2024-02-27,0.28327
2024-02-28,0.38607
2024-02-29,0.37008
2024-03-01,0.49344
2024-03-02,0.3518
2024-03-03,0.37236
2024-03-04,0.37693
2024-03-05,0.41805
2024-03-06,0.39292
2024-03-07,0.29926
2024-03-08,0.28784
2024-03-09,0.21017
2024-03-10,0.249
2024-03-11,0.29697
2024-03-12,0.38607
2024-03-13,0.40206
2024-03-14,0.30154
2024-03-15,0.29926
2024-03-16,0.18047
2024-03-17,0.24215
2024-03-18,0.27185
2024-03-19,0.33353
2024-03-20,0.37693
