date,비트코인ETF
2023-06-02,0.02228
2023-06-03,0.02228
2023-06-04,0.01084
2023-06-05,0.02228
2023-06-06,0.04759
2023-06-07,0.03734
2023-06-08,0.02469
2023-06-09,0.02228
2023-06-10,0.0271
2023-06-11,0.02349
2023-06-12,0.02891
2023-06-13,0.03494
2023-06-14,0.02469
2023-06-15,0.03614
2023-06-16,0.14277
2023-06-17,0.08735
2023-06-18,0.07229
2023-06-19,0.09096
2023-06-20,0.12168
2023-06-21,0.4253
2023-06-22,0.5741
2023-06-23,0.29819
2023-06-24,0.46928
2023-06-25,0.27771
2023-06-26,0.36325
2023-06-27,0.30542
2023-06-28,0.26988
2023-06-29,0.20602
2023-06-30,0.5753
2023-07-01,0.46566
2023-07-02,0.19397
2023-07-03,0.33614
2023-07-04,0.35422
2023-07-05,0.3259
2023-07-06,0.32048
2023-07-07,0.2018
2023-07-08,0.14337
2023-07-09,0.14698
2023-07-10,0.20964
2023-07-11,0.23735
2023-07-12,0.28313
2023-07-13,0.27349
2023-07-14,0.84278
2023-07-15,0.23434
2023-07-16,0.19699
2023-07-17,0.29217
2023-07-18,0.30482
2023-07-19,0.34337
2023-07-20,0.36385
2023-07-21,0.28193
2023-07-22,0.14337
2023-07-23,0.14759
2023-07-24,0.20482
2023-07-25,0.17108
2023-07-26,0.1753
2023-07-27,0.18313
2023-07-28,0.1506
2023-07-29,0.11686
2023-07-30,0.13313
2023-07-31,0.19578
2023-08-01,0.16927
2023-08-02,0.16807
2023-08-03,0.1765
2023-08-04,0.13253
2023-08-05,0.10963
2023-08-06,0.1259
2023-08-07,0.15662
2023-08-08,0.17289
2023-08-09,0.24217
2023-08-10,0.16385
2023-08-11,0.39699
2023-08-12,0.39096
2023-08-13,0.25662
2023-08-14,0.28494
2023-08-15,0.40361
2023-08-16,0.43434
2023-08-17,0.37831
2023-08-18,0.46024
2023-08-19,0.2
2023-08-20,0.14458
2023-08-21,0.22229
2023-08-22,0.36385
2023-08-23,0.26325
2023-08-24,0.19879
2023-08-25,0.16686
2023-08-26,0.1271
2023-08-27,0.13072
2023-08-28,0.24638
2023-08-29,0.67289
2023-08-30,1.25362
2023-08-31,0.58434
2023-09-01,0.96205
2023-09-02,0.55482
2023-09-03,0.21867
2023-09-04,0.3747
2023-09-05,0.28193
2023-09-06,0.26687
2023-09-07,0.21687
2023-09-08,0.22229
2023-09-09,0.14518
2023-09-10,0.16385
2023-09-11,0.25301
2023-09-12,0.29036
2023-09-13,0.21265
2023-09-14,0.22048
2023-09-15,0.2506
2023-09-16,0.14939
2023-09-17,0.14156
2023-09-18,0.21626
2023-09-19,0.20662
2023-09-20,0.18072
2023-09-21,0.13976
2023-09-22,0.14518
2023-09-23,0.10963
2023-09-24,0.1271
2023-09-25,0.14036
2023-09-26,0.16205
2023-09-27,0.19036
2023-09-28,0.10482
2023-09-29,0.13554
2023-09-30,0.11867
2023-10-01,0.11385
2023-10-02,0.20301
2023-10-03,0.14036
2023-10-04,0.12891
2023-10-05,0.13253
2023-10-06,0.11927
2023-10-07,0.08313
2023-10-08,0.11747
2023-10-09,0.11084
2023-10-10,0.13494
2023-10-11,0.13795
2023-10-12,0.17891
2023-10-13,0.26325
2023-10-14,0.25843
2023-10-15,0.14337
2023-10-16,2.64159
2023-10-17,1.57953
2023-10-18,0.55964
2023-10-19,0.3994
2023-10-20,0.77711
2023-10-21,0.46988
2023-10-22,0.41145
2023-10-23,0.9976
2023-10-24,4.84945
2023-10-25,1.76688
2023-10-26,1.16266
2023-10-27,0.72229
2023-10-28,0.47109
2023-10-29,0.47831
2023-10-30,0.73434
2023-10-31,0.70422
2023-11-01,0.66627
2023-11-02,0.76025
2023-11-03,0.60422
2023-11-04,0.34277
2023-11-05,0.36928
2023-11-06,0.55301
2023-11-07,0.51265
2023-11-08,0.44759
2023-11-09,1.5211
2023-11-10,1.28555
2023-11-11,0.6247
2023-11-12,0.46506
2023-11-13,0.73976
2023-11-14,0.79579
2023-11-15,1.19037
2023-11-16,1.6723
2023-11-17,1.71809
2023-11-18,0.97109
2023-11-19,0.46687
2023-11-20,0.59699
2023-11-21,0.55904
2023-11-22,0.56687
2023-11-23,0.49578
2023-11-24,0.44036
2023-11-25,0.34458
2023-11-26,0.30903
2023-11-27,0.41687
2023-11-28,0.44398
2023-11-29,0.43313
2023-11-30,0.3253
2023-12-01,0.3753
2023-12-02,0.41627
2023-12-03,0.54578
2023-12-04,1.68736
2023-12-05,1.21447
2023-12-06,1.96207
2023-12-07,1.22471
2023-12-08,0.75181
2023-12-09,0.70603
2023-12-10,0.81446
2023-12-11,1.38254
2023-12-12,1.28013
2023-12-13,0.68615
2023-12-14,0.73916
2023-12-15,0.52711
2023-12-16,0.46446
2023-12-17,0.52771
2023-12-18,0.87892
2023-12-19,0.62771
2023-12-20,0.81747
2023-12-21,0.74458
2023-12-22,0.70783
2023-12-23,0.57651
2023-12-24,0.53494
2023-12-25,0.77109
2023-12-26,1.15362
2023-12-27,1.15001
2023-12-28,1.13917
2023-12-29,1.32471
2023-12-30,1.1735
2023-12-31,1.14278
2024-01-01,1.70303
2024-01-02,5.335
2024-01-03,14.39414
2024-01-04,9.9718
2024-01-05,9.78867
2024-01-06,6.5561
2024-01-07,5.15789
2024-01-08,17.99901
2024-01-09,32.72268
2024-01-10,75.8491
2024-01-11,100.0
2024-01-12,19.46348
2024-01-13,7.15912
2024-01-14,4.44041
2024-01-15,4.47595
2024-01-16,2.46027
2024-01-17,2.00845
2024-01-18,1.80604
2024-01-19,1.70664
2024-01-20,1.02892
2024-01-21,0.75603
2024-01-22,0.95663
2024-01-23,1.28616
2024-01-24,0.96446
2024-01-25,0.62771
2024-01-26,0.57651
2024-01-27,0.47771
2024-01-28,0.45904
2024-01-29,0.53012
2024-01-30,0.56265
2024-01-31,0.45121
2024-02-01,0.4
2024-02-02,0.47892
2024-02-03,0.34638
2024-02-04,0.34638
2024-02-05,0.40964
2024-02-06,0.41627
2024-02-07,0.31506
2024-02-08,0.37892
2024-02-09,0.41807
2024-02-10,0.50663
2024-02-11,0.38675
2024-02-12,0.41747
2024-02-13,1.21206
2024-02-14,0.78615
2024-02-15,1.35905
2024-02-16,1.03073
2024-02-17,0.60301
2024-02-18,0.55603
2024-02-19,1.0988
2024-02-20,1.05061
2024-02-21,0.91627
2024-02-22,0.5988
2024-02-23,0.55482
2024-02-24,0.38614
2024-02-25,0.43253
2024-02-26,0.46325
2024-02-27,1.43495
2024-02-28,1.76628
2024-02-29,3.02112
2024-03-01,1.39037
2024-03-02,1.05603
2024-03-03,1.03796
2024-03-04,1.62592
2024-03-05,3.4404
2024-03-06,1.99038
2024-03-07,1.57772
2024-03-08,1.31146
2024-03-09,1.08615
2024-03-10,1.0735
2024-03-11,2.23436
2024-03-12,2.79702
2024-03-13,2.17291
2024-03-14,1.85544
2024-03-15,1.3482
2024-03-16,0.86205
2024-03-17,0.82109
2024-03-18,0.82591
2024-03-19,0.99519
2024-03-20,1.0229
