date,에쏘팟
2023-09-10,2.12464
2023-09-11,2.26628
2023-09-12,1.84135
2023-09-13,2.76203
2023-09-14,2.62039
2023-09-15,1.983
2023-09-16,1.983
2023-09-17,3.32861
2023-09-18,2.19546
2023-09-19,1.91218
2023-09-20,1.55807
2023-09-21,1.62889
2023-09-22,1.77053
2023-09-23,1.3456
2023-09-24,2.05382
2023-09-25,1.69971
2023-09-26,2.26628
2023-09-27,1.62889
2023-09-28,2.19546
2023-09-29,1.27478
2023-09-30,1.91218
2023-10-01,1.55807
2023-10-02,2.9745
2023-10-03,2.54957
2023-10-04,2.90368
2023-10-05,1.55807
2023-10-06,2.90368
2023-10-07,2.05382
2023-10-08,3.18696
2023-10-09,2.69121
2023-10-10,3.11614
2023-10-11,2.62039
2023-10-12,3.39943
2023-10-13,2.69121
2023-10-14,3.75354
2023-10-15,3.25779
2023-10-16,2.69121
2023-10-17,2.83286
2023-10-18,3.18696
2023-10-19,2.12464
2023-10-20,1.983
2023-10-21,2.54957
2023-10-22,3.39943
2023-10-23,1.69971
2023-10-24,2.19546
2023-10-25,1.91218
2023-10-26,1.91218
2023-10-27,1.69971
2023-10-28,1.77053
2023-10-29,3.04532
2023-10-30,2.76203
2023-10-31,1.62889
2023-11-01,1.27478
2023-11-02,2.12464
2023-11-03,1.69971
2023-11-04,2.33711
2023-11-05,4.39093
2023-11-06,3.54107
2023-11-07,2.62039
2023-11-08,2.40793
2023-11-09,2.19546
2023-11-10,1.41643
2023-11-11,2.05382
2023-11-12,2.90368
2023-11-13,2.9745
2023-11-14,3.11614
2023-11-15,2.26628
2023-11-16,3.39943
2023-11-17,2.9745
2023-11-18,3.18696
2023-11-19,2.76203
2023-11-20,1.84135
2023-11-21,0.9915
2023-11-22,2.9745
2023-11-23,1.983
2023-11-24,1.69971
2023-11-25,2.54957
2023-11-26,2.40793
2023-11-27,1.91218
2023-11-28,2.05382
2023-11-29,2.19546
2023-11-30,1.983
2023-12-01,1.91218
2023-12-02,2.05382
2023-12-03,2.62039
2023-12-04,0.84985
2023-12-05,1.983
2023-12-06,2.26628
2023-12-07,3.82436
2023-12-08,2.69121
2023-12-09,2.40793
2023-12-10,3.75354
2023-12-11,3.18696
2023-12-12,2.12464
2023-12-13,1.77053
2023-12-14,2.12464
2023-12-15,1.69971
2023-12-16,2.12464
2023-12-17,3.32861
2023-12-18,2.47875
2023-12-19,2.76203
2023-12-20,2.33711
2023-12-21,2.26628
2023-12-22,1.27478
2023-12-23,1.69971
2023-12-24,2.40793
2023-12-25,2.54957
2023-12-26,1.27478
2023-12-27,2.76203
2023-12-28,2.62039
2023-12-29,2.19546
2023-12-30,2.05382
2023-12-31,0.9915
2024-01-01,2.90368
2024-01-02,3.25779
2024-01-03,2.12464
2024-01-04,3.32861
2024-01-05,2.83286
2024-01-06,3.68271
2024-01-07,3.82436
2024-01-08,4.03682
2024-01-09,3.25779
2024-01-10,3.68271
2024-01-11,3.18696
2024-01-12,3.39943
2024-01-13,2.26628
2024-01-14,2.90368
2024-01-15,2.69121
2024-01-16,3.18696
2024-01-17,2.47875
2024-01-18,2.26628
2024-01-19,2.40793
2024-01-20,2.05382
2024-01-21,3.54107
2024-01-22,2.47875
2024-01-23,2.9745
2024-01-24,2.40793
2024-01-25,3.11614
2024-01-26,2.9745
2024-01-27,2.54957
2024-01-28,5.31161
2024-01-29,3.61189
2024-01-30,3.32861
2024-01-31,3.89518
2024-02-01,1.62889
2024-02-02,2.62039
2024-02-03,3.54107
2024-02-04,3.18696
2024-02-05,2.90368
2024-02-06,3.54107
2024-02-07,2.19546
2024-02-08,4.60339
2024-02-09,3.68271
2024-02-10,4.03682
2024-02-11,4.03682
2024-02-12,6.44475
2024-02-13,4.32011
2024-02-14,4.39093
2024-02-15,7.64872
2024-02-16,7.93201
2024-02-17,6.44475
2024-02-18,11.04815
2024-02-19,9.27762
2024-02-20,8.71104
2024-02-21,9.84419
2024-02-22,11.82719
2024-02-23,7.86118
2024-02-24,8.28611
2024-02-25,7.71954
2024-02-26,7.36543
2024-02-27,4.03682
2024-02-28,3.54107
2024-02-29,3.89518
2024-03-01,2.47875
2024-03-02,4.74504
2024-03-03,6.79886
2024-03-04,3.75354
2024-03-05,4.03682
2024-03-06,1.48725
2024-03-07,2.76203
2024-03-08,2.47875
2024-03-09,2.69121
2024-03-10,2.9745
2024-03-11,1.20396
2024-03-12,2.76203
2024-03-13,1.84135
2024-03-14,1.69971
2024-03-15,1.91218
2024-03-16,2.83286
2024-03-17,3.75354
2024-03-18,2.19546
2024-03-19,2.12464
2024-03-20,2.05382
