date,베트남주식
2023-05-30,18.73754
2023-05-31,20.79734
2023-06-01,17.8073
2023-06-02,19.73421
2023-06-03,10.36544
2023-06-04,6.24584
2023-06-05,17.87375
2023-06-06,17.94019
2023-06-07,20.99667
2023-06-08,20.0
2023-06-09,19.73421
2023-06-10,5.71428
2023-06-11,5.71428
2023-06-12,16.81063
2023-06-13,24.78405
2023-06-14,21.66112
2023-06-15,20.86378
2023-06-16,21.66112
2023-06-17,5.4485
2023-06-18,6.71096
2023-06-19,17.67441
2023-06-20,20.13289
2023-06-21,18.80398
2023-06-22,19.13621
2023-06-23,28.30564
2023-06-24,13.95348
2023-06-25,9.30232
2023-06-26,20.86378
2023-06-27,22.39202
2023-06-28,18.00664
2023-06-29,18.47176
2023-06-30,14.88372
2023-07-01,5.78073
2023-07-02,5.84717
2023-07-03,18.13953
2023-07-04,16.4784
2023-07-05,16.61129
2023-07-06,16.01328
2023-07-07,15.41528
2023-07-08,6.1794
2023-07-09,5.58139
2023-07-10,17.2093
2023-07-11,20.0
2023-07-12,17.47508
2023-07-13,19.00332
2023-07-14,20.33222
2023-07-15,5.38205
2023-07-16,6.31229
2023-07-17,18.80398
2023-07-18,20.19933
2023-07-19,19.53488
2023-07-20,16.41196
2023-07-21,18.07308
2023-07-22,6.04651
2023-07-23,6.24584
2023-07-24,19.73421
2023-07-25,19.80066
2023-07-26,21.79401
2023-07-27,22.12624
2023-07-28,18.73754
2023-07-29,8.43853
2023-07-30,7.57475
2023-07-31,22.25913
2023-08-01,21.86046
2023-08-02,23.32225
2023-08-03,19.13621
2023-08-04,17.67441
2023-08-05,6.51162
2023-08-06,6.37873
2023-08-07,19.66777
2023-08-08,20.13289
2023-08-09,20.26578
2023-08-10,22.32558
2023-08-11,19.2691
2023-08-12,6.7774
2023-08-13,51.09634
2023-08-14,41.99335
2023-08-15,26.51162
2023-08-16,30.49833
2023-08-17,28.63787
2023-08-18,27.5083
2023-08-19,13.0897
2023-08-20,9.76744
2023-08-21,29.5681
2023-08-22,24.7176
2023-08-23,23.05647
2023-08-24,20.13289
2023-08-25,19.00332
2023-08-26,6.97674
2023-08-27,7.64119
2023-08-28,19.8671
2023-08-29,30.43189
2023-08-30,23.25581
2023-08-31,21.3289
2023-09-01,18.00664
2023-09-02,8.97009
2023-09-03,11.6279
2023-09-04,18.67109
2023-09-05,21.52823
2023-09-06,21.46179
2023-09-07,21.66112
2023-09-08,18.73754
2023-09-09,7.77408
2023-09-10,6.57807
2023-09-11,24.98338
2023-09-12,22.79069
2023-09-13,19.33554
2023-09-14,19.13621
2023-09-15,19.33554
2023-09-16,5.11627
2023-09-17,7.24252
2023-09-18,16.41196
2023-09-19,19.06976
2023-09-20,16.87707
2023-09-21,16.54485
2023-09-22,14.68438
2023-09-23,5.58139
2023-09-24,5.24916
2023-09-25,14.28571
2023-09-26,16.94352
2023-09-27,16.61129
2023-09-28,10.03322
2023-09-29,9.23588
2023-09-30,7.30897
2023-10-01,5.84717
2023-10-02,10.43189
2023-10-03,13.82059
2023-10-04,15.88039
2023-10-05,15.54817
2023-10-06,13.15614
2023-10-07,5.71428
2023-10-08,3.65448
2023-10-09,8.97009
2023-10-10,15.54817
2023-10-11,14.4186
2023-10-12,15.28239
2023-10-13,12.69102
2023-10-14,5.64784
2023-10-15,4.85049
2023-10-16,12.55813
2023-10-17,13.88704
2023-10-18,12.75747
2023-10-19,12.42524
2023-10-20,15.21594
2023-10-21,4.18604
2023-10-22,6.31229
2023-10-23,15.1495
2023-10-24,13.62126
2023-10-25,14.95016
2023-10-26,16.27906
2023-10-27,15.41528
2023-10-28,4.1196
2023-10-29,4.51827
2023-10-30,13.0897
2023-10-31,14.15282
2023-11-01,12.82392
2023-11-02,14.35215
2023-11-03,15.01661
2023-11-04,5.71428
2023-11-05,5.71428
2023-11-06,17.27574
2023-11-07,14.15282
2023-11-08,14.81727
2023-11-09,16.07973
2023-11-10,14.21926
2023-11-11,5.64784
2023-11-12,5.04983
2023-11-13,12.49169
2023-11-14,14.95016
2023-11-15,15.41528
2023-11-16,13.0897
2023-11-17,13.28903
2023-11-18,5.71428
2023-11-19,3.05647
2023-11-20,16.14617
2023-11-21,15.81395
2023-11-22,13.35548
2023-11-23,14.48504
2023-11-24,13.88704
2023-11-25,5.11627
2023-11-26,4.05315
2023-11-27,13.0897
2023-11-28,16.41196
2023-11-29,15.21594
2023-11-30,15.34883
2023-12-01,14.4186
2023-12-02,2.79069
2023-12-03,5.24916
2023-12-04,14.81727
2023-12-05,17.47508
2023-12-06,15.81395
2023-12-07,16.27906
2023-12-08,14.68438
2023-12-09,5.64784
2023-12-10,4.38538
2023-12-11,17.2093
2023-12-12,17.14285
2023-12-13,15.61461
2023-12-14,17.87375
2023-12-15,19.20265
2023-12-16,6.11295
2023-12-17,7.64119
2023-12-18,18.47176
2023-12-19,19.53488
2023-12-20,18.73754
2023-12-21,17.54152
2023-12-22,15.21594
2023-12-23,6.7774
2023-12-24,4.25249
2023-12-25,10.09966
2023-12-26,20.33222
2023-12-27,18.40531
2023-12-28,19.73421
2023-12-29,18.73754
2023-12-30,7.30897
2023-12-31,6.91029
2024-01-01,8.10631
2024-01-02,18.13953
2024-01-03,18.40531
2024-01-04,21.06312
2024-01-05,17.47508
2024-01-06,7.30897
2024-01-07,7.17607
2024-01-08,15.48172
2024-01-09,19.00332
2024-01-10,21.72757
2024-01-11,20.53156
2024-01-12,16.41196
2024-01-13,5.71428
2024-01-14,5.58139
2024-01-15,18.33887
2024-01-16,17.8073
2024-01-17,17.2093
2024-01-18,19.00332
2024-01-19,17.74086
2024-01-20,8.37209
2024-01-21,6.57807
2024-01-22,20.06644
2024-01-23,22.0598
2024-01-24,18.27242
2024-01-25,19.00332
2024-01-26,18.27242
2024-01-27,7.90697
2024-01-28,8.63787
2024-01-29,18.80398
2024-01-30,20.0
2024-01-31,15.94684
2024-02-01,19.00332
2024-02-02,20.0
2024-02-03,7.10963
2024-02-04,8.03986
2024-02-05,17.87375
2024-02-06,19.2691
2024-02-07,18.5382
2024-02-08,16.67774
2024-02-09,9.23588
2024-02-10,6.57807
2024-02-11,8.63787
2024-02-12,9.30232
2024-02-13,16.74418
2024-02-14,13.62126
2024-02-15,21.59468
2024-02-16,20.93023
2024-02-17,6.91029
2024-02-18,7.44186
2024-02-19,20.06644
2024-02-20,23.78737
2024-02-21,23.92026
2024-02-22,20.13289
2024-02-23,21.72757
2024-02-24,5.64784
2024-02-25,7.44186
2024-02-26,19.20265
2024-02-27,19.53488
2024-02-28,24.91694
2024-02-29,21.39534
2024-03-01,13.82059
2024-03-02,8.30564
2024-03-03,7.90697
2024-03-04,20.93023
2024-03-05,21.72757
2024-03-06,23.78737
2024-03-07,23.52159
2024-03-08,22.52491
2024-03-09,8.17275
2024-03-10,6.24584
2024-03-11,19.60132
2024-03-12,19.53488
2024-03-13,21.12956
2024-03-14,22.59136
2024-03-15,19.60132
2024-03-16,7.24252
2024-03-17,6.04651
2024-03-18,21.12956
2024-03-19,19.66777
2024-03-20,21.06312
