date,주식사기
2023-05-29,1.74129
2023-05-30,2.98507
2023-05-31,2.81923
2023-06-01,3.06799
2023-06-02,2.48756
2023-06-03,2.2388
2023-06-04,1.53399
2023-06-05,2.90215
2023-06-06,2.36318
2023-06-07,3.7728
2023-06-08,3.19237
2023-06-09,2.11442
2023-06-10,1.49253
2023-06-11,1.90713
2023-06-12,2.4461
2023-06-13,2.11442
2023-06-14,3.85572
2023-06-15,5.34825
2023-06-16,3.73134
2023-06-17,1.20232
2023-06-18,1.49253
2023-06-19,3.31674
2023-06-20,2.65339
2023-06-21,3.10945
2023-06-22,7.25538
2023-06-23,12.47927
2023-06-24,5.84577
2023-06-25,3.44112
2023-06-26,5.59701
2023-06-27,4.06301
2023-06-28,5.34825
2023-06-29,4.72636
2023-06-30,3.44112
2023-07-01,1.94859
2023-07-02,2.4461
2023-07-03,3.5655
2023-07-04,3.39966
2023-07-05,3.15091
2023-07-06,2.77777
2023-07-07,2.4461
2023-07-08,2.11442
2023-07-09,2.0315
2023-07-10,2.48756
2023-07-11,2.86069
2023-07-12,5.14096
2023-07-13,4.6849
2023-07-14,4.22885
2023-07-15,2.36318
2023-07-16,1.32669
2023-07-17,2.4461
2023-07-18,3.06799
2023-07-19,3.3582
2023-07-20,2.57048
2023-07-21,2.65339
2023-07-22,2.0315
2023-07-23,1.32669
2023-07-24,2.57048
2023-07-25,3.23383
2023-07-26,4.43615
2023-07-27,3.06799
2023-07-28,9.16252
2023-07-29,5.18242
2023-07-30,2.57048
2023-07-31,3.27529
2023-08-01,3.02653
2023-08-02,3.89718
2023-08-03,2.81923
2023-08-04,2.81923
2023-08-05,1.61691
2023-08-06,1.65837
2023-08-07,2.40464
2023-08-08,3.23383
2023-08-09,2.73631
2023-08-10,2.48756
2023-08-11,2.36318
2023-08-12,1.90713
2023-08-13,1.53399
2023-08-14,2.90215
2023-08-15,4.02155
2023-08-16,9.20398
2023-08-17,4.10447
2023-08-18,3.7728
2023-08-19,2.15588
2023-08-20,2.32172
2023-08-21,3.10945
2023-08-22,2.52902
2023-08-23,2.40464
2023-08-24,3.31674
2023-08-25,2.57048
2023-08-26,1.32669
2023-08-27,1.53399
2023-08-28,2.61194
2023-08-29,3.60696
2023-08-30,2.15588
2023-08-31,2.77777
2023-09-01,3.15091
2023-09-02,2.0315
2023-09-03,1.53399
2023-09-04,2.81923
2023-09-05,3.27529
2023-09-06,2.32172
2023-09-07,3.31674
2023-09-08,2.19734
2023-09-09,1.53399
2023-09-10,2.15588
2023-09-11,2.4461
2023-09-12,3.23383
2023-09-13,2.86069
2023-09-14,4.06301
2023-09-15,2.90215
2023-09-16,1.90713
2023-09-17,2.0315
2023-09-18,2.28026
2023-09-19,3.19237
2023-09-20,3.85572
2023-09-21,3.73134
2023-09-22,2.52902
2023-09-23,1.24378
2023-09-24,1.28524
2023-09-25,2.57048
2023-09-26,3.73134
2023-09-27,2.40464
2023-09-28,1.53399
2023-09-29,1.32669
2023-09-30,1.28524
2023-10-01,0.87064
2023-10-02,1.78275
2023-10-03,1.20232
2023-10-04,2.73631
2023-10-05,2.98507
2023-10-06,2.19734
2023-10-07,1.32669
2023-10-08,1.45107
2023-10-09,1.99004
2023-10-10,2.81923
2023-10-11,3.06799
2023-10-12,3.39966
2023-10-13,3.27529
2023-10-14,1.99004
2023-10-15,2.19734
2023-10-16,3.39966
2023-10-17,4.80928
2023-10-18,4.85074
2023-10-19,4.47761
2023-10-20,4.39469
2023-10-21,3.52404
2023-10-22,2.32172
2023-10-23,4.60199
2023-10-24,4.64344
2023-10-25,4.80928
2023-10-26,4.51907
2023-10-27,3.85572
2023-10-28,2.07296
2023-10-29,2.07296
2023-10-30,6.13598
2023-10-31,4.35323
2023-11-01,4.60199
2023-11-02,4.56053
2023-11-03,3.64842
2023-11-04,3.39966
2023-11-05,2.4461
2023-11-06,3.85572
2023-11-07,3.7728
2023-11-08,3.93864
2023-11-09,4.97512
2023-11-10,3.44112
2023-11-11,1.78275
2023-11-12,1.24378
2023-11-13,3.23383
2023-11-14,3.10945
2023-11-15,4.85074
2023-11-16,4.18739
2023-11-17,2.94361
2023-11-18,1.90713
2023-11-19,2.32172
2023-11-20,3.31674
2023-11-21,3.98009
2023-11-22,3.27529
2023-11-23,3.52404
2023-11-24,3.15091
2023-11-25,2.52902
2023-11-26,2.19734
2023-11-27,3.31674
2023-11-28,3.19237
2023-11-29,3.44112
2023-11-30,3.7728
2023-12-01,2.32172
2023-12-02,1.82421
2023-12-03,1.74129
2023-12-04,3.64842
2023-12-05,4.72636
2023-12-06,5.26533
2023-12-07,6.96517
2023-12-08,5.26533
2023-12-09,2.81923
2023-12-10,3.06799
2023-12-11,3.48258
2023-12-12,6.30182
2023-12-13,4.43615
2023-12-14,5.63847
2023-12-15,3.60696
2023-12-16,3.85572
2023-12-17,3.15091
2023-12-18,4.22885
2023-12-19,4.43615
2023-12-20,4.76782
2023-12-21,4.60199
2023-12-22,4.97512
2023-12-23,2.48756
2023-12-24,2.73631
2023-12-25,2.86069
2023-12-26,5.30679
2023-12-27,5.38971
2023-12-28,6.75787
2023-12-29,4.8922
2023-12-30,3.19237
2023-12-31,2.19734
2024-01-01,3.06799
2024-01-02,5.72139
2024-01-03,4.72636
2024-01-04,5.43117
2024-01-05,6.88225
2024-01-06,4.06301
2024-01-07,3.5655
2024-01-08,5.67993
2024-01-09,4.64344
2024-01-10,4.43615
2024-01-11,5.18242
2024-01-12,6.26036
2024-01-13,4.27031
2024-01-14,3.44112
2024-01-15,5.14096
2024-01-16,4.31177
2024-01-17,5.88723
2024-01-18,5.43117
2024-01-19,5.18242
2024-01-20,3.89718
2024-01-21,3.81426
2024-01-22,5.30679
2024-01-23,5.38971
2024-01-24,7.3383
2024-01-25,8.41625
2024-01-26,8.04311
2024-01-27,7.5456
2024-01-28,8.62354
2024-01-29,15.33996
2024-01-30,10.65505
2024-01-31,8.95522
2024-02-01,8.54063
2024-02-02,10.03316
2024-02-03,6.17744
2024-02-04,4.31177
2024-02-05,6.79933
2024-02-06,6.34328
2024-02-07,5.80431
2024-02-08,4.85074
2024-02-09,4.02155
2024-02-10,4.22885
2024-02-11,3.52404
2024-02-12,3.15091
2024-02-13,5.01658
2024-02-14,5.0995
2024-02-15,5.92868
2024-02-16,3.3582
2024-02-17,3.44112
2024-02-18,3.06799
2024-02-19,4.60199
2024-02-20,4.43615
2024-02-21,5.01658
2024-02-22,5.76285
2024-02-23,4.93366
2024-02-24,3.48258
2024-02-25,3.06799
2024-02-26,4.60199
2024-02-27,4.6849
2024-02-28,4.06301
2024-02-29,4.39469
2024-03-01,3.02653
2024-03-02,2.90215
2024-03-03,3.3582
2024-03-04,3.93864
2024-03-05,3.89718
2024-03-06,5.0995
2024-03-07,5.67993
2024-03-08,5.47263
2024-03-09,2.69485
2024-03-10,2.48756
2024-03-11,4.35323
2024-03-12,4.22885
2024-03-13,6.38474
2024-03-14,5.59701
2024-03-15,6.2189
2024-03-16,3.73134
2024-03-17,3.23383
2024-03-18,6.71641
2024-03-19,7.13101
2024-03-20,6.59203
