date,홍콩환율
2023-05-30,27.03998
2023-05-31,25.903
2023-06-01,25.2301
2023-06-02,26.69966
2023-06-03,18.08337
2023-06-04,17.65024
2023-06-05,25.81792
2023-06-06,20.80594
2023-06-07,27.41898
2023-06-08,26.44442
2023-06-09,26.49083
2023-06-10,17.18617
2023-06-11,16.32763
2023-06-12,29.70067
2023-06-13,33.0652
2023-06-14,31.13929
2023-06-15,32.09064
2023-06-16,29.15925
2023-06-17,18.07564
2023-06-18,17.56516
2023-06-19,31.89728
2023-06-20,30.50506
2023-06-21,30.04099
2023-06-22,28.72611
2023-06-23,32.8873
2023-06-24,20.775
2023-06-25,18.85683
2023-06-26,30.7371
2023-06-27,32.20666
2023-06-28,30.01005
2023-06-29,30.72163
2023-06-30,30.99234
2023-07-01,19.73083
2023-07-02,19.15074
2023-07-03,31.59563
2023-07-04,30.41998
2023-07-05,31.13929
2023-07-06,29.42222
2023-07-07,27.73609
2023-07-08,19.14301
2023-07-09,18.85683
2023-07-10,29.41449
2023-07-11,30.81444
2023-07-12,31.42547
2023-07-13,36.86286
2023-07-14,34.3414
2023-07-15,20.33413
2023-07-16,19.28223
2023-07-17,34.96016
2023-07-18,35.36236
2023-07-19,31.51829
2023-07-20,31.68071
2023-07-21,30.61334
2023-07-22,19.96287
2023-07-23,18.71761
2023-07-24,34.64305
2023-07-25,33.66849
2023-07-26,31.72712
2023-07-27,31.69618
2023-07-28,30.45865
2023-07-29,20.08662
2023-07-30,19.2977
2023-07-31,36.57668
2023-08-01,35.25407
2023-08-02,36.14355
2023-08-03,35.36236
2023-08-04,36.08167
2023-08-05,22.32964
2023-08-06,19.78497
2023-08-07,36.08167
2023-08-08,38.31696
2023-08-09,36.67723
2023-08-10,35.17673
2023-08-11,35.85737
2023-08-12,24.23234
2023-08-13,22.29097
2023-08-14,41.63508
2023-08-15,31.43321
2023-08-16,43.83169
2023-08-17,40.73787
2023-08-18,39.53902
2023-08-19,22.7009
2023-08-20,21.57939
2023-08-21,40.65279
2023-08-22,38.96666
2023-08-23,35.84964
2023-08-24,40.14231
2023-08-25,37.83741
2023-08-26,24.71188
2023-08-27,22.03573
2023-08-28,39.423
2023-08-29,37.28053
2023-08-30,35.77229
2023-08-31,34.43421
2023-09-01,33.35911
2023-09-02,22.86333
2023-09-03,23.54397
2023-09-04,37.7446
2023-09-05,37.83741
2023-09-06,37.85288
2023-09-07,35.81096
2023-09-08,33.42099
2023-09-09,22.89426
2023-09-10,22.77051
2023-09-11,39.00533
2023-09-12,37.13357
2023-09-13,38.5722
2023-09-14,38.5722
2023-09-15,36.70044
2023-09-16,28.71065
2023-09-17,25.79472
2023-09-18,40.71467
2023-09-19,39.8484
2023-09-20,38.09265
2023-09-21,41.51133
2023-09-22,39.46167
2023-09-23,27.11733
2023-09-24,26.69966
2023-09-25,43.63833
2023-09-26,48.39508
2023-09-27,46.28354
2023-09-28,34.88282
2023-09-29,35.00657
2023-09-30,35.4165
2023-10-01,37.93023
2023-10-02,35.95792
2023-10-03,41.5732
2023-10-04,61.33498
2023-10-05,53.6623
2023-10-06,49.44697
2023-10-07,34.1403
2023-10-08,33.61435
2023-10-09,43.40629
2023-10-10,55.1396
2023-10-11,52.50986
2023-10-12,50.60716
2023-10-13,47.04153
2023-10-14,33.16575
2023-10-15,33.41325
2023-10-16,51.57398
2023-10-17,50.17402
2023-10-18,50.437
2023-10-19,48.61938
2023-10-20,47.32771
2023-10-21,29.36035
2023-10-22,29.8863
2023-10-23,44.45046
2023-10-24,50.56075
2023-10-25,44.46592
2023-10-26,46.86363
2023-10-27,44.58968
2023-10-28,30.64428
2023-10-29,31.54923
2023-10-30,51.0867
2023-10-31,49.02931
2023-11-01,48.19398
2023-11-02,62.14711
2023-11-03,77.58527
2023-11-04,47.90006
2023-11-05,42.38533
2023-11-06,89.60476
2023-11-07,74.69255
2023-11-08,68.93031
2023-11-09,62.44875
2023-11-10,56.95722
2023-11-11,41.84391
2023-11-12,41.61188
2023-11-13,62.86642
2023-11-14,66.23095
2023-11-15,79.77415
2023-11-16,74.09699
2023-11-17,67.54582
2023-11-18,45.33993
2023-11-19,45.26258
2023-11-20,66.97347
2023-11-21,67.93255
2023-11-22,59.33946
2023-11-23,59.93502
2023-11-24,57.43677
2023-11-25,43.13558
2023-11-26,45.87361
2023-11-27,65.58898
2023-11-28,68.34248
2023-11-29,65.58125
2023-11-30,62.95923
2023-12-01,56.69425
2023-12-02,44.13334
2023-12-03,44.65155
2023-12-04,62.92056
2023-12-05,60.98692
2023-12-06,63.00564
2023-12-07,64.21997
2023-12-08,66.84198
2023-12-09,47.16528
2023-12-10,46.73215
2023-12-11,70.93356
2023-12-12,65.61218
2023-12-13,61.52834
2023-12-14,77.70902
2023-12-15,68.74468
2023-12-16,48.51883
2023-12-17,47.10341
2023-12-18,65.34921
2023-12-19,58.71297
2023-12-20,59.92729
2023-12-21,55.70423
2023-12-22,58.21022
2023-12-23,46.92551
2023-12-24,58.9218
2023-12-25,51.09443
2023-12-26,66.32376
2023-12-27,65.72047
2023-12-28,72.17108
2023-12-29,64.12715
2023-12-30,50.02707
2023-12-31,48.47242
2024-01-01,52.54853
2024-01-02,76.64165
2024-01-03,80.36971
2024-01-04,79.33328
2024-01-05,71.95452
2024-01-06,60.76262
2024-01-07,60.70848
2024-01-08,77.37644
2024-01-09,82.09451
2024-01-10,84.63918
2024-01-11,84.69332
2024-01-12,80.23048
2024-01-13,65.17132
2024-01-14,63.71722
2024-01-15,83.39392
2024-01-16,89.27991
2024-01-17,100.0
2024-01-18,95.88521
2024-01-19,87.78714
2024-01-20,67.68504
2024-01-21,66.30829
2024-01-22,91.70082
2024-01-23,96.55039
2024-01-24,83.68009
2024-01-25,79.21726
2024-01-26,76.43282
2024-01-27,55.58821
2024-01-28,55.73516
2024-01-29,76.20078
2024-01-30,74.64614
2024-01-31,67.47621
2024-02-01,61.31177
2024-02-02,67.84747
2024-02-03,46.29128
2024-02-04,46.32995
2024-02-05,64.56802
2024-02-06,63.75589
2024-02-07,58.20249
2024-02-08,52.55626
2024-02-09,40.26606
2024-02-10,37.82195
2024-02-11,37.17224
2024-02-12,43.93997
2024-02-13,63.16807
2024-02-14,56.85667
2024-02-15,55.45672
2024-02-16,54.45123
2024-02-17,38.47938
2024-02-18,40.55224
2024-02-19,64.60669
2024-02-20,67.93255
2024-02-21,70.04408
2024-02-22,70.61644
2024-02-23,63.45425
2024-02-24,45.6029
2024-02-25,45.81947
2024-02-26,66.83424
2024-02-27,62.64212
2024-02-28,58.46546
2024-02-29,56.17603
2024-03-01,46.13659
2024-03-02,41.50359
2024-03-03,38.73462
2024-03-04,56.46995
2024-03-05,48.92876
2024-03-06,47.4592
2024-03-07,52.03805
2024-03-08,53.77059
2024-03-09,40.96217
2024-03-10,38.97439
2024-03-11,59.38587
2024-03-12,55.38711
2024-03-13,50.59942
2024-03-14,49.53205
2024-03-15,49.01384
2024-03-16,34.19444
2024-03-17,33.04973
2024-03-18,49.64034
2024-03-19,49.75636
2024-03-20,52.17727
