date,부부간증여세
2023-05-30,24.2248
2023-05-31,23.06201
2023-06-01,22.48062
2023-06-02,20.73643
2023-06-03,12.98449
2023-06-04,12.98449
2023-06-05,21.12403
2023-06-06,17.05426
2023-06-07,26.93798
2023-06-08,22.48062
2023-06-09,21.70542
2023-06-10,12.98449
2023-06-11,13.56589
2023-06-12,25.58139
2023-06-13,22.28682
2023-06-14,18.99224
2023-06-15,24.031
2023-06-16,18.41085
2023-06-17,11.4341
2023-06-18,9.49612
2023-06-19,16.66666
2023-06-20,19.37984
2023-06-21,17.05426
2023-06-22,18.21705
2023-06-23,22.48062
2023-06-24,11.04651
2023-06-25,11.8217
2023-06-26,22.86821
2023-06-27,17.63565
2023-06-28,15.50387
2023-06-29,16.27906
2023-06-30,17.82945
2023-07-01,11.04651
2023-07-02,16.27906
2023-07-03,22.09302
2023-07-04,19.76744
2023-07-05,25.96899
2023-07-06,21.89922
2023-07-07,16.86046
2023-07-08,14.53488
2023-07-09,17.44186
2023-07-10,22.48062
2023-07-11,23.64341
2023-07-12,24.4186
2023-07-13,18.41085
2023-07-14,19.57364
2023-07-15,12.98449
2023-07-16,13.56589
2023-07-17,20.93023
2023-07-18,18.99224
2023-07-19,19.18604
2023-07-20,15.50387
2023-07-21,15.89147
2023-07-22,13.37209
2023-07-23,13.56589
2023-07-24,22.67441
2023-07-25,18.21705
2023-07-26,17.24806
2023-07-27,24.031
2023-07-28,26.16279
2023-07-29,15.89147
2023-07-30,14.72868
2023-07-31,23.8372
2023-08-01,20.73643
2023-08-02,18.41085
2023-08-03,19.18604
2023-08-04,13.95348
2023-08-05,15.50387
2023-08-06,14.72868
2023-08-07,24.2248
2023-08-08,20.34883
2023-08-09,17.44186
2023-08-10,17.63565
2023-08-11,13.17829
2023-08-12,12.0155
2023-08-13,13.95348
2023-08-14,23.8372
2023-08-15,15.69767
2023-08-16,21.12403
2023-08-17,27.13178
2023-08-18,28.10077
2023-08-19,14.34108
2023-08-20,17.44186
2023-08-21,25.58139
2023-08-22,23.06201
2023-08-23,21.89922
2023-08-24,23.25581
2023-08-25,24.8062
2023-08-26,13.37209
2023-08-27,17.44186
2023-08-28,21.12403
2023-08-29,25.19379
2023-08-30,22.86821
2023-08-31,24.8062
2023-09-01,21.89922
2023-09-02,16.66666
2023-09-03,15.69767
2023-09-04,25.19379
2023-09-05,23.44961
2023-09-06,19.57364
2023-09-07,20.54263
2023-09-08,20.73643
2023-09-09,12.59689
2023-09-10,12.0155
2023-09-11,26.35658
2023-09-12,23.25581
2023-09-13,18.99224
2023-09-14,25.0
2023-09-15,20.73643
2023-09-16,13.95348
2023-09-17,14.53488
2023-09-18,26.55038
2023-09-19,21.12403
2023-09-20,18.79844
2023-09-21,16.27906
2023-09-22,20.15503
2023-09-23,12.59689
2023-09-24,12.79069
2023-09-25,19.37984
2023-09-26,21.12403
2023-09-27,16.27906
2023-09-28,10.07751
2023-09-29,12.0155
2023-09-30,12.79069
2023-10-01,11.8217
2023-10-02,14.53488
2023-10-03,15.69767
2023-10-04,23.44961
2023-10-05,21.51162
2023-10-06,16.27906
2023-10-07,10.65891
2023-10-08,12.2093
2023-10-09,18.79844
2023-10-10,26.16279
2023-10-11,23.25581
2023-10-12,18.41085
2023-10-13,21.89922
2023-10-14,12.79069
2023-10-15,14.53488
2023-10-16,25.0
2023-10-17,21.89922
2023-10-18,20.15503
2023-10-19,19.76744
2023-10-20,16.08527
2023-10-21,12.4031
2023-10-22,12.79069
2023-10-23,23.64341
2023-10-24,22.48062
2023-10-25,20.93023
2023-10-26,22.09302
2023-10-27,16.66666
2023-10-28,12.2093
2023-10-29,15.11627
2023-10-30,23.06201
2023-10-31,21.51162
2023-11-01,23.06201
2023-11-02,18.79844
2023-11-03,18.02325
2023-11-04,14.72868
2023-11-05,13.95348
2023-11-06,24.6124
2023-11-07,20.93023
2023-11-08,20.73643
2023-11-09,18.41085
2023-11-10,21.12403
2023-11-11,12.0155
2023-11-12,15.50387
2023-11-13,23.64341
2023-11-14,21.70542
2023-11-15,21.51162
2023-11-16,14.34108
2023-11-17,22.28682
2023-11-18,15.50387
2023-11-19,13.37209
2023-11-20,22.48062
2023-11-21,22.09302
2023-11-22,19.18604
2023-11-23,20.15503
2023-11-24,21.12403
2023-11-25,16.66666
2023-11-26,18.41085
2023-11-27,25.96899
2023-11-28,23.64341
2023-11-29,23.25581
2023-11-30,21.70542
2023-12-01,19.37984
2023-12-02,12.0155
2023-12-03,15.89147
2023-12-04,25.58139
2023-12-05,25.96899
2023-12-06,21.31782
2023-12-07,20.15503
2023-12-08,18.41085
2023-12-09,15.69767
2023-12-10,15.50387
2023-12-11,25.96899
2023-12-12,22.86821
2023-12-13,24.8062
2023-12-14,22.67441
2023-12-15,20.54263
2023-12-16,14.34108
2023-12-17,14.92248
2023-12-18,33.91472
2023-12-19,26.16279
2023-12-20,26.74418
2023-12-21,17.63565
2023-12-22,15.89147
2023-12-23,14.92248
2023-12-24,14.14728
2023-12-25,14.92248
2023-12-26,25.96899
2023-12-27,19.57364
2023-12-28,25.77519
2023-12-29,18.41085
2023-12-30,13.37209
2023-12-31,17.24806
2024-01-01,14.92248
2024-01-02,24.2248
2024-01-03,25.58139
2024-01-04,23.8372
2024-01-05,26.74418
2024-01-06,15.50387
2024-01-07,16.08527
2024-01-08,24.2248
2024-01-09,25.96899
2024-01-10,23.25581
2024-01-11,27.51937
2024-01-12,24.2248
2024-01-13,20.73643
2024-01-14,23.8372
2024-01-15,25.77519
2024-01-16,24.4186
2024-01-17,24.031
2024-01-18,18.02325
2024-01-19,22.67441
2024-01-20,20.73643
2024-01-21,15.89147
2024-01-22,25.38759
2024-01-23,29.26356
2024-01-24,26.74418
2024-01-25,25.38759
2024-01-26,24.6124
2024-01-27,18.41085
2024-01-28,16.86046
2024-01-29,29.65116
2024-01-30,21.51162
2024-01-31,31.78294
2024-02-01,23.8372
2024-02-02,16.86046
2024-02-03,13.95348
2024-02-04,19.18604
2024-02-05,26.35658
2024-02-06,21.89922
2024-02-07,16.86046
2024-02-08,18.79844
2024-02-09,12.59689
2024-02-10,17.24806
2024-02-11,15.69767
2024-02-12,19.37984
2024-02-13,26.55038
2024-02-14,23.06201
2024-02-15,28.10077
2024-02-16,18.79844
2024-02-17,18.41085
2024-02-18,16.66666
2024-02-19,26.74418
2024-02-20,25.38759
2024-02-21,24.6124
2024-02-22,27.32558
2024-02-23,22.28682
2024-02-24,16.86046
2024-02-25,19.76744
2024-02-26,22.86821
2024-02-27,20.15503
2024-02-28,22.48062
2024-02-29,20.34883
2024-03-01,15.89147
2024-03-02,15.50387
2024-03-03,17.05426
2024-03-04,22.09302
2024-03-05,25.38759
2024-03-06,19.18604
2024-03-07,21.70542
2024-03-08,22.09302
2024-03-09,15.31007
2024-03-10,12.98449
2024-03-11,17.63565
2024-03-12,19.18604
2024-03-13,18.99224
2024-03-14,16.86046
2024-03-15,14.34108
2024-03-16,12.2093
2024-03-17,12.79069
2024-03-18,17.44186
2024-03-19,15.50387
2024-03-20,17.24806
