date,사업소득
2023-06-08,19.20454
2023-06-09,13.06818
2023-06-10,3.97727
2023-06-11,4.31818
2023-06-12,14.65909
2023-06-13,16.70454
2023-06-14,14.88636
2023-06-15,15.9659
2023-06-16,12.61363
2023-06-17,4.65909
2023-06-18,4.7159
2023-06-19,13.86363
2023-06-20,16.30681
2023-06-21,16.5909
2023-06-22,14.65909
2023-06-23,13.52272
2023-06-24,4.31818
2023-06-25,4.77272
2023-06-26,17.55681
2023-06-27,37.61363
2023-06-28,19.60227
2023-06-29,16.07954
2023-06-30,18.06818
2023-07-01,4.82954
2023-07-02,3.52272
2023-07-03,15.39772
2023-07-04,18.80681
2023-07-05,17.78409
2023-07-06,16.42045
2023-07-07,15.22727
2023-07-08,4.0909
2023-07-09,3.18181
2023-07-10,15.22727
2023-07-11,12.8409
2023-07-12,11.36363
2023-07-13,12.27272
2023-07-14,9.88636
2023-07-15,3.01136
2023-07-16,3.01136
2023-07-17,11.98863
2023-07-18,11.70454
2023-07-19,12.2159
2023-07-20,10.73863
2023-07-21,11.13636
2023-07-22,2.72727
2023-07-23,3.01136
2023-07-24,11.13636
2023-07-25,15.0
2023-07-26,11.07954
2023-07-27,11.81818
2023-07-28,10.79545
2023-07-29,3.40909
2023-07-30,2.8409
2023-07-31,11.875
2023-08-01,12.44318
2023-08-02,14.94318
2023-08-03,13.18181
2023-08-04,11.19318
2023-08-05,3.63636
2023-08-06,2.89772
2023-08-07,12.8409
2023-08-08,13.01136
2023-08-09,13.97727
2023-08-10,10.90909
2023-08-11,9.88636
2023-08-12,4.375
2023-08-13,4.94318
2023-08-14,8.57954
2023-08-15,3.86363
2023-08-16,12.2159
2023-08-17,10.85227
2023-08-18,10.0
2023-08-19,2.67045
2023-08-20,2.95454
2023-08-21,12.27272
2023-08-22,12.72727
2023-08-23,13.40909
2023-08-24,13.57954
2023-08-25,10.68181
2023-08-26,3.29545
2023-08-27,4.60227
2023-08-28,14.0909
2023-08-29,18.69318
2023-08-30,16.93181
2023-08-31,16.19318
2023-09-01,26.30681
2023-09-02,7.15909
2023-09-03,7.32954
2023-09-04,19.7159
2023-09-05,20.85227
2023-09-06,21.19318
2023-09-07,21.64772
2023-09-08,15.22727
2023-09-09,5.68181
2023-09-10,6.53409
2023-09-11,18.125
2023-09-12,16.98863
2023-09-13,15.51136
2023-09-14,16.36363
2023-09-15,13.86363
2023-09-16,3.01136
2023-09-17,2.78409
2023-09-18,10.9659
2023-09-19,11.02272
2023-09-20,9.65909
2023-09-21,11.36363
2023-09-22,11.76136
2023-09-23,2.8409
2023-09-24,3.40909
2023-09-25,13.01136
2023-09-26,15.28409
2023-09-27,11.42045
2023-09-28,2.10227
2023-09-29,1.875
2023-09-30,2.89772
2023-10-01,2.32954
2023-10-02,3.23863
2023-10-03,3.80681
2023-10-04,16.07954
2023-10-05,14.88636
2023-10-06,14.03409
2023-10-07,4.14772
2023-10-08,4.14772
2023-10-09,3.35227
2023-10-10,14.88636
2023-10-11,11.93181
2023-10-12,12.38636
2023-10-13,8.23863
2023-10-14,2.61363
2023-10-15,4.65909
2023-10-16,10.56818
2023-10-17,11.47727
2023-10-18,11.53409
2023-10-19,10.625
2023-10-20,9.14772
2023-10-21,2.67045
2023-10-22,4.31818
2023-10-23,12.44318
2023-10-24,11.47727
2023-10-25,16.875
2023-10-26,12.78409
2023-10-27,8.97727
2023-10-28,2.8409
2023-10-29,2.78409
2023-10-30,14.03409
2023-10-31,15.05681
2023-11-01,13.63636
2023-11-02,11.70454
2023-11-03,11.13636
2023-11-04,3.4659
2023-11-05,2.72727
2023-11-06,14.0909
2023-11-07,14.94318
2023-11-08,15.39772
2023-11-09,12.67045
2023-11-10,12.44318
2023-11-11,3.57954
2023-11-12,3.52272
2023-11-13,13.125
2023-11-14,12.5
2023-11-15,14.48863
2023-11-16,13.06818
2023-11-17,10.625
2023-11-18,2.95454
2023-11-19,3.23863
2023-11-20,15.11363
2023-11-21,15.68181
2023-11-22,17.78409
2023-11-23,21.64772
2023-11-24,16.47727
2023-11-25,6.64772
2023-11-26,6.64772
2023-11-27,18.125
2023-11-28,17.32954
2023-11-29,18.18181
2023-11-30,18.125
2023-12-01,15.79545
2023-12-02,3.92045
2023-12-03,5.0
2023-12-04,16.25
2023-12-05,16.07954
2023-12-06,16.53409
2023-12-07,15.05681
2023-12-08,14.88636
2023-12-09,4.94318
2023-12-10,4.54545
2023-12-11,16.70454
2023-12-12,15.79545
2023-12-13,14.26136
2023-12-14,13.4659
2023-12-15,12.15909
2023-12-16,4.54545
2023-12-17,4.60227
2023-12-18,13.06818
2023-12-19,13.86363
2023-12-20,13.23863
2023-12-21,12.55681
2023-12-22,13.29545
2023-12-23,3.52272
2023-12-24,3.01136
2023-12-25,3.18181
2023-12-26,13.125
2023-12-27,16.07954
2023-12-28,15.05681
2023-12-29,11.42045
2023-12-30,5.0
2023-12-31,3.75
2024-01-01,4.54545
2024-01-02,17.10227
2024-01-03,20.0
2024-01-04,17.5
2024-01-05,16.64772
2024-01-06,5.28409
2024-01-07,4.65909
2024-01-08,14.94318
2024-01-09,17.61363
2024-01-10,17.95454
2024-01-11,13.35227
2024-01-12,11.53409
2024-01-13,4.14772
2024-01-14,5.11363
2024-01-15,16.30681
2024-01-16,18.40909
2024-01-17,16.42045
2024-01-18,15.45454
2024-01-19,15.45454
2024-01-20,6.02272
2024-01-21,5.0
2024-01-22,17.67045
2024-01-23,17.10227
2024-01-24,15.0
2024-01-25,15.9659
2024-01-26,13.29545
2024-01-27,4.0909
2024-01-28,5.17045
2024-01-29,16.875
2024-01-30,14.60227
2024-01-31,17.61363
2024-02-01,17.44318
2024-02-02,14.60227
2024-02-03,4.7159
2024-02-04,5.22727
2024-02-05,16.13636
2024-02-06,15.9659
2024-02-07,13.69318
2024-02-08,12.44318
2024-02-09,4.43181
2024-02-10,2.44318
2024-02-11,3.35227
2024-02-12,3.86363
2024-02-13,13.35227
2024-02-14,14.03409
2024-02-15,10.85227
2024-02-16,11.19318
2024-02-17,4.31818
2024-02-18,4.20454
2024-02-19,13.69318
2024-02-20,13.125
2024-02-21,13.125
2024-02-22,11.25
2024-02-23,11.13636
2024-02-24,6.5909
2024-02-25,4.94318
2024-02-26,14.60227
2024-02-27,14.60227
2024-02-28,12.8409
2024-02-29,12.2159
2024-03-01,31.07954
2024-03-02,18.57954
2024-03-03,19.43181
2024-03-04,55.05681
2024-03-05,34.65909
2024-03-06,27.55681
2024-03-07,32.10227
2024-03-08,22.55681
2024-03-09,10.11363
2024-03-10,8.86363
2024-03-11,22.38636
2024-03-12,19.7159
2024-03-13,18.86363
2024-03-14,21.5909
2024-03-15,17.72727
2024-03-16,5.0
2024-03-17,3.40909
2024-03-18,12.27272
2024-03-19,15.90909
2024-03-20,14.375
