date,위탁판매
2023-05-30,28.23275
2023-05-31,29.02298
2023-06-01,27.29885
2023-06-02,20.18678
2023-06-03,15.0862
2023-06-04,15.22988
2023-06-05,22.19827
2023-06-06,18.10344
2023-06-07,31.60919
2023-06-08,29.38218
2023-06-09,20.97701
2023-06-10,14.79885
2023-06-11,18.24712
2023-06-12,28.30459
2023-06-13,29.09482
2023-06-14,29.74137
2023-06-15,31.89655
2023-06-16,32.61494
2023-06-17,16.09195
2023-06-18,17.0977
2023-06-19,33.40517
2023-06-20,31.82471
2023-06-21,27.65804
2023-06-22,26.07758
2023-06-23,25.14367
2023-06-24,15.01436
2023-06-25,15.37356
2023-06-26,31.82471
2023-06-27,31.39367
2023-06-28,29.66954
2023-06-29,28.30459
2023-06-30,26.50862
2023-07-01,14.22413
2023-07-02,17.38505
2023-07-03,25.71839
2023-07-04,28.80747
2023-07-05,29.5977
2023-07-06,28.73563
2023-07-07,26.43678
2023-07-08,15.94827
2023-07-09,15.87643
2023-07-10,29.5977
2023-07-11,29.31034
2023-07-12,26.58045
2023-07-13,27.22701
2023-07-14,24.78448
2023-07-15,16.88218
2023-07-16,15.66091
2023-07-17,27.37068
2023-07-18,28.73563
2023-07-19,29.02298
2023-07-20,27.15517
2023-07-21,27.65804
2023-07-22,16.09195
2023-07-23,17.45689
2023-07-24,29.45402
2023-07-25,28.66379
2023-07-26,29.74137
2023-07-27,27.65804
2023-07-28,22.34195
2023-07-29,14.22413
2023-07-30,15.01436
2023-07-31,23.20402
2023-08-01,29.31034
2023-08-02,23.63505
2023-08-03,28.08908
2023-08-04,23.41954
2023-08-05,18.53448
2023-08-06,18.75
2023-08-07,29.81321
2023-08-08,31.60919
2023-08-09,31.68103
2023-08-10,27.87356
2023-08-11,24.56896
2023-08-12,16.7385
2023-08-13,19.32471
2023-08-14,27.29885
2023-08-15,22.19827
2023-08-16,33.18965
2023-08-17,30.67528
2023-08-18,31.39367
2023-08-19,18.75
2023-08-20,20.18678
2023-08-21,31.17816
2023-08-22,32.68678
2023-08-23,29.95689
2023-08-24,40.22988
2023-08-25,33.26149
2023-08-26,22.55747
2023-08-27,23.49137
2023-08-28,41.16379
2023-08-29,45.47413
2023-08-30,40.4454
2023-08-31,36.56609
2023-09-01,33.62068
2023-09-02,21.6954
2023-09-03,25.35919
2023-09-04,35.91954
2023-09-05,34.1954
2023-09-06,34.91379
2023-09-07,32.75862
2023-09-08,26.43678
2023-09-09,19.03735
2023-09-10,22.91666
2023-09-11,38.50574
2023-09-12,37.06896
2023-09-13,31.82471
2023-09-14,33.18965
2023-09-15,26.86781
2023-09-16,16.7385
2023-09-17,23.20402
2023-09-18,39.29597
2023-09-19,33.8362
2023-09-20,30.67528
2023-09-21,27.80172
2023-09-22,22.12643
2023-09-23,16.59482
2023-09-24,17.88793
2023-09-25,28.59195
2023-09-26,26.36494
2023-09-27,19.89942
2023-09-28,11.70977
2023-09-29,11.99712
2023-09-30,14.36781
2023-10-01,13.7931
2023-10-02,19.10919
2023-10-03,24.42528
2023-10-04,35.77586
2023-10-05,30.02873
2023-10-06,33.33333
2023-10-07,19.39655
2023-10-08,17.24137
2023-10-09,24.6408
2023-10-10,35.34482
2023-10-11,34.69827
2023-10-12,31.60919
2023-10-13,26.50862
2023-10-14,16.66666
2023-10-15,17.31321
2023-10-16,31.10632
2023-10-17,32.39942
2023-10-18,31.96839
2023-10-19,32.39942
2023-10-20,26.79597
2023-10-21,16.45114
2023-10-22,18.89367
2023-10-23,36.35057
2023-10-24,32.32758
2023-10-25,31.96839
2023-10-26,31.53735
2023-10-27,25.50287
2023-10-28,16.45114
2023-10-29,17.16954
2023-10-30,29.38218
2023-10-31,30.8908
2023-11-01,31.60919
2023-11-02,30.45977
2023-11-03,25.50287
2023-11-04,17.0977
2023-11-05,19.46839
2023-11-06,28.87931
2023-11-07,29.52586
2023-11-08,32.75862
2023-11-09,28.30459
2023-11-10,25.0
2023-11-11,16.23563
2023-11-12,18.96551
2023-11-13,32.97413
2023-11-14,32.83045
2023-11-15,33.33333
2023-11-16,33.04597
2023-11-17,26.22126
2023-11-18,18.60632
2023-11-19,21.83908
2023-11-20,37.78735
2023-11-21,32.97413
2023-11-22,34.48275
2023-11-23,34.55459
2023-11-24,28.44827
2023-11-25,18.53448
2023-11-26,19.89942
2023-11-27,36.13505
2023-11-28,37.35632
2023-11-29,33.97988
2023-11-30,34.62643
2023-12-01,30.17241
2023-12-02,21.19252
2023-12-03,24.85632
2023-12-04,33.8362
2023-12-05,34.55459
2023-12-06,34.33908
2023-12-07,29.2385
2023-12-08,26.65229
2023-12-09,19.6839
2023-12-10,18.3908
2023-12-11,31.53735
2023-12-12,32.83045
2023-12-13,29.81321
2023-12-14,31.17816
2023-12-15,25.9339
2023-12-16,19.18103
2023-12-17,20.40229
2023-12-18,31.75287
2023-12-19,31.89655
2023-12-20,29.5977
2023-12-21,28.73563
2023-12-22,23.13218
2023-12-23,15.51724
2023-12-24,13.21839
2023-12-25,20.97701
2023-12-26,29.81321
2023-12-27,30.45977
2023-12-28,27.01149
2023-12-29,21.19252
2023-12-30,17.60057
2023-12-31,15.0862
2024-01-01,21.40804
2024-01-02,35.91954
2024-01-03,33.47701
2024-01-04,33.8362
2024-01-05,29.09482
2024-01-06,19.6839
2024-01-07,25.0
2024-01-08,35.56034
2024-01-09,36.56609
2024-01-10,39.65517
2024-01-11,44.46839
2024-01-12,32.83045
2024-01-13,22.62931
2024-01-14,25.79022
2024-01-15,39.22413
2024-01-16,43.31896
2024-01-17,36.13505
2024-01-18,36.35057
2024-01-19,33.90804
2024-01-20,20.40229
2024-01-21,26.58045
2024-01-22,36.70977
2024-01-23,35.12931
2024-01-24,38.21839
2024-01-25,32.68678
2024-01-26,29.2385
2024-01-27,16.81034
2024-01-28,23.77873
2024-01-29,34.48275
2024-01-30,34.62643
2024-01-31,30.96264
2024-02-01,29.66954
2024-02-02,23.85057
2024-02-03,17.74425
2024-02-04,20.61781
2024-02-05,29.2385
2024-02-06,29.02298
2024-02-07,21.55172
2024-02-08,20.90517
2024-02-09,13.21839
2024-02-10,14.51149
2024-02-11,17.02586
2024-02-12,26.36494
2024-02-13,47.48563
2024-02-14,47.34195
2024-02-15,38.29022
2024-02-16,39.36781
2024-02-17,23.85057
2024-02-18,32.1839
2024-02-19,43.96551
2024-02-20,41.66666
2024-02-21,34.91379
2024-02-22,33.11781
2024-02-23,26.72413
2024-02-24,20.97701
2024-02-25,20.90517
2024-02-26,27.65804
2024-02-27,32.25574
2024-02-28,26.22126
2024-02-29,23.06034
2024-03-01,18.53448
2024-03-02,16.7385
2024-03-03,23.41954
2024-03-04,31.10632
2024-03-05,30.10057
2024-03-06,28.01724
2024-03-07,32.61494
2024-03-08,24.78448
2024-03-09,18.67816
2024-03-10,19.61206
2024-03-11,29.45402
2024-03-12,32.90229
2024-03-13,29.09482
2024-03-14,28.80747
2024-03-15,24.42528
2024-03-16,14.94252
2024-03-17,17.24137
2024-03-18,30.45977
2024-03-19,31.25
2024-03-20,28.59195
