date,저축은행정기예금금리
2023-05-29,4.76326
2023-05-30,8.92755
2023-05-31,6.67427
2023-06-01,6.21791
2023-06-02,5.73302
2023-06-03,4.16428
2023-06-04,3.30861
2023-06-05,6.27495
2023-06-06,6.30347
2023-06-07,8.98459
2023-06-08,6.36052
2023-06-09,5.93268
2023-06-10,3.59383
2023-06-11,2.7952
2023-06-12,6.27495
2023-06-13,6.07529
2023-06-14,5.53337
2023-06-15,5.73302
2023-06-16,5.24814
2023-06-17,2.7952
2023-06-18,3.36565
2023-06-19,6.01825
2023-06-20,6.21791
2023-06-21,5.98973
2023-06-22,5.13405
2023-06-23,5.7045
2023-06-24,3.22304
2023-06-25,3.19452
2023-06-26,6.90245
2023-06-27,5.56189
2023-06-28,6.50313
2023-06-29,6.30347
2023-06-30,5.9612
2023-07-01,3.79349
2023-07-02,3.45122
2023-07-03,8.52823
2023-07-04,7.87221
2023-07-05,7.58699
2023-07-06,6.56018
2023-07-07,6.30347
2023-07-08,4.16428
2023-07-09,4.84883
2023-07-10,7.24472
2023-07-11,6.41756
2023-07-12,6.10382
2023-07-13,5.59041
2023-07-14,5.90416
2023-07-15,3.79349
2023-07-16,3.76497
2023-07-17,5.61893
2023-07-18,6.36052
2023-07-19,6.13234
2023-07-20,5.67598
2023-07-21,5.27666
2023-07-22,2.88077
2023-07-23,3.59383
2023-07-24,6.30347
2023-07-25,6.24643
2023-07-26,5.98973
2023-07-27,7.07358
2023-07-28,6.16086
2023-07-29,3.166
2023-07-30,3.85054
2023-07-31,8.47119
2023-08-01,6.81688
2023-08-02,7.15915
2023-08-03,5.4478
2023-08-04,5.21962
2023-08-05,3.08043
2023-08-06,3.59383
2023-08-07,7.10211
2023-08-08,5.81859
2023-08-09,5.7045
2023-08-10,4.8203
2023-08-11,5.87564
2023-08-12,3.90758
2023-08-13,2.90929
2023-08-14,5.27666
2023-08-15,3.08043
2023-08-16,5.64746
2023-08-17,4.67769
2023-08-18,5.39075
2023-08-19,3.4227
2023-08-20,3.13747
2023-08-21,4.96292
2023-08-22,5.76155
2023-08-23,5.4478
2023-08-24,5.84711
2023-08-25,4.5636
2023-08-26,2.99486
2023-08-27,3.28009
2023-08-28,6.21791
2023-08-29,5.53337
2023-08-30,5.13405
2023-08-31,4.87735
2023-09-01,5.21962
2023-09-02,3.79349
2023-09-03,3.19452
2023-09-04,7.30176
2023-09-05,5.84711
2023-09-06,5.24814
2023-09-07,5.07701
2023-09-08,5.01996
2023-09-09,3.10895
2023-09-10,3.10895
2023-09-11,5.73302
2023-09-12,4.50656
2023-09-13,5.50484
2023-09-14,5.53337
2023-09-15,5.21962
2023-09-16,3.02338
2023-09-17,3.45122
2023-09-18,5.01996
2023-09-19,5.1911
2023-09-20,4.96292
2023-09-21,5.90416
2023-09-22,5.4478
2023-09-23,2.42441
2023-09-24,4.3069
2023-09-25,6.53166
2023-09-26,6.61722
2023-09-27,4.70621
2023-09-28,3.22304
2023-09-29,2.62407
2023-09-30,2.65259
2023-10-01,3.05191
2023-10-02,4.19281
2023-10-03,5.13405
2023-10-04,10.41072
2023-10-05,9.66913
2023-10-06,7.55847
2023-10-07,4.44951
2023-10-08,3.33713
2023-10-09,4.90587
2023-10-10,9.01312
2023-10-11,8.47119
2023-10-12,8.64232
2023-10-13,6.8454
2023-10-14,4.44951
2023-10-15,4.64917
2023-10-16,10.58185
2023-10-17,11.46605
2023-10-18,11.29492
2023-10-19,17.39874
2023-10-20,18.88191
2023-10-21,5.79007
2023-10-22,6.93097
2023-10-23,14.80319
2023-10-24,15.85852
2023-10-25,13.66229
2023-10-26,13.66229
2023-10-27,12.17912
2023-10-28,6.90245
2023-10-29,6.73131
2023-10-30,14.83171
2023-10-31,12.9207
2023-11-01,11.00969
2023-11-02,11.40901
2023-11-03,10.23958
2023-11-04,5.98973
2023-11-05,5.36223
2023-11-06,9.15573
2023-11-07,9.498
2023-11-08,8.92755
2023-11-09,7.90074
2023-11-10,7.07358
2023-11-11,3.62236
2023-11-12,3.85054
2023-11-13,7.18767
2023-11-14,7.92926
2023-11-15,7.7296
2023-11-16,8.12892
2023-11-17,6.47461
2023-11-18,3.96463
2023-11-19,3.39418
2023-11-20,7.10211
2023-11-21,7.2162
2023-11-22,6.98802
2023-11-23,6.67427
2023-11-24,6.07529
2023-11-25,3.13747
2023-11-26,3.47974
2023-11-27,7.30176
2023-11-28,6.75984
2023-11-29,6.64575
2023-11-30,8.15744
2023-12-01,6.30347
2023-12-02,3.47974
2023-12-03,3.70792
2023-12-04,7.4729
2023-12-05,6.75984
2023-12-06,8.04335
2023-12-07,6.64575
2023-12-08,6.07529
2023-12-09,4.02167
2023-12-10,3.45122
2023-12-11,7.64403
2023-12-12,6.56018
2023-12-13,5.21962
2023-12-14,6.16086
2023-12-15,4.73474
2023-12-16,2.62407
2023-12-17,3.82201
2023-12-18,6.16086
2023-12-19,6.13234
2023-12-20,5.93268
2023-12-21,5.36223
2023-12-22,5.24814
2023-12-23,3.65088
2023-12-24,2.68111
2023-12-25,3.50827
2023-12-26,6.56018
2023-12-27,6.50313
2023-12-28,6.5887
2023-12-29,6.01825
2023-12-30,3.30861
2023-12-31,3.33713
2024-01-01,4.50656
2024-01-02,7.95778
2024-01-03,7.52994
2024-01-04,7.07358
2024-01-05,6.8454
2024-01-06,3.47974
2024-01-07,3.82201
2024-01-08,5.84711
2024-01-09,7.13063
2024-01-10,6.01825
2024-01-11,6.61722
2024-01-12,5.59041
2024-01-13,4.10724
2024-01-14,3.33713
2024-01-15,6.5887
2024-01-16,4.70621
2024-01-17,5.56189
2024-01-18,5.59041
2024-01-19,5.4478
2024-01-20,3.59383
2024-01-21,3.05191
2024-01-22,5.61893
2024-01-23,5.79007
2024-01-24,5.13405
2024-01-25,6.13234
2024-01-26,5.41928
2024-01-27,3.25156
2024-01-28,3.45122
2024-01-29,6.16086
2024-01-30,5.7045
2024-01-31,6.27495
2024-02-01,5.81859
2024-02-02,4.62065
2024-02-03,2.76668
2024-02-04,3.08043
2024-02-05,4.79178
2024-02-06,4.70621
2024-02-07,4.39247
2024-02-08,3.82201
2024-02-09,2.19623
2024-02-10,2.16771
2024-02-11,2.16771
2024-02-12,3.36565
2024-02-13,5.30519
2024-02-14,4.84883
2024-02-15,4.50656
2024-02-16,4.05019
2024-02-17,3.33713
2024-02-18,2.70964
2024-02-19,5.53337
2024-02-20,4.19281
2024-02-21,4.05019
2024-02-22,5.4478
2024-02-23,4.05019
2024-02-24,1.96805
2024-02-25,2.65259
2024-02-26,5.56189
2024-02-27,4.53508
2024-02-28,4.8203
2024-02-29,3.45122
2024-03-01,2.31032
2024-03-02,2.25328
2024-03-03,2.65259
2024-03-04,4.22133
2024-03-05,3.96463
2024-03-06,4.05019
2024-03-07,3.30861
2024-03-08,3.53679
2024-03-09,2.25328
2024-03-10,1.82544
2024-03-11,3.9361
2024-03-12,3.76497
2024-03-13,3.53679
2024-03-14,3.76497
2024-03-15,4.07872
2024-03-16,2.16771
2024-03-17,2.22475
2024-03-18,3.73645
2024-03-19,3.22304
2024-03-20,4.16428
