date,건강종합보험
2023-05-31,43.65853
2023-06-01,32.68292
2023-06-02,17.07317
2023-06-03,4.63414
2023-06-04,3.90243
2023-06-05,14.87804
2023-06-06,5.12195
2023-06-07,12.92682
2023-06-08,17.07317
2023-06-09,16.58536
2023-06-10,11.21951
2023-06-11,5.12195
2023-06-12,15.60975
2023-06-13,10.7317
2023-06-14,12.43902
2023-06-15,12.68292
2023-06-16,8.04878
2023-06-17,5.60975
2023-06-18,4.87804
2023-06-19,15.12195
2023-06-20,12.92682
2023-06-21,16.58536
2023-06-22,13.65853
2023-06-23,9.75609
2023-06-24,5.36585
2023-06-25,6.82926
2023-06-26,19.26829
2023-06-27,13.41463
2023-06-28,15.60975
2023-06-29,12.19512
2023-06-30,13.17073
2023-07-01,5.60975
2023-07-02,4.87804
2023-07-03,12.19512
2023-07-04,12.19512
2023-07-05,14.14634
2023-07-06,15.36585
2023-07-07,9.26829
2023-07-08,5.60975
2023-07-09,5.36585
2023-07-10,10.4878
2023-07-11,12.19512
2023-07-12,11.70731
2023-07-13,14.39024
2023-07-14,9.51219
2023-07-15,7.07317
2023-07-16,5.85365
2023-07-17,13.90243
2023-07-18,10.4878
2023-07-19,14.87804
2023-07-20,12.43902
2023-07-21,9.26829
2023-07-22,4.87804
2023-07-23,7.31707
2023-07-24,13.41463
2023-07-25,12.68292
2023-07-26,11.46341
2023-07-27,12.68292
2023-07-28,9.02439
2023-07-29,6.09756
2023-07-30,5.12195
2023-07-31,20.0
2023-08-01,12.19512
2023-08-02,19.75609
2023-08-03,16.34146
2023-08-04,10.4878
2023-08-05,7.80487
2023-08-06,3.90243
2023-08-07,14.39024
2023-08-08,11.70731
2023-08-09,12.43902
2023-08-10,11.46341
2023-08-11,12.92682
2023-08-12,5.12195
2023-08-13,5.12195
2023-08-14,12.68292
2023-08-15,10.7317
2023-08-16,13.41463
2023-08-17,18.53658
2023-08-18,16.58536
2023-08-19,9.75609
2023-08-20,8.78048
2023-08-21,18.04878
2023-08-22,15.85365
2023-08-23,20.4878
2023-08-24,19.75609
2023-08-25,11.70731
2023-08-26,6.58536
2023-08-27,6.34146
2023-08-28,14.87804
2023-08-29,18.29268
2023-08-30,16.58536
2023-08-31,12.43902
2023-09-01,9.75609
2023-09-02,8.04878
2023-09-03,11.95121
2023-09-04,15.36585
2023-09-05,16.09756
2023-09-06,16.58536
2023-09-07,15.85365
2023-09-08,17.80487
2023-09-09,7.07317
2023-09-10,8.78048
2023-09-11,14.14634
2023-09-12,15.36585
2023-09-13,26.34146
2023-09-14,27.31707
2023-09-15,19.51219
2023-09-16,11.21951
2023-09-17,11.95121
2023-09-18,17.56097
2023-09-19,22.43902
2023-09-20,34.14634
2023-09-21,45.85365
2023-09-22,47.31707
2023-09-23,30.9756
2023-09-24,35.36585
2023-09-25,47.56097
2023-09-26,46.34146
2023-09-27,52.19512
2023-09-28,76.58536
2023-09-29,64.39024
2023-09-30,73.65853
2023-10-01,77.31707
2023-10-02,100.0
2023-10-03,87.07317
2023-10-04,96.09756
2023-10-05,63.17073
2023-10-06,49.51219
2023-10-07,38.53658
2023-10-08,33.17073
2023-10-09,35.36585
2023-10-10,52.19512
2023-10-11,45.60975
2023-10-12,46.34146
2023-10-13,47.80487
2023-10-14,32.68292
2023-10-15,36.82926
2023-10-16,41.21951
2023-10-17,42.19512
2023-10-18,41.46341
2023-10-19,49.26829
2023-10-20,42.43902
2023-10-21,37.56097
2023-10-22,36.58536
2023-10-23,31.46341
2023-10-24,36.34146
2023-10-25,29.51219
2023-10-26,29.75609
2023-10-27,28.29268
2023-10-28,21.70731
2023-10-29,22.92682
2023-10-30,31.21951
2023-10-31,25.12195
2023-11-01,21.21951
2023-11-02,19.75609
2023-11-03,14.63414
2023-11-04,12.19512
2023-11-05,11.46341
2023-11-06,11.95121
2023-11-07,17.07317
2023-11-08,21.21951
2023-11-09,15.36585
2023-11-10,16.58536
2023-11-11,10.9756
2023-11-12,13.65853
2023-11-13,18.78048
2023-11-14,17.07317
2023-11-15,17.31707
2023-11-16,19.75609
2023-11-17,25.12195
2023-11-18,14.63414
2023-11-19,17.07317
2023-11-20,22.92682
2023-11-21,20.4878
2023-11-22,22.19512
2023-11-23,18.78048
2023-11-24,11.46341
2023-11-25,6.82926
2023-11-26,9.26829
2023-11-27,14.39024
2023-11-28,19.26829
2023-11-29,14.14634
2023-11-30,14.63414
2023-12-01,10.9756
2023-12-02,10.0
2023-12-03,7.07317
2023-12-04,11.95121
2023-12-05,17.56097
2023-12-06,16.09756
2023-12-07,12.68292
2023-12-08,13.17073
2023-12-09,7.56097
2023-12-10,10.2439
2023-12-11,19.02439
2023-12-12,20.0
2023-12-13,12.43902
2023-12-14,19.51219
2023-12-15,14.39024
2023-12-16,8.04878
2023-12-17,9.75609
2023-12-18,22.68292
2023-12-19,15.85365
2023-12-20,14.87804
2023-12-21,16.09756
2023-12-22,15.36585
2023-12-23,11.46341
2023-12-24,8.29268
2023-12-25,9.02439
2023-12-26,18.04878
2023-12-27,13.90243
2023-12-28,15.85365
2023-12-29,12.43902
2023-12-30,9.51219
2023-12-31,7.56097
2024-01-01,7.31707
2024-01-02,15.60975
2024-01-03,15.85365
2024-01-04,19.02439
2024-01-05,18.53658
2024-01-06,13.90243
2024-01-07,10.7317
2024-01-08,16.09756
2024-01-09,20.9756
2024-01-10,19.51219
2024-01-11,18.53658
2024-01-12,14.87804
2024-01-13,8.78048
2024-01-14,14.87804
2024-01-15,17.07317
2024-01-16,17.80487
2024-01-17,22.19512
2024-01-18,15.60975
2024-01-19,57.31707
2024-01-20,39.75609
2024-01-21,37.31707
2024-01-22,69.26829
2024-01-23,61.46341
2024-01-24,63.17073
2024-01-25,59.26829
2024-01-26,56.58536
2024-01-27,33.17073
2024-01-28,35.36585
2024-01-29,63.65853
2024-01-30,46.82926
2024-01-31,47.80487
2024-02-01,53.41463
2024-02-02,51.95121
2024-02-03,37.31707
2024-02-04,42.68292
2024-02-05,54.39024
2024-02-06,76.09756
2024-02-07,80.9756
2024-02-08,66.58536
2024-02-09,33.90243
2024-02-10,35.12195
2024-02-11,44.63414
2024-02-12,48.53658
2024-02-13,82.68292
2024-02-14,80.7317
2024-02-15,81.46341
2024-02-16,73.41463
2024-02-17,33.65853
2024-02-18,48.04878
2024-02-19,67.80487
2024-02-20,72.92682
2024-02-21,78.29268
2024-02-22,56.82926
2024-02-23,64.63414
2024-02-24,42.92682
2024-02-25,42.43902
2024-02-26,51.70731
2024-02-27,65.36585
2024-02-28,76.82926
2024-02-29,64.14634
2024-03-01,40.9756
2024-03-02,64.63414
2024-03-03,51.70731
2024-03-04,79.26829
2024-03-05,70.4878
2024-03-06,82.92682
2024-03-07,76.34146
2024-03-08,69.26829
2024-03-09,36.09756
2024-03-10,46.82926
2024-03-11,59.02439
2024-03-12,60.7317
2024-03-13,76.09756
2024-03-14,73.90243
2024-03-15,71.70731
2024-03-16,20.9756
2024-03-17,35.12195
2024-03-18,50.0
2024-03-19,61.46341
2024-03-20,68.78048
