date,국제원유가격
2023-05-30,0.76979
2023-05-31,0.96173
2023-06-01,1.01022
2023-06-02,0.97587
2023-06-03,0.49702
2023-06-04,0.23033
2023-06-05,0.77989
2023-06-06,0.68493
2023-06-07,0.88899
2023-06-08,0.8506
2023-06-09,0.70917
2023-06-10,0.42025
2023-06-11,0.27276
2023-06-12,0.73342
2023-06-13,1.0082
2023-06-14,0.87283
2023-06-15,0.88899
2023-06-16,0.89303
2023-06-17,0.396
2023-06-18,0.21618
2023-06-19,0.70715
2023-06-20,0.7314
2023-06-21,0.7617
2023-06-22,0.72736
2023-06-23,0.76979
2023-06-24,0.36974
2023-06-25,0.15961
2023-06-26,0.62835
2023-06-27,0.74554
2023-06-28,0.74958
2023-06-29,0.71927
2023-06-30,0.7516
2023-07-01,0.30104
2023-07-02,0.198
2023-07-03,0.52531
2023-07-04,0.62835
2023-07-05,0.61825
2023-07-06,0.67482
2023-07-07,0.55158
2023-07-08,0.35559
2023-07-09,0.18184
2023-07-10,0.49702
2023-07-11,0.63239
2023-07-12,0.74352
2023-07-13,0.66068
2023-07-14,0.72736
2023-07-15,0.35963
2023-07-16,0.20002
2023-07-17,0.5435
2023-07-18,0.63644
2023-07-19,0.64654
2023-07-20,0.63644
2023-07-21,0.57178
2023-07-22,0.32327
2023-07-23,0.15355
2023-07-24,0.52329
2023-07-25,0.75564
2023-07-26,0.70513
2023-07-27,0.67482
2023-07-28,0.64856
2023-07-29,0.35761
2023-07-30,0.19598
2023-07-31,0.59401
2023-08-01,0.73342
2023-08-02,0.76372
2023-08-03,0.80615
2023-08-04,0.77989
2023-08-05,0.47884
2023-08-06,0.22224
2023-08-07,0.70715
2023-08-08,0.85464
2023-08-09,0.81221
2023-08-10,0.86475
2023-08-11,0.78595
2023-08-12,0.46268
2023-08-13,0.25457
2023-08-14,0.66876
2023-08-15,0.65058
2023-08-16,0.88091
2023-08-17,0.9294
2023-08-18,0.75766
2023-08-19,0.42227
2023-08-20,0.19396
2023-08-21,0.55966
2023-08-22,0.69301
2023-08-23,0.66876
2023-08-24,0.70109
2023-08-25,0.64048
2023-08-26,0.34145
2023-08-27,0.13739
2023-08-28,0.61219
2023-08-29,0.76979
2023-08-30,0.80211
2023-08-31,0.74352
2023-09-01,0.70715
2023-09-02,0.41015
2023-09-03,0.17577
2023-09-04,0.6627
2023-09-05,0.76372
2023-09-06,0.88091
2023-09-07,0.93748
2023-09-08,0.78797
2023-09-09,0.38186
2023-09-10,0.18184
2023-09-11,0.58592
2023-09-12,0.83444
2023-09-13,0.87283
2023-09-14,0.83646
2023-09-15,0.83444
2023-09-16,0.42429
2023-09-17,0.20608
2023-09-18,0.72938
2023-09-19,0.90516
2023-09-20,0.96375
2023-09-21,0.88697
2023-09-22,0.86879
2023-09-23,0.42429
2023-09-24,0.17375
2023-09-25,0.71119
2023-09-26,0.83242
2023-09-27,0.77989
2023-09-28,0.6728
2023-09-29,0.62229
2023-09-30,0.47278
2023-10-01,0.28084
2023-10-02,0.4546
2023-10-03,0.78797
2023-10-04,0.82232
2023-10-05,1.04861
2023-10-06,0.84858
2023-10-07,0.4849
2023-10-08,0.28488
2023-10-09,0.89303
2023-10-10,1.20418
2023-10-11,1.09104
2023-10-12,1.09508
2023-10-13,0.96779
2023-10-14,0.57784
2023-10-15,0.39398
2023-10-16,1.11932
2023-10-17,1.11528
2023-10-18,1.19004
2023-10-19,1.31329
2023-10-20,1.14761
2023-10-21,0.58795
2023-10-22,0.34145
2023-10-23,0.89303
2023-10-24,1.05265
2023-10-25,1.08902
2023-10-26,1.12336
2023-10-27,1.01628
2023-10-28,0.62229
2023-10-29,0.31923
2023-10-30,0.95971
2023-10-31,1.31733
2023-11-01,1.19206
2023-11-02,1.21024
2023-11-03,1.04659
2023-11-04,0.56572
2023-11-05,0.28892
2023-11-06,0.9294
2023-11-07,1.07891
2023-11-08,1.16377
2023-11-09,1.04861
2023-11-10,0.91324
2023-11-11,0.48894
2023-11-12,0.24245
2023-11-13,0.59199
2023-11-14,0.76776
2023-11-15,0.74756
2023-11-16,0.83444
2023-11-17,1.10114
2023-11-18,0.51319
2023-11-19,0.26871
2023-11-20,0.73746
2023-11-21,0.88899
2023-11-22,0.83444
2023-11-23,0.78797
2023-11-24,0.70715
2023-11-25,0.40004
2023-11-26,0.23841
2023-11-27,0.54956
2023-11-28,0.80211
2023-11-29,0.71321
2023-11-30,0.72534
2023-12-01,0.68897
2023-12-02,0.44247
2023-12-03,0.21012
2023-12-04,0.60209
2023-12-05,0.70109
2023-12-06,0.67887
2023-12-07,0.94556
2023-12-08,0.77787
2023-12-09,0.40408
2023-12-10,0.18386
2023-12-11,0.52935
2023-12-12,0.63037
2023-12-13,0.81221
2023-12-14,0.81424
2023-12-15,0.76372
2023-12-16,0.38994
2023-12-17,0.17779
2023-12-18,0.51723
2023-12-19,0.71321
2023-12-20,0.70311
2023-12-21,0.70715
2023-12-22,0.59805
2023-12-23,0.36368
2023-12-24,0.13941
2023-12-25,0.23437
2023-12-26,0.51117
2023-12-27,0.4748
2023-12-28,0.51723
2023-12-29,0.49298
2023-12-30,0.27478
2023-12-31,0.14143
2024-01-01,0.15153
2024-01-02,0.49096
2024-01-03,0.64856
2024-01-04,0.80211
2024-01-05,0.70109
2024-01-06,0.44045
2024-01-07,0.15961
2024-01-08,0.5839
2024-01-09,0.83444
2024-01-10,0.75564
2024-01-11,0.69907
2024-01-12,0.74958
2024-01-13,0.41621
2024-01-14,0.23639
2024-01-15,0.55966
2024-01-16,0.72736
2024-01-17,0.65664
2024-01-18,0.67887
2024-01-19,0.62633
2024-01-20,0.3758
2024-01-21,0.13941
2024-01-22,0.48894
2024-01-23,0.60007
2024-01-24,0.55158
2024-01-25,0.54147
2024-01-26,0.63239
2024-01-27,0.36974
2024-01-28,0.18184
2024-01-29,0.51925
2024-01-30,0.71321
2024-01-31,0.70917
2024-02-01,0.63846
2024-02-02,0.64856
2024-02-03,0.36165
2024-02-04,0.16971
2024-02-05,0.47278
2024-02-06,0.60815
2024-02-07,0.5435
2024-02-08,0.52733
2024-02-09,0.43641
2024-02-10,0.29094
2024-02-11,0.16163
2024-02-12,0.34751
2024-02-13,0.59603
2024-02-14,0.63644
2024-02-15,0.56572
2024-02-16,0.48894
2024-02-17,0.32731
2024-02-18,0.15557
2024-02-19,0.40206
2024-02-20,0.52733
2024-02-21,0.53743
2024-02-22,0.49702
2024-02-23,0.50107
2024-02-24,0.29498
2024-02-25,0.15961
2024-02-26,0.3758
2024-02-27,0.51521
2024-02-28,0.48692
2024-02-29,0.54147
2024-03-01,0.37782
2024-03-02,0.29296
2024-03-03,0.1192
2024-03-04,0.39196
2024-03-05,0.49298
2024-03-06,0.46874
2024-03-07,0.4061
2024-03-08,0.37984
2024-03-09,0.23235
2024-03-10,0.15355
2024-03-11,0.29902
2024-03-12,0.39196
2024-03-13,0.43035
2024-03-14,0.43237
2024-03-15,0.43439
2024-03-16,0.24447
2024-03-17,0.17173
2024-03-18,0.29498
2024-03-19,0.4849
2024-03-20,0.45662
