date,미국주가
2023-05-31,20.88607
2023-06-01,19.62025
2023-06-02,17.26121
2023-06-03,11.04718
2023-06-04,2.61795
2023-06-05,8.17031
2023-06-06,15.13233
2023-06-07,18.18181
2023-06-08,20.62715
2023-06-09,17.4626
2023-06-10,10.27042
2023-06-11,2.64672
2023-06-12,9.52243
2023-06-13,19.59148
2023-06-14,20.25316
2023-06-15,20.88607
2023-06-16,17.63521
2023-06-17,10.78826
2023-06-18,2.8481
2023-06-19,7.73878
2023-06-20,16.34062
2023-06-21,20.25316
2023-06-22,22.15189
2023-06-23,18.67088
2023-06-24,9.11967
2023-06-25,2.96317
2023-06-26,9.83889
2023-06-27,21.20253
2023-06-28,20.8573
2023-06-29,20.91484
2023-06-30,18.21058
2023-07-01,9.40736
2023-07-02,3.04948
2023-07-03,9.9252
2023-07-04,16.65707
2023-07-05,13.98158
2023-07-06,20.62715
2023-07-07,18.84349
2023-07-08,9.89643
2023-07-09,2.30149
2023-07-10,9.69505
2023-07-11,19.90794
2023-07-12,19.90794
2023-07-13,19.24626
2023-07-14,18.32566
2023-07-15,10.78826
2023-07-16,2.81933
2023-07-17,9.89643
2023-07-18,21.08745
2023-07-19,20.45454
2023-07-20,20.65592
2023-07-21,21.97928
2023-07-22,11.19102
2023-07-23,2.90563
2023-07-24,8.74568
2023-07-25,18.32566
2023-07-26,19.24626
2023-07-27,19.10241
2023-07-28,18.03797
2023-07-29,9.66628
2023-07-30,1.89873
2023-07-31,7.85385
2023-08-01,16.65707
2023-08-02,21.95051
2023-08-03,22.55466
2023-08-04,18.09551
2023-08-05,10.3855
2023-08-06,2.27272
2023-08-07,9.86766
2023-08-08,18.29689
2023-08-09,18.06674
2023-08-10,21.17376
2023-08-11,17.31875
2023-08-12,9.69505
2023-08-13,2.18642
2023-08-14,7.71001
2023-08-15,14.01035
2023-08-16,19.79286
2023-08-17,20.22439
2023-08-18,19.79286
2023-08-19,10.09781
2023-08-20,3.13578
2023-08-21,8.97583
2023-08-22,17.60644
2023-08-23,17.0886
2023-08-24,19.59148
2023-08-25,20.65592
2023-08-26,12.14039
2023-08-27,2.58918
2023-08-28,8.19907
2023-08-29,18.61334
2023-08-30,19.41887
2023-08-31,17.86536
2023-09-01,16.02416
2023-09-02,8.88952
2023-09-03,2.76179
2023-09-04,7.79631
2023-09-05,14.03912
2023-09-06,16.59953
2023-09-07,18.12428
2023-09-08,16.65707
2023-09-09,9.37859
2023-09-10,1.9275
2023-09-11,8.25661
2023-09-12,15.73647
2023-09-13,16.80092
2023-09-14,15.53509
2023-09-15,15.33371
2023-09-16,10.96087
2023-09-17,2.07134
2023-09-18,8.60184
2023-09-19,15.18987
2023-09-20,17.40506
2023-09-21,20.56962
2023-09-22,18.58457
2023-09-23,9.66628
2023-09-24,2.35903
2023-09-25,8.48676
2023-09-26,17.66398
2023-09-27,14.72957
2023-09-28,9.81012
2023-09-29,10.55811
2023-09-30,8.77445
2023-10-01,3.76869
2023-10-02,6.35788
2023-10-03,12.48561
2023-10-04,21.49021
2023-10-05,19.30379
2023-10-06,16.48446
2023-10-07,11.21979
2023-10-08,2.9344
2023-10-09,10.90333
2023-10-10,19.36133
2023-10-11,17.89413
2023-10-12,18.61334
2023-10-13,18.23935
2023-10-14,10.12658
2023-10-15,3.02071
2023-10-16,9.66628
2023-10-17,19.59148
2023-10-18,16.68584
2023-10-19,19.9367
2023-10-20,19.10241
2023-10-21,11.8527
2023-10-22,3.59608
2023-10-23,10.84579
2023-10-24,21.20253
2023-10-25,19.18872
2023-10-26,24.85615
2023-10-27,22.03682
2023-10-28,11.70886
2023-10-29,2.79056
2023-10-30,9.5512
2023-10-31,17.89413
2023-11-01,20.02301
2023-11-02,19.8504
2023-11-03,20.3107
2023-11-04,12.28423
2023-11-05,2.33026
2023-11-06,12.28423
2023-11-07,19.73532
2023-11-08,19.53394
2023-11-09,16.97353
2023-11-10,16.25431
2023-11-11,11.65132
2023-11-12,2.44533
2023-11-13,6.78941
2023-11-14,16.65707
2023-11-15,20.94361
2023-11-16,18.98734
2023-11-17,16.45569
2023-11-18,9.26352
2023-11-19,2.8481
2023-11-20,6.6168
2023-11-21,16.68584
2023-11-22,16.19677
2023-11-23,15.42002
2023-11-24,12.05408
2023-11-25,7.01956
2023-11-26,2.12888
2023-11-27,6.1565
2023-11-28,12.97468
2023-11-29,14.12543
2023-11-30,15.70771
2023-12-01,14.78711
2023-12-02,10.09781
2023-12-03,1.69735
2023-12-04,6.58803
2023-12-05,16.11047
2023-12-06,14.75834
2023-12-07,16.22554
2023-12-08,16.42692
2023-12-09,11.01841
2023-12-10,2.33026
2023-12-11,6.81818
2023-12-12,18.12428
2023-12-13,18.0092
2023-12-14,20.19562
2023-12-15,18.21058
2023-12-16,10.18411
2023-12-17,2.73302
2023-12-18,7.10586
2023-12-19,17.92289
2023-12-20,18.21058
2023-12-21,22.81357
2023-12-22,16.91599
2023-12-23,9.49367
2023-12-24,2.44533
2023-12-25,2.87686
2023-12-26,7.99769
2023-12-27,15.53509
2023-12-28,15.24741
2023-12-29,11.65132
2023-12-30,6.1565
2023-12-31,1.49597
2024-01-01,2.53164
2024-01-02,9.29228
2024-01-03,20.22439
2024-01-04,20.05178
2024-01-05,17.52013
2024-01-06,9.66628
2024-01-07,2.4741
2024-01-08,6.04142
2024-01-09,16.74338
2024-01-10,14.95972
2024-01-11,14.61449
2024-01-12,14.90218
2024-01-13,9.66628
2024-01-14,2.41657
2024-01-15,6.07019
2024-01-16,11.21979
2024-01-17,15.33371
2024-01-18,15.6214
2024-01-19,15.70771
2024-01-20,11.47871
2024-01-21,3.04948
2024-01-22,7.76754
2024-01-23,16.91599
2024-01-24,15.82278
2024-01-25,15.6214
2024-01-26,15.13233
2024-01-27,9.75258
2024-01-28,2.99194
2024-01-29,6.58803
2024-01-30,15.42002
2024-01-31,15.27617
2024-02-01,15.47756
2024-02-02,15.39125
2024-02-03,10.75949
2024-02-04,2.30149
2024-02-05,5.98388
2024-02-06,13.08975
2024-02-07,14.55696
2024-02-08,12.313
2024-02-09,8.91829
2024-02-10,6.47295
2024-02-11,2.21518
2024-02-12,5.29344
2024-02-13,14.95972
2024-02-14,18.90103
2024-02-15,15.50632
2024-02-16,13.86651
2024-02-17,9.23475
2024-02-18,3.07825
2024-02-19,6.78941
2024-02-20,13.40621
2024-02-21,17.0023
2024-02-22,15.13233
2024-02-23,15.47756
2024-02-24,8.05523
2024-02-25,2.24395
2024-02-26,6.64556
2024-02-27,13.57882
2024-02-28,15.42002
2024-02-29,13.72266
2024-03-01,10.96087
2024-03-02,7.94016
2024-03-03,2.33026
2024-03-04,6.50172
2024-03-05,16.94476
2024-03-06,18.55581
2024-03-07,15.36248
2024-03-08,14.81588
2024-03-09,10.81703
2024-03-10,2.9344
2024-03-11,8.40046
2024-03-12,16.19677
2024-03-13,15.85155
2024-03-14,14.2405
2024-03-15,14.55696
2024-03-16,8.80322
2024-03-17,2.18642
2024-03-18,7.65247
2024-03-19,13.80897
2024-03-20,15.18987
