date,은평구아파트
2023-05-30,11.70323
2023-05-31,9.45663
2023-06-01,9.50888
2023-06-02,8.35945
2023-06-03,9.1954
2023-06-04,10.50156
2023-06-05,10.71055
2023-06-06,11.70323
2023-06-07,10.39707
2023-06-08,9.82236
2023-06-09,9.50888
2023-06-10,9.14315
2023-06-11,11.33751
2023-06-12,9.71786
2023-06-13,8.82967
2023-06-14,10.97178
2023-06-15,7.52351
2023-06-16,8.35945
2023-06-17,8.93416
2023-06-18,10.39707
2023-06-19,8.62068
2023-06-20,9.40438
2023-06-21,11.75548
2023-06-22,12.74817
2023-06-23,9.14315
2023-06-24,8.98641
2023-06-25,9.82236
2023-06-26,10.71055
2023-06-27,10.39707
2023-06-28,9.50888
2023-06-29,7.628
2023-06-30,8.04597
2023-07-01,9.82236
2023-07-02,10.03134
2023-07-03,10.91954
2023-07-04,8.77742
2023-07-05,7.628
2023-07-06,9.77011
2023-07-07,9.29989
2023-07-08,10.29258
2023-07-09,9.9791
2023-07-10,8.51619
2023-07-11,8.4117
2023-07-12,8.25496
2023-07-13,7.83699
2023-07-14,9.77011
2023-07-15,10.29258
2023-07-16,9.1954
2023-07-17,10.34482
2023-07-18,8.4117
2023-07-19,7.73249
2023-07-20,11.85997
2023-07-21,8.04597
2023-07-22,11.75548
2023-07-23,9.92685
2023-07-24,11.54649
2023-07-25,10.97178
2023-07-26,8.67293
2023-07-27,8.46394
2023-07-28,6.37408
2023-07-29,7.83699
2023-07-30,9.56112
2023-07-31,8.98641
2023-08-01,8.93416
2023-08-02,7.78474
2023-08-03,8.09822
2023-08-04,7.00104
2023-08-05,8.51619
2023-08-06,11.18077
2023-08-07,7.52351
2023-08-08,8.62068
2023-08-09,9.14315
2023-08-10,6.94879
2023-08-11,6.94879
2023-08-12,7.628
2023-08-13,9.40438
2023-08-14,9.82236
2023-08-15,10.55381
2023-08-16,10.39707
2023-08-17,9.77011
2023-08-18,9.92685
2023-08-19,10.08359
2023-08-20,9.9791
2023-08-21,11.49425
2023-08-22,8.72518
2023-08-23,11.02403
2023-08-24,12.74817
2023-08-25,8.88192
2023-08-26,10.08359
2023-08-27,13.37513
2023-08-28,10.18808
2023-08-29,8.88192
2023-08-30,8.46394
2023-08-31,10.18808
2023-09-01,7.99373
2023-09-02,9.03866
2023-09-03,10.7628
2023-09-04,11.59874
2023-09-05,10.97178
2023-09-06,7.78474
2023-09-07,9.0909
2023-09-08,7.36677
2023-09-09,8.35945
2023-09-10,11.96447
2023-09-11,10.44932
2023-09-12,10.13584
2023-09-13,9.03866
2023-09-14,8.09822
2023-09-15,7.73249
2023-09-16,8.82967
2023-09-17,9.92685
2023-09-18,9.56112
2023-09-19,8.77742
2023-09-20,8.30721
2023-09-21,7.52351
2023-09-22,6.16509
2023-09-23,7.88923
2023-09-24,9.8746
2023-09-25,7.41901
2023-09-26,7.36677
2023-09-27,6.0606
2023-09-28,7.57575
2023-09-29,8.20271
2023-09-30,10.03134
2023-10-01,7.628
2023-10-02,8.67293
2023-10-03,10.03134
2023-10-04,8.88192
2023-10-05,7.628
2023-10-06,15.09926
2023-10-07,9.61337
2023-10-08,9.24764
2023-10-09,11.80773
2023-10-10,10.18808
2023-10-11,8.4117
2023-10-12,10.18808
2023-10-13,9.9791
2023-10-14,9.9791
2023-10-15,9.40438
2023-10-16,11.23301
2023-10-17,7.21003
2023-10-18,8.62068
2023-10-19,18.75653
2023-10-20,11.59874
2023-10-21,9.45663
2023-10-22,12.90491
2023-10-23,8.82967
2023-10-24,8.72518
2023-10-25,8.62068
2023-10-26,8.67293
2023-10-27,7.00104
2023-10-28,7.68025
2023-10-29,12.43469
2023-10-30,9.50888
2023-10-31,8.62068
2023-11-01,8.30721
2023-11-02,7.78474
2023-11-03,8.30721
2023-11-04,7.41901
2023-11-05,9.9791
2023-11-06,9.56112
2023-11-07,6.89655
2023-11-08,8.4117
2023-11-09,6.8443
2023-11-10,7.31452
2023-11-11,6.26959
2023-11-12,8.46394
2023-11-13,8.04597
2023-11-14,8.09822
2023-11-15,7.31452
2023-11-16,7.88923
2023-11-17,6.73981
2023-11-18,7.99373
2023-11-19,8.98641
2023-11-20,8.15047
2023-11-21,8.04597
2023-11-22,8.35945
2023-11-23,7.26227
2023-11-24,7.41901
2023-11-25,7.88923
2023-11-26,7.05329
2023-11-27,9.82236
2023-11-28,9.77011
2023-11-29,8.20271
2023-11-30,7.00104
2023-12-01,6.47857
2023-12-02,7.73249
2023-12-03,8.72518
2023-12-04,7.36677
2023-12-05,10.08359
2023-12-06,9.50888
2023-12-07,9.29989
2023-12-08,9.03866
2023-12-09,8.04597
2023-12-10,10.91954
2023-12-11,10.91954
2023-12-12,9.35214
2023-12-13,8.35945
2023-12-14,10.44932
2023-12-15,7.83699
2023-12-16,7.94148
2023-12-17,10.60606
2023-12-18,11.91222
2023-12-19,9.56112
2023-12-20,8.88192
2023-12-21,9.40438
2023-12-22,7.52351
2023-12-23,8.98641
2023-12-24,8.82967
2023-12-25,12.33019
2023-12-26,11.18077
2023-12-27,9.77011
2023-12-28,9.66562
2023-12-29,7.628
2023-12-30,8.88192
2023-12-31,9.35214
2024-01-01,10.81504
2024-01-02,10.29258
2024-01-03,11.80773
2024-01-04,11.54649
2024-01-05,11.12852
2024-01-06,12.2257
2024-01-07,13.47962
2024-01-08,9.50888
2024-01-09,10.13584
2024-01-10,10.71055
2024-01-11,10.34482
2024-01-12,10.13584
2024-01-13,11.80773
2024-01-14,11.54649
2024-01-15,9.24764
2024-01-16,9.77011
2024-01-17,10.81504
2024-01-18,10.39707
2024-01-19,8.82967
2024-01-20,10.24033
2024-01-21,11.49425
2024-01-22,10.03134
2024-01-23,9.77011
2024-01-24,28.68338
2024-01-25,11.28526
2024-01-26,10.50156
2024-01-27,10.91954
2024-01-28,12.85266
2024-01-29,10.60606
2024-01-30,11.02403
2024-01-31,10.13584
2024-02-01,10.34482
2024-02-02,9.0909
2024-02-03,10.29258
2024-02-04,10.18808
2024-02-05,10.55381
2024-02-06,10.55381
2024-02-07,8.35945
2024-02-08,7.52351
2024-02-09,9.14315
2024-02-10,9.92685
2024-02-11,10.13584
2024-02-12,11.54649
2024-02-13,9.8746
2024-02-14,9.50888
2024-02-15,8.67293
2024-02-16,9.03866
2024-02-17,9.61337
2024-02-18,11.54649
2024-02-19,10.86729
2024-02-20,10.55381
2024-02-21,12.33019
2024-02-22,9.9791
2024-02-23,9.66562
2024-02-24,8.46394
2024-02-25,10.39707
2024-02-26,13.37513
2024-02-27,9.61337
2024-02-28,10.18808
2024-02-29,11.18077
2024-03-01,10.08359
2024-03-02,8.77742
2024-03-03,12.17345
2024-03-04,11.02403
2024-03-05,11.12852
2024-03-06,8.51619
2024-03-07,9.9791
2024-03-08,10.08359
2024-03-09,8.88192
2024-03-10,11.54649
2024-03-11,10.71055
2024-03-12,10.24033
2024-03-13,9.0909
2024-03-14,11.02403
2024-03-15,10.39707
2024-03-16,11.18077
2024-03-17,10.55381
2024-03-18,11.02403
2024-03-19,10.29258
2024-03-20,12.12121
