date,2차전지대장주
2023-05-30,16.94231
2023-05-31,14.76401
2023-06-01,15.3691
2023-06-02,15.20774
2023-06-03,9.64098
2023-06-04,9.11657
2023-06-05,14.11859
2023-06-06,11.94029
2023-06-07,19.72569
2023-06-08,17.78943
2023-06-09,20.16942
2023-06-10,11.13352
2023-06-11,11.61758
2023-06-12,18.39451
2023-06-13,25.21177
2023-06-14,28.47922
2023-06-15,17.99112
2023-06-16,15.81282
2023-06-17,11.25453
2023-06-18,11.33521
2023-06-19,16.82129
2023-06-20,17.78943
2023-06-21,14.92537
2023-06-22,14.643
2023-06-23,10.97216
2023-06-24,7.50302
2023-06-25,7.34167
2023-06-26,12.02097
2023-06-27,11.53691
2023-06-28,12.4647
2023-06-29,14.88503
2023-06-30,8.47115
2023-07-01,7.66438
2023-07-02,7.42234
2023-07-03,18.27349
2023-07-04,21.62162
2023-07-05,20.9762
2023-07-06,17.70875
2023-07-07,16.05486
2023-07-08,11.61758
2023-07-09,10.89148
2023-07-10,16.21621
2023-07-11,20.93586
2023-07-12,15.20774
2023-07-13,18.87858
2023-07-14,17.38604
2023-07-15,11.85962
2023-07-16,9.68132
2023-07-17,14.84469
2023-07-18,25.29245
2023-07-19,25.37313
2023-07-20,22.46873
2023-07-21,21.09721
2023-07-22,14.96571
2023-07-23,15.53045
2023-07-24,33.2392
2023-07-25,40.78257
2023-07-26,52.84388
2023-07-27,35.05445
2023-07-28,23.92093
2023-07-29,14.23961
2023-07-30,13.67486
2023-07-31,22.67043
2023-08-01,17.62807
2023-08-02,15.28842
2023-08-03,16.82129
2023-08-04,12.30334
2023-08-05,8.67285
2023-08-06,8.47115
2023-08-07,15.00605
2023-08-08,14.36062
2023-08-09,12.66639
2023-08-10,10.32674
2023-08-11,8.71319
2023-08-12,5.68777
2023-08-13,5.36506
2023-08-14,7.70471
2023-08-15,6.77692
2023-08-16,9.762
2023-08-17,12.86809
2023-08-18,8.06776
2023-08-19,5.76845
2023-08-20,5.20371
2023-08-21,8.22912
2023-08-22,11.65792
2023-08-23,8.55183
2023-08-24,9.96369
2023-08-25,8.63251
2023-08-26,7.382
2023-08-27,4.59862
2023-08-28,7.26099
2023-08-29,7.94675
2023-08-30,8.06776
2023-08-31,7.34167
2023-09-01,6.69624
2023-09-02,5.00201
2023-09-03,5.36506
2023-09-04,9.92335
2023-09-05,7.78539
2023-09-06,7.62404
2023-09-07,6.49455
2023-09-08,6.77692
2023-09-09,4.39693
2023-09-10,5.28438
2023-09-11,7.66438
2023-09-12,9.47962
2023-09-13,4.96167
2023-09-14,4.80032
2023-09-15,4.35659
2023-09-16,2.90439
2023-09-17,3.14643
2023-09-18,3.75151
2023-09-19,3.87252
2023-09-20,4.23557
2023-09-21,3.91286
2023-09-22,3.26744
2023-09-23,2.09762
2023-09-24,2.09762
2023-09-25,3.14643
2023-09-26,3.71117
2023-09-27,3.30778
2023-09-28,0.80677
2023-09-29,1.7749
2023-09-30,1.29084
2023-10-01,1.12948
2023-10-02,1.85558
2023-10-03,2.09762
2023-10-04,3.87252
2023-10-05,3.02541
2023-10-06,2.74304
2023-10-07,1.7749
2023-10-08,1.49253
2023-10-09,1.33118
2023-10-10,2.94473
2023-10-11,3.2271
2023-10-12,3.2271
2023-10-13,3.2271
2023-10-14,2.01694
2023-10-15,1.7749
2023-10-16,4.51795
2023-10-17,4.75998
2023-10-18,4.63896
2023-10-19,3.91286
2023-10-20,3.02541
2023-10-21,1.81524
2023-10-22,2.25897
2023-10-23,4.92133
2023-10-24,3.38846
2023-10-25,5.16337
2023-10-26,7.46268
2023-10-27,4.63896
2023-10-28,2.66236
2023-10-29,2.66236
2023-10-30,3.9532
2023-10-31,5.56676
2023-11-01,6.41387
2023-11-02,4.80032
2023-11-03,5.60709
2023-11-04,4.23557
2023-11-05,6.53489
2023-11-06,13.39249
2023-11-07,7.98709
2023-11-08,5.60709
2023-11-09,6.21218
2023-11-10,3.63049
2023-11-11,2.17829
2023-11-12,1.85558
2023-11-13,3.50947
2023-11-14,4.07422
2023-11-15,4.07422
2023-11-16,4.31625
2023-11-17,3.59015
2023-11-18,1.85558
2023-11-19,2.25897
2023-11-20,3.50947
2023-11-21,3.91286
2023-11-22,3.71117
2023-11-23,3.79185
2023-11-24,4.43727
2023-11-25,3.67083
2023-11-26,3.54981
2023-11-27,4.84066
2023-11-28,5.12303
2023-11-29,5.80879
2023-11-30,6.29286
2023-12-01,6.01048
2023-12-02,4.75998
2023-12-03,4.59862
2023-12-04,6.1315
2023-12-05,4.63896
2023-12-06,5.68777
2023-12-07,4.75998
2023-12-08,4.07422
2023-12-09,2.78338
2023-12-10,2.66236
2023-12-11,4.84066
2023-12-12,4.51795
2023-12-13,6.45421
2023-12-14,5.28438
2023-12-15,6.05082
2023-12-16,2.86405
2023-12-17,3.14643
2023-12-18,5.12303
2023-12-19,5.4054
2023-12-20,4.27591
2023-12-21,3.87252
2023-12-22,5.20371
2023-12-23,2.46066
2023-12-24,2.54134
2023-12-25,2.82371
2023-12-26,4.75998
2023-12-27,5.08269
2023-12-28,4.84066
2023-12-29,4.11456
2023-12-30,3.18676
2023-12-31,3.02541
2024-01-01,4.51795
2024-01-02,6.77692
2024-01-03,6.01048
2024-01-04,5.56676
2024-01-05,4.84066
2024-01-06,2.94473
2024-01-07,2.66236
2024-01-08,3.34812
2024-01-09,4.55828
2024-01-10,4.63896
2024-01-11,4.92133
2024-01-12,4.35659
2024-01-13,2.82371
2024-01-14,3.14643
2024-01-15,4.881
2024-01-16,4.84066
2024-01-17,5.4054
2024-01-18,4.84066
2024-01-19,5.84913
2024-01-20,5.24405
2024-01-21,4.23557
2024-01-22,7.94675
2024-01-23,7.46268
2024-01-24,4.96167
2024-01-25,7.86607
2024-01-26,6.61557
2024-01-27,4.35659
2024-01-28,3.30778
2024-01-29,5.68777
2024-01-30,5.08269
2024-01-31,4.23557
2024-02-01,5.08269
2024-02-02,6.69624
2024-02-03,4.11456
2024-02-04,3.91286
2024-02-05,5.00201
2024-02-06,5.20371
2024-02-07,4.84066
2024-02-08,5.64743
2024-02-09,3.4288
2024-02-10,3.59015
2024-02-11,2.7027
2024-02-12,3.46914
2024-02-13,6.05082
2024-02-14,4.6793
2024-02-15,8.43081
2024-02-16,7.70471
2024-02-17,2.21863
2024-02-18,3.75151
2024-02-19,6.73658
2024-02-20,7.34167
2024-02-21,7.82573
2024-02-22,7.34167
2024-02-23,6.21218
2024-02-24,4.47761
2024-02-25,3.71117
2024-02-26,6.25252
2024-02-27,5.72811
2024-02-28,8.18878
2024-02-29,6.01048
2024-03-01,3.99354
2024-03-02,5.52642
2024-03-03,3.91286
2024-03-04,5.4054
2024-03-05,8.59217
2024-03-06,8.67285
2024-03-07,9.35861
2024-03-08,7.18031
2024-03-09,4.92133
2024-03-10,5.72811
2024-03-11,8.14844
2024-03-12,10.12505
2024-03-13,11.94029
2024-03-14,8.47115
2024-03-15,6.01048
2024-03-16,6.33319
2024-03-17,3.9532
2024-03-18,8.91488
2024-03-19,8.91488
2024-03-20,8.59217
