date,재택근무
2023-05-30,0.21207
2023-05-31,0.20202
2023-06-01,0.19399
2023-06-02,0.16529
2023-06-03,0.06571
2023-06-04,0.09785
2023-06-05,0.1696
2023-06-06,0.10589
2023-06-07,0.20547
2023-06-08,0.18739
2023-06-09,0.1607
2023-06-10,0.08408
2023-06-11,0.09699
2023-06-12,0.20489
2023-06-13,0.19313
2023-06-14,0.19456
2023-06-15,0.18452
2023-06-16,0.16701
2023-06-17,0.07748
2023-06-18,0.10244
2023-06-19,0.20633
2023-06-20,0.1828
2023-06-21,0.17304
2023-06-22,0.17074
2023-06-23,0.14807
2023-06-24,0.07748
2023-06-25,0.099
2023-06-26,0.18538
2023-06-27,0.18681
2023-06-28,0.17591
2023-06-29,0.18308
2023-06-30,0.14262
2023-07-01,0.08207
2023-07-02,0.09728
2023-07-03,0.20116
2023-07-04,0.19858
2023-07-05,0.17218
2023-07-06,0.18882
2023-07-07,0.15238
2023-07-08,0.08437
2023-07-09,0.0835
2023-07-10,0.21092
2023-07-11,0.19428
2023-07-12,0.18538
2023-07-13,0.196
2023-07-14,0.18136
2023-07-15,0.08207
2023-07-16,0.08924
2023-07-17,0.20202
2023-07-18,0.21379
2023-07-19,0.17964
2023-07-20,0.18194
2023-07-21,0.16127
2023-07-22,0.08637
2023-07-23,0.08723
2023-07-24,0.19858
2023-07-25,0.17103
2023-07-26,0.17046
2023-07-27,0.1716
2023-07-28,0.14664
2023-07-29,0.06342
2023-07-30,0.07633
2023-07-31,0.16673
2023-08-01,0.1607
2023-08-02,0.163
2023-08-03,0.16328
2023-08-04,0.16242
2023-08-05,0.08551
2023-08-06,0.08896
2023-08-07,0.20547
2023-08-08,0.21637
2023-08-09,0.54352
2023-08-10,0.60321
2023-08-11,0.1894
2023-08-12,0.0881
2023-08-13,0.09297
2023-08-14,0.17821
2023-08-15,0.11966
2023-08-16,0.19715
2023-08-17,0.1805
2023-08-18,0.15697
2023-08-19,0.08264
2023-08-20,0.09412
2023-08-21,0.22039
2023-08-22,0.19801
2023-08-23,0.18538
2023-08-24,0.17591
2023-08-25,0.15668
2023-08-26,0.08236
2023-08-27,0.10847
2023-08-28,0.20719
2023-08-29,0.19628
2023-08-30,0.19198
2023-08-31,0.17964
2023-09-01,0.1607
2023-09-02,0.08178
2023-09-03,0.09814
2023-09-04,0.18825
2023-09-05,0.20834
2023-09-06,0.22068
2023-09-07,0.1871
2023-09-08,0.17505
2023-09-09,0.07949
2023-09-10,0.09728
2023-09-11,0.21924
2023-09-12,0.19915
2023-09-13,0.18509
2023-09-14,0.16845
2023-09-15,0.1541
2023-09-16,0.08723
2023-09-17,0.09957
2023-09-18,0.20059
2023-09-19,0.18423
2023-09-20,0.18222
2023-09-21,0.16242
2023-09-22,0.14922
2023-09-23,0.08465
2023-09-24,0.07891
2023-09-25,0.163
2023-09-26,0.14434
2023-09-27,0.11995
2023-09-28,0.05595
2023-09-29,0.05567
2023-09-30,0.0594
2023-10-01,0.07518
2023-10-02,0.10187
2023-10-03,0.11823
2023-10-04,0.21379
2023-10-05,0.18997
2023-10-06,0.14262
2023-10-07,0.07863
2023-10-08,0.08465
2023-10-09,0.11938
2023-10-10,0.21235
2023-10-11,0.19026
2023-10-12,0.1607
2023-10-13,0.16271
2023-10-14,0.08121
2023-10-15,0.10216
2023-10-16,0.19341
2023-10-17,0.17878
2023-10-18,0.1762
2023-10-19,0.17534
2023-10-20,0.14406
2023-10-21,0.0769
2023-10-22,0.09871
2023-10-23,0.19141
2023-10-24,0.18796
2023-10-25,0.19657
2023-10-26,0.16816
2023-10-27,0.16472
2023-10-28,0.08781
2023-10-29,0.11737
2023-10-30,0.20288
2023-10-31,0.20288
2023-11-01,0.20776
2023-11-02,0.18107
2023-11-03,0.16271
2023-11-04,0.09384
2023-11-05,0.11765
2023-11-06,0.25196
2023-11-07,0.21006
2023-11-08,0.18337
2023-11-09,0.17132
2023-11-10,0.16701
2023-11-11,0.0881
2023-11-12,0.11163
2023-11-13,0.19284
2023-11-14,0.18194
2023-11-15,0.19571
2023-11-16,0.17534
2023-11-17,0.15754
2023-11-18,0.08264
2023-11-19,0.10675
2023-11-20,0.20231
2023-11-21,0.18911
2023-11-22,0.16558
2023-11-23,0.18653
2023-11-24,0.15582
2023-11-25,0.08437
2023-11-26,0.09125
2023-11-27,0.20518
2023-11-28,0.19887
2023-11-29,0.19341
2023-11-30,0.16845
2023-12-01,0.16414
2023-12-02,0.09986
2023-12-03,0.10359
2023-12-04,0.18911
2023-12-05,0.20805
2023-12-06,0.18796
2023-12-07,0.17763
2023-12-08,0.15123
2023-12-09,0.09728
2023-12-10,0.10072
2023-12-11,0.19284
2023-12-12,0.19026
2023-12-13,0.19341
2023-12-14,0.16931
2023-12-15,0.15324
2023-12-16,0.08063
2023-12-17,0.10531
2023-12-18,0.19456
2023-12-19,0.18825
2023-12-20,0.18796
2023-12-21,0.18796
2023-12-22,0.17361
2023-12-23,0.0769
2023-12-24,0.06944
2023-12-25,0.08752
2023-12-26,0.19227
2023-12-27,0.19743
2023-12-28,0.19255
2023-12-29,0.15238
2023-12-30,0.08752
2023-12-31,0.0769
2024-01-01,0.11995
2024-01-02,0.22527
2024-01-03,0.2224
2024-01-04,0.21982
2024-01-05,0.17849
2024-01-06,0.09498
2024-01-07,0.11421
2024-01-08,0.21494
2024-01-09,0.23646
2024-01-10,0.21809
2024-01-11,0.19026
2024-01-12,0.18681
2024-01-13,0.11105
2024-01-14,0.11306
2024-01-15,0.21322
2024-01-16,0.21322
2024-01-17,0.20174
2024-01-18,0.38224
2024-01-19,0.25684
2024-01-20,0.10072
2024-01-21,0.12885
2024-01-22,0.24105
2024-01-23,0.24679
2024-01-24,0.25397
2024-01-25,0.22642
2024-01-26,0.1805
2024-01-27,0.11249
2024-01-28,0.12913
2024-01-29,0.24909
2024-01-30,0.21752
2024-01-31,0.18997
2024-02-01,0.21379
2024-02-02,0.17247
2024-02-03,0.09642
2024-02-04,0.10904
2024-02-05,0.2092
2024-02-06,0.21436
2024-02-07,0.1937
2024-02-08,0.15094
2024-02-09,0.08006
2024-02-10,0.08264
2024-02-11,0.08178
2024-02-12,0.11249
2024-02-13,0.21006
2024-02-14,0.21092
2024-02-15,0.20231
2024-02-16,0.19887
2024-02-17,0.11278
2024-02-18,0.11651
2024-02-19,0.22613
2024-02-20,0.21149
2024-02-21,0.22096
2024-02-22,0.23732
2024-02-23,0.19772
2024-02-24,0.09814
2024-02-25,0.11364
2024-02-26,0.20604
2024-02-27,0.19026
2024-02-28,0.1871
2024-02-29,0.17476
2024-03-01,0.0967
2024-03-02,0.08896
2024-03-03,0.11995
2024-03-04,0.21436
2024-03-05,0.22211
2024-03-06,0.21408
2024-03-07,0.19428
2024-03-08,0.16931
2024-03-09,0.09814
2024-03-10,0.1079
2024-03-11,0.21867
2024-03-12,0.21322
2024-03-13,0.19456
2024-03-14,0.17763
2024-03-15,0.17275
2024-03-16,0.08723
2024-03-17,0.0947
2024-03-18,0.21207
2024-03-19,0.1894
2024-03-20,0.19141
