date,주택청약신청방법
2023-05-29,4.29668
2023-05-30,5.42395
2023-05-31,5.78336
2023-06-01,3.96993
2023-06-02,3.90459
2023-06-03,3.23476
2023-06-04,3.64319
2023-06-05,5.73435
2023-06-06,5.37493
2023-06-07,8.16859
2023-06-08,6.15912
2023-06-09,4.93383
2023-06-10,3.28377
2023-06-11,5.14621
2023-06-12,6.51854
2023-06-13,6.14278
2023-06-14,5.75069
2023-06-15,6.14278
2023-06-16,5.11354
2023-06-17,3.46348
2023-06-18,3.93726
2023-06-19,8.23394
2023-06-20,7.89086
2023-06-21,7.27005
2023-06-22,6.11011
2023-06-23,6.6329
2023-06-24,3.96993
2023-06-25,5.50563
2023-06-26,18.36301
2023-06-27,6.60022
2023-06-28,4.98284
2023-06-29,4.72145
2023-06-30,4.90115
2023-07-01,3.75755
2023-07-02,4.46005
2023-07-03,6.58389
2023-07-04,5.65267
2023-07-05,5.96307
2023-07-06,5.47296
2023-07-07,4.41104
2023-07-08,3.30011
2023-07-09,3.98627
2023-07-10,8.62604
2023-07-11,6.79627
2023-07-12,5.17889
2023-07-13,4.42738
2023-07-14,4.14964
2023-07-15,3.21842
2023-07-16,3.96993
2023-07-17,5.88139
2023-07-18,6.01208
2023-07-19,4.95017
2023-07-20,4.41104
2023-07-21,4.00261
2023-07-22,2.59761
2023-07-23,3.96993
2023-07-24,6.11011
2023-07-25,6.35517
2023-07-26,4.80313
2023-07-27,4.13331
2023-07-28,4.3947
2023-07-29,3.15307
2023-07-30,3.51249
2023-07-31,6.56755
2023-08-01,6.73092
2023-08-02,4.34569
2023-08-03,4.18232
2023-08-04,3.8229
2023-08-05,2.2872
2023-08-06,3.52883
2023-08-07,4.59075
2023-08-08,5.19522
2023-08-09,4.62342
2023-08-10,5.06453
2023-08-11,5.83238
2023-08-12,3.47982
2023-08-13,4.21499
2023-08-14,5.57098
2023-08-15,5.14621
2023-08-16,7.09034
2023-08-17,6.15912
2023-08-18,5.63633
2023-08-19,3.67586
2023-08-20,4.36203
2023-08-21,6.55121
2023-08-22,5.45662
2023-08-23,5.669
2023-08-24,5.34226
2023-08-25,4.29668
2023-08-26,3.83924
2023-08-27,4.75412
2023-08-28,7.09034
2023-08-29,9.21418
2023-08-30,7.12301
2023-08-31,5.48929
2023-09-01,4.77046
2023-09-02,3.52883
2023-09-03,4.55807
2023-09-04,6.43685
2023-09-05,6.7636
2023-09-06,4.75412
2023-09-07,5.04819
2023-09-08,5.26057
2023-09-09,3.33278
2023-09-10,4.73778
2023-09-11,6.91063
2023-09-12,5.71801
2023-09-13,5.16255
2023-09-14,4.60709
2023-09-15,4.72145
2023-09-16,3.2511
2023-09-17,3.98627
2023-09-18,6.04476
2023-09-19,5.83238
2023-09-20,4.57441
2023-09-21,4.50906
2023-09-22,3.92092
2023-09-23,3.10406
2023-09-24,3.98627
2023-09-25,5.08086
2023-09-26,4.81947
2023-09-27,3.44714
2023-09-28,2.48325
2023-09-29,2.95703
2023-09-30,3.47982
2023-10-01,3.62685
2023-10-02,4.29668
2023-10-03,4.70511
2023-10-04,6.89429
2023-10-05,6.56755
2023-10-06,4.83581
2023-10-07,2.51592
2023-10-08,3.10406
2023-10-09,4.24767
2023-10-10,6.01208
2023-10-11,6.82894
2023-10-12,4.78679
2023-10-13,5.04819
2023-10-14,3.93726
2023-10-15,4.68877
2023-10-16,8.02156
2023-10-17,7.43342
2023-10-18,6.30615
2023-10-19,5.17889
2023-10-20,5.06453
2023-10-21,3.46348
2023-10-22,5.11354
2023-10-23,8.67505
2023-10-24,9.83499
2023-10-25,5.73435
2023-10-26,4.60709
2023-10-27,3.15307
2023-10-28,2.51592
2023-10-29,3.65953
2023-10-30,5.94674
2023-10-31,5.42395
2023-11-01,5.669
2023-11-02,4.6561
2023-11-03,3.54517
2023-11-04,2.80999
2023-11-05,3.57784
2023-11-06,4.78679
2023-11-07,5.57098
2023-11-08,4.63976
2023-11-09,4.54174
2023-11-10,4.01895
2023-11-11,2.92435
2023-11-12,3.44714
2023-11-13,4.57441
2023-11-14,5.29325
2023-11-15,5.32592
2023-11-16,4.16598
2023-11-17,3.96993
2023-11-18,2.51592
2023-11-19,3.6922
2023-11-20,5.669
2023-11-21,5.47296
2023-11-22,4.21499
2023-11-23,3.9536
2023-11-24,5.08086
2023-11-25,3.87191
2023-11-26,3.41447
2023-11-27,5.14621
2023-11-28,5.44028
2023-11-29,4.37836
2023-11-30,3.93726
2023-12-01,3.62685
2023-12-02,2.5486
2023-12-03,3.75755
2023-12-04,5.78336
2023-12-05,6.35517
2023-12-06,3.79023
2023-12-07,3.23476
2023-12-08,3.18575
2023-12-09,2.12383
2023-12-10,3.13674
2023-12-11,4.81947
2023-12-12,5.11354
2023-12-13,3.93726
2023-12-14,3.30011
2023-12-15,3.39813
2023-12-16,2.20552
2023-12-17,2.35255
2023-12-18,3.77389
2023-12-19,4.10063
2023-12-20,3.08773
2023-12-21,2.87534
2023-12-22,2.82633
2023-12-23,1.68273
2023-12-24,1.73174
2023-12-25,2.30354
2023-12-26,4.06796
2023-12-27,4.18232
2023-12-28,3.28377
2023-12-29,3.64319
2023-12-30,2.51592
2023-12-31,2.6793
2024-01-01,2.859
2024-01-02,5.97941
2024-01-03,5.63633
2024-01-04,6.02842
2024-01-05,3.93726
2024-01-06,3.08773
2024-01-07,3.93726
2024-01-08,4.93383
2024-01-09,5.17889
2024-01-10,5.29325
2024-01-11,4.81947
2024-01-12,4.11697
2024-01-13,3.13674
2024-01-14,3.93726
2024-01-15,7.98889
2024-01-16,5.12988
2024-01-17,4.31302
2024-01-18,4.24767
2024-01-19,3.26743
2024-01-20,2.40156
2024-01-21,2.76098
2024-01-22,4.80313
2024-01-23,4.14964
2024-01-24,4.13331
2024-01-25,4.23133
2024-01-26,3.23476
2024-01-27,2.49959
2024-01-28,2.77732
2024-01-29,4.19866
2024-01-30,3.83924
2024-01-31,3.67586
2024-02-01,3.83924
2024-02-02,2.94069
2024-02-03,2.23819
2024-02-04,3.10406
2024-02-05,4.11697
2024-02-06,4.54174
2024-02-07,2.6793
2024-02-08,2.38523
2024-02-09,2.04214
2024-02-10,2.36889
2024-02-11,2.27087
2024-02-12,3.2511
2024-02-13,4.98284
2024-02-14,2.9897
2024-02-15,3.90459
2024-02-16,2.56494
2024-02-17,1.7154
2024-02-18,2.72831
2024-02-19,4.03528
2024-02-20,5.57098
2024-02-21,8.00522
2024-02-22,6.28982
2024-02-23,5.0972
2024-02-24,3.3818
2024-02-25,5.83238
2024-02-26,16.0758
2024-02-27,6.7636
2024-02-28,4.6561
2024-02-29,4.24767
2024-03-01,2.59761
2024-03-02,2.18918
2024-03-03,2.72831
2024-03-04,4.16598
2024-03-05,3.54517
2024-03-06,3.41447
2024-03-07,2.84267
2024-03-08,2.66296
2024-03-09,1.81342
2024-03-10,2.00947
2024-03-11,3.72488
2024-03-12,3.23476
2024-03-13,2.89168
2024-03-14,2.92435
2024-03-15,3.15307
2024-03-16,1.60104
2024-03-17,2.43424
2024-03-18,3.67586
2024-03-19,3.16941
2024-03-20,3.05505
