date,홍콩지수
2023-05-30,15.18858
2023-05-31,15.83418
2023-06-01,13.59157
2023-06-02,17.22731
2023-06-03,4.65511
2023-06-04,2.75229
2023-06-05,13.99932
2023-06-06,8.76656
2023-06-07,13.35372
2023-06-08,15.66428
2023-06-09,13.2178
2023-06-10,3.5338
2023-06-11,2.10669
2023-06-12,12.36833
2023-06-13,14.91675
2023-06-14,15.76622
2023-06-15,13.82942
2023-06-16,16.10601
2023-06-17,3.66972
2023-06-18,2.75229
2023-06-19,14.3391
2023-06-20,13.99932
2023-06-21,11.85864
2023-06-22,11.62079
2023-06-23,11.04315
2023-06-24,2.51444
2023-06-25,1.86884
2023-06-26,11.17906
2023-06-27,13.28576
2023-06-28,12.19843
2023-06-29,11.41692
2023-06-30,12.53822
2023-07-01,2.20863
2023-07-02,2.20863
2023-07-03,12.84403
2023-07-04,14.71287
2023-07-05,13.18382
2023-07-06,16.51376
2023-07-07,14.509
2023-07-08,3.0581
2023-07-09,2.2426
2023-07-10,14.27115
2023-07-11,13.96534
2023-07-12,13.99932
2023-07-13,16.2759
2023-07-14,17.80496
2023-07-15,3.16004
2023-07-16,2.92218
2023-07-17,16.85355
2023-07-18,16.75161
2023-07-19,15.8002
2023-07-20,14.88277
2023-07-21,14.88277
2023-07-22,4.68909
2023-07-23,3.0581
2023-07-24,14.67889
2023-07-25,17.94087
2023-07-26,17.19334
2023-07-27,17.32925
2023-07-28,18.17872
2023-07-29,5.94631
2023-07-30,3.73768
2023-07-31,26.70744
2023-08-01,30.3092
2023-08-02,20.965
2023-08-03,19.30003
2023-08-04,18.34862
2023-08-05,4.11145
2023-08-06,2.82025
2023-08-07,15.25654
2023-08-08,18.11077
2023-08-09,19.26605
2023-08-10,14.40706
2023-08-11,16.68365
2023-08-12,4.21338
2023-08-13,2.61637
2023-08-14,18.28066
2023-08-15,11.68875
2023-08-16,22.12028
2023-08-17,22.32415
2023-08-18,20.3194
2023-08-19,5.91233
2023-08-20,4.31532
2023-08-21,34.01291
2023-08-22,30.98878
2023-08-23,26.33367
2023-08-24,25.58613
2023-08-25,20.86306
2023-08-26,5.84437
2023-08-27,3.56778
2023-08-28,21.84845
2023-08-29,24.87257
2023-08-30,26.84335
2023-08-31,23.64933
2023-09-01,18.99422
2023-09-02,4.96092
2023-09-03,3.12606
2023-09-04,24.8386
2023-09-05,25.24634
2023-09-06,23.71729
2023-09-07,23.95514
2023-09-08,21.27081
2023-09-09,4.96092
2023-09-10,2.99014
2023-09-11,18.45056
2023-09-12,19.91165
2023-09-13,18.3826
2023-09-14,18.92626
2023-09-15,21.06693
2023-09-16,4.79102
2023-09-17,4.04349
2023-09-18,18.14475
2023-09-19,18.92626
2023-09-20,20.21746
2023-09-21,18.58647
2023-09-22,18.34862
2023-09-23,5.67448
2023-09-24,3.60176
2023-09-25,17.83893
2023-09-26,17.5671
2023-09-27,14.71287
2023-09-28,7.16955
2023-09-29,7.23751
2023-09-30,3.80564
2023-10-01,3.29595
2023-10-02,7.91709
2023-10-03,16.13999
2023-10-04,21.84845
2023-10-05,20.3194
2023-10-06,19.57186
2023-10-07,5.81039
2023-10-08,4.07747
2023-10-09,14.06727
2023-10-10,22.49405
2023-10-11,22.32415
2023-10-12,21.81447
2023-10-13,20.55725
2023-10-14,5.84437
2023-10-15,3.63574
2023-10-16,17.60108
2023-10-17,17.43119
2023-10-18,17.43119
2023-10-19,17.66904
2023-10-20,16.13999
2023-10-21,4.92694
2023-10-22,3.43187
2023-10-23,16.64967
2023-10-24,21.30479
2023-10-25,22.05232
2023-10-26,21.95039
2023-10-27,21.27081
2023-10-28,5.19877
2023-10-29,3.77166
2023-10-30,20.25144
2023-10-31,19.60584
2023-11-01,21.57662
2023-11-02,23.00373
2023-11-03,22.15426
2023-11-04,6.59191
2023-11-05,4.00951
2023-11-06,32.92558
2023-11-07,25.07645
2023-11-08,23.92116
2023-11-09,19.97961
2023-11-10,18.68841
2023-11-11,4.75705
2023-11-12,2.92218
2023-11-13,20.62521
2023-11-14,22.96975
2023-11-15,28.98402
2023-11-16,28.47434
2023-11-17,21.98436
2023-11-18,4.825
2023-11-19,4.89296
2023-11-20,26.40163
2023-11-21,31.02276
2023-11-22,25.38226
2023-11-23,29.76554
2023-11-24,35.50798
2023-11-25,15.01868
2023-11-26,24.56676
2023-11-27,100.0
2023-11-28,54.77404
2023-11-29,56.26911
2023-11-30,49.71117
2023-12-01,39.21168
2023-12-02,20.69317
2023-12-03,14.91675
2023-12-04,44.44444
2023-12-05,43.6969
2023-12-06,38.93985
2023-12-07,37.24091
2023-12-08,38.46415
2023-12-09,13.42167
2023-12-10,8.15494
2023-12-11,41.65817
2023-12-12,39.14373
2023-12-13,34.31872
2023-12-14,39.72137
2023-12-15,48.55589
2023-12-16,16.51376
2023-12-17,10.77132
2023-12-18,33.36731
2023-12-19,30.92082
2023-12-20,34.25076
2023-12-21,29.35779
2023-12-22,40.57084
2023-12-23,16.37784
2023-12-24,11.31498
2023-12-25,12.36833
2023-12-26,30.58103
2023-12-27,37.81855
2023-12-28,49.33741
2023-12-29,35.474
2023-12-30,14.10125
2023-12-31,7.88311
2024-01-01,12.53822
2024-01-02,36.2895
2024-01-03,33.87699
2024-01-04,35.23615
2024-01-05,32.17804
2024-01-06,13.04791
2024-01-07,16.00407
2024-01-08,43.25518
2024-01-09,41.01257
2024-01-10,37.85253
2024-01-11,37.17295
2024-01-12,36.05164
2024-01-13,11.72273
2024-01-14,22.49405
2024-01-15,49.33741
2024-01-16,43.01732
2024-01-17,59.08936
2024-01-18,50.62861
2024-01-19,52.97315
2024-01-20,25.85796
2024-01-21,27.8967
2024-01-22,78.89908
2024-01-23,87.93747
2024-01-24,75.94291
2024-01-25,73.39449
2024-01-26,55.82738
2024-01-27,16.34386
2024-01-28,13.52361
2024-01-29,56.67686
2024-01-30,60.61841
2024-01-31,46.24532
2024-02-01,45.6337
2024-02-02,53.61875
2024-02-03,22.2562
2024-02-04,14.40706
2024-02-05,47.7404
2024-02-06,54.80801
2024-02-07,51.98776
2024-02-08,39.65341
2024-02-09,21.47468
2024-02-10,14.44104
2024-02-11,11.14509
2024-02-12,14.88277
2024-02-13,41.35236
2024-02-14,44.64831
2024-02-15,40.74074
2024-02-16,48.65783
2024-02-17,17.80496
2024-02-18,12.77607
2024-02-19,46.17737
2024-02-20,43.25518
2024-02-21,49.26945
2024-02-22,56.06523
2024-02-23,55.58953
2024-02-24,15.56235
2024-02-25,12.67414
2024-02-26,45.02208
2024-02-27,44.41046
2024-02-28,48.55589
2024-02-29,41.52225
2024-03-01,27.35304
2024-03-02,14.30513
2024-03-03,11.14509
2024-03-04,46.89092
2024-03-05,46.2793
2024-03-06,44.61433
2024-03-07,41.99796
2024-03-08,38.702
2024-03-09,13.89738
2024-03-10,10.56744
2024-03-11,54.23037
2024-03-12,60.41454
2024-03-13,52.32755
2024-03-14,48.08019
2024-03-15,43.56099
2024-03-16,12.87801
2024-03-17,9.48012
2024-03-18,40.43493
2024-03-19,36.42541
2024-03-20,38.36221
