date,벤처기업인증
2023-05-29,20.3422
2023-05-30,61.97718
2023-05-31,64.82889
2023-06-01,68.25095
2023-06-02,42.39543
2023-06-03,9.88593
2023-06-04,15.96958
2023-06-05,63.68821
2023-06-06,16.92015
2023-06-07,72.62357
2023-06-08,55.70342
2023-06-09,46.0076
2023-06-10,11.21673
2023-06-11,11.40684
2023-06-12,56.27376
2023-06-13,66.92015
2023-06-14,66.92015
2023-06-15,62.92775
2023-06-16,49.04942
2023-06-17,11.78707
2023-06-18,11.97718
2023-06-19,54.94296
2023-06-20,49.04942
2023-06-21,58.93536
2023-06-22,56.46387
2023-06-23,45.24714
2023-06-24,8.36501
2023-06-25,8.74524
2023-06-26,62.1673
2023-06-27,57.60456
2023-06-28,52.09125
2023-06-29,52.09125
2023-06-30,44.29657
2023-07-01,10.07604
2023-07-02,10.8365
2023-07-03,53.80228
2023-07-04,50.0
2023-07-05,55.70342
2023-07-06,49.61977
2023-07-07,45.81749
2023-07-08,7.41444
2023-07-09,11.40684
2023-07-10,49.42965
2023-07-11,48.85931
2023-07-12,58.55513
2023-07-13,54.94296
2023-07-14,44.86692
2023-07-15,12.73764
2023-07-16,11.02661
2023-07-17,50.95057
2023-07-18,51.71102
2023-07-19,53.80228
2023-07-20,53.04182
2023-07-21,44.6768
2023-07-22,9.5057
2023-07-23,13.68821
2023-07-24,72.24334
2023-07-25,63.49809
2023-07-26,67.11026
2023-07-27,72.62357
2023-07-28,52.85171
2023-07-29,14.25855
2023-07-30,9.12547
2023-07-31,46.57794
2023-08-01,55.32319
2023-08-02,50.57034
2023-08-03,51.52091
2023-08-04,42.77566
2023-08-05,18.44106
2023-08-06,21.86311
2023-08-07,52.47148
2023-08-08,61.40684
2023-08-09,57.03422
2023-08-10,44.6768
2023-08-11,43.346
2023-08-12,13.30798
2023-08-13,14.63878
2023-08-14,45.62737
2023-08-15,22.24334
2023-08-16,61.21673
2023-08-17,51.14068
2023-08-18,44.10646
2023-08-19,15.96958
2023-08-20,18.06083
2023-08-21,55.13307
2023-08-22,61.40684
2023-08-23,63.49809
2023-08-24,56.46387
2023-08-25,49.61977
2023-08-26,16.53992
2023-08-27,15.58935
2023-08-28,48.47908
2023-08-29,56.8441
2023-08-30,56.08365
2023-08-31,46.0076
2023-09-01,39.92395
2023-09-02,14.82889
2023-09-03,12.1673
2023-09-04,46.57794
2023-09-05,49.04942
2023-09-06,56.27376
2023-09-07,49.23954
2023-09-08,45.62737
2023-09-09,15.20912
2023-09-10,13.49809
2023-09-11,47.3384
2023-09-12,51.14068
2023-09-13,56.27376
2023-09-14,59.5057
2023-09-15,24.52471
2023-09-16,11.02661
2023-09-17,15.58935
2023-09-18,57.60456
2023-09-19,56.08365
2023-09-20,50.76045
2023-09-21,53.99239
2023-09-22,39.92395
2023-09-23,16.15969
2023-09-24,11.21673
2023-09-25,45.05703
2023-09-26,42.0152
2023-09-27,33.26996
2023-09-28,11.40684
2023-09-29,13.11787
2023-09-30,10.07604
2023-10-01,6.27376
2023-10-02,10.8365
2023-10-03,11.40684
2023-10-04,43.15589
2023-10-05,44.29657
2023-10-06,39.16349
2023-10-07,14.25855
2023-10-08,14.44866
2023-10-09,8.55513
2023-10-10,46.76806
2023-10-11,50.0
2023-10-12,40.30418
2023-10-13,34.60076
2023-10-14,12.54752
2023-10-15,13.68821
2023-10-16,51.33079
2023-10-17,44.86692
2023-10-18,57.03422
2023-10-19,41.82509
2023-10-20,40.87452
2023-10-21,10.26615
2023-10-22,8.55513
2023-10-23,48.85931
2023-10-24,46.95817
2023-10-25,50.19011
2023-10-26,42.58555
2023-10-27,36.31178
2023-10-28,9.5057
2023-10-29,8.55513
2023-10-30,38.78326
2023-10-31,38.40304
2023-11-01,46.76806
2023-11-02,48.6692
2023-11-03,39.92395
2023-11-04,7.98479
2023-11-05,8.36501
2023-11-06,45.05703
2023-11-07,46.95817
2023-11-08,43.346
2023-11-09,43.53612
2023-11-10,40.68441
2023-11-11,10.45627
2023-11-12,9.31558
2023-11-13,57.60456
2023-11-14,55.89353
2023-11-15,58.74524
2023-11-16,58.74524
2023-11-17,46.95817
2023-11-18,13.11787
2023-11-19,9.12547
2023-11-20,46.19771
2023-11-21,56.65399
2023-11-22,58.74524
2023-11-23,51.71102
2023-11-24,44.6768
2023-11-25,12.35741
2023-11-26,12.1673
2023-11-27,62.1673
2023-11-28,58.36501
2023-11-29,57.03422
2023-11-30,57.60456
2023-12-01,40.68441
2023-12-02,12.73764
2023-12-03,14.63878
2023-12-04,61.02661
2023-12-05,59.5057
2023-12-06,53.23193
2023-12-07,53.04182
2023-12-08,56.27376
2023-12-09,17.11026
2023-12-10,16.92015
2023-12-11,59.12547
2023-12-12,57.41444
2023-12-13,60.8365
2023-12-14,58.74524
2023-12-15,47.3384
2023-12-16,20.3422
2023-12-17,15.77946
2023-12-18,57.03422
2023-12-19,48.85931
2023-12-20,62.92775
2023-12-21,55.5133
2023-12-22,43.346
2023-12-23,9.31558
2023-12-24,16.3498
2023-12-25,21.48288
2023-12-26,52.85171
2023-12-27,65.58935
2023-12-28,49.23954
2023-12-29,44.10646
2023-12-30,25.28517
2023-12-31,23.38403
2024-01-01,21.48288
2024-01-02,56.27376
2024-01-03,71.48288
2024-01-04,65.39923
2024-01-05,52.66159
2024-01-06,27.18631
2024-01-07,25.66539
2024-01-08,58.93536
2024-01-09,69.77186
2024-01-10,73.76425
2024-01-11,67.30038
2024-01-12,83.8403
2024-01-13,20.15209
2024-01-14,22.43346
2024-01-15,62.92775
2024-01-16,64.82889
2024-01-17,80.79847
2024-01-18,68.25095
2024-01-19,68.82129
2024-01-20,26.61596
2024-01-21,24.3346
2024-01-22,75.85551
2024-01-23,69.0114
2024-01-24,84.03041
2024-01-25,72.81368
2024-01-26,59.31558
2024-01-27,26.61596
2024-01-28,25.85551
2024-01-29,72.62357
2024-01-30,80.98859
2024-01-31,76.80608
2024-02-01,57.41444
2024-02-02,45.81749
2024-02-03,12.92775
2024-02-04,15.96958
2024-02-05,73.57414
2024-02-06,67.87072
2024-02-07,60.64638
2024-02-08,50.95057
2024-02-09,19.20152
2024-02-10,15.58935
2024-02-11,21.10266
2024-02-12,23.19391
2024-02-13,83.65019
2024-02-14,75.09505
2024-02-15,85.55133
2024-02-16,67.49049
2024-02-17,18.63117
2024-02-18,19.20152
2024-02-19,85.1711
2024-02-20,76.61596
2024-02-21,73.95437
2024-02-22,86.31178
2024-02-23,68.44106
2024-02-24,22.62357
2024-02-25,14.25855
2024-02-26,74.3346
2024-02-27,65.77946
2024-02-28,64.63878
2024-02-29,62.54752
2024-03-01,15.01901
2024-03-02,22.05323
2024-03-03,16.3498
2024-03-04,68.82129
2024-03-05,72.05323
2024-03-06,69.0114
2024-03-07,66.73003
2024-03-08,59.5057
2024-03-09,20.15209
2024-03-10,13.49809
2024-03-11,74.52471
2024-03-12,20.91254
2024-03-13,87.26235
2024-03-14,75.85551
2024-03-15,75.09505
2024-03-16,42.58555
2024-03-17,36.12167
2024-03-18,79.46768
2024-03-19,88.59315
2024-03-20,77.56653
