date,USD
2023-05-30,22.73519
2023-05-31,21.50172
2023-06-01,21.04195
2023-06-02,33.50667
2023-06-03,14.94752
2023-06-04,9.50946
2023-06-05,24.35551
2023-06-06,16.52979
2023-06-07,28.85182
2023-06-08,24.47284
2023-06-09,33.41154
2023-06-10,14.97288
2023-06-11,9.49043
2023-06-12,32.56492
2023-06-13,41.72559
2023-06-14,39.55354
2023-06-15,34.45793
2023-06-16,31.5439
2023-06-17,13.4255
2023-06-18,9.17969
2023-06-19,25.99486
2023-06-20,24.88822
2023-06-21,23.55011
2023-06-22,22.04394
2023-06-23,20.29996
2023-06-24,10.87294
2023-06-25,8.29184
2023-06-26,22.68446
2023-06-27,21.78393
2023-06-28,20.78828
2023-06-29,19.61822
2023-06-30,19.2726
2023-07-01,10.10559
2023-07-02,8.17769
2023-07-03,23.13155
2023-07-04,26.2295
2023-07-05,27.08247
2023-07-06,23.30278
2023-07-07,19.59603
2023-07-08,10.25145
2023-07-09,8.20623
2023-07-10,22.67178
2023-07-11,28.21447
2023-07-12,29.71113
2023-07-13,49.11373
2023-07-14,48.85372
2023-07-15,17.94083
2023-07-16,11.47858
2023-07-17,32.68858
2023-07-18,33.34495
2023-07-19,27.50103
2023-07-20,25.20531
2023-07-21,22.16127
2023-07-22,10.12778
2023-07-23,8.24428
2023-07-24,23.08082
2023-07-25,23.09985
2023-07-26,21.74271
2023-07-27,21.90442
2023-07-28,18.20084
2023-07-29,9.12578
2023-07-30,6.94739
2023-07-31,18.01693
2023-08-01,17.54764
2023-08-02,18.54646
2023-08-03,17.93766
2023-08-04,17.60471
2023-08-05,9.0148
2023-08-06,7.35326
2023-08-07,19.60554
2023-08-08,19.27577
2023-08-09,18.95234
2023-08-10,19.62773
2023-08-11,18.96502
2023-08-12,10.51146
2023-08-13,7.86377
2023-08-14,19.73871
2023-08-15,14.25309
2023-08-16,21.29562
2023-08-17,19.52944
2023-08-18,19.95751
2023-08-19,9.81386
2023-08-20,7.87012
2023-08-21,20.11605
2023-08-22,20.75022
2023-08-23,20.24288
2023-08-24,27.16491
2023-08-25,22.39274
2023-08-26,11.38979
2023-08-27,8.40599
2023-08-28,22.61787
2023-08-29,22.82398
2023-08-30,21.71734
2023-08-31,21.24171
2023-09-01,20.99121
2023-09-02,10.51463
2023-09-03,7.97475
2023-09-04,21.58734
2023-09-05,20.8295
2023-09-06,19.40577
2023-09-07,17.36056
2023-09-08,16.90395
2023-09-09,8.57722
2023-09-10,7.2296
2023-09-11,20.26508
2023-09-12,21.79661
2023-09-13,19.11088
2023-09-14,20.4268
2023-09-15,19.28845
2023-09-16,9.68386
2023-09-17,7.41351
2023-09-18,21.19415
2023-09-19,23.88622
2023-09-20,19.74189
2023-09-21,18.76525
2023-09-22,16.51076
2023-09-23,8.48844
2023-09-24,6.26565
2023-09-25,18.39743
2023-09-26,17.86473
2023-09-27,16.40929
2023-09-28,9.0148
2023-09-29,7.49278
2023-09-30,6.78885
2023-10-01,6.8269
2023-10-02,10.32755
2023-10-03,10.97758
2023-10-04,20.17947
2023-10-05,20.85169
2023-10-06,17.72204
2023-10-07,9.35409
2023-10-08,7.20423
2023-10-09,10.81586
2023-10-10,20.81998
2023-10-11,22.90959
2023-10-12,20.88657
2023-10-13,17.96619
2023-10-14,8.8404
2023-10-15,6.92519
2023-10-16,19.36455
2023-10-17,18.32133
2023-10-18,17.41446
2023-10-19,17.62691
2023-10-20,16.83419
2023-10-21,8.54868
2023-10-22,6.71592
2023-10-23,18.01376
2023-10-24,22.87788
2023-10-25,19.7514
2023-10-26,16.52344
2023-10-27,15.45803
2023-10-28,7.87329
2023-10-29,6.23077
2023-10-30,17.05932
2023-10-31,18.06766
2023-11-01,16.38075
2023-11-02,24.28258
2023-11-03,42.92418
2023-11-04,21.86955
2023-11-05,12.9245
2023-11-06,47.9088
2023-11-07,33.57643
2023-11-08,28.0369
2023-11-09,23.80378
2023-11-10,23.0396
2023-11-11,10.83806
2023-11-12,7.92719
2023-11-13,21.06731
2023-11-14,20.31264
2023-11-15,34.43891
2023-11-16,32.20027
2023-11-17,28.70279
2023-11-18,11.69102
2023-11-19,8.76113
2023-11-20,26.6766
2023-11-21,25.91876
2023-11-22,21.91077
2023-11-23,20.56314
2023-11-24,18.21669
2023-11-25,9.14481
2023-11-26,7.21374
2023-11-27,19.13308
2023-11-28,20.7312
2023-11-29,23.07765
2023-11-30,23.12838
2023-12-01,19.23454
2023-12-02,10.43853
2023-12-03,7.80353
2023-12-04,19.70383
2023-12-05,19.16796
2023-12-06,19.3043
2023-12-07,18.18815
2023-12-08,20.71852
2023-12-09,9.96924
2023-12-10,7.6323
2023-12-11,20.68681
2023-12-12,20.72486
2023-12-13,19.71018
2023-12-14,29.45112
2023-12-15,26.19779
2023-12-16,11.17734
2023-12-17,7.57205
2023-12-18,22.212
2023-12-19,19.94165
2023-12-20,20.41094
2023-12-21,18.06449
2023-12-22,17.39544
2023-12-23,8.82455
2023-12-24,6.57323
2023-12-25,8.79284
2023-12-26,20.69949
2023-12-27,20.94048
2023-12-28,25.49703
2023-12-29,20.92145
2023-12-30,9.82021
2023-12-31,6.67469
2024-01-01,7.69889
2024-01-02,20.66144
2024-01-03,19.9797
2024-01-04,18.92697
2024-01-05,16.65028
2024-01-06,9.08139
2024-01-07,7.1313
2024-01-08,17.23689
2024-01-09,18.17547
2024-01-10,19.58334
2024-01-11,20.10971
2024-01-12,18.9777
2024-01-13,9.35092
2024-01-14,7.96207
2024-01-15,20.56948
2024-01-16,20.88023
2024-01-17,21.4827
2024-01-18,20.70266
2024-01-19,19.25991
2024-01-20,9.68069
2024-01-21,7.67035
2024-01-22,19.83384
2024-01-23,19.81482
2024-01-24,19.13625
2024-01-25,18.34353
2024-01-26,15.64194
2024-01-27,8.58991
2024-01-28,7.19155
2024-01-29,17.50959
2024-01-30,19.66896
2024-01-31,17.45885
2024-02-01,17.73789
2024-02-02,19.21235
2024-02-03,9.80435
2024-02-04,7.50229
2024-02-05,18.23572
2024-02-06,17.30031
2024-02-07,16.20001
2024-02-08,14.25944
2024-02-09,7.60376
2024-02-10,5.88197
2024-02-11,5.27634
2024-02-12,6.99812
2024-02-13,15.20753
2024-02-14,14.76678
2024-02-15,15.23924
2024-02-16,14.31968
2024-02-17,7.79084
2024-02-18,6.34492
2024-02-19,15.20119
2024-02-20,14.64311
2024-02-21,14.96654
2024-02-22,17.60471
2024-02-23,16.41246
2024-02-24,7.95573
2024-02-25,6.65567
2024-02-26,15.70536
2024-02-27,16.33636
2024-02-28,15.03313
2024-02-29,13.94869
2024-03-01,9.48409
2024-03-02,7.3279
2024-03-03,6.56054
2024-03-04,17.13859
2024-03-05,16.23806
2024-03-06,15.41047
2024-03-07,16.60906
2024-03-08,20.96267
2024-03-09,10.48609
2024-03-10,7.7845
2024-03-11,26.93661
2024-03-12,24.7487
2024-03-13,20.79462
2024-03-14,18.1723
2024-03-15,17.81082
2024-03-16,8.74211
2024-03-17,7.40083
2024-03-18,16.99908
2024-03-19,16.09855
2024-03-20,15.42632
