date,뉴질랜드환율
2023-05-30,38.14928
2023-05-31,41.1224
2023-06-01,33.20568
2023-06-02,28.78429
2023-06-03,14.11363
2023-06-04,12.19189
2023-06-05,28.01838
2023-06-06,19.64211
2023-06-07,30.3927
2023-06-08,29.51538
2023-06-09,30.01671
2023-06-10,14.01615
2023-06-11,12.43559
2023-06-12,27.99053
2023-06-13,36.83331
2023-06-14,32.53725
2023-06-15,30.337
2023-06-16,27.2455
2023-06-17,12.74195
2023-06-18,11.76716
2023-06-19,26.22893
2023-06-20,25.45606
2023-06-21,23.62484
2023-06-22,24.87118
2023-06-23,24.1192
2023-06-24,12.93691
2023-06-25,11.69753
2023-06-26,24.82244
2023-06-27,23.15833
2023-06-28,23.61788
2023-06-29,23.97994
2023-06-30,20.85364
2023-07-01,12.37292
2023-07-02,11.94819
2023-07-03,23.9869
2023-07-04,23.39507
2023-07-05,21.37585
2023-07-06,19.13382
2023-07-07,18.08243
2023-07-08,11.37724
2023-07-09,10.59044
2023-07-10,22.26013
2023-07-11,22.16265
2023-07-12,24.30719
2023-07-13,23.5204
2023-07-14,19.9624
2023-07-15,11.09176
2023-07-16,10.96643
2023-07-17,28.40133
2023-07-18,29.84264
2023-07-19,29.0628
2023-07-20,26.07575
2023-07-21,21.63347
2023-07-22,12.02478
2023-07-23,14.85865
2023-07-24,26.09664
2023-07-25,24.19579
2023-07-26,20.3175
2023-07-27,22.69182
2023-07-28,27.39869
2023-07-29,13.49394
2023-07-30,11.36331
2023-07-31,31.10987
2023-08-01,24.906
2023-08-02,23.54128
2023-08-03,24.64141
2023-08-04,20.18521
2023-08-05,11.46079
2023-08-06,10.74362
2023-08-07,21.03467
2023-08-08,19.26611
2023-08-09,20.00417
2023-08-10,19.05723
2023-08-11,19.3427
2023-08-12,10.64614
2023-08-13,10.56955
2023-08-14,22.98426
2023-08-15,14.90043
2023-08-16,22.1905
2023-08-17,21.39674
2023-08-18,19.57248
2023-08-19,11.30761
2023-08-20,10.37459
2023-08-21,22.14872
2023-08-22,20.83971
2023-08-23,19.12686
2023-08-24,27.17588
2023-08-25,28.83303
2023-08-26,13.13187
2023-08-27,12.29633
2023-08-28,28.0323
2023-08-29,25.81116
2023-08-30,22.53864
2023-08-31,23.29759
2023-09-01,20.18521
2023-09-02,12.28241
2023-09-03,12.17796
2023-09-04,23.21403
2023-09-05,23.52736
2023-09-06,21.68917
2023-09-07,21.74488
2023-09-08,19.42626
2023-09-09,11.47472
2023-09-10,10.93162
2023-09-11,22.0025
2023-09-12,21.91198
2023-09-13,21.31318
2023-09-14,18.64642
2023-09-15,18.42361
2023-09-16,13.21542
2023-09-17,12.49825
2023-09-18,21.67525
2023-09-19,22.52471
2023-09-20,21.42459
2023-09-21,21.95376
2023-09-22,19.99721
2023-09-23,11.98301
2023-09-24,11.91338
2023-09-25,22.05124
2023-09-26,24.87815
2023-09-27,23.01211
2023-09-28,14.044
2023-09-29,13.28505
2023-09-30,13.2572
2023-10-01,12.55396
2023-10-02,16.55758
2023-10-03,17.56022
2023-10-04,27.12714
2023-10-05,24.26542
2023-10-06,19.57944
2023-10-07,13.27113
2023-10-08,11.0848
2023-10-09,15.32516
2023-10-10,25.83205
2023-10-11,24.11224
2023-10-12,24.27238
2023-10-13,24.25845
2023-10-14,13.45912
2023-10-15,12.4147
2023-10-16,23.16529
2023-10-17,23.65965
2023-10-18,23.97298
2023-10-19,25.93649
2023-10-20,24.69711
2023-10-21,12.57485
2023-10-22,11.29369
2023-10-23,24.02172
2023-10-24,25.05222
2023-10-25,24.13312
2023-10-26,24.18186
2023-10-27,20.76312
2023-10-28,10.81325
2023-10-29,11.8716
2023-10-30,20.66564
2023-10-31,21.48029
2023-11-01,21.93984
2023-11-02,22.5456
2023-11-03,27.21069
2023-11-04,13.54268
2023-11-05,12.35204
2023-11-06,30.94972
2023-11-07,31.00543
2023-11-08,29.84264
2023-11-09,26.38908
2023-11-10,23.97994
2023-11-11,13.27809
2023-11-12,12.73499
2023-11-13,24.34897
2023-11-14,24.85029
2023-11-15,24.70408
2023-11-16,26.86255
2023-11-17,28.1646
2023-11-18,13.64016
2023-11-19,13.58445
2023-11-20,25.08703
2023-11-21,23.95209
2023-11-22,22.53864
2023-11-23,22.79626
2023-11-24,22.9773
2023-11-25,14.29466
2023-11-26,13.41735
2023-11-27,25.17058
2023-11-28,23.44381
2023-11-29,24.30719
2023-11-30,24.0635
2023-12-01,23.04692
2023-12-02,13.96045
2023-12-03,14.33644
2023-12-04,28.00445
2023-12-05,26.27071
2023-12-06,25.88775
2023-12-07,27.56579
2023-12-08,25.08703
2023-12-09,14.62191
2023-12-10,13.20846
2023-12-11,24.41164
2023-12-12,22.71967
2023-12-13,23.07478
2023-12-14,26.77203
2023-12-15,22.14176
2023-12-16,13.06224
2023-12-17,12.28241
2023-12-18,22.6779
2023-12-19,24.3629
2023-12-20,25.60228
2023-12-21,23.8755
2023-12-22,21.92591
2023-12-23,14.05793
2023-12-24,13.02047
2023-12-25,12.32418
2023-12-26,23.65965
2023-12-27,24.04957
2023-12-28,24.62052
2023-12-29,21.97465
2023-12-30,14.46177
2023-12-31,12.17796
2024-01-01,13.22239
2024-01-02,25.94346
2024-01-03,26.38211
2024-01-04,25.39339
2024-01-05,20.9163
2024-01-06,14.10667
2024-01-07,13.96045
2024-01-08,23.03996
2024-01-09,23.17226
2024-01-10,23.24188
2024-01-11,23.25581
2024-01-12,21.79362
2024-01-13,13.11795
2024-01-14,12.91602
2024-01-15,23.86854
2024-01-16,23.36025
2024-01-17,24.65534
2024-01-18,22.12783
2024-01-19,22.65004
2024-01-20,14.68458
2024-01-21,13.57749
2024-01-22,23.20011
2024-01-23,26.31249
2024-01-24,21.87021
2024-01-25,22.26709
2024-01-26,20.12254
2024-01-27,13.77941
2024-01-28,13.35468
2024-01-29,21.27141
2024-01-30,21.32015
2024-01-31,20.54727
2024-02-01,22.12783
2024-02-02,21.54296
2024-02-03,14.12755
2024-02-04,11.96908
2024-02-05,25.83901
2024-02-06,24.15401
2024-02-07,22.00946
2024-02-08,20.59601
2024-02-09,15.11627
2024-02-10,13.73764
2024-02-11,13.88386
2024-02-12,16.68291
2024-02-13,27.94875
2024-02-14,26.16627
2024-02-15,22.41331
2024-02-16,19.46107
2024-02-17,13.40342
2024-02-18,12.19885
2024-02-19,23.05389
2024-02-20,23.01211
2024-02-21,24.20972
2024-02-22,23.24885
2024-02-23,20.66564
2024-02-24,13.48001
2024-02-25,13.09009
2024-02-26,23.65269
2024-02-27,22.83108
2024-02-28,24.72496
2024-02-29,25.33073
2024-03-01,16.55758
2024-03-02,12.70018
2024-03-03,12.36596
2024-03-04,20.82579
2024-03-05,22.35761
2024-03-06,20.43587
2024-03-07,18.66035
2024-03-08,20.33839
2024-03-09,12.68625
2024-03-10,11.97604
2024-03-11,25.05222
2024-03-12,24.01476
2024-03-13,20.81186
2024-03-14,19.62818
2024-03-15,18.08243
2024-03-16,10.58348
2024-03-17,10.7854
2024-03-18,17.85962
2024-03-19,19.36359
2024-03-20,18.17991
