date,PI코인
2023-05-31,5.58935
2023-06-01,6.15969
2023-06-02,5.5133
2023-06-03,3.8403
2023-06-04,3.99239
2023-06-05,4.22053
2023-06-06,4.25855
2023-06-07,5.13307
2023-06-08,5.32319
2023-06-09,4.86692
2023-06-10,4.86692
2023-06-11,4.63878
2023-06-12,5.66539
2023-06-13,5.47528
2023-06-14,6.12167
2023-06-15,5.09505
2023-06-16,3.61216
2023-06-17,3.65019
2023-06-18,4.71482
2023-06-19,3.99239
2023-06-20,4.25855
2023-06-21,5.09505
2023-06-22,5.5133
2023-06-23,4.82889
2023-06-24,4.63878
2023-06-25,4.25855
2023-06-26,5.47528
2023-06-27,5.62737
2023-06-28,5.85551
2023-06-29,8.85931
2023-06-30,5.55133
2023-07-01,3.53612
2023-07-02,3.87832
2023-07-03,5.01901
2023-07-04,4.3346
2023-07-05,4.82889
2023-07-06,5.01901
2023-07-07,4.60076
2023-07-08,3.99239
2023-07-09,3.07984
2023-07-10,4.98098
2023-07-11,4.56273
2023-07-12,4.22053
2023-07-13,3.65019
2023-07-14,3.61216
2023-07-15,2.58555
2023-07-16,3.65019
2023-07-17,3.8403
2023-07-18,3.76425
2023-07-19,3.80228
2023-07-20,4.56273
2023-07-21,3.8403
2023-07-22,4.06844
2023-07-23,4.63878
2023-07-24,4.60076
2023-07-25,5.20912
2023-07-26,5.66539
2023-07-27,5.77946
2023-07-28,5.28517
2023-07-29,4.41064
2023-07-30,4.86692
2023-07-31,4.03041
2023-08-01,4.3346
2023-08-02,4.14448
2023-08-03,3.95437
2023-08-04,4.63878
2023-08-05,3.8403
2023-08-06,3.46007
2023-08-07,4.63878
2023-08-08,4.6768
2023-08-09,3.49809
2023-08-10,3.42205
2023-08-11,3.76425
2023-08-12,2.96577
2023-08-13,3.346
2023-08-14,3.346
2023-08-15,3.53612
2023-08-16,3.68821
2023-08-17,4.56273
2023-08-18,3.23193
2023-08-19,3.19391
2023-08-20,4.10646
2023-08-21,3.80228
2023-08-22,3.23193
2023-08-23,4.3346
2023-08-24,3.76425
2023-08-25,5.01901
2023-08-26,4.82889
2023-08-27,4.75285
2023-08-28,6.57794
2023-08-29,5.55133
2023-08-30,5.58935
2023-08-31,4.48669
2023-09-01,4.48669
2023-09-02,3.91634
2023-09-03,3.87832
2023-09-04,4.1825
2023-09-05,4.71482
2023-09-06,4.90494
2023-09-07,3.72623
2023-09-08,3.61216
2023-09-09,2.69961
2023-09-10,2.92775
2023-09-11,4.1825
2023-09-12,3.19391
2023-09-13,3.80228
2023-09-14,4.3346
2023-09-15,3.76425
2023-09-16,3.07984
2023-09-17,3.65019
2023-09-18,3.61216
2023-09-19,3.15589
2023-09-20,4.14448
2023-09-21,3.23193
2023-09-22,3.8403
2023-09-23,3.23193
2023-09-24,3.19391
2023-09-25,4.10646
2023-09-26,3.346
2023-09-27,3.26996
2023-09-28,3.15589
2023-09-29,3.65019
2023-09-30,2.85171
2023-10-01,2.77566
2023-10-02,3.07984
2023-10-03,2.92775
2023-10-04,3.46007
2023-10-05,3.23193
2023-10-06,2.96577
2023-10-07,3.49809
2023-10-08,2.43346
2023-10-09,2.47148
2023-10-10,3.19391
2023-10-11,4.86692
2023-10-12,3.38403
2023-10-13,3.72623
2023-10-14,3.346
2023-10-15,3.346
2023-10-16,4.71482
2023-10-17,3.91634
2023-10-18,4.25855
2023-10-19,3.11787
2023-10-20,3.11787
2023-10-21,3.11787
2023-10-22,3.19391
2023-10-23,4.48669
2023-10-24,5.24714
2023-10-25,4.75285
2023-10-26,4.25855
2023-10-27,2.92775
2023-10-28,2.88973
2023-10-29,3.49809
2023-10-30,3.95437
2023-10-31,4.10646
2023-11-01,4.41064
2023-11-02,3.65019
2023-11-03,3.95437
2023-11-04,3.68821
2023-11-05,2.88973
2023-11-06,4.37262
2023-11-07,4.22053
2023-11-08,4.79087
2023-11-09,4.52471
2023-11-10,3.8403
2023-11-11,3.65019
2023-11-12,3.61216
2023-11-13,4.6768
2023-11-14,4.6768
2023-11-15,4.14448
2023-11-16,3.95437
2023-11-17,3.19391
2023-11-18,3.87832
2023-11-19,3.04182
2023-11-20,4.1825
2023-11-21,4.10646
2023-11-22,5.1711
2023-11-23,5.24714
2023-11-24,3.61216
2023-11-25,3.65019
2023-11-26,3.30798
2023-11-27,4.48669
2023-11-28,4.52471
2023-11-29,4.63878
2023-11-30,3.30798
2023-12-01,4.14448
2023-12-02,3.80228
2023-12-03,3.76425
2023-12-04,4.10646
2023-12-05,5.66539
2023-12-06,6.69201
2023-12-07,7.18631
2023-12-08,5.09505
2023-12-09,4.79087
2023-12-10,3.99239
2023-12-11,6.08365
2023-12-12,5.1711
2023-12-13,6.80608
2023-12-14,5.70342
2023-12-15,3.87832
2023-12-16,2.5095
2023-12-17,2.88973
2023-12-18,4.48669
2023-12-19,3.8403
2023-12-20,4.25855
2023-12-21,7.79467
2023-12-22,4.94296
2023-12-23,6.80608
2023-12-24,4.63878
2023-12-25,4.03041
2023-12-26,5.20912
2023-12-27,5.66539
2023-12-28,5.28517
2023-12-29,5.66539
2023-12-30,4.25855
2023-12-31,3.76425
2024-01-01,4.56273
2024-01-02,6.42585
2024-01-03,5.58935
2024-01-04,4.86692
2024-01-05,4.82889
2024-01-06,5.70342
2024-01-07,4.06844
2024-01-08,4.63878
2024-01-09,6.46387
2024-01-10,5.1711
2024-01-11,9.96197
2024-01-12,7.37642
2024-01-13,4.03041
2024-01-14,5.47528
2024-01-15,5.89353
2024-01-16,5.28517
2024-01-17,5.20912
2024-01-18,5.24714
2024-01-19,6.04562
2024-01-20,4.6768
2024-01-21,3.8403
2024-01-22,4.3346
2024-01-23,5.36121
2024-01-24,5.24714
2024-01-25,6.12167
2024-01-26,6.08365
2024-01-27,5.32319
2024-01-28,5.20912
2024-01-29,6.53992
2024-01-30,7.03422
2024-01-31,5.74144
2024-02-01,6.23574
2024-02-02,4.52471
2024-02-03,4.44866
2024-02-04,4.22053
2024-02-05,5.74144
2024-02-06,4.48669
2024-02-07,4.44866
2024-02-08,4.06844
2024-02-09,3.99239
2024-02-10,4.48669
2024-02-11,4.37262
2024-02-12,5.89353
2024-02-13,8.02281
2024-02-14,6.27376
2024-02-15,6.12167
2024-02-16,6.3498
2024-02-17,4.14448
2024-02-18,4.3346
2024-02-19,5.32319
2024-02-20,6.19771
2024-02-21,5.09505
2024-02-22,5.43726
2024-02-23,6.12167
2024-02-24,4.75285
2024-02-25,6.42585
2024-02-26,7.41444
2024-02-27,7.49049
2024-02-28,7.52851
2024-02-29,11.97718
2024-03-01,6.42585
2024-03-02,8.63117
2024-03-03,7.45247
2024-03-04,10.22813
2024-03-05,13.42205
2024-03-06,11.90114
2024-03-07,9.96197
2024-03-08,9.20152
2024-03-09,11.1787
2024-03-10,10.11406
2024-03-11,12.58555
2024-03-12,18.6692
2024-03-13,27.94676
2024-03-14,20.57034
2024-03-15,18.74524
2024-03-16,14.75285
2024-03-17,8.44106
2024-03-18,14.06844
2024-03-19,13.76425
2024-03-20,11.25475
