date,금값시세
2023-05-30,19.82529
2023-05-31,19.74744
2023-06-01,19.10249
2023-06-02,17.62655
2023-06-03,11.26343
2023-06-04,9.35934
2023-06-05,17.61117
2023-06-06,13.25895
2023-06-07,19.14413
2023-06-08,17.47176
2023-06-09,17.21967
2023-06-10,11.89209
2023-06-11,10.27269
2023-06-12,17.90988
2023-06-13,18.90696
2023-06-14,20.12808
2023-06-15,19.75514
2023-06-16,17.67906
2023-06-17,11.64543
2023-06-18,10.0749
2023-06-19,18.32356
2023-06-20,17.57631
2023-06-21,16.86483
2023-06-22,16.97164
2023-06-23,16.4086
2023-06-24,10.81309
2023-06-25,8.91036
2023-06-26,16.7476
2023-06-27,16.63717
2023-06-28,15.80664
2023-06-29,15.62787
2023-06-30,15.24587
2023-07-01,10.57819
2023-07-02,8.81395
2023-07-03,15.53599
2023-07-04,15.56993
2023-07-05,15.53146
2023-07-06,15.0517
2023-07-07,14.01027
2023-07-08,9.60555
2023-07-09,8.09613
2023-07-10,14.99603
2023-07-11,14.10124
2023-07-12,14.46694
2023-07-13,14.8417
2023-07-14,13.84281
2023-07-15,9.39419
2023-07-16,7.88114
2023-07-17,14.59548
2023-07-18,14.65568
2023-07-19,15.13815
2023-07-20,15.28163
2023-07-21,14.83265
2023-07-22,9.692
2023-07-23,8.67138
2023-07-24,15.31874
2023-07-25,15.47534
2023-07-26,15.25764
2023-07-27,15.78085
2023-07-28,14.68691
2023-07-29,9.36613
2023-07-30,7.88567
2023-07-31,13.7722
2023-08-01,14.347
2023-08-02,14.81862
2023-08-03,14.61449
2023-08-04,13.70386
2023-08-05,9.57025
2023-08-06,7.96849
2023-08-07,14.8598
2023-08-08,15.2685
2023-08-09,14.64572
2023-08-10,13.69797
2023-08-11,14.3556
2023-08-12,9.85584
2023-08-13,8.37221
2023-08-14,14.79915
2023-08-15,10.85202
2023-08-16,16.17959
2023-08-17,15.94967
2023-08-18,15.35042
2023-08-19,11.49018
2023-08-20,8.9968
2023-08-21,15.21328
2023-08-22,15.8682
2023-08-23,16.18004
2023-08-24,15.72246
2023-08-25,13.90753
2023-08-26,9.26248
2023-08-27,7.93002
2023-08-28,13.78125
2023-08-29,13.73056
2023-08-30,15.02319
2023-08-31,14.5638
2023-09-01,13.54952
2023-09-02,9.53359
2023-09-03,8.29391
2023-09-04,14.22707
2023-09-05,14.65296
2023-09-06,14.21303
2023-09-07,14.01072
2023-09-08,13.49023
2023-09-09,8.91669
2023-09-10,7.73405
2023-09-11,13.67625
2023-09-12,13.44361
2023-09-13,12.80092
2023-09-14,12.57009
2023-09-15,12.26821
2023-09-16,7.75306
2023-09-17,6.66274
2023-09-18,12.30939
2023-09-19,12.41621
2023-09-20,12.27228
2023-09-21,13.31281
2023-09-22,12.0677
2023-09-23,7.40138
2023-09-24,6.77408
2023-09-25,17.15721
2023-09-26,14.4425
2023-09-27,12.22702
2023-09-28,7.3353
2023-09-29,6.61838
2023-09-30,7.19092
2023-10-01,7.23483
2023-10-02,9.24573
2023-10-03,9.61144
2023-10-04,18.12758
2023-10-05,17.48308
2023-10-06,15.6677
2023-10-07,10.6144
2023-10-08,7.95627
2023-10-09,12.53569
2023-10-10,21.10027
2023-10-11,18.53945
2023-10-12,17.93296
2023-10-13,16.7639
2023-10-14,12.57417
2023-10-15,9.97261
2023-10-16,20.40598
2023-10-17,18.40865
2023-10-18,19.40347
2023-10-19,22.92742
2023-10-20,23.95211
2023-10-21,13.98719
2023-10-22,10.89501
2023-10-23,21.33472
2023-10-24,20.21951
2023-10-25,19.0613
2023-10-26,21.87195
2023-10-27,20.30595
2023-10-28,13.09556
2023-10-29,10.65695
2023-10-30,27.7078
2023-10-31,40.38335
2023-11-01,33.01138
2023-11-02,25.52761
2023-11-03,22.09554
2023-11-04,14.0673
2023-11-05,11.6925
2023-11-06,21.95523
2023-11-07,20.87623
2023-11-08,20.148
2023-11-09,18.58018
2023-11-10,16.93498
2023-11-11,10.81852
2023-11-12,9.08008
2023-11-13,19.41433
2023-11-14,17.17848
2023-11-15,17.09384
2023-11-16,15.90169
2023-11-17,15.12231
2023-11-18,17.43058
2023-11-19,15.23275
2023-11-20,18.63857
2023-11-21,18.17827
2023-11-22,17.07257
2023-11-23,20.20231
2023-11-24,19.2093
2023-11-25,12.63889
2023-11-26,9.81013
2023-11-27,20.10681
2023-11-28,25.06144
2023-11-29,23.37459
2023-11-30,26.23956
2023-12-01,21.0455
2023-12-02,14.59684
2023-12-03,20.57027
2023-12-04,41.3053
2023-12-05,39.14594
2023-12-06,30.21973
2023-12-07,26.33913
2023-12-08,22.43318
2023-12-09,18.5399
2023-12-10,13.76179
2023-12-11,23.0623
2023-12-12,21.16952
2023-12-13,19.42881
2023-12-14,21.62574
2023-12-15,21.58817
2023-12-16,13.68892
2023-12-17,11.49109
2023-12-18,18.65622
2023-12-19,17.88906
2023-12-20,17.72024
2023-12-21,17.62701
2023-12-22,16.78019
2023-12-23,11.67847
2023-12-24,9.93052
2023-12-25,11.6409
2023-12-26,18.95992
2023-12-27,20.44535
2023-12-28,21.42343
2023-12-29,17.88725
2023-12-30,13.91658
2023-12-31,10.65423
2024-01-01,13.21414
2024-01-02,21.24103
2024-01-03,21.3053
2024-01-04,20.27201
2024-01-05,20.85677
2024-01-06,14.04512
2024-01-07,11.69205
2024-01-08,18.22399
2024-01-09,18.54081
2024-01-10,18.17375
2024-01-11,18.66935
2024-01-12,17.93478
2024-01-13,12.72262
2024-01-14,11.16567
2024-01-15,20.40598
2024-01-16,22.50469
2024-01-17,23.60406
2024-01-18,21.36232
2024-01-19,20.16067
2024-01-20,13.2766
2024-01-21,11.22903
2024-01-22,19.70852
2024-01-23,20.23127
2024-01-24,19.13869
2024-01-25,18.19774
2024-01-26,17.42243
2024-01-27,11.87218
2024-01-28,10.21521
2024-01-29,18.17103
2024-01-30,17.76731
2024-01-31,18.19728
2024-02-01,18.89791
2024-02-02,18.01172
2024-02-03,11.8147
2024-02-04,10.31749
2024-02-05,17.713
2024-02-06,16.99336
2024-02-07,15.53056
2024-02-08,14.29496
2024-02-09,8.99726
2024-02-10,9.77845
2024-02-11,9.06017
2024-02-12,10.79952
2024-02-13,18.03752
2024-02-14,18.02665
2024-02-15,17.81529
2024-02-16,16.96666
2024-02-17,12.05322
2024-02-18,10.92081
2024-02-19,18.54579
2024-02-20,17.51476
2024-02-21,17.57631
2024-02-22,16.66432
2024-02-23,14.97884
2024-02-24,11.07787
2024-02-25,9.67073
2024-02-26,15.94514
2024-02-27,15.93971
2024-02-28,15.37848
2024-02-29,15.83787
2024-03-01,11.36029
2024-03-02,11.25393
2024-03-03,10.31161
2024-03-04,23.74301
2024-03-05,51.06836
2024-03-06,46.37896
2024-03-07,43.28362
2024-03-08,41.48272
2024-03-09,31.32815
2024-03-10,27.81823
2024-03-11,41.21704
2024-03-12,38.1914
2024-03-13,32.7638
2024-03-14,31.17382
2024-03-15,32.37321
2024-03-16,20.58792
2024-03-17,19.50575
2024-03-18,31.27656
2024-03-19,32.12609
2024-03-20,29.97352
