date,농협투자증권
2023-05-29,2.10526
2023-05-30,9.24485
2023-05-31,8.19221
2023-06-01,6.91075
2023-06-02,6.13272
2023-06-03,1.78489
2023-06-04,2.24256
2023-06-05,7.27688
2023-06-06,2.19679
2023-06-07,6.91075
2023-06-08,5.67505
2023-06-09,6.59038
2023-06-10,1.55606
2023-06-11,2.01372
2023-06-12,6.81922
2023-06-13,7.04805
2023-06-14,8.23798
2023-06-15,7.27688
2023-06-16,7.82608
2023-06-17,3.66132
2023-06-18,4.16475
2023-06-19,16.75057
2023-06-20,21.60183
2023-06-21,20.54919
2023-06-22,7.59725
2023-06-23,8.64988
2023-06-24,1.73913
2023-06-25,2.60869
2023-06-26,8.19221
2023-06-27,6.27002
2023-06-28,6.08695
2023-06-29,5.90389
2023-06-30,7.32265
2023-07-01,2.19679
2023-07-02,2.33409
2023-07-03,6.86498
2023-07-04,7.04805
2023-07-05,7.32265
2023-07-06,6.77345
2023-07-07,5.08009
2023-07-08,2.24256
2023-07-09,1.83066
2023-07-10,6.63615
2023-07-11,6.77345
2023-07-12,7.59725
2023-07-13,7.82608
2023-07-14,8.74141
2023-07-15,2.10526
2023-07-16,2.10526
2023-07-17,7.41418
2023-07-18,7.82608
2023-07-19,8.23798
2023-07-20,7.73455
2023-07-21,8.14645
2023-07-22,2.60869
2023-07-23,3.47826
2023-07-24,12.58581
2023-07-25,15.3318
2023-07-26,18.16933
2023-07-27,12.90617
2023-07-28,13.08924
2023-07-29,1.69336
2023-07-30,1.87643
2023-07-31,10.25171
2023-08-01,9.06178
2023-08-02,7.64302
2023-08-03,8.32951
2023-08-04,8.69565
2023-08-05,1.73913
2023-08-06,2.51716
2023-08-07,7.45995
2023-08-08,7.23112
2023-08-09,6.86498
2023-08-10,7.13958
2023-08-11,5.62929
2023-08-12,1.87643
2023-08-13,1.87643
2023-08-14,7.68878
2023-08-15,2.51716
2023-08-16,8.42105
2023-08-17,6.63615
2023-08-18,6.08695
2023-08-19,2.47139
2023-08-20,1.64759
2023-08-21,6.91075
2023-08-22,5.99542
2023-08-23,7.27688
2023-08-24,6.63615
2023-08-25,6.49885
2023-08-26,1.96796
2023-08-27,2.24256
2023-08-28,7.36842
2023-08-29,8.00915
2023-08-30,6.45308
2023-08-31,6.45308
2023-09-01,6.49885
2023-09-02,2.33409
2023-09-03,1.69336
2023-09-04,7.64302
2023-09-05,7.09382
2023-09-06,6.68192
2023-09-07,6.72768
2023-09-08,5.58352
2023-09-09,1.69336
2023-09-10,1.18993
2023-09-11,7.59725
2023-09-12,7.73455
2023-09-13,6.40732
2023-09-14,6.22425
2023-09-15,6.63615
2023-09-16,2.60869
2023-09-17,1.69336
2023-09-18,7.36842
2023-09-19,5.76659
2023-09-20,7.04805
2023-09-21,10.29748
2023-09-22,8.97025
2023-09-23,1.41876
2023-09-24,2.33409
2023-09-25,5.62929
2023-09-26,5.85812
2023-09-27,5.08009
2023-09-28,1.73913
2023-09-29,1.28146
2023-09-30,1.46453
2023-10-01,1.37299
2023-10-02,2.47139
2023-10-03,1.73913
2023-10-04,7.59725
2023-10-05,5.72082
2023-10-06,5.85812
2023-10-07,2.51716
2023-10-08,1.18993
2023-10-09,1.78489
2023-10-10,7.27688
2023-10-11,6.27002
2023-10-12,5.99542
2023-10-13,6.22425
2023-10-14,2.65446
2023-10-15,2.05949
2023-10-16,6.54462
2023-10-17,7.13958
2023-10-18,6.72768
2023-10-19,5.30892
2023-10-20,5.03432
2023-10-21,1.78489
2023-10-22,2.42562
2023-10-23,11.62471
2023-10-24,11.30434
2023-10-25,5.85812
2023-10-26,6.22425
2023-10-27,5.35469
2023-10-28,1.69336
2023-10-29,1.55606
2023-10-30,5.44622
2023-10-31,6.49885
2023-11-01,7.18535
2023-11-02,7.23112
2023-11-03,7.13958
2023-11-04,1.87643
2023-11-05,3.02059
2023-11-06,11.71624
2023-11-07,8.37528
2023-11-08,10.98398
2023-11-09,8.51258
2023-11-10,5.53775
2023-11-11,1.55606
2023-11-12,1.55606
2023-11-13,6.95652
2023-11-14,7.32265
2023-11-15,7.36842
2023-11-16,7.50572
2023-11-17,8.23798
2023-11-18,1.96796
2023-11-19,1.41876
2023-11-20,8.42105
2023-11-21,6.27002
2023-11-22,7.04805
2023-11-23,6.31578
2023-11-24,5.35469
2023-11-25,1.60183
2023-11-26,1.83066
2023-11-27,6.95652
2023-11-28,6.77345
2023-11-29,7.23112
2023-11-30,7.04805
2023-12-01,7.55148
2023-12-02,2.70022
2023-12-03,2.24256
2023-12-04,7.82608
2023-12-05,7.00228
2023-12-06,6.45308
2023-12-07,6.59038
2023-12-08,6.36155
2023-12-09,2.19679
2023-12-10,1.96796
2023-12-11,8.00915
2023-12-12,9.15331
2023-12-13,8.92448
2023-12-14,13.77574
2023-12-15,9.61098
2023-12-16,3.24942
2023-12-17,2.42562
2023-12-18,6.81922
2023-12-19,7.96338
2023-12-20,8.37528
2023-12-21,6.54462
2023-12-22,8.32951
2023-12-23,1.14416
2023-12-24,2.15102
2023-12-25,2.15102
2023-12-26,9.19908
2023-12-27,9.42791
2023-12-28,10.29748
2023-12-29,8.05491
2023-12-30,2.28832
2023-12-31,1.64759
2024-01-01,2.74599
2024-01-02,9.56521
2024-01-03,8.51258
2024-01-04,6.86498
2024-01-05,6.04118
2024-01-06,2.51716
2024-01-07,2.88329
2024-01-08,7.59725
2024-01-09,6.36155
2024-01-10,8.92448
2024-01-11,7.78032
2024-01-12,8.14645
2024-01-13,2.83752
2024-01-14,2.60869
2024-01-15,12.58581
2024-01-16,11.16704
2024-01-17,12.03661
2024-01-18,8.19221
2024-01-19,8.23798
2024-01-20,2.33409
2024-01-21,2.56292
2024-01-22,8.87871
2024-01-23,7.04805
2024-01-24,6.72768
2024-01-25,8.46681
2024-01-26,8.46681
2024-01-27,3.98169
2024-01-28,2.83752
2024-01-29,10.25171
2024-01-30,9.24485
2024-01-31,9.97711
2024-02-01,10.02288
2024-02-02,10.61784
2024-02-03,3.15789
2024-02-04,3.29519
2024-02-05,9.97711
2024-02-06,10.38901
2024-02-07,8.05491
2024-02-08,7.87185
2024-02-09,2.01372
2024-02-10,2.15102
2024-02-11,3.52402
2024-02-12,4.16475
2024-02-13,20.32036
2024-02-14,15.881
2024-02-15,11.94508
2024-02-16,11.07551
2024-02-17,3.66132
2024-02-18,3.52402
2024-02-19,10.43478
2024-02-20,10.75514
2024-02-21,11.94508
2024-02-22,12.35697
2024-02-23,10.61784
2024-02-24,3.38672
2024-02-25,4.21052
2024-02-26,14.73684
2024-02-27,16.06407
2024-02-28,9.88558
2024-02-29,10.11441
2024-03-01,3.02059
2024-03-02,3.24942
2024-03-03,2.70022
2024-03-04,15.6064
2024-03-05,16.7048
2024-03-06,11.89931
2024-03-07,12.08237
2024-03-08,10.93821
2024-03-09,3.38672
2024-03-10,4.07322
2024-03-11,14.55377
2024-03-12,14.0961
2024-03-13,14.69107
2024-03-14,19.63386
2024-03-15,17.1167
2024-03-16,3.11212
2024-03-17,2.37986
2024-03-18,11.02974
2024-03-19,11.12128
2024-03-20,10.25171
