date,코인시세
2022-08-12,6.7687
2022-08-13,5.20586
2022-08-14,5.02263
2022-08-15,7.12438
2022-08-16,6.32679
2022-08-17,6.48846
2022-08-18,6.30523
2022-08-19,13.60206
2022-08-20,8.28842
2022-08-21,6.122
2022-08-22,8.10519
2022-08-23,7.79262
2022-08-24,5.57232
2022-08-25,5.35675
2022-08-26,5.56154
2022-08-27,6.99504
2022-08-28,5.02263
2022-08-29,6.99504
2022-08-30,6.01422
2022-08-31,5.35675
2022-09-01,5.6801
2022-09-02,4.81784
2022-09-03,3.98792
2022-09-04,3.56757
2022-09-05,4.90407
2022-09-06,4.40827
2022-09-07,6.59624
2022-09-08,4.91485
2022-09-09,4.50528
2022-09-10,3.91248
2022-09-11,3.94481
2022-09-12,5.49687
2022-09-13,7.79262
2022-09-14,8.07286
2022-09-15,6.01422
2022-09-16,6.39146
2022-09-17,4.38672
2022-09-18,4.60228
2022-09-19,10.1746
2022-09-20,6.39146
2022-09-21,6.34835
2022-09-22,7.25371
2022-09-23,7.3615
2022-09-24,5.28131
2022-09-25,4.54839
2022-09-26,7.78184
2022-09-27,6.97348
2022-09-28,6.85492
2022-09-29,5.99267
2022-09-30,5.42142
2022-10-01,5.47531
2022-10-02,4.45139
2022-10-03,5.31364
2022-10-04,5.87411
2022-10-05,5.78788
2022-10-06,5.03341
2022-10-07,4.85018
2022-10-08,4.2466
2022-10-09,4.12804
2022-10-10,5.04419
2022-10-11,7.10282
2022-10-12,6.06811
2022-10-13,8.892
2022-10-14,6.51002
2022-10-15,7.72795
2022-10-16,5.31364
2022-10-17,5.85255
2022-10-18,5.44298
2022-10-19,5.72321
2022-10-20,5.25975
2022-10-21,5.21664
2022-10-22,3.81547
2022-10-23,3.57835
2022-10-24,4.73162
2022-10-25,4.27893
2022-10-26,5.74477
2022-10-27,5.83099
2022-10-28,5.25975
2022-10-29,4.4945
2022-10-30,3.9017
2022-10-31,5.58309
2022-11-01,5.47531
2022-11-02,5.69088
2022-11-03,5.36753
2022-11-04,4.99029
2022-11-05,4.79629
2022-11-06,4.69928
2022-11-07,6.20823
2022-11-08,15.05712
2022-11-09,33.27225
2022-11-10,34.64108
2022-11-11,20.51088
2022-11-12,26.38499
2022-11-13,21.12524
2022-11-14,33.76805
2022-11-15,19.43306
2022-11-16,14.2272
2022-11-17,12.19012
2022-11-18,10.55184
2022-11-19,8.00819
2022-11-20,8.37464
2022-11-21,12.67514
2022-11-22,11.89911
2022-11-23,10.37939
2022-11-24,11.15542
2022-11-25,12.38413
2022-11-26,9.54947
2022-11-27,8.56865
2022-11-28,11.68355
2022-11-29,11.61888
2022-11-30,9.67881
2022-12-01,9.90515
2022-12-02,8.5471
2022-12-03,5.46453
2022-12-04,5.86333
2022-12-05,8.50398
2022-12-06,7.96507
2022-12-07,11.74822
2022-12-08,12.61047
2022-12-09,9.59258
2022-12-10,5.72321
2022-12-11,6.66091
2022-12-12,9.88359
2022-12-13,8.68721
2022-12-14,8.76266
2022-12-15,8.02974
2022-12-16,9.99137
2022-12-17,14.06553
2022-12-18,8.24531
2022-12-19,10.06682
2022-12-20,11.89911
2022-12-21,8.76266
2022-12-22,8.32075
2022-12-23,8.22375
2022-12-24,5.82021
2022-12-25,6.38068
2022-12-26,7.9004
2022-12-27,7.94352
2022-12-28,11.00452
2022-12-29,9.5818
2022-12-30,8.78422
2022-12-31,6.38068
2023-01-01,7.63095
2023-01-02,7.66328
2023-01-03,8.42854
2023-01-04,8.71955
2023-01-05,7.29683
2023-01-06,6.84414
2023-01-07,5.56154
2023-01-08,5.50765
2023-01-09,9.47402
2023-01-10,8.52554
2023-01-11,7.17827
2023-01-12,8.69799
2023-01-13,10.3255
2023-01-14,19.01271
2023-01-15,12.26557
2023-01-16,13.0416
2023-01-17,11.94222
2023-01-18,11.99611
2023-01-19,13.19249
2023-01-20,10.37939
2023-01-21,12.61047
2023-01-22,10.55184
2023-01-23,10.87518
2023-01-24,13.08471
2023-01-25,15.07868
2023-01-26,13.93619
2023-01-27,12.21168
2023-01-28,9.95904
2023-01-29,9.71114
2023-01-30,18.99116
2023-01-31,15.10023
2023-02-01,12.86915
2023-02-02,15.10023
2023-02-03,13.33261
2023-02-04,8.97822
2023-02-05,11.09075
2023-02-06,13.54817
2023-02-07,12.15779
2023-02-08,11.45721
2023-02-09,12.00689
2023-02-10,12.21168
2023-02-11,7.18904
2023-02-12,7.10282
2023-02-13,11.58654
2023-02-14,12.05001
2023-02-15,9.78659
2023-02-16,17.4391
2023-02-17,13.87152
2023-02-18,10.73507
2023-02-19,10.02371
2023-02-20,13.84996
2023-02-21,14.49665
2023-02-22,14.88467
2023-02-23,11.78055
2023-02-24,10.47639
2023-02-25,9.3339
2023-02-26,8.00819
2023-02-27,9.75425
2023-02-28,8.63332
2023-03-01,8.4932
2023-03-02,11.12308
2023-03-03,17.5361
2023-03-04,8.81655
2023-03-05,8.2992
2023-03-06,11.07997
2023-03-07,8.80577
2023-03-08,10.58417
2023-03-09,10.39017
2023-03-10,14.34576
2023-03-11,10.19616
2023-03-12,10.59495
2023-03-13,16.55529
2023-03-14,20.29532
2023-03-15,15.47747
2023-03-16,14.06553
2023-03-17,14.75533
2023-03-18,13.77452
2023-03-19,13.56973
2023-03-20,17.4391
2023-03-21,16.6954
2023-03-22,15.28346
2023-03-23,15.76848
2023-03-24,13.14938
2023-03-25,9.67881
2023-03-26,8.71955
2023-03-27,12.6967
2023-03-28,14.24876
2023-03-29,13.77452
2023-03-30,13.67751
2023-03-31,10.99374
2023-04-01,10.97219
2023-04-02,8.47165
2023-04-03,12.45958
2023-04-04,12.63203
2023-04-05,12.8907
2023-04-06,11.38176
2023-04-07,9.89437
2023-04-08,7.23216
2023-04-09,7.50161
2023-04-10,10.09915
2023-04-11,13.42961
2023-04-12,15.12179
2023-04-13,11.87755
2023-04-14,12.63203
2023-04-15,7.63095
2023-04-16,7.39383
2023-04-17,9.60336
2023-04-18,9.52791
2023-04-19,17.02953
2023-04-20,13.14938
2023-04-21,11.61888
2023-04-22,11.07997
2023-04-23,7.23216
2023-04-24,14.16253
2023-04-25,10.96141
2023-04-26,10.82129
2023-04-27,10.59495
2023-04-28,9.17223
2023-04-29,6.99504
2023-04-30,6.29446
2023-05-01,8.95667
2023-05-02,10.19616
2023-05-03,9.17223
2023-05-04,8.989
2023-05-05,8.66566
2023-05-06,10.28238
2023-05-07,10.89674
2023-05-08,17.89178
2023-05-09,18.40913
2023-05-10,14.41043
2023-05-11,14.02241
2023-05-12,18.31213
2023-05-13,12.50269
2023-05-14,10.28238
2023-05-15,12.93382
2023-05-16,13.07393
2023-05-17,11.82366
2023-05-18,13.80685
2023-05-19,10.7674
2023-05-20,7.4585
2023-05-21,7.18904
2023-05-22,9.40935
2023-05-23,8.02974
2023-05-24,8.02974
2023-05-25,8.38542
2023-05-26,7.31838
2023-05-27,4.95796
2023-05-28,5.1843
2023-05-29,7.46928
