date,오늘주식
2023-05-30,1.39461
2023-05-31,1.43648
2023-06-01,1.269
2023-06-02,1.28188
2023-06-03,0.21579
2023-06-04,0.10628
2023-06-05,2.60564
2023-06-06,0.7118
2023-06-07,1.23357
2023-06-08,1.20136
2023-06-09,1.13694
2023-06-10,0.16104
2023-06-11,0.04187
2023-06-12,1.22069
2023-06-13,1.29799
2023-06-14,2.15794
2023-06-15,1.39461
2023-06-16,1.01133
2023-06-17,0.19646
2023-06-18,0.08052
2023-06-19,1.33341
2023-06-20,1.37206
2023-06-21,1.41716
2023-06-22,1.3624
2023-06-23,1.22069
2023-06-24,0.17714
2023-06-25,0.07407
2023-06-26,1.19814
2023-06-27,1.22713
2023-06-28,1.42038
2023-06-29,1.31731
2023-06-30,1.11762
2023-07-01,0.16104
2023-07-02,0.08052
2023-07-03,1.22713
2023-07-04,1.44614
2023-07-05,1.19814
2023-07-06,1.6104
2023-07-07,1.46225
2023-07-08,0.19002
2023-07-09,0.07085
2023-07-10,1.18204
2023-07-11,1.20136
2023-07-12,1.19492
2023-07-13,1.16271
2023-07-14,1.27866
2023-07-15,0.16426
2023-07-16,0.09018
2023-07-17,1.37851
2023-07-18,1.4236
2023-07-19,1.39139
2023-07-20,1.19492
2023-07-21,1.32697
2023-07-22,0.14815
2023-07-23,0.0934
2023-07-24,1.5782
2023-07-25,1.37206
2023-07-26,7.1631
2023-07-27,1.90994
2023-07-28,1.44936
2023-07-29,0.248
2023-07-30,0.07729
2023-07-31,3.84565
2023-08-01,1.41716
2023-08-02,2.13862
2023-08-03,1.53955
2023-08-04,1.25611
2023-08-05,0.19969
2023-08-06,0.08052
2023-08-07,1.48479
2023-08-08,1.52022
2023-08-09,1.29476
2023-08-10,1.38817
2023-08-11,1.22713
2023-08-12,0.17714
2023-08-13,0.0934
2023-08-14,1.72635
2023-08-15,0.82775
2023-08-16,1.74246
2023-08-17,1.28188
2023-08-18,1.15305
2023-08-19,0.12883
2023-08-20,0.07407
2023-08-21,1.06931
2023-08-22,1.07253
2023-08-23,1.16271
2023-08-24,1.10796
2023-08-25,1.04998
2023-08-26,0.16426
2023-08-27,0.06441
2023-08-28,1.19492
2023-08-29,1.03066
2023-08-30,1.00489
2023-08-31,0.99845
2023-09-01,1.05642
2023-09-02,0.12883
2023-09-03,0.06119
2023-09-04,1.06931
2023-09-05,1.06287
2023-09-06,1.05964
2023-09-07,1.12728
2023-09-08,0.90505
2023-09-09,0.10306
2023-09-10,0.04831
2023-09-11,0.91149
2023-09-12,1.38495
2023-09-13,1.16271
2023-09-14,1.08219
2023-09-15,1.11762
2023-09-16,0.17392
2023-09-17,0.09018
2023-09-18,0.96624
2023-09-19,1.05964
2023-09-20,1.03388
2023-09-21,1.44614
2023-09-22,1.04998
2023-09-23,0.16426
2023-09-24,0.02254
2023-09-25,1.0532
2023-09-26,1.06609
2023-09-27,1.21102
2023-09-28,0.36717
2023-09-29,0.17714
2023-09-30,0.1095
2023-10-01,0.08052
2023-10-02,2.45426
2023-10-03,0.34784
2023-10-04,1.88095
2023-10-05,1.14661
2023-10-06,1.01777
2023-10-07,0.13527
2023-10-08,0.09662
2023-10-09,0.496
2023-10-10,1.32697
2023-10-11,1.08863
2023-10-12,0.9437
2023-10-13,1.01455
2023-10-14,0.15782
2023-10-15,0.09984
2023-10-16,1.04354
2023-10-17,1.08219
2023-10-18,0.96946
2023-10-19,1.37851
2023-10-20,1.26256
2023-10-21,0.14815
2023-10-22,0.09662
2023-10-23,0.95658
2023-10-24,1.24001
2023-10-25,1.22391
2023-10-26,1.86163
2023-10-27,1.11118
2023-10-28,0.19324
2023-10-29,0.05153
2023-10-30,1.16271
2023-10-31,1.46547
2023-11-01,1.1305
2023-11-02,1.2851
2023-11-03,1.18204
2023-11-04,0.18036
2023-11-05,0.07729
2023-11-06,2.97281
2023-11-07,2.01301
2023-11-08,1.4236
2023-11-09,1.35596
2023-11-10,1.21746
2023-11-11,0.18036
2023-11-12,0.05475
2023-11-13,1.07897
2023-11-14,1.09185
2023-11-15,1.4397
2023-11-16,31.69608
2023-11-17,1.41393
2023-11-18,0.23834
2023-11-19,0.0934
2023-11-20,1.22069
2023-11-21,1.37851
2023-11-22,1.24001
2023-11-23,1.19814
2023-11-24,1.14661
2023-11-25,0.17714
2023-11-26,0.07085
2023-11-27,1.23035
2023-11-28,1.08219
2023-11-29,1.24967
2023-11-30,1.14017
2023-12-01,1.17559
2023-12-02,0.14171
2023-12-03,0.08374
2023-12-04,1.15949
2023-12-05,1.18526
2023-12-06,1.06609
2023-12-07,1.01777
2023-12-08,1.01455
2023-12-09,0.13527
2023-12-10,0.06441
2023-12-11,1.04998
2023-12-12,1.01777
2023-12-13,1.09507
2023-12-14,1.46869
2023-12-15,1.09185
2023-12-16,0.22867
2023-12-17,0.09018
2023-12-18,1.12084
2023-12-19,1.0371
2023-12-20,1.24001
2023-12-21,1.28832
2023-12-22,1.13372
2023-12-23,0.22545
2023-12-24,0.04831
2023-12-25,0.39616
2023-12-26,1.26256
2023-12-27,1.19814
2023-12-28,1.51056
2023-12-29,63.51777
2023-12-30,0.27054
2023-12-31,0.10306
2024-01-01,0.21579
2024-01-02,17.59211
2024-01-03,2.39306
2024-01-04,1.52022
2024-01-05,1.29799
2024-01-06,0.25444
2024-01-07,0.06763
2024-01-08,1.14983
2024-01-09,1.13372
2024-01-10,1.16593
2024-01-11,1.2078
2024-01-12,1.20458
2024-01-13,0.22223
2024-01-14,0.07407
2024-01-15,1.09185
2024-01-16,1.29799
2024-01-17,2.56377
2024-01-18,1.25611
2024-01-19,1.15627
2024-01-20,0.21901
2024-01-21,0.08696
2024-01-22,1.19492
2024-01-23,1.21746
2024-01-24,1.22713
2024-01-25,1.16271
2024-01-26,1.22069
2024-01-27,0.1707
2024-01-28,0.09984
2024-01-29,1.14339
2024-01-30,1.2078
2024-01-31,1.1144
2024-02-01,1.10474
2024-02-02,1.30443
2024-02-03,0.17714
2024-02-04,0.07085
2024-02-05,1.3624
2024-02-06,1.12084
2024-02-07,0.9759
2024-02-08,1.46869
2024-02-09,0.79232
2024-02-10,0.11272
2024-02-11,0.06119
2024-02-12,0.63128
2024-02-13,1.29154
2024-02-14,1.08863
2024-02-15,1.00811
2024-02-16,1.04676
2024-02-17,0.21579
2024-02-18,0.05153
2024-02-19,1.03388
2024-02-20,1.10474
2024-02-21,0.98879
2024-02-22,0.99523
2024-02-23,1.00811
2024-02-24,0.13527
2024-02-25,0.05475
2024-02-26,1.02422
2024-02-27,1.09185
2024-02-28,0.79554
2024-02-29,0.88894
2024-03-01,0.52177
2024-03-02,0.14171
2024-03-03,0.07085
2024-03-04,0.92759
2024-03-05,0.92759
2024-03-06,0.9759
2024-03-07,0.87284
2024-03-08,0.9598
2024-03-09,0.15782
2024-03-10,0.06441
2024-03-11,0.93725
2024-03-12,1.03066
2024-03-13,1.14017
2024-03-14,1.04032
2024-03-15,1.09507
2024-03-16,0.09018
2024-03-17,0.02898
2024-03-18,0.94692
2024-03-19,1.15627
2024-03-20,0.98879
