date,부동산시세
2023-06-03,47.58064
2023-06-04,52.09677
2023-06-05,66.77419
2023-06-06,59.19354
2023-06-07,63.79032
2023-06-08,62.66129
2023-06-09,61.37096
2023-06-10,52.41935
2023-06-11,50.80645
2023-06-12,72.09677
2023-06-13,67.74193
2023-06-14,64.75806
2023-06-15,63.2258
2023-06-16,56.6129
2023-06-17,42.82258
2023-06-18,42.66129
2023-06-19,64.19354
2023-06-20,58.54838
2023-06-21,55.24193
2023-06-22,57.3387
2023-06-23,51.85483
2023-06-24,44.35483
2023-06-25,43.46774
2023-06-26,57.82258
2023-06-27,55.96774
2023-06-28,60.0
2023-06-29,56.12903
2023-06-30,51.04838
2023-07-01,45.24193
2023-07-02,43.62903
2023-07-03,62.3387
2023-07-04,56.45161
2023-07-05,60.08064
2023-07-06,56.45161
2023-07-07,57.5
2023-07-08,43.46774
2023-07-09,46.20967
2023-07-10,59.27419
2023-07-11,54.91935
2023-07-12,56.85483
2023-07-13,54.51612
2023-07-14,51.85483
2023-07-15,44.03225
2023-07-16,44.91935
2023-07-17,63.87096
2023-07-18,57.17741
2023-07-19,61.53225
2023-07-20,56.12903
2023-07-21,57.3387
2023-07-22,47.25806
2023-07-23,48.79032
2023-07-24,65.56451
2023-07-25,56.45161
2023-07-26,53.46774
2023-07-27,55.56451
2023-07-28,50.0
2023-07-29,45.7258
2023-07-30,40.32258
2023-07-31,53.38709
2023-08-01,49.43548
2023-08-02,46.20967
2023-08-03,49.19354
2023-08-04,49.91935
2023-08-05,40.08064
2023-08-06,40.7258
2023-08-07,52.58064
2023-08-08,57.58064
2023-08-09,53.62903
2023-08-10,49.8387
2023-08-11,49.67741
2023-08-12,41.69354
2023-08-13,45.80645
2023-08-14,57.3387
2023-08-15,50.40322
2023-08-16,65.64516
2023-08-17,65.08064
2023-08-18,54.1129
2023-08-19,42.5
2023-08-20,45.64516
2023-08-21,60.64516
2023-08-22,57.74193
2023-08-23,53.2258
2023-08-24,48.54838
2023-08-25,52.82258
2023-08-26,44.75806
2023-08-27,42.98387
2023-08-28,55.7258
2023-08-29,57.3387
2023-08-30,53.30645
2023-08-31,53.54838
2023-09-01,52.09677
2023-09-02,42.98387
2023-09-03,47.66129
2023-09-04,56.77419
2023-09-05,53.79032
2023-09-06,57.5
2023-09-07,52.09677
2023-09-08,49.59677
2023-09-09,45.08064
2023-09-10,44.43548
2023-09-11,63.46774
2023-09-12,56.45161
2023-09-13,49.67741
2023-09-14,56.29032
2023-09-15,50.08064
2023-09-16,49.8387
2023-09-17,45.7258
2023-09-18,64.03225
2023-09-19,51.29032
2023-09-20,50.64516
2023-09-21,51.20967
2023-09-22,44.35483
2023-09-23,41.77419
2023-09-24,45.08064
2023-09-25,52.90322
2023-09-26,46.37096
2023-09-27,37.41935
2023-09-28,35.0
2023-09-29,37.09677
2023-09-30,39.19354
2023-10-01,31.20967
2023-10-02,42.09677
2023-10-03,40.40322
2023-10-04,60.80645
2023-10-05,50.24193
2023-10-06,51.12903
2023-10-07,42.90322
2023-10-08,41.69354
2023-10-09,46.6129
2023-10-10,56.69354
2023-10-11,52.98387
2023-10-12,53.06451
2023-10-13,48.79032
2023-10-14,40.7258
2023-10-15,47.09677
2023-10-16,62.82258
2023-10-17,59.91935
2023-10-18,53.14516
2023-10-19,50.80645
2023-10-20,52.25806
2023-10-21,39.35483
2023-10-22,47.3387
2023-10-23,60.48387
2023-10-24,54.8387
2023-10-25,57.58064
2023-10-26,49.27419
2023-10-27,49.19354
2023-10-28,37.82258
2023-10-29,45.32258
2023-10-30,57.41935
2023-10-31,56.93548
2023-11-01,55.7258
2023-11-02,49.51612
2023-11-03,48.70967
2023-11-04,41.37096
2023-11-05,37.74193
2023-11-06,56.45161
2023-11-07,46.93548
2023-11-08,50.32258
2023-11-09,48.95161
2023-11-10,45.0
2023-11-11,35.7258
2023-11-12,41.37096
2023-11-13,49.51612
2023-11-14,51.29032
2023-11-15,50.96774
2023-11-16,49.67741
2023-11-17,42.98387
2023-11-18,40.96774
2023-11-19,39.03225
2023-11-20,54.35483
2023-11-21,55.16129
2023-11-22,47.5
2023-11-23,48.70967
2023-11-24,47.17741
2023-11-25,39.35483
2023-11-26,42.25806
2023-11-27,55.56451
2023-11-28,50.88709
2023-11-29,50.64516
2023-11-30,46.6129
2023-12-01,40.16129
2023-12-02,39.1129
2023-12-03,39.43548
2023-12-04,58.95161
2023-12-05,53.62903
2023-12-06,47.41935
2023-12-07,54.67741
2023-12-08,55.48387
2023-12-09,40.56451
2023-12-10,44.91935
2023-12-11,55.80645
2023-12-12,52.25806
2023-12-13,48.46774
2023-12-14,49.1129
2023-12-15,42.66129
2023-12-16,40.16129
2023-12-17,46.37096
2023-12-18,48.54838
2023-12-19,45.7258
2023-12-20,46.6129
2023-12-21,41.93548
2023-12-22,43.14516
2023-12-23,39.75806
2023-12-24,37.09677
2023-12-25,45.64516
2023-12-26,51.12903
2023-12-27,46.6129
2023-12-28,47.82258
2023-12-29,42.09677
2023-12-30,42.41935
2023-12-31,38.62903
2024-01-01,49.1129
2024-01-02,55.0
2024-01-03,57.01612
2024-01-04,54.27419
2024-01-05,51.53225
2024-01-06,49.67741
2024-01-07,53.30645
2024-01-08,52.58064
2024-01-09,57.5
2024-01-10,58.14516
2024-01-11,56.69354
2024-01-12,50.80645
2024-01-13,49.8387
2024-01-14,51.45161
2024-01-15,70.08064
2024-01-16,59.67741
2024-01-17,55.56451
2024-01-18,57.09677
2024-01-19,55.80645
2024-01-20,45.32258
2024-01-21,50.7258
2024-01-22,55.24193
2024-01-23,46.04838
2024-01-24,54.43548
2024-01-25,53.30645
2024-01-26,50.08064
2024-01-27,52.90322
2024-01-28,55.24193
2024-01-29,61.12903
2024-01-30,60.32258
2024-01-31,52.5
2024-02-01,50.88709
2024-02-02,51.69354
2024-02-03,44.19354
2024-02-04,48.54838
2024-02-05,58.87096
2024-02-06,52.09677
2024-02-07,41.85483
2024-02-08,44.19354
2024-02-09,46.69354
2024-02-10,47.58064
2024-02-11,48.2258
2024-02-12,56.45161
2024-02-13,67.01612
2024-02-14,61.37096
2024-02-15,59.51612
2024-02-16,55.0
2024-02-17,48.06451
2024-02-18,50.48387
2024-02-19,64.8387
2024-02-20,68.70967
2024-02-21,53.2258
2024-02-22,54.75806
2024-02-23,49.1129
2024-02-24,47.74193
2024-02-25,46.69354
2024-02-26,58.06451
2024-02-27,59.43548
2024-02-28,53.2258
2024-02-29,49.59677
2024-03-01,51.20967
2024-03-02,45.0
2024-03-03,47.58064
2024-03-04,61.85483
2024-03-05,57.3387
2024-03-06,55.96774
2024-03-07,54.03225
2024-03-08,51.20967
2024-03-09,46.12903
2024-03-10,46.29032
2024-03-11,56.29032
2024-03-12,52.74193
2024-03-13,58.95161
2024-03-14,52.01612
2024-03-15,47.74193
2024-03-16,42.25806
2024-03-17,50.80645
2024-03-18,54.8387
2024-03-19,57.01612
2024-03-20,52.74193
