date,차용
2023-05-30,91.65275
2023-05-31,98.1636
2023-06-01,78.13021
2023-06-02,72.45409
2023-06-03,42.404
2023-06-04,46.24373
2023-06-05,70.61769
2023-06-06,52.58764
2023-06-07,91.31886
2023-06-08,81.803
2023-06-09,77.96327
2023-06-10,44.40734
2023-06-11,55.59265
2023-06-12,92.82136
2023-06-13,84.30717
2023-06-14,89.48247
2023-06-15,82.47078
2023-06-16,72.28714
2023-06-17,42.07011
2023-06-18,40.73455
2023-06-19,83.3055
2023-06-20,83.97328
2023-06-21,81.63606
2023-06-22,75.1252
2023-06-23,68.11352
2023-06-24,39.89983
2023-06-25,47.2454
2023-06-26,79.46577
2023-06-27,71.28547
2023-06-28,77.79632
2023-06-29,74.29048
2023-06-30,79.46577
2023-07-01,34.2237
2023-07-02,34.05676
2023-07-03,77.62938
2023-07-04,72.28714
2023-07-05,72.28714
2023-07-06,67.61268
2023-07-07,66.11018
2023-07-08,29.21535
2023-07-09,35.39232
2023-07-10,75.1252
2023-07-11,71.78631
2023-07-12,63.77295
2023-07-13,74.95826
2023-07-14,69.94991
2023-07-15,43.90651
2023-07-16,36.89482
2023-07-17,80.80133
2023-07-18,74.29048
2023-07-19,72.28714
2023-07-20,63.60601
2023-07-21,67.27879
2023-07-22,33.72287
2023-07-23,33.05509
2023-07-24,70.61769
2023-07-25,70.95158
2023-07-26,69.11519
2023-07-27,69.11519
2023-07-28,64.44073
2023-07-29,28.21368
2023-07-30,32.55425
2023-07-31,73.12186
2023-08-01,70.2838
2023-08-02,69.28213
2023-08-03,58.26377
2023-08-04,51.08514
2023-08-05,29.88313
2023-08-06,30.05008
2023-08-07,63.93989
2023-08-08,67.94657
2023-08-09,64.44073
2023-08-10,67.61268
2023-08-11,66.77796
2023-08-12,28.04674
2023-08-13,32.05342
2023-08-14,59.09849
2023-08-15,39.89983
2023-08-16,70.61769
2023-08-17,68.11352
2023-08-18,68.11352
2023-08-19,27.71285
2023-08-20,32.22036
2023-08-21,81.96994
2023-08-22,68.28046
2023-08-23,71.78631
2023-08-24,67.77963
2023-08-25,69.78297
2023-08-26,31.71953
2023-08-27,32.38731
2023-08-28,75.95993
2023-08-29,70.61769
2023-08-30,75.79298
2023-08-31,71.28547
2023-09-01,62.93823
2023-09-02,32.05342
2023-09-03,33.55592
2023-09-04,71.95325
2023-09-05,80.3005
2023-09-06,73.6227
2023-09-07,70.95158
2023-09-08,56.92821
2023-09-09,29.71619
2023-09-10,36.72787
2023-09-11,75.29215
2023-09-12,73.45575
2023-09-13,80.3005
2023-09-14,73.95659
2023-09-15,71.45242
2023-09-16,37.06176
2023-09-17,40.06677
2023-09-18,76.79465
2023-09-19,73.6227
2023-09-20,78.96494
2023-09-21,75.79298
2023-09-22,59.09849
2023-09-23,37.22871
2023-09-24,43.40567
2023-09-25,81.803
2023-09-26,72.1202
2023-09-27,63.93989
2023-09-28,26.54424
2023-09-29,23.87312
2023-09-30,27.5459
2023-10-01,31.55258
2023-10-02,37.39565
2023-10-03,47.91318
2023-10-04,85.64273
2023-10-05,82.30383
2023-10-06,69.44908
2023-10-07,35.39232
2023-10-08,31.21869
2023-10-09,43.90651
2023-10-10,80.46744
2023-10-11,75.79298
2023-10-12,79.13188
2023-10-13,69.44908
2023-10-14,32.55425
2023-10-15,42.404
2023-10-16,87.97996
2023-10-17,78.79799
2023-10-18,73.28881
2023-10-19,79.29883
2023-10-20,66.44407
2023-10-21,33.88981
2023-10-22,42.07011
2023-10-23,82.13689
2023-10-24,85.97662
2023-10-25,83.63939
2023-10-26,79.79966
2023-10-27,67.44574
2023-10-28,34.2237
2023-10-29,38.06343
2023-10-30,88.64774
2023-10-31,88.14691
2023-11-01,81.803
2023-11-02,76.12687
2023-11-03,63.93989
2023-11-04,33.72287
2023-11-05,37.06176
2023-11-06,75.29215
2023-11-07,74.95826
2023-11-08,70.78464
2023-11-09,69.61602
2023-11-10,67.77963
2023-11-11,32.22036
2023-11-12,43.07178
2023-11-13,73.78964
2023-11-14,76.46076
2023-11-15,72.28714
2023-11-16,67.77963
2023-11-17,58.43071
2023-11-18,31.55258
2023-11-19,43.07178
2023-11-20,72.1202
2023-11-21,71.45242
2023-11-22,71.95325
2023-11-23,74.12353
2023-11-24,76.62771
2023-11-25,39.89983
2023-11-26,48.74791
2023-11-27,72.28714
2023-11-28,83.97328
2023-11-29,75.79298
2023-11-30,89.64941
2023-12-01,75.79298
2023-12-02,39.0651
2023-12-03,46.07679
2023-12-04,81.803
2023-12-05,90.81803
2023-12-06,81.13522
2023-12-07,78.79799
2023-12-08,66.9449
2023-12-09,41.90317
2023-12-10,49.58263
2023-12-11,82.30383
2023-12-12,86.31051
2023-12-13,87.81302
2023-12-14,71.11853
2023-12-15,60.601
2023-12-16,35.72621
2023-12-17,39.56594
2023-12-18,73.45575
2023-12-19,66.11018
2023-12-20,67.61268
2023-12-21,69.11519
2023-12-22,62.77128
2023-12-23,29.04841
2023-12-24,23.70617
2023-12-25,26.21035
2023-12-26,66.77796
2023-12-27,69.61602
2023-12-28,65.27545
2023-12-29,59.43238
2023-12-30,30.8848
2023-12-31,28.38063
2024-01-01,29.71619
2024-01-02,65.77629
2024-01-03,65.77629
2024-01-04,70.45075
2024-01-05,66.61101
2024-01-06,32.7212
2024-01-07,33.05509
2024-01-08,60.26711
2024-01-09,67.94657
2024-01-10,74.62437
2024-01-11,74.12353
2024-01-12,67.44574
2024-01-13,32.38731
2024-01-14,35.22537
2024-01-15,81.96994
2024-01-16,69.28213
2024-01-17,74.12353
2024-01-18,68.11352
2024-01-19,60.93489
2024-01-20,34.72454
2024-01-21,34.39065
2024-01-22,70.95158
2024-01-23,66.9449
2024-01-24,77.79632
2024-01-25,72.1202
2024-01-26,72.1202
2024-01-27,33.55592
2024-01-28,37.72954
2024-01-29,75.45909
2024-01-30,70.78464
2024-01-31,71.28547
2024-02-01,62.77128
2024-02-02,60.601
2024-02-03,35.72621
2024-02-04,32.88814
2024-02-05,59.43238
2024-02-06,60.76794
2024-02-07,62.1035
2024-02-08,51.58597
2024-02-09,27.87979
2024-02-10,23.87312
2024-02-11,25.54257
2024-02-12,34.2237
2024-02-13,72.28714
2024-02-14,71.78631
2024-02-15,82.30383
2024-02-16,65.10851
2024-02-17,32.88814
2024-02-18,36.72787
2024-02-19,70.11686
2024-02-20,74.45742
2024-02-21,72.1202
2024-02-22,68.11352
2024-02-23,71.61936
2024-02-24,37.39565
2024-02-25,37.5626
2024-02-26,83.3055
2024-02-27,75.45909
2024-02-28,81.803
2024-02-29,74.12353
2024-03-01,35.89315
2024-03-02,35.55926
2024-03-03,31.88647
2024-03-04,69.94991
2024-03-05,74.12353
2024-03-06,72.78797
2024-03-07,79.63272
2024-03-08,65.60934
2024-03-09,35.72621
2024-03-10,40.73455
2024-03-11,81.63606
2024-03-12,76.62771
2024-03-13,78.4641
2024-03-14,68.7813
2024-03-15,71.11853
2024-03-16,36.89482
2024-03-17,35.89315
2024-03-18,78.13021
2024-03-19,78.29716
2024-03-20,80.96828
