date,아파트청약
2023-05-30,4.23834
2023-05-31,6.81639
2023-06-01,3.6434
2023-06-02,2.85938
2023-06-03,1.73868
2023-06-04,1.98312
2023-06-05,3.60651
2023-06-06,3.26523
2023-06-07,12.23077
2023-06-08,5.34981
2023-06-09,3.89706
2023-06-10,1.99695
2023-06-11,2.57344
2023-06-12,5.54812
2023-06-13,6.42438
2023-06-14,5.93091
2023-06-15,3.70336
2023-06-16,3.07153
2023-06-17,2.15837
2023-06-18,2.15376
2023-06-19,7.56814
2023-06-20,6.74722
2023-06-21,6.0831
2023-06-22,5.04542
2023-06-23,4.39053
2023-06-24,2.69335
2023-06-25,3.62034
2023-06-26,64.00867
2023-06-27,7.0885
2023-06-28,3.88783
2023-06-29,5.54351
2023-06-30,14.88723
2023-07-01,3.56039
2023-07-02,3.22372
2023-07-03,5.21145
2023-07-04,5.55734
2023-07-05,4.65341
2023-07-06,4.20144
2023-07-07,3.34824
2023-07-08,2.09841
2023-07-09,2.46737
2023-07-10,5.23912
2023-07-11,10.20154
2023-07-12,5.0362
2023-07-13,3.18221
2023-07-14,2.70257
2023-07-15,1.9001
2023-07-16,2.32901
2023-07-17,5.08693
2023-07-18,10.89793
2023-07-19,4.34902
2023-07-20,3.38514
2023-07-21,2.95623
2023-07-22,1.68795
2023-07-23,1.91394
2023-07-24,4.61651
2023-07-25,9.62505
2023-07-26,3.68952
2023-07-27,2.74408
2023-07-28,2.57805
2023-07-29,1.56343
2023-07-30,2.06613
2023-07-31,4.50583
2023-08-01,9.7634
2023-08-02,3.76792
2023-08-03,2.85015
2023-08-04,2.78098
2023-08-05,1.51731
2023-08-06,1.71101
2023-08-07,2.88705
2023-08-08,4.37208
2023-08-09,4.09537
2023-08-10,2.80865
2023-08-11,3.24678
2023-08-12,2.1722
2023-08-13,2.09841
2023-08-14,4.08615
2023-08-15,2.89627
2023-08-16,8.5228
2023-08-17,4.55656
2023-08-18,3.25139
2023-08-19,1.94161
2023-08-20,2.20449
2023-08-21,4.25217
2023-08-22,5.71415
2023-08-23,4.90245
2023-08-24,3.15454
2023-08-25,2.74869
2023-08-26,1.79864
2023-08-27,2.15837
2023-08-28,6.24452
2023-08-29,15.43144
2023-08-30,3.98007
2023-08-31,2.5181
2023-09-01,2.65184
2023-09-02,1.75252
2023-09-03,2.11686
2023-09-04,4.3398
2023-09-05,7.73416
2023-09-06,3.74486
2023-09-07,3.08075
2023-09-08,2.84093
2023-09-09,1.85398
2023-09-10,2.3659
2023-09-11,6.5858
2023-09-12,4.32135
2023-09-13,3.82327
2023-09-14,3.85094
2023-09-15,2.96545
2023-09-16,1.90932
2023-09-17,2.31517
2023-09-18,3.76331
2023-09-19,5.64958
2023-09-20,3.50966
2023-09-21,3.00235
2023-09-22,2.78098
2023-09-23,1.67873
2023-09-24,1.90932
2023-09-25,4.97624
2023-09-26,6.72416
2023-09-27,2.37974
2023-09-28,1.38818
2023-09-29,1.61416
2023-09-30,1.56343
2023-10-01,1.5127
2023-10-02,2.00617
2023-10-03,2.31978
2023-10-04,4.91629
2023-10-05,5.28063
2023-10-06,3.6803
2023-10-07,1.8217
2023-10-08,2.05691
2023-10-09,2.27367
2023-10-10,4.41359
2023-10-11,5.44205
2023-10-12,3.71258
2023-10-13,4.56578
2023-10-14,2.34746
2023-10-15,2.45814
2023-10-16,6.26297
2023-10-17,10.76419
2023-10-18,4.98086
2023-10-19,4.15532
2023-10-20,3.50043
2023-10-21,2.00156
2023-10-22,2.61033
2023-10-23,8.24609
2023-10-24,18.5906
2023-10-25,7.41594
2023-10-26,3.40819
2023-10-27,2.78559
2023-10-28,1.80325
2023-10-29,1.75252
2023-10-30,4.4551
2023-10-31,6.32753
2023-11-01,8.97477
2023-11-02,3.81865
2023-11-03,3.53733
2023-11-04,1.99695
2023-11-05,2.12608
2023-11-06,4.4182
2023-11-07,5.18378
2023-11-08,7.07927
2023-11-09,3.46815
2023-11-10,3.31596
2023-11-11,1.87704
2023-11-12,2.26905
2023-11-13,5.36826
2023-11-14,9.26071
2023-11-15,4.42281
2023-11-16,3.4497
2023-11-17,2.75792
2023-11-18,1.88627
2023-11-19,2.31978
2023-11-20,4.03541
2023-11-21,6.83945
2023-11-22,5.10999
2023-11-23,3.26984
2023-11-24,4.05386
2023-11-25,1.96928
2023-11-26,2.18143
2023-11-27,4.27523
2023-11-28,4.44587
2023-11-29,3.6434
2023-11-30,2.97929
2023-12-01,3.03002
2023-12-02,1.91394
2023-12-03,2.82248
2023-12-04,6.9732
2023-12-05,18.21242
2023-12-06,4.62113
2023-12-07,3.1776
2023-12-08,3.1407
2023-12-09,1.88165
2023-12-10,2.18143
2023-12-11,4.31213
2023-12-12,11.94022
2023-12-13,5.19762
2023-12-14,2.78098
2023-12-15,3.51888
2023-12-16,1.5496
2023-12-17,1.81709
2023-12-18,3.12226
2023-12-19,4.78254
2023-12-20,3.21911
2023-12-21,3.18221
2023-12-22,2.47198
2023-12-23,1.63261
2023-12-24,1.65567
2023-12-25,2.11686
2023-12-26,3.00696
2023-12-27,3.91089
2023-12-28,2.9839
2023-12-29,2.22293
2023-12-30,1.76174
2023-12-31,1.76174
2024-01-01,2.00617
2024-01-02,3.59728
2024-01-03,4.11382
2024-01-04,7.13462
2024-01-05,3.13609
2024-01-06,1.88165
2024-01-07,2.30595
2024-01-08,3.55578
2024-01-09,4.81021
2024-01-10,3.63418
2024-01-11,4.53811
2024-01-12,3.15915
2024-01-13,2.16759
2024-01-14,3.03924
2024-01-15,19.56832
2024-01-16,6.15228
2024-01-17,3.2929
2024-01-18,5.25757
2024-01-19,3.42203
2024-01-20,1.89549
2024-01-21,2.22755
2024-01-22,3.90628
2024-01-23,4.16916
2024-01-24,3.56961
2024-01-25,3.03002
2024-01-26,3.26984
2024-01-27,2.22293
2024-01-28,2.45814
2024-01-29,3.72642
2024-01-30,3.76331
2024-01-31,3.02079
2024-02-01,2.87783
2024-02-02,2.9055
2024-02-03,2.03385
2024-02-04,1.96467
2024-02-05,5.65881
2024-02-06,9.63888
2024-02-07,3.96162
2024-02-08,2.11225
2024-02-09,1.48964
2024-02-10,1.45736
2024-02-11,1.71562
2024-02-12,2.31517
2024-02-13,3.65724
2024-02-14,3.18221
2024-02-15,4.25217
2024-02-16,4.59346
2024-02-17,2.25983
2024-02-18,2.30595
2024-02-19,3.79098
2024-02-20,9.74496
2024-02-21,11.05474
2024-02-22,7.78028
2024-02-23,6.13844
2024-02-24,3.86939
2024-02-25,7.4759
2024-02-26,100.0
2024-02-27,18.65516
2024-02-28,6.7011
2024-02-29,18.65055
2024-03-01,4.65341
2024-03-02,3.01157
2024-03-03,3.01157
2024-03-04,4.4182
2024-03-05,6.45667
2024-03-06,8.17691
2024-03-07,3.3713
2024-03-08,2.97006
2024-03-09,1.84937
2024-03-10,2.00617
2024-03-11,3.1407
2024-03-12,4.05386
2024-03-13,3.01618
2024-03-14,2.9839
2024-03-15,2.12608
2024-03-16,1.36512
2024-03-17,1.62339
2024-03-18,2.52732
2024-03-19,2.56422
2024-03-20,2.65645
