date,리뷰알바
2023-05-30,14.79289
2023-05-31,33.90532
2023-06-01,32.72189
2023-06-02,22.24852
2023-06-03,5.91715
2023-06-04,3.19526
2023-06-05,6.33136
2023-06-06,4.61538
2023-06-07,10.4142
2023-06-08,8.99408
2023-06-09,4.08284
2023-06-10,2.36686
2023-06-11,2.84023
2023-06-12,3.43195
2023-06-13,4.43786
2023-06-14,6.4497
2023-06-15,5.85798
2023-06-16,3.96449
2023-06-17,2.95857
2023-06-18,2.4852
2023-06-19,4.61538
2023-06-20,4.31952
2023-06-21,5.14792
2023-06-22,4.73372
2023-06-23,3.72781
2023-06-24,2.01183
2023-06-25,2.01183
2023-06-26,3.90532
2023-06-27,7.39644
2023-06-28,4.97041
2023-06-29,4.43786
2023-06-30,3.72781
2023-07-01,2.84023
2023-07-02,3.25443
2023-07-03,6.92307
2023-07-04,7.6923
2023-07-05,7.39644
2023-07-06,8.63905
2023-07-07,5.85798
2023-07-08,2.13017
2023-07-09,2.01183
2023-07-10,3.84615
2023-07-11,3.90532
2023-07-12,3.37278
2023-07-13,3.49112
2023-07-14,4.08284
2023-07-15,2.4852
2023-07-16,3.13609
2023-07-17,4.97041
2023-07-18,9.40828
2023-07-19,9.94082
2023-07-20,5.91715
2023-07-21,4.55621
2023-07-22,2.66272
2023-07-23,2.18934
2023-07-24,4.26035
2023-07-25,5.50295
2023-07-26,7.45562
2023-07-27,8.46153
2023-07-28,7.33727
2023-07-29,2.071
2023-07-30,1.42011
2023-07-31,5.14792
2023-08-01,8.52071
2023-08-02,6.56804
2023-08-03,6.50887
2023-08-04,4.49704
2023-08-05,2.95857
2023-08-06,2.13017
2023-08-07,5.85798
2023-08-08,5.26627
2023-08-09,6.56804
2023-08-10,5.32544
2023-08-11,4.67455
2023-08-12,2.72189
2023-08-13,3.84615
2023-08-14,5.14792
2023-08-15,4.37869
2023-08-16,5.79881
2023-08-17,5.85798
2023-08-18,5.73964
2023-08-19,3.43195
2023-08-20,3.13609
2023-08-21,5.68047
2023-08-22,7.04142
2023-08-23,8.28402
2023-08-24,8.69822
2023-08-25,6.92307
2023-08-26,4.55621
2023-08-27,4.08284
2023-08-28,6.74556
2023-08-29,6.15384
2023-08-30,8.22485
2023-08-31,5.97633
2023-09-01,7.86982
2023-09-02,3.07692
2023-09-03,3.25443
2023-09-04,6.68639
2023-09-05,6.74556
2023-09-06,6.8639
2023-09-07,7.6923
2023-09-08,6.39053
2023-09-09,3.13609
2023-09-10,4.79289
2023-09-11,9.52662
2023-09-12,8.40236
2023-09-13,9.58579
2023-09-14,8.1065
2023-09-15,6.21301
2023-09-16,4.79289
2023-09-17,3.49112
2023-09-18,8.34319
2023-09-19,5.6213
2023-09-20,8.46153
2023-09-21,6.09467
2023-09-22,6.0355
2023-09-23,2.66272
2023-09-24,2.78106
2023-09-25,5.26627
2023-09-26,4.20118
2023-09-27,3.01775
2023-09-28,2.13017
2023-09-29,1.47928
2023-09-30,1.83431
2023-10-01,1.06508
2023-10-02,1.89349
2023-10-03,2.13017
2023-10-04,4.73372
2023-10-05,3.55029
2023-10-06,3.90532
2023-10-07,3.19526
2023-10-08,1.6568
2023-10-09,3.25443
2023-10-10,6.27218
2023-10-11,4.97041
2023-10-12,5.26627
2023-10-13,5.50295
2023-10-14,3.13609
2023-10-15,1.71597
2023-10-16,7.04142
2023-10-17,6.62721
2023-10-18,5.79881
2023-10-19,6.68639
2023-10-20,6.15384
2023-10-21,2.4852
2023-10-22,2.36686
2023-10-23,6.68639
2023-10-24,6.15384
2023-10-25,6.15384
2023-10-26,6.0355
2023-10-27,5.56213
2023-10-28,2.42603
2023-10-29,3.13609
2023-10-30,6.68639
2023-10-31,6.33136
2023-11-01,6.8639
2023-11-02,5.38461
2023-11-03,4.85207
2023-11-04,2.4852
2023-11-05,2.36686
2023-11-06,5.56213
2023-11-07,4.79289
2023-11-08,5.97633
2023-11-09,5.38461
2023-11-10,5.44378
2023-11-11,1.42011
2023-11-12,2.72189
2023-11-13,4.31952
2023-11-14,5.38461
2023-11-15,4.55621
2023-11-16,4.26035
2023-11-17,3.49112
2023-11-18,1.6568
2023-11-19,2.4852
2023-11-20,4.97041
2023-11-21,4.08284
2023-11-22,4.31952
2023-11-23,4.79289
2023-11-24,2.60355
2023-11-25,1.42011
2023-11-26,3.49112
2023-11-27,6.92307
2023-11-28,4.73372
2023-11-29,4.73372
2023-11-30,4.20118
2023-12-01,4.55621
2023-12-02,2.071
2023-12-03,2.42603
2023-12-04,4.61538
2023-12-05,5.50295
2023-12-06,5.73964
2023-12-07,3.78698
2023-12-08,3.84615
2023-12-09,2.18934
2023-12-10,1.95266
2023-12-11,3.66863
2023-12-12,4.97041
2023-12-13,5.44378
2023-12-14,5.08875
2023-12-15,4.73372
2023-12-16,2.30769
2023-12-17,2.60355
2023-12-18,4.43786
2023-12-19,5.2071
2023-12-20,4.02366
2023-12-21,3.72781
2023-12-22,2.8994
2023-12-23,1.42011
2023-12-24,2.78106
2023-12-25,3.3136
2023-12-26,2.54437
2023-12-27,2.8994
2023-12-28,3.90532
2023-12-29,2.36686
2023-12-30,1.89349
2023-12-31,1.42011
2024-01-01,1.30177
2024-01-02,3.25443
2024-01-03,2.8994
2024-01-04,4.02366
2024-01-05,4.31952
2024-01-06,2.18934
2024-01-07,2.66272
2024-01-08,2.84023
2024-01-09,5.08875
2024-01-10,4.20118
2024-01-11,4.14201
2024-01-12,3.90532
2024-01-13,2.071
2024-01-14,2.95857
2024-01-15,3.66863
2024-01-16,3.96449
2024-01-17,5.44378
2024-01-18,3.55029
2024-01-19,3.55029
2024-01-20,2.18934
2024-01-21,3.49112
2024-01-22,4.97041
2024-01-23,5.26627
2024-01-24,4.31952
2024-01-25,5.44378
2024-01-26,3.25443
2024-01-27,2.24852
2024-01-28,2.54437
2024-01-29,4.85207
2024-01-30,4.43786
2024-01-31,4.55621
2024-02-01,3.84615
2024-02-02,4.37869
2024-02-03,2.30769
2024-02-04,2.24852
2024-02-05,3.13609
2024-02-06,3.60946
2024-02-07,2.36686
2024-02-08,1.83431
2024-02-09,1.89349
2024-02-10,1.30177
2024-02-11,2.01183
2024-02-12,3.01775
2024-02-13,3.43195
2024-02-14,3.3136
2024-02-15,4.73372
2024-02-16,2.60355
2024-02-17,1.2426
2024-02-18,2.30769
2024-02-19,3.90532
2024-02-20,4.14201
2024-02-21,4.14201
2024-02-22,4.43786
2024-02-23,3.37278
2024-02-24,1.77514
2024-02-25,2.24852
2024-02-26,3.19526
2024-02-27,3.60946
2024-02-28,4.73372
2024-02-29,4.02366
2024-03-01,2.60355
2024-03-02,1.6568
2024-03-03,1.89349
2024-03-04,2.36686
2024-03-05,5.02958
2024-03-06,5.2071
2024-03-07,4.43786
2024-03-08,4.79289
2024-03-09,2.60355
2024-03-10,2.13017
2024-03-11,4.49704
2024-03-12,4.49704
2024-03-13,4.67455
2024-03-14,3.96449
2024-03-15,4.08284
2024-03-16,1.83431
2024-03-17,2.54437
2024-03-18,4.02366
2024-03-19,4.37869
2024-03-20,3.37278
