date,삼성생명주가
2023-05-30,5.55942
2023-05-31,5.71441
2023-06-01,5.01134
2023-06-02,5.64927
2023-06-03,0.56829
2023-06-04,0.42903
2023-06-05,5.33704
2023-06-06,0.73451
2023-06-07,6.08728
2023-06-08,5.64702
2023-06-09,5.5392
2023-06-10,0.593
2023-06-11,0.447
2023-06-12,5.01583
2023-06-13,5.44262
2023-06-14,5.06525
2023-06-15,5.18654
2023-06-16,5.02032
2023-06-17,0.51438
2023-06-18,0.45149
2023-06-19,4.59803
2023-06-20,4.58231
2023-06-21,4.75751
2023-06-22,4.95518
2023-06-23,4.90127
2023-06-24,0.54583
2023-06-25,0.33918
2023-06-26,5.33704
2023-06-27,5.27639
2023-06-28,5.64253
2023-06-29,5.68745
2023-06-30,5.29212
2023-07-01,0.56155
2023-07-02,0.46497
2023-07-03,5.79527
2023-07-04,5.2427
2023-07-05,4.57782
2023-07-06,4.66317
2023-07-07,4.41384
2023-07-08,0.48743
2023-07-09,0.36164
2023-07-10,9.79806
2023-07-11,9.00289
2023-07-12,7.89101
2023-07-13,6.89593
2023-07-14,7.45749
2023-07-15,0.79965
2023-07-16,0.56605
2023-07-17,5.95925
2023-07-18,5.36175
2023-07-19,5.41566
2023-07-20,4.91475
2023-07-21,5.10343
2023-07-22,0.54134
2023-07-23,0.40207
2023-07-24,5.09445
2023-07-25,5.25618
2023-07-26,5.16408
2023-07-27,6.1659
2023-07-28,5.43138
2023-07-29,0.53684
2023-07-30,0.34142
2023-07-31,5.70767
2023-08-01,6.08054
2023-08-02,5.79527
2023-08-03,5.22248
2023-08-04,5.0967
2023-08-05,0.61097
2023-08-06,0.46497
2023-08-07,6.50733
2023-08-08,6.06707
2023-08-09,5.12814
2023-08-10,5.23596
2023-08-11,5.40443
2023-08-12,0.61322
2023-08-13,0.46946
2023-08-14,5.0046
2023-08-15,0.71654
2023-08-16,4.86084
2023-08-17,5.11467
2023-08-18,4.68788
2023-08-19,0.51663
2023-08-20,0.49641
2023-08-21,5.0046
2023-08-22,4.74404
2023-08-23,5.12814
2023-08-24,5.17756
2023-08-25,4.63846
2023-08-26,0.50764
2023-08-27,0.42453
2023-08-28,5.17981
2023-08-29,4.69462
2023-08-30,4.85859
2023-08-31,4.50818
2023-09-01,4.89229
2023-09-02,0.52786
2023-09-03,0.34591
2023-09-04,4.89453
2023-09-05,4.58006
2023-09-06,4.15552
2023-09-07,3.91742
2023-09-08,4.28581
2023-09-09,0.48518
2023-09-10,0.40432
2023-09-11,5.93679
2023-09-12,5.17307
2023-09-13,6.5253
2023-09-14,6.28046
2023-09-15,7.03519
2023-09-16,0.76371
2023-09-17,0.51438
2023-09-18,5.12814
2023-09-19,5.1551
2023-09-20,5.02482
2023-09-21,4.8833
2023-09-22,5.13039
2023-09-23,0.57728
2023-09-24,0.43576
2023-09-25,4.51717
2023-09-26,4.42956
2023-09-27,3.85228
2023-09-28,0.39982
2023-09-29,0.33244
2023-09-30,0.28976
2023-10-01,0.27404
2023-10-02,0.45149
2023-10-03,0.39758
2023-10-04,5.59761
2023-10-05,5.02931
2023-10-06,4.616
2023-10-07,0.57952
2023-10-08,0.32121
2023-10-09,0.57728
2023-10-10,5.15959
2023-10-11,5.44711
2023-10-12,4.87881
2023-10-13,5.26067
2023-10-14,0.54134
2023-10-15,0.46272
2023-10-16,4.69013
2023-10-17,4.92374
2023-10-18,5.83795
2023-10-19,5.87838
2023-10-20,5.53246
2023-10-21,0.47844
2023-10-22,0.40432
2023-10-23,4.85186
2023-10-24,4.67665
2023-10-25,5.17531
2023-10-26,5.38646
2023-10-27,4.72157
2023-10-28,0.42678
2023-10-29,0.29201
2023-10-30,4.73281
2023-10-31,4.80019
2023-11-01,4.81367
2023-11-02,5.19104
2023-11-03,4.61151
2023-11-04,0.50989
2023-11-05,0.49417
2023-11-06,7.0599
2023-11-07,5.91208
2023-11-08,4.94171
2023-11-09,4.71484
2023-11-10,4.3779
2023-11-11,0.41779
2023-11-12,0.35939
2023-11-13,4.3487
2023-11-14,4.72831
2023-11-15,5.22698
2023-11-16,4.51267
2023-11-17,4.24313
2023-11-18,0.4762
2023-11-19,0.31447
2023-11-20,4.47224
2023-11-21,4.28356
2023-11-22,3.97807
2023-11-23,4.32848
2023-11-24,3.82308
2023-11-25,0.48743
2023-11-26,0.37512
2023-11-27,3.88373
2023-11-28,4.29479
2023-11-29,4.06792
2023-11-30,3.91742
2023-12-01,3.60295
2023-12-02,0.46497
2023-12-03,0.37287
2023-12-04,4.00952
2023-12-05,3.722
2023-12-06,3.94438
2023-12-07,3.6928
2023-12-08,3.82533
2023-12-09,0.56829
2023-12-10,0.36613
2023-12-11,3.78939
2023-12-12,4.49471
2023-12-13,4.20269
2023-12-14,4.72607
2023-12-15,4.76425
2023-12-16,0.57503
2023-12-17,0.41555
2023-12-18,4.38913
2023-12-19,4.2274
2023-12-20,4.75751
2023-12-21,4.69911
2023-12-22,4.43181
2023-12-23,0.53235
2023-12-24,0.447
2023-12-25,0.43127
2023-12-26,6.00642
2023-12-27,7.73153
2023-12-28,6.28046
2023-12-29,2.50005
2023-12-30,0.66039
2023-12-31,0.50764
2024-01-01,0.47844
2024-01-02,5.14162
2024-01-03,4.71484
2024-01-04,4.26559
2024-01-05,4.33522
2024-01-06,0.53684
2024-01-07,0.45598
2024-01-08,4.27233
2024-01-09,4.72157
2024-01-10,4.30827
2024-01-11,6.48037
2024-01-12,5.57739
2024-01-13,0.63343
2024-01-14,0.56155
2024-01-15,4.76201
2024-01-16,4.53289
2024-01-17,4.69237
2024-01-18,5.00235
2024-01-19,4.44529
2024-01-20,0.70082
2024-01-21,0.49866
2024-01-22,4.28581
2024-01-23,4.91026
2024-01-24,4.72607
2024-01-25,4.86983
2024-01-26,4.98438
2024-01-27,0.5346
2024-01-28,0.38635
2024-01-29,5.43812
2024-01-30,5.5729
2024-01-31,7.38111
2024-02-01,14.3916
2024-02-02,15.6742
2024-02-03,2.25746
2024-02-04,1.85538
2024-02-05,11.5636
2024-02-06,10.66286
2024-02-07,12.97423
2024-02-08,12.15436
2024-02-09,1.98566
2024-02-10,1.74981
2024-02-11,1.487
2024-02-12,1.70264
2024-02-13,11.63772
2024-02-14,9.37352
2024-02-15,8.8187
2024-02-16,8.88384
2024-02-17,1.5162
2024-02-18,1.3657
2024-02-19,14.35566
2024-02-20,11.77699
2024-02-21,17.08259
2024-02-22,19.12217
2024-02-23,19.4928
2024-02-24,3.28399
2024-02-25,2.85945
2024-02-26,17.51387
2024-02-27,14.38711
2024-02-28,21.77946
2024-02-29,20.38904
2024-03-01,3.20986
2024-03-02,2.66403
2024-03-03,2.13392
2024-03-04,20.38006
2024-03-05,19.91958
2024-03-06,15.14634
2024-03-07,16.41995
2024-03-08,15.1059
2024-03-09,2.26644
2024-03-10,1.76553
2024-03-11,12.64179
2024-03-12,14.1535
2024-03-13,13.38754
2024-03-14,13.27073
2024-03-15,12.80127
2024-03-16,1.70938
2024-03-17,1.46678
2024-03-18,11.82865
2024-03-19,10.93914
2024-03-20,13.13371
