date,증권사순위
2023-05-30,12.96551
2023-05-31,13.42528
2023-06-01,13.33333
2023-06-02,12.41379
2023-06-03,8.68965
2023-06-04,8.64367
2023-06-05,13.05747
2023-06-06,10.62068
2023-06-07,13.83908
2023-06-08,12.68965
2023-06-09,13.37931
2023-06-10,9.01149
2023-06-11,9.42528
2023-06-12,14.94252
2023-06-13,15.35632
2023-06-14,15.26436
2023-06-15,13.56321
2023-06-16,14.3908
2023-06-17,8.73563
2023-06-18,8.91954
2023-06-19,13.14942
2023-06-20,12.68965
2023-06-21,13.83908
2023-06-22,13.7931
2023-06-23,12.82758
2023-06-24,7.95402
2023-06-25,6.57471
2023-06-26,12.04597
2023-06-27,11.49425
2023-06-28,13.24137
2023-06-29,11.72413
2023-06-30,12.13793
2023-07-01,8.36781
2023-07-02,7.72413
2023-07-03,14.06896
2023-07-04,16.13793
2023-07-05,18.29885
2023-07-06,17.05747
2023-07-07,16.1839
2023-07-08,10.66666
2023-07-09,9.70114
2023-07-10,16.45977
2023-07-11,17.05747
2023-07-12,18.02298
2023-07-13,14.62068
2023-07-14,15.86206
2023-07-15,12.41379
2023-07-16,11.40229
2023-07-17,14.71264
2023-07-18,16.64367
2023-07-19,18.48275
2023-07-20,20.04597
2023-07-21,20.22988
2023-07-22,13.56321
2023-07-23,11.95402
2023-07-24,20.1839
2023-07-25,21.60919
2023-07-26,21.14942
2023-07-27,17.37931
2023-07-28,16.5977
2023-07-29,11.21839
2023-07-30,11.72413
2023-07-31,18.85057
2023-08-01,17.65517
2023-08-02,18.66666
2023-08-03,14.89655
2023-08-04,14.89655
2023-08-05,9.1954
2023-08-06,9.51724
2023-08-07,15.12643
2023-08-08,15.72413
2023-08-09,16.13793
2023-08-10,15.12643
2023-08-11,14.3908
2023-08-12,8.96551
2023-08-13,9.7931
2023-08-14,16.04597
2023-08-15,12.13793
2023-08-16,15.31034
2023-08-17,15.17241
2023-08-18,14.71264
2023-08-19,8.1839
2023-08-20,10.34482
2023-08-21,12.36781
2023-08-22,14.43678
2023-08-23,14.57471
2023-08-24,14.52873
2023-08-25,12.04597
2023-08-26,9.33333
2023-08-27,9.60919
2023-08-28,14.48275
2023-08-29,16.1839
2023-08-30,15.86206
2023-08-31,14.75862
2023-09-01,14.9885
2023-09-02,9.1954
2023-09-03,9.42528
2023-09-04,13.74712
2023-09-05,13.93103
2023-09-06,15.31034
2023-09-07,13.60919
2023-09-08,14.20689
2023-09-09,8.0
2023-09-10,11.12643
2023-09-11,14.25287
2023-09-12,14.66666
2023-09-13,12.96551
2023-09-14,13.01149
2023-09-15,12.1839
2023-09-16,9.65517
2023-09-17,9.33333
2023-09-18,14.02298
2023-09-19,15.86206
2023-09-20,16.7816
2023-09-21,18.85057
2023-09-22,15.44827
2023-09-23,7.44827
2023-09-24,7.31034
2023-09-25,11.67816
2023-09-26,11.90804
2023-09-27,12.13793
2023-09-28,8.09195
2023-09-29,6.71264
2023-09-30,6.9885
2023-10-01,6.43678
2023-10-02,8.22988
2023-10-03,10.02298
2023-10-04,13.56321
2023-10-05,13.37931
2023-10-06,11.5862
2023-10-07,6.75862
2023-10-08,6.71264
2023-10-09,7.44827
2023-10-10,11.77011
2023-10-11,13.97701
2023-10-12,13.01149
2023-10-13,11.5862
2023-10-14,6.85057
2023-10-15,7.21839
2023-10-16,11.81609
2023-10-17,12.68965
2023-10-18,12.7816
2023-10-19,11.67816
2023-10-20,13.10344
2023-10-21,10.11494
2023-10-22,8.73563
2023-10-23,22.52873
2023-10-24,19.40229
2023-10-25,16.13793
2023-10-26,16.5977
2023-10-27,14.80459
2023-10-28,7.77011
2023-10-29,9.28735
2023-10-30,16.0
2023-10-31,15.44827
2023-11-01,16.36781
2023-11-02,16.32183
2023-11-03,17.83908
2023-11-04,12.87356
2023-11-05,10.66666
2023-11-06,18.57471
2023-11-07,15.40229
2023-11-08,16.73563
2023-11-09,14.3908
2023-11-10,12.87356
2023-11-11,6.89655
2023-11-12,9.05747
2023-11-13,14.3908
2023-11-14,14.3908
2023-11-15,14.3908
2023-11-16,15.40229
2023-11-17,13.28735
2023-11-18,9.37931
2023-11-19,9.1954
2023-11-20,13.93103
2023-11-21,16.1839
2023-11-22,15.31034
2023-11-23,13.10344
2023-11-24,15.44827
2023-11-25,8.32183
2023-11-26,8.22988
2023-11-27,14.57471
2023-11-28,18.29885
2023-11-29,16.1839
2023-11-30,16.73563
2023-12-01,14.85057
2023-12-02,10.29885
2023-12-03,12.0
2023-12-04,16.0
2023-12-05,15.21839
2023-12-06,16.5977
2023-12-07,17.56321
2023-12-08,14.20689
2023-12-09,11.35632
2023-12-10,11.5862
2023-12-11,15.44827
2023-12-12,16.55172
2023-12-13,18.80459
2023-12-14,20.36781
2023-12-15,20.55172
2023-12-16,12.68965
2023-12-17,14.52873
2023-12-18,17.1954
2023-12-19,16.87356
2023-12-20,19.90804
2023-12-21,16.96551
2023-12-22,17.28735
2023-12-23,12.91954
2023-12-24,10.71264
2023-12-25,11.95402
2023-12-26,20.64367
2023-12-27,18.29885
2023-12-28,21.28735
2023-12-29,18.94252
2023-12-30,12.32183
2023-12-31,10.62068
2024-01-01,13.01149
2024-01-02,21.65517
2024-01-03,20.04597
2024-01-04,20.7816
2024-01-05,19.21839
2024-01-06,14.11494
2024-01-07,14.3908
2024-01-08,17.93103
2024-01-09,21.24137
2024-01-10,18.85057
2024-01-11,20.32183
2024-01-12,15.03448
2024-01-13,11.26436
2024-01-14,12.09195
2024-01-15,18.20689
2024-01-16,17.10344
2024-01-17,18.43678
2024-01-18,18.57471
2024-01-19,18.25287
2024-01-20,13.60919
2024-01-21,11.44827
2024-01-22,18.62068
2024-01-23,17.60919
2024-01-24,17.65517
2024-01-25,20.82758
2024-01-26,21.42528
2024-01-27,14.62068
2024-01-28,13.65517
2024-01-29,20.04597
2024-01-30,20.68965
2024-01-31,17.1954
2024-02-01,19.08045
2024-02-02,19.77011
2024-02-03,12.0
2024-02-04,16.27586
2024-02-05,19.86206
2024-02-06,19.44827
2024-02-07,19.95402
2024-02-08,17.70114
2024-02-09,12.04597
2024-02-10,12.41379
2024-02-11,12.32183
2024-02-12,14.94252
2024-02-13,23.54022
2024-02-14,22.16091
2024-02-15,23.12643
2024-02-16,18.52873
2024-02-17,12.04597
2024-02-18,13.97701
2024-02-19,19.08045
2024-02-20,18.85057
2024-02-21,17.93103
2024-02-22,17.47126
2024-02-23,20.09195
2024-02-24,12.32183
2024-02-25,14.9885
2024-02-26,18.71264
2024-02-27,19.08045
2024-02-28,17.47126
2024-02-29,16.64367
2024-03-01,13.56321
2024-03-02,12.7816
2024-03-03,11.72413
2024-03-04,15.77011
2024-03-05,18.20689
2024-03-06,19.54022
2024-03-07,20.55172
2024-03-08,18.66666
2024-03-09,12.45977
2024-03-10,11.08045
2024-03-11,16.87356
2024-03-12,19.12643
2024-03-13,19.12643
2024-03-14,19.44827
2024-03-15,15.77011
2024-03-16,10.80459
2024-03-17,12.55172
2024-03-18,18.02298
2024-03-19,16.91954
2024-03-20,16.45977
