date,부동산투자
2023-05-30,43.34763
2023-05-31,41.84549
2023-06-01,40.34334
2023-06-02,36.48068
2023-06-03,27.03862
2023-06-04,34.33476
2023-06-05,34.97854
2023-06-06,41.20171
2023-06-07,44.63519
2023-06-08,44.4206
2023-06-09,38.8412
2023-06-10,31.33047
2023-06-11,41.20171
2023-06-12,46.56652
2023-06-13,40.98712
2023-06-14,47.63948
2023-06-15,45.92274
2023-06-16,39.27038
2023-06-17,25.96566
2023-06-18,32.18884
2023-06-19,49.57081
2023-06-20,43.56223
2023-06-21,44.63519
2023-06-22,41.20171
2023-06-23,37.12446
2023-06-24,27.03862
2023-06-25,26.39484
2023-06-26,43.77682
2023-06-27,39.69957
2023-06-28,42.70386
2023-06-29,32.18884
2023-06-30,36.90987
2023-07-01,28.54077
2023-07-02,34.76394
2023-07-03,45.27896
2023-07-04,40.12875
2023-07-05,33.69098
2023-07-06,40.55793
2023-07-07,34.76394
2023-07-08,22.53218
2023-07-09,35.40772
2023-07-10,39.27038
2023-07-11,37.76824
2023-07-12,42.48927
2023-07-13,39.27038
2023-07-14,32.18884
2023-07-15,28.32618
2023-07-16,26.60944
2023-07-17,40.77253
2023-07-18,37.55364
2023-07-19,33.47639
2023-07-20,37.33905
2023-07-21,37.55364
2023-07-22,26.82403
2023-07-23,27.46781
2023-07-24,39.05579
2023-07-25,42.70386
2023-07-26,36.26609
2023-07-27,32.40343
2023-07-28,37.12446
2023-07-29,23.17596
2023-07-30,24.67811
2023-07-31,38.19742
2023-08-01,31.11587
2023-08-02,32.40343
2023-08-03,35.62231
2023-08-04,25.75107
2023-08-05,23.39055
2023-08-06,31.11587
2023-08-07,37.33905
2023-08-08,34.76394
2023-08-09,37.55364
2023-08-10,34.76394
2023-08-11,33.69098
2023-08-12,23.81974
2023-08-13,30.4721
2023-08-14,41.84549
2023-08-15,40.55793
2023-08-16,46.35193
2023-08-17,43.56223
2023-08-18,41.84549
2023-08-19,27.89699
2023-08-20,34.97854
2023-08-21,38.8412
2023-08-22,42.27467
2023-08-23,44.63519
2023-08-24,51.07296
2023-08-25,36.48068
2023-08-26,27.03862
2023-08-27,34.54935
2023-08-28,48.06866
2023-08-29,48.92703
2023-08-30,38.41201
2023-08-31,35.62231
2023-09-01,30.90128
2023-09-02,27.46781
2023-09-03,36.69527
2023-09-04,48.06866
2023-09-05,39.48497
2023-09-06,41.6309
2023-09-07,37.12446
2023-09-08,34.54935
2023-09-09,24.67811
2023-09-10,28.11158
2023-09-11,35.8369
2023-09-12,44.84978
2023-09-13,38.8412
2023-09-14,38.41201
2023-09-15,36.48068
2023-09-16,25.75107
2023-09-17,33.90557
2023-09-18,41.84549
2023-09-19,43.13304
2023-09-20,37.12446
2023-09-21,46.13733
2023-09-22,36.69527
2023-09-23,25.96566
2023-09-24,29.39914
2023-09-25,36.90987
2023-09-26,34.33476
2023-09-27,27.46781
2023-09-28,22.53218
2023-09-29,21.88841
2023-09-30,23.81974
2023-10-01,26.82403
2023-10-02,28.32618
2023-10-03,38.6266
2023-10-04,39.05579
2023-10-05,45.49356
2023-10-06,33.90557
2023-10-07,24.24892
2023-10-08,28.11158
2023-10-09,35.40772
2023-10-10,38.41201
2023-10-11,41.20171
2023-10-12,46.56652
2023-10-13,32.40343
2023-10-14,24.8927
2023-10-15,34.97854
2023-10-16,44.4206
2023-10-17,49.35622
2023-10-18,40.34334
2023-10-19,44.63519
2023-10-20,39.91416
2023-10-21,28.75536
2023-10-22,23.81974
2023-10-23,40.12875
2023-10-24,32.18884
2023-10-25,43.56223
2023-10-26,40.55793
2023-10-27,41.6309
2023-10-28,25.53648
2023-10-29,32.61802
2023-10-30,45.70815
2023-10-31,35.19313
2023-11-01,36.69527
2023-11-02,35.62231
2023-11-03,36.26609
2023-11-04,25.75107
2023-11-05,24.46351
2023-11-06,31.75965
2023-11-07,35.8369
2023-11-08,32.83261
2023-11-09,30.68669
2023-11-10,30.25751
2023-11-11,22.103
2023-11-12,25.75107
2023-11-13,43.99141
2023-11-14,43.34763
2023-11-15,31.54506
2023-11-16,32.61802
2023-11-17,29.18454
2023-11-18,25.10729
2023-11-19,30.4721
2023-11-20,33.2618
2023-11-21,38.41201
2023-11-22,34.33476
2023-11-23,39.05579
2023-11-24,32.40343
2023-11-25,25.32188
2023-11-26,27.03862
2023-11-27,38.19742
2023-11-28,38.8412
2023-11-29,41.84549
2023-11-30,37.98283
2023-12-01,35.8369
2023-12-02,29.61373
2023-12-03,30.25751
2023-12-04,38.8412
2023-12-05,40.55793
2023-12-06,39.27038
2023-12-07,41.20171
2023-12-08,39.27038
2023-12-09,30.68669
2023-12-10,28.75536
2023-12-11,41.20171
2023-12-12,38.8412
2023-12-13,37.55364
2023-12-14,37.33905
2023-12-15,35.62231
2023-12-16,30.04291
2023-12-17,28.11158
2023-12-18,39.48497
2023-12-19,37.76824
2023-12-20,38.19742
2023-12-21,36.26609
2023-12-22,33.2618
2023-12-23,24.46351
2023-12-24,22.74678
2023-12-25,26.60944
2023-12-26,35.8369
2023-12-27,36.48068
2023-12-28,38.41201
2023-12-29,30.4721
2023-12-30,26.82403
2023-12-31,25.32188
2024-01-01,34.12017
2024-01-02,44.63519
2024-01-03,39.91416
2024-01-04,38.6266
2024-01-05,29.39914
2024-01-06,30.90128
2024-01-07,36.48068
2024-01-08,39.69957
2024-01-09,40.77253
2024-01-10,43.56223
2024-01-11,36.0515
2024-01-12,32.61802
2024-01-13,33.69098
2024-01-14,34.33476
2024-01-15,39.27038
2024-01-16,38.41201
2024-01-17,38.8412
2024-01-18,34.97854
2024-01-19,35.62231
2024-01-20,30.68669
2024-01-21,29.61373
2024-01-22,36.0515
2024-01-23,44.4206
2024-01-24,42.91845
2024-01-25,30.90128
2024-01-26,31.75965
2024-01-27,31.11587
2024-01-28,36.69527
2024-01-29,39.69957
2024-01-30,39.69957
2024-01-31,31.97424
2024-02-01,39.48497
2024-02-02,30.4721
2024-02-03,24.8927
2024-02-04,31.97424
2024-02-05,42.27467
2024-02-06,38.6266
2024-02-07,33.69098
2024-02-08,26.60944
2024-02-09,20.81545
2024-02-10,30.4721
2024-02-11,32.18884
2024-02-12,33.47639
2024-02-13,43.34763
2024-02-14,39.91416
2024-02-15,36.48068
2024-02-16,29.39914
2024-02-17,26.60944
2024-02-18,36.48068
2024-02-19,47.85407
2024-02-20,42.27467
2024-02-21,36.90987
2024-02-22,36.90987
2024-02-23,35.19313
2024-02-24,30.90128
2024-02-25,38.41201
2024-02-26,42.06008
2024-02-27,41.20171
2024-02-28,37.55364
2024-02-29,39.91416
2024-03-01,27.46781
2024-03-02,27.03862
2024-03-03,34.33476
2024-03-04,39.69957
2024-03-05,39.69957
2024-03-06,34.12017
2024-03-07,34.76394
2024-03-08,27.89699
2024-03-09,27.25321
2024-03-10,28.96995
2024-03-11,43.56223
2024-03-12,42.06008
2024-03-13,33.90557
2024-03-14,33.2618
2024-03-15,31.54506
2024-03-16,29.61373
2024-03-17,27.46781
2024-03-18,34.33476
2024-03-19,41.20171
2024-03-20,36.90987
