date,레버리지ETF
2023-05-31,6.95652
2023-06-01,6.52173
2023-06-02,8.40579
2023-06-03,6.66666
2023-06-04,6.08695
2023-06-05,7.10144
2023-06-06,5.21739
2023-06-07,6.23188
2023-06-08,8.55072
2023-06-09,7.24637
2023-06-10,4.7826
2023-06-11,3.76811
2023-06-12,4.7826
2023-06-13,7.68115
2023-06-14,11.15942
2023-06-15,10.43478
2023-06-16,7.3913
2023-06-17,3.1884
2023-06-18,4.49275
2023-06-19,6.81159
2023-06-20,8.11594
2023-06-21,7.10144
2023-06-22,6.95652
2023-06-23,6.37681
2023-06-24,4.20289
2023-06-25,3.76811
2023-06-26,4.7826
2023-06-27,6.08695
2023-06-28,7.53623
2023-06-29,5.94202
2023-06-30,7.82608
2023-07-01,6.37681
2023-07-02,4.49275
2023-07-03,10.14492
2023-07-04,11.01449
2023-07-05,8.55072
2023-07-06,7.82608
2023-07-07,8.55072
2023-07-08,3.47826
2023-07-09,3.33333
2023-07-10,6.08695
2023-07-11,7.82608
2023-07-12,6.08695
2023-07-13,7.10144
2023-07-14,8.11594
2023-07-15,3.04347
2023-07-16,4.92753
2023-07-17,6.08695
2023-07-18,9.71014
2023-07-19,10.28985
2023-07-20,8.69565
2023-07-21,7.3913
2023-07-22,3.04347
2023-07-23,5.07246
2023-07-24,7.68115
2023-07-25,13.1884
2023-07-26,15.50724
2023-07-27,9.56521
2023-07-28,8.84057
2023-07-29,6.81159
2023-07-30,6.08695
2023-07-31,10.28985
2023-08-01,10.57971
2023-08-02,8.84057
2023-08-03,8.26086
2023-08-04,8.40579
2023-08-05,4.49275
2023-08-06,4.05797
2023-08-07,5.94202
2023-08-08,7.3913
2023-08-09,5.50724
2023-08-10,7.82608
2023-08-11,8.40579
2023-08-12,4.34782
2023-08-13,3.1884
2023-08-14,8.55072
2023-08-15,4.05797
2023-08-16,8.26086
2023-08-17,11.5942
2023-08-18,9.85507
2023-08-19,4.34782
2023-08-20,2.46376
2023-08-21,8.9855
2023-08-22,12.17391
2023-08-23,8.84057
2023-08-24,10.43478
2023-08-25,7.68115
2023-08-26,4.20289
2023-08-27,2.89855
2023-08-28,7.53623
2023-08-29,6.52173
2023-08-30,7.97101
2023-08-31,9.27536
2023-09-01,9.13043
2023-09-02,3.1884
2023-09-03,5.50724
2023-09-04,7.53623
2023-09-05,7.10144
2023-09-06,7.97101
2023-09-07,6.37681
2023-09-08,6.37681
2023-09-09,2.89855
2023-09-10,2.75362
2023-09-11,5.50724
2023-09-12,10.14492
2023-09-13,5.65217
2023-09-14,6.66666
2023-09-15,6.23188
2023-09-16,4.92753
2023-09-17,3.76811
2023-09-18,6.81159
2023-09-19,7.53623
2023-09-20,6.37681
2023-09-21,8.40579
2023-09-22,9.42028
2023-09-23,5.07246
2023-09-24,2.89855
2023-09-25,8.69565
2023-09-26,10.57971
2023-09-27,9.27536
2023-09-28,3.76811
2023-09-29,4.92753
2023-09-30,2.31884
2023-10-01,4.34782
2023-10-02,4.20289
2023-10-03,4.92753
2023-10-04,13.76811
2023-10-05,15.50724
2023-10-06,9.27536
2023-10-07,4.7826
2023-10-08,4.49275
2023-10-09,3.76811
2023-10-10,9.85507
2023-10-11,8.84057
2023-10-12,7.82608
2023-10-13,4.34782
2023-10-14,5.21739
2023-10-15,5.65217
2023-10-16,10.0
2023-10-17,9.27536
2023-10-18,9.42028
2023-10-19,11.44927
2023-10-20,13.91304
2023-10-21,7.24637
2023-10-22,3.04347
2023-10-23,15.50724
2023-10-24,10.14492
2023-10-25,9.27536
2023-10-26,22.89855
2023-10-27,17.10144
2023-10-28,4.34782
2023-10-29,9.27536
2023-10-30,15.50724
2023-10-31,16.66666
2023-11-01,13.76811
2023-11-02,15.07246
2023-11-03,12.17391
2023-11-04,6.95652
2023-11-05,9.56521
2023-11-06,39.85507
2023-11-07,25.94202
2023-11-08,10.86956
2023-11-09,10.57971
2023-11-10,8.55072
2023-11-11,7.3913
2023-11-12,4.49275
2023-11-13,7.10144
2023-11-14,12.17391
2023-11-15,13.76811
2023-11-16,10.14492
2023-11-17,6.66666
2023-11-18,3.91304
2023-11-19,11.01449
2023-11-20,11.5942
2023-11-21,11.30434
2023-11-22,9.27536
2023-11-23,7.97101
2023-11-24,10.0
2023-11-25,10.0
2023-11-26,7.53623
2023-11-27,8.40579
2023-11-28,8.26086
2023-11-29,8.69565
2023-11-30,8.69565
2023-12-01,5.94202
2023-12-02,5.94202
2023-12-03,5.7971
2023-12-04,9.85507
2023-12-05,7.97101
2023-12-06,10.14492
2023-12-07,16.37681
2023-12-08,11.15942
2023-12-09,7.10144
2023-12-10,5.50724
2023-12-11,6.66666
2023-12-12,10.57971
2023-12-13,10.28985
2023-12-14,15.94202
2023-12-15,11.30434
2023-12-16,8.11594
2023-12-17,6.37681
2023-12-18,8.26086
2023-12-19,8.40579
2023-12-20,10.0
2023-12-21,10.0
2023-12-22,9.56521
2023-12-23,4.20289
2023-12-24,4.05797
2023-12-25,7.24637
2023-12-26,10.72463
2023-12-27,10.43478
2023-12-28,15.7971
2023-12-29,9.42028
2023-12-30,6.95652
2023-12-31,6.52173
2024-01-01,8.9855
2024-01-02,10.57971
2024-01-03,15.65217
2024-01-04,15.21739
2024-01-05,11.73913
2024-01-06,7.24637
2024-01-07,5.7971
2024-01-08,11.01449
2024-01-09,17.3913
2024-01-10,20.0
2024-01-11,14.63768
2024-01-12,14.63768
2024-01-13,8.11594
2024-01-14,6.66666
2024-01-15,9.85507
2024-01-16,11.15942
2024-01-17,26.66666
2024-01-18,20.57971
2024-01-19,16.81159
2024-01-20,12.89855
2024-01-21,9.13043
2024-01-22,18.11594
2024-01-23,20.43478
2024-01-24,12.89855
2024-01-25,15.65217
2024-01-26,12.46376
2024-01-27,7.24637
2024-01-28,6.95652
2024-01-29,11.15942
2024-01-30,14.63768
2024-01-31,12.46376
2024-02-01,14.05797
2024-02-02,12.60869
2024-02-03,8.9855
2024-02-04,7.3913
2024-02-05,10.0
2024-02-06,14.7826
2024-02-07,13.1884
2024-02-08,21.88405
2024-02-09,11.01449
2024-02-10,8.69565
2024-02-11,6.23188
2024-02-12,11.88405
2024-02-13,15.94202
2024-02-14,14.63768
2024-02-15,13.91304
2024-02-16,15.07246
2024-02-17,6.66666
2024-02-18,7.82608
2024-02-19,13.62318
2024-02-20,11.88405
2024-02-21,14.34782
2024-02-22,17.24637
2024-02-23,18.69565
2024-02-24,8.9855
2024-02-25,7.68115
2024-02-26,13.47826
2024-02-27,13.1884
2024-02-28,15.7971
2024-02-29,11.30434
2024-03-01,10.57971
2024-03-02,12.89855
2024-03-03,9.56521
2024-03-04,21.30434
2024-03-05,18.69565
2024-03-06,14.92753
2024-03-07,20.43478
2024-03-08,23.91304
2024-03-09,14.34782
2024-03-10,12.02898
2024-03-11,19.71014
2024-03-12,16.52173
2024-03-13,17.97101
2024-03-14,15.36231
2024-03-15,15.7971
2024-03-16,7.24637
2024-03-17,5.65217
2024-03-18,12.60869
2024-03-19,14.7826
2024-03-20,13.33333
