date,정보공개법
2023-05-31,72.14765
2023-06-01,73.15436
2023-06-02,60.06711
2023-06-03,14.09395
2023-06-04,14.42953
2023-06-05,58.72483
2023-06-06,18.1208
2023-06-07,70.46979
2023-06-08,72.48322
2023-06-09,65.10067
2023-06-10,17.78523
2023-06-11,15.10067
2023-06-12,78.85906
2023-06-13,83.55704
2023-06-14,72.81879
2023-06-15,73.15436
2023-06-16,63.75838
2023-06-17,13.08724
2023-06-18,7.38255
2023-06-19,71.47651
2023-06-20,70.80536
2023-06-21,68.1208
2023-06-22,72.48322
2023-06-23,59.39597
2023-06-24,12.08053
2023-06-25,10.40268
2023-06-26,70.13422
2023-06-27,58.38926
2023-06-28,65.77181
2023-06-29,59.73154
2023-06-30,56.7114
2023-07-01,12.08053
2023-07-02,7.04697
2023-07-03,58.05369
2023-07-04,70.80536
2023-07-05,72.14765
2023-07-06,67.11409
2023-07-07,55.36912
2023-07-08,11.40939
2023-07-09,14.42953
2023-07-10,73.8255
2023-07-11,60.06711
2023-07-12,80.87248
2023-07-13,67.44966
2023-07-14,66.44295
2023-07-15,14.42953
2023-07-16,15.77181
2023-07-17,71.14093
2023-07-18,80.20134
2023-07-19,68.1208
2023-07-20,66.44295
2023-07-21,60.40268
2023-07-22,9.39597
2023-07-23,15.10067
2023-07-24,64.7651
2023-07-25,77.1812
2023-07-26,71.14093
2023-07-27,70.46979
2023-07-28,65.43624
2023-07-29,13.42281
2023-07-30,12.4161
2023-07-31,71.81208
2023-08-01,69.12751
2023-08-02,63.75838
2023-08-03,55.36912
2023-08-04,62.75167
2023-08-05,9.0604
2023-08-06,11.07382
2023-08-07,67.44966
2023-08-08,67.11409
2023-08-09,62.08053
2023-08-10,67.78523
2023-08-11,68.79194
2023-08-12,18.1208
2023-08-13,12.4161
2023-08-14,60.40268
2023-08-15,15.43624
2023-08-16,61.40939
2023-08-17,70.13422
2023-08-18,64.7651
2023-08-19,17.78523
2023-08-20,13.42281
2023-08-21,72.14765
2023-08-22,80.20134
2023-08-23,86.57718
2023-08-24,65.43624
2023-08-25,61.74496
2023-08-26,11.74496
2023-08-27,14.42953
2023-08-28,73.8255
2023-08-29,65.77181
2023-08-30,67.11409
2023-08-31,60.06711
2023-09-01,55.03355
2023-09-02,12.08053
2023-09-03,11.07382
2023-09-04,62.08053
2023-09-05,72.14765
2023-09-06,60.73825
2023-09-07,70.46979
2023-09-08,51.00671
2023-09-09,15.10067
2023-09-10,8.72483
2023-09-11,68.79194
2023-09-12,61.07382
2023-09-13,71.81208
2023-09-14,64.42953
2023-09-15,56.7114
2023-09-16,10.73825
2023-09-17,18.79194
2023-09-18,82.21476
2023-09-19,67.44966
2023-09-20,67.11409
2023-09-21,81.54362
2023-09-22,61.07382
2023-09-23,10.73825
2023-09-24,9.73154
2023-09-25,58.05369
2023-09-26,69.46308
2023-09-27,51.00671
2023-09-28,6.7114
2023-09-29,3.3557
2023-09-30,7.04697
2023-10-01,5.03355
2023-10-02,8.05369
2023-10-03,6.7114
2023-10-04,69.79865
2023-10-05,65.77181
2023-10-06,51.34228
2023-10-07,10.40268
2023-10-08,12.4161
2023-10-09,13.08724
2023-10-10,65.43624
2023-10-11,59.73154
2023-10-12,58.38926
2023-10-13,49.32885
2023-10-14,11.07382
2023-10-15,15.43624
2023-10-16,58.72483
2023-10-17,62.4161
2023-10-18,73.48993
2023-10-19,55.03355
2023-10-20,44.2953
2023-10-21,10.73825
2023-10-22,14.09395
2023-10-23,61.07382
2023-10-24,59.73154
2023-10-25,58.38926
2023-10-26,49.66442
2023-10-27,50.0
2023-10-28,10.40268
2023-10-29,9.73154
2023-10-30,58.38926
2023-10-31,61.07382
2023-11-01,47.98657
2023-11-02,51.67785
2023-11-03,47.651
2023-11-04,9.73154
2023-11-05,8.72483
2023-11-06,64.42953
2023-11-07,59.0604
2023-11-08,53.3557
2023-11-09,59.0604
2023-11-10,53.69127
2023-11-11,11.07382
2023-11-12,11.40939
2023-11-13,62.08053
2023-11-14,55.36912
2023-11-15,57.38255
2023-11-16,65.77181
2023-11-17,58.72483
2023-11-18,7.04697
2023-11-19,7.38255
2023-11-20,61.07382
2023-11-21,67.78523
2023-11-22,56.04026
2023-11-23,59.39597
2023-11-24,45.30201
2023-11-25,12.4161
2023-11-26,10.40268
2023-11-27,64.42953
2023-11-28,59.73154
2023-11-29,60.40268
2023-11-30,58.05369
2023-12-01,47.98657
2023-12-02,7.38255
2023-12-03,13.75838
2023-12-04,54.69798
2023-12-05,54.69798
2023-12-06,54.69798
2023-12-07,57.71812
2023-12-08,47.31543
2023-12-09,10.73825
2023-12-10,15.77181
2023-12-11,66.77852
2023-12-12,56.37583
2023-12-13,61.07382
2023-12-14,52.34899
2023-12-15,52.01342
2023-12-16,12.4161
2023-12-17,9.39597
2023-12-18,55.03355
2023-12-19,64.42953
2023-12-20,50.67114
2023-12-21,54.36241
2023-12-22,43.62416
2023-12-23,4.36241
2023-12-24,5.36912
2023-12-25,12.08053
2023-12-26,51.00671
2023-12-27,45.63758
2023-12-28,46.64429
2023-12-29,40.26845
2023-12-30,10.73825
2023-12-31,9.39597
2024-01-01,9.39597
2024-01-02,65.10067
2024-01-03,65.77181
2024-01-04,61.07382
2024-01-05,50.67114
2024-01-06,9.0604
2024-01-07,12.08053
2024-01-08,56.04026
2024-01-09,68.79194
2024-01-10,48.99328
2024-01-11,67.44966
2024-01-12,59.39597
2024-01-13,12.75167
2024-01-14,7.38255
2024-01-15,54.69798
2024-01-16,66.77852
2024-01-17,66.10738
2024-01-18,52.68456
2024-01-19,42.61744
2024-01-20,8.38926
2024-01-21,9.73154
2024-01-22,52.68456
2024-01-23,55.03355
2024-01-24,53.3557
2024-01-25,46.30872
2024-01-26,45.97315
2024-01-27,6.04026
2024-01-28,10.40268
2024-01-29,54.36241
2024-01-30,53.3557
2024-01-31,56.37583
2024-02-01,58.05369
2024-02-02,47.31543
2024-02-03,11.07382
2024-02-04,8.05369
2024-02-05,55.36912
2024-02-06,61.40939
2024-02-07,56.04026
2024-02-08,44.63087
2024-02-09,7.71812
2024-02-10,5.03355
2024-02-11,4.69798
2024-02-12,10.40268
2024-02-13,59.73154
2024-02-14,59.73154
2024-02-15,62.4161
2024-02-16,50.67114
2024-02-17,10.40268
2024-02-18,11.74496
2024-02-19,55.03355
2024-02-20,47.98657
2024-02-21,53.69127
2024-02-22,66.44295
2024-02-23,49.32885
2024-02-24,16.10738
2024-02-25,10.40268
2024-02-26,50.0
2024-02-27,51.34228
2024-02-28,52.34899
2024-02-29,42.28187
2024-03-01,9.39597
2024-03-02,3.3557
2024-03-03,8.72483
2024-03-04,56.37583
2024-03-05,72.14765
2024-03-06,69.12751
2024-03-07,60.73825
2024-03-08,58.38926
2024-03-09,16.44295
2024-03-10,15.10067
2024-03-11,78.18791
2024-03-12,74.16107
2024-03-13,70.46979
2024-03-14,60.73825
2024-03-15,58.05369
2024-03-16,9.0604
2024-03-17,17.78523
2024-03-18,74.49664
2024-03-19,67.78523
2024-03-20,66.10738
